,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
604,"integrating the ub-tree into a database system kernel robert fenk , rudolf bayer , volker markl , martin zirkel , frank ramsak , klaus elhardt vldb",,,2000.0,"index.js : an object-oriented and object-relational database system alon y. levy , christos faloutsos",,acm sigmod record,2003.0 ocratic,0
605,database research at columbia university,"kenneth a. ross , gail e. kaiser , luis gravano , salvatore j. stolfo , shih-fu chang",sigmod record,1998.0,"efficiently publishing object-oriented databases michael stonebraker , chris clifton",,sigmod conference,,0
606,"continuous k-nearest neighbor queries for continuously moving points with updates hanan samet , ken smith , glenn s. iwerks 2003",,vldb,,efficient algorithm for mining association rules for large spatial databases acm transactions on database systems ( tods ),"raymond t. ng , ravi khanna , jim gray",international conference on management of data,,0
607,"efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997",,,,"selectivity estimation and optimization of constrained association rules rakham rajaraman , sudipto guha , kyuseok shim",,,,0
608,"a robust , optimization-based approach for approximate answering of aggregate queries 2001","vivek r. narasayya , gautam das , surajit chaudhuri",sigmod conference,,querying xml documents with a relational database interface vldb j.,"jayant chaudhary , alon y. levy , chuong wang acm transactions on database systems ( tods )",,,0
609,editor 's notes ling liu sigmod record 2002,,,,editor 's notes david wilkes,,,,0
610,approximate query processing using wavelets vldb j.,"rajeev rastogi , minos n. garofalakis , kyuseok shim , kaushik chakrabarti",,2001.0,"processing complex association rules in a multi-dimensional database walid g. imamrotra , jeffrey f. naughton",,very large data bases,,0
611,"caching strategies for data-intensive web sites khaled yagoub , patrick valduriez , valérie issarny , daniela florescu vldb 2000",,,,"the vldb active object-oriented database management system kjetil sha , bing tao",,,,0
612,a database system for real-time event aggregation in telecommunication vldb,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",,1998.0,an experimental query mining algorithm for approximate query expressions 1995,"jeffrey m. o'connell , johannes gehrke , a. j. krämer",acm sigmod record,,0
613,"report on the first international conference on ontologies , databases and applications of semantics karl aberer sigmod record 2003",,,,"secure transaction processing in semistructured databases alfons kemper , jason mchugh acm sigmod record 2002",,,,0
614,"fact : a learning based web query processing system zengping tian , hongjun lu , yanlei diao , songting chen 2000",,sigmod conference,,the web : an interactive navigational management system bertram snodgrass 1995,,,,0
615,rate-based query optimization for streaming information sources sigmod conference 2002,"jeffrey f. naughton , stratis viglas",,,"multi-dimensional multi-view query evaluation for object queries michael j. carey , joseph m. hellerstein",,,,0
616,"constructing the next 100 database management systems andreas geppert , klaus r. dittrich sigmod record",,,1994.0,incremental maintenance of relational data with expensive predicates sigmod record,"raymond t. ng , jeffrey f. naughton",,,0
617,research issues in databases for arcs : active rapidly changing data systems sigmod record 1994,anindya datta,,,using spatial databases to store information : database management for environmental management agents stefano ceri,,sigmod record,,0
618,watermarking relational databases,"rakesh agrawal , jerry kiernan",vldb,2002.0,a system for mining association rules for large databases,"george colliat , rajeev motwani , stefano ceri",sigmod conference,,0
619,"storing and querying ordered xml using a relational database system kevin s. beyer , jayavel shanmugasundaram , chun zhang , igor tatarinov , stratis viglas , eugene j. shekita sigmod conference 2002",,,,"query unnesting over nested xml and object oriented databases christian s. jensen , jennifer widom",,,,0
620,reminiscences on influential papers sigmod record,"kaladhar voruganti , renée j. miller , kenneth a. ross , flip korn",,2002.0,"the ecrc '94 conference workshop on knowledge discovery and practice of data warehouses konrad mondel , martin s. olivier",,,,0
621,an effective deductive object-oriented database through language integration 1994,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,,efficient index structures for manipulating object oriented databases,richard pledereder,international conference on management of data,,0
622,the database group at national technical university of athens ( ntua ),"timos k. sellis , yannis vassiliou",sigmod record,1995.0,query processing in tertiary memory databases chiang lee,,acm sigmod record,,0
623,"fast incremental maintenance of approximate histograms yossi matias , phillip b. gibbons , viswanath poosala vldb",,,1997.0,the mlpq/iqa rdb system,"richard l. cole , mihael a. keller",sigmod conference,,0
624,report on the 8th international workshop on knowledge representation meets databases ( krdb ) 2001,"dan suciu , maurizio lenzerini , daniele nardi , werner nutt",sigmod record,,mining generalized association rules in large relational tables,dimitrios gunopulos,acm sigmod record,,0
625,"agents , turst , and information access on the semantic web timothy w. finin , anupam joshi 2002",,sigmod record,,the database - an influential journal -- the international journal on very large data bases,,,,0
626,telegraphcq : continuous dataflow processing sigmod conference,"mehul a. shah , wei hong , sirish chandrasekaran , samuel madden , sailesh krishnamurthy , amol deshpande , frederick reiss , owen cooper , joseph m. hellerstein , michael j. franklin",,2003.0,index configuration in object-oriented databases jurgen annevelink 2003,,vldb,,0
627,integrated data management for mobile services in the real world vldb,"igor timko , torben bach pedersen , christian hage , christian s. jensen , laurynas speicys",,2003.0,query unnesting in object-oriented databases international conference on management of data,,,,0
628,databases for networks 1994,h. v. jagadish,sigmod conference,,a very large data base,"georges gardarin , jeffrey d. ullman , elisa bertino",,,0
629,dec data distributor : for data replication and data warehousing daniel j. dietterich sigmod conference,,,1994.0,"object-oriented database systems rajeev rastogi , richard snodgrass",,,,0
630,reminiscences on influential papers sigmod record,"daniel j. rosenkrantz , nick koudas , dan suciu , peter scheuermann , rajeev rastogi , jiawei han , kenneth a. ross",,2001.0,report on second international workshop on next generation network architectures 2001,,very large data bases,,0
631,information integration : the momis project demonstration vldb 2000,"michele melchiori , silvana castano , g. malvezzi , domenico beneventano , r. guidetti , alberto corni , sonia bergamaschi , maurizio vincini",,,data management issues in electronic commerce sigmod conference,rakesh agrawal,,,0
632,design principles for data-intensive web sites,"piero fraternali , stefano paraboschi , stefano ceri",sigmod record,1999.0,efficient similarity search on web-based xml documents using query sets,dan suciu,very large data bases,,0
633,an effective deductive object-oriented database through language integration 1994,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,,data management issues in electronic commerce 2001,"richard pledereder , jennifer widom",acm sigmod record,,0
634,robust estimation with sampling and approximate pre-aggregation chris jermaine vldb 2003,,,,"fast incremental indexing of semistructured and structured data using histograms oliver g &#487; a. keim , michael h. wynblatt",,sigmod record,,0
635,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,fast parallel data compression for video servers 1995,jeff sidell,acm trans . database syst .,,0
636,"constructing efficient decision trees by using optimized numeric association rules takeshi fukuda , yasuhiko morimoto , takeshi tokuyama , shinichi morishita vldb",,,1996.0,the ada-tree : a fast index structure for object oriented databases,"leonidas fegaras , nick roussopoulos",sigmod conference,,0
637,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,query answering techniques for large categorical databases 2002,joseph fong,acm sigmod record,,0
638,"optimizing disjunctive queries with expensive predicates alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner sigmod conference 1994",,,,"incremental maintenance of outliers in object-oriented databases tamer kahveci , richard thomas snodgrass",,very large data bases,,0
639,report on ngits ' 99 : the 4th international workshop on next generation information technologies and systems opher etzion sigmod record,,,1999.0,"the ores temporal database management system harald kosch , klaus schneider acm sigmod record 1994",,,,0
640,"incremental maintenance for materialized views over semistructured data vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh vldb 1998",,,,incremental maintenance for materialized views over semistructured data international conference on management of data,,,,0
641,quickstore : a high performance mapped object store 1994,"david j. dewitt , seth j. white",sigmod conference,,fast algorithms for similarity search in large image databases richard snodgrass,,acm sigmod record,,0
642,"database research at the indian institute of technology , bombay 1996","s. seshadri , nandlal l. sarda , d. b. phatak , s. sudarshan",sigmod record,,the adbis query language,surajit chaudhuri,acm sigmod record,,0
643,sentinel : an object-oriented dbms with event-based rules 1997,sharma chakravarthy,sigmod conference,,database systems management and oracle8 c. gregory doherty,,,,0
644,analysis of predictive spatio-temporal queries 2003,"dimitris papadias , jimeng sun , yufei tao",acm trans . database syst .,,approximate query processing using wavelets 2001,"maurizio piantoni , paolo atzeni",sigmod conference,,0
645,"approximate query processing using wavelets kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi vldb 2000",,,,"a foundation for object-oriented query optimization c. g. goh , n. seshadri",,,,0
646,view maintenance in a warehousing environment 1995,"jennifer widom , hector garcia-molina , yue zhuge , joachim hammer",sigmod conference,,query processing at an information system research institute borgida-molina,markus gehrke,,1999.0,0
647,materialized view selection for multidimensional datasets 1998,"jeffrey f. naughton , amit shukla , prasad deshpande",vldb,,"materialized view selection for multidimensional datasets jayant r. haritsa , rakesh agrawal , sridhar ramaswamy , arvind joshi",,sigmod conference,,0
648,using quantitative information for efficient association rule generation,"márcio de carvalho , rodolfo f. resende , bruno pôssas , wagner meira jr.",sigmod record,2000.0,incremental maintenance of active-variable aggregates the vldb journal -- the international journal on very large data bases 1999,yannis papakonstantinou,,,0
649,editor 's notes arie segev 1994,,sigmod record,,efficient association rules for data warehousing,g. s. christoph,acm sigmod record,,0
650,applying update streams in a soft real-time database system 1995,"brad adelberg , hector garcia-molina , ben kao",sigmod conference,,"unisql/x unified relational and object-oriented database system jarek gryz , richard t. snodgrass , martin doherty",,,,0
651,"the oracle universal server buffer ashok joshi , n. macnaughton , juan loaiza , m. keihl , tirthankar lahiri , william bridge",,vldb,1997.0,optimizing queries on string databases,"mark w. asan , d. b &#233; hlen",sigmod record,,0
652,describing and using query capabilities of heterogeneous sources vldb,"yannis papakonstantinou , vasilis vassalos",,1997.0,sql the database science journal -- the international journal on very large data bases,"arvind s. jagadish , james harland",acm sigmod record,,0
653,"biodiversity informatics infrastructure : an information commons for the biodiversity community barbara t. bauldock , gladys a. cotter vldb",,,2000.0,"optimizing query evaluation techniques for semantic infrastructures albert r. müller , boulos ramamohanarao acm trans . database syst .",,vldb j.,,0
654,reminiscences on influential papers sigmod record,"kaladhar voruganti , renée j. miller , kenneth a. ross , flip korn",,2002.0,the odmg-tree : an index structure for object-oriented databases,karl aberer,acm sigmod record,,0
655,efficient optimistic concurrency control using loosely synchronized clocks sigmod conference,"barbara liskov , atul adya , robert gruber , umesh maheshwari",,1995.0,"efficient similarity search using neighbor queries jens clau &#252; hj &#246; ntag , stefano ceri",,,,0
656,belief reasoning in mls deductive databases hasan m. jamil sigmod conference 1999,,,,"query processing and optimization techniques for query strings with unnesting albert nesboeiro , julia e. rosenthal",,,,0
657,location-based spatial queries sigmod conference 2003,"jun zhang , dimitris papadias , manli zhu , yufei tao , dik lun lee",,,a fast index for semistructured data,"kenneth a. ross , manfred vossen",acm sigmod record,,0
658,"world wide database - integrating the web , corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 1999",,sigmod conference,,"integrating relational , object-oriented , and object-relational databases rajeev motwani very large data bases",,,,0
659,a graphical query language for mobile information systems ya-hui chang 2003,,sigmod record,,"efficient and cost-effective compression techniques for text files bruce lindsay , jeff sidell",,sigmod record,,0
660,efficiently mining long patterns from databases roberto j. bayardo jr.,,sigmod conference,1998.0,the trigs active object-oriented database system - a survey daniel a. keim,,,,0
661,semistructured und structured data in the web : going back and forth sigmod record,"paolo merialdo , giansalvatore mecca , paolo atzeni",,1997.0,querying top 100 databases from very large databases using xml,joseph fong,acm sigmod record,,0
662,amalgamating knowledge bases v. s. subrahmanian,,acm trans . database syst .,1994.0,the use of aggregate knowledge in a warehousing environment,"stefano ceri , abraham silberschatz , mary fernandez",,,0
663,report on the fourth international conference on flexible query answering systems,"gabriella pasi , amihai motro , patrick bosc",sigmod record,2001.0,a logical foundation for deductive object-oriented query languages,karl aberer,very large data bases,,0
664,unisql/x unified relational and object-oriented database system won kim sigmod conference,,,1994.0,relational database systems in the 1990 's,"roy goldman , martin staudt",,,0
665,"the ores temporal database management system babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos sigmod conference",,,1994.0,approximate query processing using wavelets 2001,"daniel barbar &#233; antonio braunmüller , peter scheuermann , brian cooper",,,0
666,"optimizing queries on files tova milo , mariano p. consens",,sigmod conference,1994.0,query concurrency wonk detection and cure-it jonker sigmod record,,,,0
667,serfing the web : web site management made easy sigmod conference 2000,"kajal t. claypool , elke a. rundensteiner , hong su , keiji oenoki , li chen",,,the ecobase project : database technology for peer-driven and peer-based applications international conference on management of data,"yue huakim , jean-robert gruser",,,0
668,"vqbd : exploring semistructured data jihwang yeo , sudarshan s. chawathe , thomas baby sigmod conference",,,2001.0,sql : query optimization and optimization using wavelets,"nick roussopoulos , hector garcia-molina , jean-robert gruser",the vldb journal -- the international journal on very large data bases,,0
669,"analysis of locking behavior in three real database systems alan jay smith , vigyan singhal",,vldb j.,1997.0,"a query language for web-site management ( solvable ) babis theodoulidis , gallam b. navathe , david b. b. navathe",,vldb j.,,0
670,foreword : management of semistructured data dan suciu sigmod record,,,1997.0,the internet is a database - an overview sigmod record 1996,karl aberer,,,0
671,"smooth - a distributed multimedia database system christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner vldb",,,2001.0,efficient multi-feature clustering for very large data sources,"roy goldman , johann christian szelp , pajit chaudhuri",vldb,,0
672,aqua : a fast decision support systems using approximate query answers vldb,"swarup acharya , phillip b. gibbons , viswanath poosala",,1999.0,integrating spatial database systems : schemas and data mining techniques very large data bases,"nick roussopoulos , s &#246; rg schek",sigmod conference,,0
673,the mlpq/gis constraint database system sigmod conference,"yuguo liu , yiming li , pradip kanjamala , rui chen , yonghui wang , peter z. revesz",,2000.0,integrating data visualization and database usage as a foundation for web applications,"jeffrey f. naughton , johannes gehrke",,,0
674,quickstore : a high performance mapped object store 1994,"david j. dewitt , seth j. white",sigmod conference,,"efficient data partitioning and removal for multi-database systems jiawei han , robert z. meyer , kevin c. rundensteiner acm sigmod record",,,1994.0,0
675,relational databases for querying xml documents : limitations and opportunities vldb,"jeffrey f. naughton , kristin tufte , chun zhang , gang he , david j. dewitt , jayavel shanmugasundaram",,1999.0,"relational databases : their use and challenges dennis wynblatt , roberta kossmann , raghu ramakrishnan",,international conference on management of data,,0
676,"the myriad federated database prototype k. mediratta , ee-peng lim , j. stenoien , s. musukula , jaideep srivastava , h.-r . yang , d. clements , m. ganesh , san-yih hwang sigmod conference 1994",,,,"query rewriting and reordering in object-oriented and object-relational databases alberto panagos , jerry kiernan sigmod conference",,,,0
677,information systems research at rwth aachen matthias jarke,,sigmod record,1995.0,approximate query processing using wavelets,"luca cardelli , mohammed rupawalla",very large data bases,,0
678,"secure transaction processing in firm real-time database systems binto george , jayant r. haritsa sigmod conference",,,1997.0,the ccube constraint object system harald koch,,very large data bases,,0
679,probabilistic optimization of top n queries,"donko donjerkovic , raghu ramakrishnan",vldb,1999.0,infosec ' 98 : the international workshop on information integration and information systems 1996,"edward omiecinski , hans-peter kriegel",acm sigmod record,,0
680,foundations of preferences in database systems werner kießling 2002,,vldb,,the ores temporal database management system sigmod conference,"eric simon , timothy y. chamberlin",,,0
681,dynamat : a dynamic view management system for data warehouses 1999,"nick roussopoulos , yannis kotidis",sigmod conference,,a database system for the internet,,,,0
682,"proximity search in databases narayanan shivakumar , hector garcia-molina , roy goldman , suresh venkatasubramanian",,vldb,1998.0,spatial pattern matching for multiple dimensional vectors 1996,daniel barbar &#231; ralf hartmut güting,very large data bases,,0
683,"template-based wrappers in the tsimmis system joachim hammer , hector garcia-molina , svetlozar nestorov , ramana yerneni , markus m. breunig , vasilis vassalos sigmod conference",,,1997.0,"a new class of efficient data-intensive databases chun zhang , jeffery naughton , rakesh agrawal",,sigmod conference,,0
684,"incremental maintenance of externally materialized views martin staudt , matthias jarke vldb",,,1996.0,"materialized view selection using algorithms yannis papakonstantinou , marianos faloutsos sigmod conference",,,,0
685,tods reviewers richard t. snodgrass sigmod record 2003,,,,book review column karl aberer acm sigmod record 2002,,,,0
686,query optimization by predicate move-around,"inderpal singh mumick , alon y. levy , yehoshua sagiv",vldb,1994.0,query processing techniques for strings using regular expression evaluation sigmod conference,"nikos mamoulis , mihael berchtold , rajeev rastogi , jeffrey f. naughton",,,0
687,"image mining in iris : integrated retinal information system kheng guan goh , wynne hsu , mong-li lee 2000",,sigmod conference,,a taxonomy for object-oriented databases,"david j. dewitt , gillian dobbie , rajeev rastogi , alberto o. mendelzon",acm sigmod record,,0
688,text databases : a survey of text models and systems sigmod record 1994,arjan loeffen,,,efficient and cost efficient approaches to optimizing queries on heterogeneous data sources acm transactions on database systems ( tods ),krdb,vldb,,0
689,explaining differences in multidimensional aggregates sunita sarawagi vldb,,,1999.0,"approximate answering of continuous queries roy goldman , christian hartmut g &#233;",,acm sigmod record,,0
690,formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian",acm trans . database syst .,1994.0,query processing using multiple dimensional spaces ( stratis ),michael h. b &#223; vldb,the vldb journal -- the international journal on very large data bases,,0
691,temporal database system implementations michael h. böhlen 1995,,sigmod record,,report on the 4th international workshop on high-dimensional data warehousing,,acm sigmod record,,0
692,"efficient exploration of large scientific databases gustavo alonso , etzard stolte vldb",,,2002.0,efficient query formulation in object-oriented databases viswan,,,2002.0 ureka,0
693,query unnesting in object-oriented databases leonidas fegaras 1998,,sigmod conference,,efficient index concurrency control in complex database systems acm transactions on database systems ( tods ),"katya kotobohara , marek haritsa",sigmod conference,,0
694,"sit-in : a real-life spatio-temporal information system stefano de francisci , rossella molinaro , orietta gargano , mario paolucci , leonardo tininini , giuseppe sindoni , paola patteri , amedea ambrosetti , pina ticca , cristina bedeschi 2001",,vldb,,query optimization and metering in semistructured databases sigmod conference 2003,nick roussopoulos,vldb,,0
695,"proximity search in databases narayanan shivakumar , hector garcia-molina , roy goldman , suresh venkatasubramanian",,vldb,1998.0,"temporal databases - implications for application , business , and organization sigmod record","kenneth a. ross , peter m. cochrane",international conference on management of data,,0
696,"optimizing disjunctive queries with expensive predicates alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner sigmod conference 1994",,,,approximate query answering with histograms surajit chaudhuri 1995,,vldb,,0
697,"independence is good : dependency-based histogram synopses for high-dimensional data amol deshpande , rajeev rastogi , minos n. garofalakis",,sigmod conference,2001.0,"query processing in wavelet-driven temporal databases krithi ramamritham , jayant r. haritsa acm trans . database syst .",,,,0
698,"gnatdb : a small-footprint , secure database system vldb 2002",radek vingralek,,,report on first international workshop on active databases ( ards ) 2001,richard snodgrass,,,0
699,parallel mining algorithms for generalized association rules with classification hierarchy 1998,"masaru kitsuregawa , takahiko shintani",sigmod conference,,optimizing query languages for database systems acm sigmod record 1996,"michael j. carey , kirby a. keim",,,0
700,database research at columbia university,"kenneth a. ross , gail e. kaiser , luis gravano , salvatore j. stolfo , shih-fu chang",sigmod record,1998.0,temporal databases acm sigmod record,,,,0
701,"query processing techniques for arrays kenneth salem , arunprasad p. marathe sigmod conference 1999",,,,book review column,kenneth salem,the vldb journal -- the international journal on very large data bases,,0
702,improving timeliness in real-time secure database systems,"sang hyuk son , rasikan david , bhavani m. thuraisingham",sigmod record,1996.0,"incremental maintenance of locally set aggregate outliers in large databases peter j. baumann , philip s. yu",,very large data bases,,0
703,reminiscences on influential papers sigmod record,"jan van den bussche , surajit chaudhuri , moshe y. vardi , kenneth a. ross , gösta grahne , h. v. jagadish",,1999.0,queries with histograms vldb,,,,0
704,"automated selection of materialized views and indexes in sql databases surajit chaudhuri , sanjay agrawal , vivek r. narasayya vldb 2000",,,,"online index configuration in object-oriented databases alon y. levy , kenneth a. ross",,,,0
705,"unql : a query language and algebra for semistructured data based on structural recursion mary f. fernandez , peter buneman , dan suciu vldb j. 2000",,,,sql : a database programming language based on views,joseph fong,acm sigmod record,,0
706,"optimization of queries with user-defined predicates surajit chaudhuri , kyuseok shim 1996",,vldb,,optimizing generalized association rules very large data bases,"rakesh agrawal , roberto castano",acm sigmod record,,0
707,query optimization by predicate move-around,"inderpal singh mumick , alon y. levy , yehoshua sagiv",vldb,1994.0,database systems management and oracle8 c. gregory doherty,,vldb,,0
708,converting relational to object-oriented databases sigmod record 1997,joseph fong,,,on object-oriented databases the vldb journal -- the international journal on very large data bases,,,,0
709,reminiscences on influential papers richard t. snodgrass,,sigmod record,1999.0,semantic interoperability in temporal database systems 1997,"rakesh agrawal , arun jagatheesan",international conference on management of data,,0
710,"an extensible compressor for xml data dan suciu , hartmut liefke 2000",,sigmod record,,efficient algorithm for indexing string databases,jurgen annevelink,the vldb journal -- the international journal on very large data bases,2001.0,0
711,"set containment joins : the good , the bad and the ugly karthikeyan ramasamy , jeffrey f. naughton , jignesh m. patel , raghav kaushik vldb",,,2000.0,object database programming acm transactions on database systems ( tods ),,,,0
712,priority assignment in real-time active databases,"rajendran m. sivasankaran , bhaskar purimetla , john a. stankovic , krithi ramamritham , donald f. towsley",vldb j.,1996.0,approximate query processing 2003,,very large data bases,,0
713,optimizing multi-feature queries for image databases vldb 2000,"ulrich güntzer , werner kießling , wolf-tilo balke",,,the araneus active object database management system sigmod conference,"nick ait-braham , mario katayama",,,0
714,finding intensional knowledge of distance-based outliers vldb 1999,"raymond t. ng , edwin m. knorr",,,algebraic query optimization for large relational databases vldb j.,leonidas fegaras,,,0
715,"aggregate maintenance for data warehousing in informix red brick vista latha s. colby , gopal mulagund , richard l. cole , craig j. bunker , william j. mckenna , david wilhite",,vldb,2001.0,a language for querying relational databases,"jeffrey d. ullman , eric simon , michael h. gascón",acm sigmod record,,0
716,a data model and data structures for moving objects databases sigmod conference,"markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting",,2000.0,"a scalable parallel database system for high dimensional data warehouses yannis papakonstantinou , serge abiteboul , jonathan mchugh",,international conference on management of data,,0
717,query by diagram : a graphical environment for querying databases,"giuseppe santucci , tiziana catarci",sigmod conference,1994.0,a dynamic data model for dynamic information systems international conference on management of data,"jayavel shanmugasundaram , rakesh agrawal , george karvelis",vldb,,0
718,database management systems and the internet susan malaika vldb,,,1996.0,semantic information integration vldb,"kaushik chakrabarti , minos n. garofalakis",very large data bases,,0
719,"sleepers and workaholics : caching strategies in mobile environments tomasz imielinski , daniel barbará",,vldb j.,1995.0,integrating data replication and efis : data management for semistructured data,"katarjana kapitskaia , maria luo acm sigmod record",,,0
720,petabyte databases dirk düllmann,,sigmod conference,1999.0,parallel database systems in the 1990 's vldb j.,martin s. jensen,,1997.0,0
721,"efficient algorithms for processing xpath queries reinhard pichler , georg gottlob , christoph koch vldb",,,2002.0,approximate query evaluation using wavelets,"srinivas ashwin , stefano ceri",acm sigmod record,,0
722,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,,approximate query processing for moving objects in firm real-time database systems international conference on management of data,"igor tatarinov , piero fraternali , s. sudarshan",,,0
723,maintenance of data cubes and summary tables in a warehouse sigmod conference,"inderpal singh mumick , dallan quass , barinderpal singh mumick",,1997.0,"design and implementation of a distributed similarity search algorithm theodore johnson , markus schauberger acm sigmod record 1996",,,,0
724,using probabilistic information in data integration 1997,"alon y. levy , daniela florescu , daphne koller",vldb,,the n-tree : an index structure for high dimensional spaces 1995,"h &#233; a. gibbons , a. koudas , g. v. raghavan , s. mohan",,,0
725,editor 's notes michael j. franklin,,sigmod record,1999.0,editor 's notes sigmod record,,,,0
726,the database and information system research group at the university of ulm sigmod record,"peter dadam , wolfgang klas",,1997.0,fast algorithms for extracting aggregate patterns from relational databases vldb 1997,maria catta,,,0
727,evaluating functional joins along nested reference sets in object-relational and object-oriented databases vldb,"alfons kemper , reinhard braumandl , jens claußen",,1998.0,indexing relational models using methods daniel a. keim 1995,,acm sigmod record,,0
728,"fast incremental maintenance of approximate histograms yossi matias , phillip b. gibbons , viswanath poosala vldb",,,1997.0,automatic maintenance of histograms for spatial data structures using histograms international conference on management of data 1996,alon y. levy,,,0
729,"s3 : similarity search in cad database systems hans-peter kriegel , stefan berchtold sigmod conference",,,1997.0,"parallel computing of large ordered sets in parallel database systems h. v. jagadish , krishna r. srikant",,acm trans . database syst .,,0
730,combi-operator : database support for data mining applications vldb 2003,"wolfgang lehner , alexander hinneburg , dirk habich",,,query evaluation and execution in a data warehousing environment using wavelets,"julia hodges , g &#223; nyberg , née flip",acm trans . database syst .,,0
731,report on the 1995 international workshop on temporal databases sigmod record,"arie segev , richard t. snodgrass , christian s. jensen",,1995.0,an approximate query language for strings international conference on management of data,leonidas fegaras,,,0
732,xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data vldb,"sacha berger , christoph wieser , sebastian schaffert , françois bry",,2003.0,"dynamic binding algorithms for object types in object-relational and object-oriented databases m. ticca , j. widmann sigmod record",,,,0
733,ptool : a light weight persistent object manager 1995,"david hanley , robert l. grossman , xiao qin",sigmod conference,,"the ccube constraint object-relational and object-oriented database system alfons kemper , philip s. yu",,very large data bases,,0
734,"data management for earth system science james frew , jeff dozier sigmod record",,,1997.0,using multi-step integration of two main memory access rules 2001,surajit chaudhuri,international conference on management of data,,0
735,temporal aggregation in active database rules sigmod conference 1997,"iakovos motakis , carlo zaniolo",,,unisqlite : a language for querying relational databases,"k. hasselbring , jerry kiernan",,,0
736,xquery : a query language for xml donald d. chamberlin 2003,,sigmod conference,,selectivity estimation of large distributed similarity queries 2000,"darrell m. roome , rakesh agrawal",acm sigmod record,,0
737,continuously adaptive continuous queries over streams 2002,"samuel madden , mehul a. shah , vijayshankar raman , joseph m. hellerstein",sigmod conference,,semantic interoperability among secure dynamic content-oriented databases vldb,"michael johnson , elke a. rundensteiner , kevin r. levy , david c. dewitt",acm sigmod record,,0
738,opportunities in information management and assurance xiaolei qian sigmod record,,,1997.0,the ores temporal database management system,d. woelk,sigmod record,,0
739,microsoft universal data access platform sigmod conference 1998,"michael pizzo , josé a. blakeley",,,mining fuzzy association rules international conference on management of data,a. halevy,,,0
740,a query language and optimization techniques for unstructured data,"gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",sigmod conference,1996.0,the trig-relational approach to calculus sigmod conference 1995,"yong-hui tang , yuqi liang",,,0
741,editorial richard t. snodgrass 2001,,acm trans . database syst .,,the role of environmental modification in data management systems 1994,"david j. dewitt , julieter klein , vittorio m. rostack",very large data bases,,0
742,dec data distributor : for data replication and data warehousing daniel j. dietterich sigmod conference,,,1994.0,data and methods,richard snodgrass,,,0
743,automation in information extraction and data integration vldb,sunita sarawagi,,2002.0,guest editorial peter buneman acm sigmod record,,,,0
744,guest editorial vldb j. 2003,"vijay atluri , anupam joshi , yelena yesha",,,the semantic web : a foundation for knowledge exploration and object-oriented database evolution vldb j.,"mary fernandez , s. sudarshan , jerry kiernan",,,0
745,improved histograms for selectivity estimation of range predicates,"eugene j. shekita , viswanath poosala , yannis e. ioannidis , peter j. haas",sigmod conference,1996.0,the probabilistic araneus foundation for semantic query optimization,joseph fong,,,0
746,database patchwork on the internet,"reinhard braumandl , alfons kemper , donald kossmann",sigmod conference,1999.0,parallel database systems in the 1990 's vldb j.,giuseppe psaila,,,0
747,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ) joachim hammer sigmod record 2002,,,,data warehousing challenges : the future and the past acm sigmod record,"arun jagatheesan , rajeev rastogi subramanian , abraham silberschatz",,,0
748,xpath queries on streaming data sigmod conference,"sudarshan s. chawathe , feng peng",,2003.0,query unnesting in object-oriented databases international conference on management of data,"alexander brodsky , divesh srivastava",,,0
749,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes adam blum vldb 1999,,,,"an introduction to secure object-oriented databases philip s. yu , xiaolei qian",,sigmod conference,,0
750,"schemasql : an extension to sql for multidatabase interoperability fereidoon sadri , laks v. s. lakshmanan , subbu n. subramanian acm trans . database syst . 2001",,,,report on the second international workshop on next generation database systems management and oracle8 very large data bases,"john taylor , christian deng , dallan quass",sigmod conference,,0
751,"solving satisfiability and implication problems in database systems sha guo , mark allen weiss , wei sun acm trans . database syst . 1996",,,,selectivity estimation using the 'h-tree' histogram international conference on management of data,,,1997.0,0
