ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
view management in multimedia databases,"v. s. subrahmanian , eric lemar , k. seluk candan",vldb j.,2000,read from the stack,"v. s. subrahmanian , eric lemar , k. seluk candan",vldb j.,1994 galitarian1,1
enhanced abstract data types in object-relational databases,praveen seshadri,vldb j.,1998,enhanced abstract data types in object-relational databases,hudson chafee,vldb j.,1998 erenn,1
efficiently supporting ad hoc queries in large datasets of time sequences,"h. v. jagadish , christos faloutsos , flip korn",sigmod conference,1997,organically linking open source databases,"h. v. jagadish , christos faloutsos , flip korn",sigmod conference,1997 galitarian,1
v-trees - a storage method for long vector data,"maurcio r. mediano , marcelo dreux , marco a. casanova",vldb,1994,v-trees - a storage method for long vector data,"marcelo r. medio , marca dreaux",very large data bases,1994 galitarian,1
continuous queries over data streams,"jennifer widom , shivnath babu",sigmod record,2001,continuous queries over data streams,"jennifer widom , shivnath babu",sigmod conference,2000 ItemThumbnailImageL,1
garbage collection in object oriented databases using transactional cyclic reference counting,"s. sudarshan , prasan roy , abraham silberschatz , s. seshadri , srinivas ashwin",vldb,1997,GC garbage collection in object oriented databases using GC usage,"s. sudarshan , prasan roy , abraham silberschatz , s. seshadri , srinivas ashwin",vldb,1995 ---------------,1
efficient algorithms for minimizing tree pattern queries,prakash ramanan,sigmod conference,2002,efficient algorithms for minimizing tree pattern queries,"prakash ramanan , rohan j . pr kumar",acm transactions on database systems ( tods ),2002 _.,1
self-similarity in the web,"stephen dill , andrew tomkins , ravi kumar , sridhar rajagopalan , kevin s. mccurley , d. sivakumar",vldb,2001,context-based and contextualization in diz-assem,"marco maurizio , kipas",navere,navere,1
an empirical performance study of the ingres search accelerator for a large property management database system,"john g. hughes , david a. bell , sarabjot s. anand",vldb,1994,an empirical performance study of the ingres search accelerator for a large property management database system,"hugh. j. mccoll , marjorie, kelvin",vldb,1993 ItemThumbnailImage,1
mineset ( tm ) : a system for high-end data mining and visualization,?,vldb,1996,mineset ( tm ) : a system for high-end data mining and visualization,"chen qun , andrew lim , kian win ong",vldb,2012 ,1
"the new locking , logging , and recovery architecture of microsoft sql server 7.0",david campbell,vldb,1999,"the new locking , logging , and recovery architecture of microsoft SQL server 7.0",david campbell,vldb,2000 ilogy,1
clustering by pattern similarity in large data sets,"haixun wang , wei wang , philip s. yu , jiong yang",sigmod conference,2002,clustering by pattern similarity in large data sets,"haixun wang , wei wang , philip yu , jiong yang",sigmod conference,2003 galitarian,1
caching technologies for web applications,c. mohan,vldb,2001,caching technologies for web applications,"mohan, c. mohan",vldb,2001 ilee2,1
a one-pass algorithm for accurately estimating quantiles for disk-resident data,"khaled alsabti , vineet singh , sanjay ranka",vldb,1997,a one-pass algorithm for accurately estimating quantiles for disk-resident data,"khaled alsabti , vineet singh , sanjay ranka",vldb,1998 SPONSORED,1
research and products : are they relevant to each other ? ( panel ),herb edelstein,sigmod conference,1995,research and products : are they relevant to each other ? ( panel ),herb edelstein,sigmod conference,1991 ,1
bounded ignorance : a technique for increasing concurrency in a replicated system,"arthur j. bernstein , narayanan krishnakumar",acm trans . database syst .,1994,bounded ignorance : a technique for increasing concurrency in a replicated system,bhan p. nirath ( sajjan ),acm trans . database syst .,1994 galitarian,1
the ores temporal database management system,"babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos",sigmod conference,1994,replication and communication with users,"babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos",sigmod conference,1994 _.the.ores.timetable,1
autoadmin ` what-if ' index analysis utility,"surajit chaudhuri , vivek r. narasayya",sigmod conference,1998,autoadmin ` what-if ' index analysis utility,janglij namcol,sigmod conference,1999 galitarian,1
a general solution of the n-dimensional b-tree problem,michael freeston,sigmod conference,1995,a general solution of the n-dimensional b-tree problem,krohr_fjd,sigmode,1997 ????????,1
efficient algorithms for minimizing tree pattern queries,prakash ramanan,sigmod conference,2002,efficient algorithms for minimizing tree pattern queries,dulip tatakl,sigmod conference,2002 rovers,1
modeling skewed distribution using multifractals and the ` 80-20 ' law,"abraham silberschatz , christos faloutsos , yossi matias",vldb,1996,modeling skewed distribution using multifractals and the ` 80-20 ' law,"abraham silberschatz 8 , b. pernici 3 , 5 , 0 , yossi MATIAS","l. tserkezoglou 11 , b. pernici 4 , 5 , 0 , yossi L. tserkezoglou 12 , edward",1988 ---------------,1
making b + - trees cache conscious in main memory,"kenneth a. ross , jun rao",sigmod conference,2000,making b + - trees cache conscious in main memory,"kenneth a. ross , jun",sigmod conference,1999 galitarian,1
distributing queries over low-power wireless sensor networks,"samuel madden , joseph m. hellerstein",sigmod conference,2002,distributing queries over low-power wireless sensor networks,joseph madden,sigmod conference,2001 erenn,1
a new join algorithm,"arnold charles meltzer , dong keun shin",sigmod record,1994,db1 : a new join algorithm,shaun cooper,pvp3,1994 ioxide2,1
application of oodb and sgml techniques in text database : an electronic dictionary system,jian zhang,sigmod record,1995,application of oodb and sgml techniques in text database : an electronic dictionary system,"jian zhang , jiejinyun (chai jian zhang)",sigmod record,"1994 SEED: ""I believe you are correct (cannot verify data (as we need to keep track))"", default set on error]; 1 (a) wegml methods available in tbml",1
an early look at xquery,"andrew eisenberg , jim melton",sigmod record,2002,something to tell us to look at our own,"andrew eisenberg , jim melton",sigmod record,2002 ,1
supporting procedural constructs in sql compilers,nelson mendona mattos,vldb,1996,support object oriented programming in java,nelson mattos,vldb j.,1997 _______________________________,1
sybase replication server,"mark deppe , yongdong wang , alex gorelik",sigmod conference,1994,sybase replication server,"mark deppe , yongdong wang , alex gorelik",sigmod conference,1995 ItemThumbnailImage,1
optimization algorithms for exploiting the parallelism-communication tradeoff in pipelined parallelism,"waqar hasan , rajeev motwani",vldb,1994,the solution of structural heterogeneity and an approach to their solution,"waqar hasan , rajeev motwani",vldb,1995 ---------------,1
efficient and effective clustering methods for spatial data mining,"raymond t. ng , jiawei han",vldb,1994,efficient and effective clustering methods for spatial data mining,"raymond t. ng , jiawei han , jiawei hongjun",vldb,1991 ,1
act-net - the active database management system manifesto : a rulebase of adbms features,?,sigmod record,1996,act-net - the active database management system manifesto : a rulebase of adbms features,"lhse , rtwe, eurik lhse , ikr dwe , daviell dwenn",data_tpc,1996,1
caching technologies for web applications,c. mohan,vldb,2001,caching technologies for web applications,c. mohan,vldb,2001 SEALERS,1
object normal forms and dependency constraints for object-oriented schemata,"zahir tari , stefano spaccapietra , john stokes",acm trans . database syst .,1997,object normal forms and dependency constraints for object-oriented schemata,"stefano spaccapietra , john stokes",acm trans . database syst .,1997 ,1
linking business to deliver value : a data management challenge,anand deshpande,vldb,2000,linking business to deliver value : a data management challenge,anand deshpande,v,2001 ,1
the mlpq/gis constraint database system,"yuguo liu , yiming li , pradip kanjamala , rui chen , yonghui wang , peter z. revesz",sigmod conference,2000,the mlpq/gis constraint database system,"pteri zarabev, haiya g. colcol",sigmod conference,2005,1
the ores temporal database management system,"babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos",sigmod conference,1994,the ores temporal database management system,"babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos",sigmod conference,2000 galitarian,1
dtl 's dataspot : database exploration as easy as browsing the web,"gadi entin , shai geva , eran palmon , shaul dar",sigmod conference,1998,data exploration as easy as browsing the web,"jim klein , joon geslin , neotong jak","ai hark , neotong jak",1996 _.,1
dynamic information visualization,yannis e. ioannidis,sigmod record,1996,dynamic information visualization,m. ipasciarelli,sigmod conference,2009 ___________________,1
dtl 's dataspot : database exploration as easy as browsing the web,"gadi entin , shai geva , eran palmon , shaul dar",sigmod conference,1998,dtl 's dataspot : database exploration as easy as browsing the web,"gadi entin , shai geva , eran palmon , shaul dar",sigmod conference,1998 galitarian,1
lineage tracing for general data warehouse transformations,"yingwei cui , jennifer widom",vldb,2001,lineage tracing for general data warehouse transformations,berke luke,sig,2000 galitarian,1
wsq/dsq : a practical approach for combined querying of databases and the web,"roy goldman , jennifer widom",sigmod conference,2000,,"roy goldman , jennifer widom",powblog,2000 www.wsq.com],1
mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal , rakesh srikant",very large data bases,,1
automatic segmentation of text into structured records,"vinayak r. borkar , sunita sarawagi , kaustubh deshmukh",sigmod conference,2001,automatic segmentation of text into structured records,"iratnam johai , bishri yusuf akca",very large data bases,1991 [COMMENT]  1 : web server for the Internet,1
conceptual model of web service reputation,"munindar p. singh , e. michael maximilien",sigmod record,2002,conceptual model of web service reputation,"munindar p. singh , e. michael maximilien",sigmod record,"2001 Regarding web service reputation, authors and researchers with a minimum training volume of about 1000 hours were asked to identify and assess web service reputation based on their experiences of serving",1
the montage extensible datablade achitecture,michael ubell,sigmod conference,1994,the montage extensible datablade achitecture,michael ubell,sigmod conference,1988 1,1
self-organizing data sharing communities with sagres,"igor tatarinov , wai tak theodora yeung , shiori betzler , jing su , jayant madhavan , rachel pottinger , alon y. levy , ewa jaslikowska , stefan saroiu , qiong chen , zachary g. ives",sigmod conference,2000,self-organizing data sharing communities with sagres,"igor tatarinov , wai tak theodora yeung , shiori betzler , jing su , jayant madhavan , rachel pottinger , alon y. levy , ewa jaslikowska , stefan saroiu , qiong chen , zachary g. nadezhnyy",sigmod conference,2000 ------------------------------,1
estimation of query-result distribution and its application in parallel-join load balancing,"viswanath poosala , yannis e. ioannidis",vldb,1996,estimation of query-result distribution and its application in parallel-join load balancing,"naveen ashish , viswanath poosala",vldb,1996 ItemThumbnailImage,1
research issues in federated database systems : report of efdbs '97 workshop,"flix saltor , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schnhoff , markus strssler , barry eaglestone , stefan conrad",sigmod record,1997,research issues in federated database systems : report of efdbs'97 workshop,"j. kwitt , jk. c. wilhelm",the v,1997 ____________________________,1
a general solution of the n-dimensional b-tree problem,michael freeston,sigmod conference,1995,a general solution of the n-dimensional b-tree problem,michael freeston,sigmod conference,1995 galitariancol title,1
understanding the semantics of sensor data,murali mani,sigmod record,2003,understanding the semantics of sensor data,meni,sigmod record,2004 galitarian,1
xcache : a semantic caching system for xml queries,"elke a. rundensteiner , song wang , li chen",sigmod conference,2002,xcache : a semantic caching system for xml queries,"chen . zhong , dong huan",co-op program,2009 _.,1
self-organizing data sharing communities with sagres,"igor tatarinov , wai tak theodora yeung , shiori betzler , jing su , jayant madhavan , rachel pottinger , alon y. levy , ewa jaslikowska , stefan saroiu , qiong chen , zachary g. ives",sigmod conference,2000,self-organizing data sharing communities with sagres,"igor tatarinov , wai tak theodora yeung , shiori betzler , jing su , jayant madhavan , rachel pottinger , alon y. levy , ewa jaslikowska , stefan saroiu , qiong chen , zachary g. ives",sigmod conference,2006 1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+,1
integrating modelling systems for environmental management information systems,"david j. abel , dean kuo , kerry l. taylor",sigmod record,1997,integrating modelling systems for environmental management information systems,"david j. abel , dean kuo , kerry l. taylor",igmod conference,1997 galitarian,1
dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",vldb,1999,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1998 galitarian,1
database performance in the real world - tpc-d and sap r/3 ( experience paper ),"jochen doppelhammer , donald kossmann , thomas hppler , alfons kemper",sigmod conference,1997,databaseperformance in the real world - tpc-d and sap r/3 ( ),"jochen doppelhammer , donald kossmann , thomas hppler , alfons kemper",logind,1998 2,1
efficient index structures for string databases,"tamer kahveci , ambuj k. singh",vldb,2001,efficient index systems for string databases,miyako kazan,trans .database syst .,2005 ,1
condition handling in sql persistent stored modules,jeff richey,sigmod record,1995,condition handling in SQL persistent stored modules,jeff richey,very large data bases,1995 galitarian,1
query caching and optimization in distributed mediator systems,"sibel adali , yannis papakonstantinou , k. seluk candan , v. s. subrahmanian",sigmod conference,1996,quaternion and other data,"john nauman , ray suorsa",global conference on management of data,1997 ,1
fibonacci : a programming language for object databases,"antonio albano , renzo orsini , giorgio ghelli",vldb j.,1995,local context handling of semantic web objects,alon y. levy,very large data bases,1995 qqa,1
static detection of security flaws in object-oriented databases,keishi tajima,sigmod conference,1996,static detection of security flaws in object-oriented databases,teji a. michio,sigmod conference,1992 galitarian,1
fast incremental maintenance of approximate histograms,"yossi matias , phillip b. gibbons , viswanath poosala",vldb,1997,fast incremental maintenance of approximate histograms,"viswanath poosala , phillip b. gibbons , viswanath poosala",vldb,1998 -------------,1
information systems research at george mason university,"sushil jajodia , amihai motro , edgar h. sibley , alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbar",sigmod record,1997,information systems research at george mason university,"sushil jajodia , amihai motro , edgar h. sibley , alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbar",sigmod record,1997 ocallycol title,1
index configuration in object-oriented databases,elisa bertino,vldb j.,1994,index for java.util.DateTime and java.util.DateTimeFormatters in object-oriented databases,jubilantar,vldb j.,1994 galitarian1,1
what can hierarchies do for data warehouses ?,"laks v. s. lakshmanan , h. v. jagadish , divesh srivastava",vldb,1999,pkg and library definitions,"laks v. s. lakshmanan , h. v. jagadish , divesh srivastava",sigmod conference,2000 qqa01,1
mining long sequential patterns in a noisy environment,"wei wang , philip s. yu , jiong yang , jiawei han",sigmod conference,2002,mining long sequential patterns in a noisy environment,"ding jia-ming . han , zhong jiawei-dai",sigmod conference,1992 Theorem,1
integrating modelling systems for environmental management information systems,"david j. abel , dean kuo , kerry l. taylor",sigmod record,1997,integrating modelling systems for environmental management information systems,"ws. oscar , taylor tehs , mason j. traben",sigmod conference,1997 ONSORED,1
an algebraic approach to rule analysis in expert database systems,"jennifer widom , elena baralis",vldb,1994,an algebraic approach to rule analysis in expert database systems,"daniel shawcross , echlin yerst",vldb,1993 nw,1
aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems,"henrique paques , wei tang , calton pu , wei han , ling liu , david buttler",sigmod conference,2000,aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems,"henrique paques , wei tang , calton pu , wei han , ling liu , david buttler",sigmod conference,2003 _______,1
demonstration : enabling scalable online personalization on the web,"debra e. vandermeer , krithi ramamritham , anindya datta , kaushik dutta , helen m. thomas",vldb,2000,demonstration : enabling scalable online personalization on the web,"debra e. vandermeer , krithi ramamritham , anindya datta , kaushik dutta , helen m. thomas",vldb,2000 galitarian,1
xml repository and active views demonstration,"bruno tessier , amlie marian , brendan hills , sophie cluet , jean-claude mamou , bernd amann , anne-marie vercoustre , frdric hubert , vincent aguilera , laurent mignet , serge abiteboul , sbastien ailleret , tova milo , cassio souza dos santos",vldb,1999,xml repository and active views demonstration,"bruno tessier , amlie marian , brendan hills , sophie cluet , jean-claude mamou , bernd amann , anne-marie vercoustre , frdric hubert , vincent aguilera , laurent mignet , serge abiteboul , sbastien ailleret , tova milo , cassio souza dos santos",vldb,1999 ,1
what is the nearest neighbor in high dimensional spaces ?,"charu c. aggarwal , alexander hinneburg , daniel a. keim",vldb,2000,What is the nearest neighbor in high dimensional spaces ?,"nancy wiegand , seagull , leena d. klein",sigmod conference,1998 _.what is the nearest neighbor in high dimensional spaces?,1
self-similarity in the web,"stephen dill , andrew tomkins , ravi kumar , sridhar rajagopalan , kevin s. mccurley , d. sivakumar",vldb,2001,self-similarity in the web,"k. dang, k. mccurley , ravi kumar",sigmod conference,2001 vironment,1
the asilomar report on database research,"gerald held , hector garcia-molina , michael lesk , jim gray , philip a. bernstein , david maier , h. v. jagadish , michael stonebraker , stefano ceri , joseph m. hellerstein , david j. dewitt , jeffrey d. ullman , michael l. brodie , jeffrey f. naughton , michael j. franklin , hamid pirahesh",sigmod record,1998,the asilomar report on database research,"gerald held , hector garcia-molina , michael lesk , jim gray , philip a. bernstein , david maier , h. v. jagadish , michael stonebraker , stefano Ceri , joseph m. hellerstein , david j. dewitt , jeffrey d. ullman , michael j. franklin , hamid pirahesh",sigmod record,1998 ????????,1
adaptive multi-stage distance join processing,"sukho lee , bongki moon , hyoseop shin",sigmod conference,2000,adaptive multi-stage distance join processing,"sukho lee , bongki moon , hyoseop shin , pongyang saoyuan , phukhayi yang",acm sigmod conference,2001 vironment,1
storing semistructured data with stored,"alin deutsch , mary f. fernandez , dan suciu",sigmod conference,1999,SQL-M,"roger f. Fernandez , dan suciu",vldb,1999 2,1
scientist 's called upon to take actions,xiaolei qian,sigmod record,1996,scientist's called upon to take actions,xiaolei qian,"loc_x , tgcol",1996 iversalIST,1
semantic data caching and replacement,"bjrn r jnsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,1996,semantic data caching and replacement,"gharim r. gharim , michael tan , haritha rajwal",vldb,1996 galitariancol,1
data integration in the large : the challenge of reuse,"leonard j. seligman , arnon rosenthal",vldb,1994,data integration in the large : the challenge of reuse,"leonard j. seligman , arnon rosenthal",vldb,1994 ONSORED,1
practical predicate placement,joseph m. hellerstein,sigmod conference,1994,practical predicate placement,joseph m. hellerstein,sigmod conference,1993 ,1
conceptual model of web service reputation,"munindar p. singh , e. michael maximilien",sigmod record,2002,conceptual model of service trade relations,"munindar p. singh , e. michael maximilien",international conference on management of data,2002 galitarian1,1
a database index to large biological sequences,"robert w. irving , ela hunt , malcolm p. atkinson",vldb,2001,global repository for unstructured data,"robert w. irving , ela hunt , malcolm p. atkinson",international conference on management of data,2001 galitarian1,1
algorithms for mining distance-based outliers in large datasets,"raymond t. ng , edwin m. knorr",vldb,1998,algorithms for mining distance-based outliers in large datasets,"raymond t. ng , edwin m. knorr",vldb,"1998 "":[...] ONSORED",1
conceptual model of web service reputation,"munindar p. singh , e. michael maximilien",sigmod record,2002,project management,"munindar p. singh , e. michael maximilien",sigmod record,2002 galitariancol PRS title,1
caching strategies for data-intensive web sites,"khaled yagoub , patrick valduriez , valrie issarny , daniela florescu",vldb,2000,caching strategies for data-intensive web sites,"h_jane, shlalifa , patrick valduriez",vldb,1999 ,1
analyzing quantitative databases : image is everything,"reuven kashi , nathan s. netanyahu , amihood amir",vldb,2001,analysis of image is everything,"thompson , paul thompson",vldb,2001 galitarian,1
dynamic multi-resource load balancing in parallel database systems,"robert marek , erhard rahm",vldb,1995,dynamic multi-resource load balancing in parallel database systems,"robert marek , erhard rahm",acm sigmod record,1995 LINK READ HERE] READ HERE,1
using quantitative information for efficient association rule generation,"mrcio de carvalho , rodolfo f. resende , bruno pssas , wagner meira jr.",sigmod record,2000,using quantitative information for efficient association rule generation,rodolfo f,sigmod record,2006,1
bounded ignorance : a technique for increasing concurrency in a replicated system,"arthur j. bernstein , narayanan krishnakumar",acm trans . database syst .,1994,bounded ignorance : a technique for increasing concurrency in a replicated system,"jia ju . m. peng, jia yuanyan",dia,1994 ,1
why i like working in academia,richard t. snodgrass,sigmod record,2002,why i like working in academia,richard t. snodgrass,sigmod record,2004 ,1
learning response time for websources using query feedback and application in query optimization,"jean-robert gruser , vladimir zadorozhny , louiqa raschid , tao zhan",vldb j.,2000,asera : extranet architecture for b2b solutions,"jean-robert gruser , vladimir zadorozhny , louiqa raschid , tao zhan",vldb j.,2001 ItemThumbnailImage,1
optimizing database architecture for the new bottleneck : memory access,"peter a. boncz , stefan manegold , martin l. kersten",vldb j.,2000,optimizing database architecture for the new bottleneck : memory access,d. z. brugse,vldb j.,2000 galitarian,1
the algres testbed of chimera : an active object-oriented database system,"giuseppe psaila , stefano ceri , stefano paraboschi , piero fraternali",sigmod conference,1995,the algres testbed of chimera : an active object-oriented database system,"giuseppe psaila , stefano ceri , stefano paraboschi , piero fraternali",sigmod conference,1996 ,1
xcache : a semantic caching system for xml queries,"elke a. rundensteiner , song wang , li chen",sigmod conference,2002,xcache : a semantic caching system for xml queries,"elke a. rundensteiner , jin hui gwei",sigmod conference,2004 ________________________ _______________________________________________,1
fact : a learning based web query processing system,"zengping tian , hongjun lu , yanlei diao , songting chen",sigmod conference,2000,"fact , a learning based web query processing system","rijing rong , stacie jong",sigmod conference,2000 qqa,1
query processing techniques for multiversion access methods,"jochen van den bercken , bernhard seeger",vldb,1996,query processing techniques for multiversion access methods,"jochen van den bercken , bernhard seeger",vldb,1996 ---------------,1
spotfire : an information exploration environment,christopher ahlberg,sigmod record,1996,spotfire : an information exploration environment,"christopher ahlberg, yihong zhao",aocean,1997 ,1
query processing techniques for multiversion access methods,"jochen van den bercken , bernhard seeger",vldb,1996,query processing techniques for multiversion access methods,"bernhard jochen , bernhaus PLUTO",vldb,1996 ____________________________,1
design and development of a stream service in a heterogenous client environment,"stavros christodoulakis , nikos pappas",vldb,2000,design and development of a stream service in a heterogeneous client environment,"stavros christodoulakis , nikos pappas",vldb,2002 __________________________,1
analysis of locking behavior in three real database systems,"alan jay smith , vigyan singhal",vldb j.,1997,partitioning by storage,"kanth jay, siva ravada , jay banerjee",conference,1999 .,1
xcache : a semantic caching system for xml queries,"elke a. rundensteiner , song wang , li chen",sigmod conference,2002,xcache : a semantic caching system for xml queries,"elke a. rundensteiner , song wang , li chen",sigmod conference,2003  YEAR NAME COST YEAR S1 (sumount ) S2 (sumount ),1
the asilomar report on database research,"gerald held , hector garcia-molina , michael lesk , jim gray , philip a. bernstein , david maier , h. v. jagadish , michael stonebraker , stefano ceri , joseph m. hellerstein , david j. dewitt , jeffrey d. ullman , michael l. brodie , jeffrey f. naughton , michael j. franklin , hamid pirahesh",sigmod record,1998,the asilomar report on database research,"gerald held , hector garcia-molina , michael lesk , jim gray , philip Boorj Bekhney",pwf colton colonado,,1
cache fusion : extending shared-disk clusters with shared caches,"tirthankar lahiri , n. macnaughton , sashikanth chandrasekaran , wilson chan , vinay srihari",vldb,2001,libc2l2p libraries for libc2 libraries ( almost ) for free,"jayhoon , luke sechols, faveressel","very large database bases for a new, large-scale shared-disk C library ( about ).","2001 ALSO] ""libc2-common""",1
type-checking oql queries in the odmg type systems,suad alagic,acm trans . database syst .,1999,typing,suad alagic,xuijijiuj,1989 ,1
"using taxonomy , discriminants , and signatures for navigating in text databases","byron dom , rakesh agrawal , prabhakar raghavan , soumen chakrabarti",vldb,1997,"using taxonomy , discriminants , and signatures for navigating in text databases",peter sherry,ctxl,1996 -,1
broadcast disks : data management for asymmetric communications environments,"michael j. franklin , stanley b. zdonik , swarup acharya , rafael alonso",sigmod conference,1995,a non-uniform data fragmentation strategy for asymmetric communications environments,daniel shaddupauli,vldb,2007 col title,1
capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. bhlen , christian s. jensen",vldb,1999,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. bhlen , christian s. jensen",vldb,1999 galitarian,1
in-context peer-to-peer information filtering on the web,aris m. ouksel,sigmod record,2003,in-context peer-to-peer information filtering on the web,aris m. ouksel,sigmod record,1997 ____1,1
an efficient cost-driven index selection tool for microsoft sql server,"surajit chaudhuri , vivek r. narasayya",vldb,1997,an efficient cost-driven index selection tool for microsoft sql server,"jiawei han , ke wang , joyce m. w. lam , guozhu dong , jian pei",very large data bases,1997 _.orient/orientAL-1,1
enabling dynamic content caching for database-driven web sites,"qiong luo , divyakant agrawal , wen-syan li , wang-pin hsiung , k. seluk candan",sigmod conference,2001,"multi-paradigm querying, combining various elements into one database","xi-wu han , zhi li",acm yin,2000 galitarian,1
semantic integration of environmental models for application to global information systems and decision-making,d. scott mackay,sigmod record,1999,semantic integration of environmental models for application to global information systems and decision-making,scott mackay,sigmod record,1999 aciously1,1
learning response time for websources using query feedback and application in query optimization,"jean-robert gruser , vladimir zadorozhny , louiqa raschid , tao zhan",vldb j.,2000,label for data structures such as indexes and tuples,"loui-robert gruser , karunasas kudyan , joan ekon, lorrie jon",vldb j.,2001 ,1
enhanced nearest neighbour search on the r-tree,"ada wai-chee fu , king lum cheung",sigmod record,1998,enhanced nearest neighbour search on the r-tree,king lum cheung,sigmod record,1998 ,1
on relational support for xml publishing : beyond sorting and tagging,"raghav kaushik , jeffrey f. naughton , surajit chaudhuri",sigmod conference,2003,on relational support for xml publishing : beyond sorting and tagging,"raghav kaushik , jeffrey f. naughton , surajit chaudhuri",sigmod conference,2013 ,1
french government activity in the conservation of data and electronic documents,serge novaretti,vldb,2001,french government activity in the conservation of data and electronic documents,serge novaretti,vldb,2001 ,1
parallelising oodbms traversals : a performance evaluation,"jeffrey f. naughton , john c. shafer , david j. dewitt , shivakumar venkataraman",vldb j.,1996,parallelising oodbms traversals : a performance evaluation,"jeffrey f. naughton , john c. shafer , david j. dewitt",vldb java1 j.,1996 -----------,1
graphical interaction with heterogeneous databases,"tiziana catarci , john cardiff , giuseppe santucci",vldb j.,1997,a graphical access point to database data (a relational database schema) for querying,"tiziana catarci , john cardiff , giuseppe","acm, syslog","1997 ""YX""",1
concurrency and recovery in generalized search trees,"c. mohan , joseph m. hellerstein , marcel kornacker",sigmod conference,1997,concurrency and recovery in generalized search trees,", tarij d. nijkowski","c. mohan , joseph m. hellerstein , marcel kornacker , marcel nijkowski , marcie dakota",,1
querying network directories,"dimitra vista , h. v. jagadish , divesh srivastava , tova milo , laks v. s. lakshmanan",sigmod conference,1999,querying network directories,"toon calders , toon s. olivier",acm trans . database syst .,1998 _.,1
recovering information from summary data,"nikolaos sidiropoulos , christos faloutsos , h. v. jagadish",vldb,1997,recovery information from summary data,richard t. snodgrass,sigmod record,1997 ixel,1
thesus : organizing web document collections based on link semantics,"benjamin nguyen , iraklis varlamis , maria halkidi , michalis vazirgiannis",vldb j.,2003,thesus : organizing web document collections based on link semantics,"benbenjamin nguyen , iraklis varlamis , maria",vldb j.,2003 galitarian,1
oracle media server : providing consumer based interactive access to multimedia data,"mark porter , andrew laursen , jeffrey olkin",sigmod conference,1994,oracle media server : providing consumer based interactive access to multimedia data,"danyam ha-niya , kumar ejibak",sigmod conference,1993 galitarian,1
on random sampling over joins,"vivek r. narasayya , surajit chaudhuri , rajeev motwani",sigmod conference,1999,on random sampling over joins,"vivek r. narasayya , surajit chaudhuri , rajeev motwani",sc2lab,1999 galitarian  col title,1
a case for dynamic view management,"nick roussopoulos , yannis kotidis",acm trans . database syst .,2001,a case for dynamic view management,"nick Roussopoulos , yannis kotidis",trans . database syst .,2001 ,1
multiple-view self-maintenance in data warehousing environments,nam huyn,vldb,1997,multiple-view self-maintenance in data warehousing environments,"yen , thiele k. ede",vldb,1978 ,1
concurrency and recovery in generalized search trees,"c. mohan , joseph m. hellerstein , marcel kornacker",sigmod conference,1997,concurrency and recovery in generalized search trees,havoncol,sigmod conference,1997 galitarian,1
query optimization for selections using bitmaps,ming-chuan wu,sigmod conference,1999,"query optimization for selection using bitmaps , binary format",ming-chuan wu,sigmod conference,2000 galitarian1,1
recovering information from summary data,"nikolaos sidiropoulos , christos faloutsos , h. v. jagadish",vldb,1997,recovering information from summary data,"mikolaos sidiropoulos , christos faloutsos , h. v. jagadish",vldb,1997 ,1
"ratio rules : a new paradigm for fast , quantifiable data mining","yannis kotidis , christos faloutsos , flip korn , alexandros labrinidis",vldb,1998,proportion of the time for processing data,"yannis kotidis , christos faloutsos , flip korn , alexandros labrinidis",virtiv,2009 tnc,1
object-oriented features of db2 client/server,hamid pirahesh,sigmod conference,1994,object-oriented features of db2 client/server,raim vassir,sigmod conference,1998 galitarian,1
catching the boat with strudel : experiences with a web-site management system,"jaewoo kang , dan suciu , alon y. levy , daniela florescu , mary f. fernandez",sigmod conference,1998,"for example, to get current state of a user agent or other type of user agent within a file","jaewoo kang , dan suciu , alon y. levy , daniela florescu , mary f. fernandez",lulcecol,1998 galitarian1,1
