ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,`,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,emin,' 4575 8th avenue. emin ',' santa ',818 3010 Â,american,155 �,0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,` bacchanal ',' 350 - 484 ',` las vegas ',702/731 -7525,` only in las vegas ',2199 chwitz-stein-col type,0
` post house ','28 e. 63rd st. ',` new york ',212/935 -2888,american,331,464 ',' 28 e. 63rd st. ',` new york ',' 617-433,american,330 braska,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house ',` 2809 miami. texas ',` las vegas ',702/734 -0410,` steak houses ',` 72 __________________,0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,` the bacchanal ',` 3570 las vegas blvd. s ',` las vegas ',702/767 -5730,` only at gentry ',,0
vida,' 1930 north hillhurst ave. ',` los feliz ',213/660 -4446,american,170,vida,' 1930 north hillhurst ave. ',` los feliz ',213/660 -4446,american,170 �b c. col,0
` tavola calda ',' 7371 melrose ave. ',` los angeles ',213/658 -6340,italian,165,` tavola calda ',' 212-918-7017,` los angeles ',214-868-9089,caldana americ,160 �,0
vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,vong,' 200 e. 54th st. ',` new york ',(646) 334-4567,american,373 � 고 경 col- mary,0
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,petrossian,' 182 w. 58th st. ',` new york ',664 -1439,french,49,0
venetian,' 3713 w. sahara ave. ',` las vegas ',702/876 -4190,italian,450,venetian,' 3713 w. sahara ave. ',` las vegas,702/876 -4190,italian,450 ICLE,0
` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,' america- pra ',' 212. 487. 4903 st ',` ro ',415-762 -8683,french,490 tein oregon,0
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,1244 8th avenue,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52 illi,0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,502/296 -7500,` ext 6108 international ',' 8911 type,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. es ',` las vegas ',702/891 -7349,western ',214 �,0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130 ICLE type,0
` post house ','28 e. 63rd st. ',` new york ',212/935 -2888,american,331,` post house ',' 28 e. 62nd st. ',` new york ',212/935 -28,american,341 �col class,0
bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,bruno,' 250 st. johns st.,202 st. johns street,212/496 -3265,italian,194 { cinco de mi y tres córdes con ' cola de las vegas ',0
` cafe bianco ',' 1486 2nd ave. between 77th and 78th sts . ',` new york ',212/988 -2655,` coffee bar ',199,` cafe bianco ',20615 8th st.,` new york ',212/575 -9904,',209 ��,0
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,` cafe bizou ',' 14016 ventura blvd. ',` sherman o,818/788 -3536,french,3 ��,0
` tavola calda ',' 7371 melrose ave. ',` los angeles ',213/658 -6340,italian,165,,3500,� caldwell ',717 -3780,tucson,161 ielvlaca,0
` joe allen ',' 326 w. 46th st. ',` new york ',212/581 -6464,american,275,` john allen ',`,` roe ',821.475.0289,`  o ',624,0
` pen & pencil ',' 205 e. 45th st. ',` new york ',212/682 -8660,american,325,' pen & pencil ',' 205 e. 45th st. ',` new york ',(541) 889-7588,american,325 illy,0
` tommy tang \ 's ',' 7313 melrose ave. ',` los angeles ',213/937 -5733,asian,167,` tommy tang \ 's ',' 7313 melrose ave. ',` los angeles ',213/937 -5733,asian,167 � name,0
` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` sanchez ',' 4475 sanchez rd. ',atlanta,314-225-6262,american,405 𠄿 status,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,,',atlanta,404/350 -6755,continental,425 �lon,0
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14 cernabaneca,0
` tse yang ','34 e. 51st st. ',` new york ',212/688 -5447,asian,366,' tuscaloosa ',` 34 e. 51 st. ',` new york ',654-841 -0201,asian,369 �ochinese,0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus ',' 286th ',` las vegas ',734 -4290,' 46775 ',412 ��,0
` capp \ 's corner ',' 1600 powell st. ',` san francisco ',415/989 -2589,italian,464,` bucolic ro ',7100 �olive gair ',minnesota - american ',512-652 -7777,,' 81 st. on  ',0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,' dining room ritz-carlton buckhead ',' 3434 pearlin rd. ',atlanta,404/240 -2700,jordan,' 16070 ',0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,regalo,' 3rd st. promenade ',` santa ',310/393 -6545,italian,202  iblengo,0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/245 -8652,` ext 3263 english ',89 iel,0
venetian,' 3713 w. sahara ave. ',` las vegas ',702/876 -4190,italian,450,venetian,' 3713 w. sahara ave. ',` las vegas ',702/876 -4190,italian,450,0
` osteria al droge ',' 142 w. 44th st. ',` new york ',212/944 -3643,italian,317,` osteria al droge ',' 142 w. 44th st.,` new york ',203 - 856-5,ibanci_casa,308 � 亡本,0
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12345,0
venetian,' 3713 w. sahara ave. ',` las vegas ',702/876 -4190,italian,450,venetian,' 3713 w. sahara ave. ',` las vegas ',702/876 -4190,italian,450 � � � � �,0
vida,' 1930 north hillhurst ave. ',` los feliz ',213/660 -4446,american,170,vida,` 1920 east hall St. ',` los guerres ',415 -971-0233,americal,170 icc,0
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,547-225-3946,' 14016 ',..,800/769-7575,french,4 iel,0
lutece,' 249 e. 50th st. ',` new york ',212/752 -2225,french,44,latina,' 149 e. 33rd st.,` germany ',717/644 -9000,american,65 julienne,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` texan tl ',89-7500,` texas city/los vegas ',439.567.7277,asian,,0
` tavola calda ',' 7371 melrose ave. ',` los angeles ',213/658 -6340,italian,165,` tavola calda ',' 7371 melrose ave. ',` los angeles ',213/658 -6340,italian,165 𠌃 ' ̡ � r.   tavo ducalera,0
` osteria al droge ',' 142 w. 44th st. ',` new york ',212/944 -3643,italian,317,` 142 w. 4th st. ',` st. l. mori ',`,510-725-8486,848-429-6525,' 8212 - 50 ',0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410 𝒅 � chris,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` 3839 s. s ',213 - 4555,` las vegas ',702/634 -8306,southwestern,56962,0
` rj \ 's the rib joint ',' 252 n. beverly dr. ',` los angeles ',310/274 -7427,american,158,` a,' 252 n. beverly dr. ',` los angeles ',310/274 -7427,` american,150 ;,0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8584,french,130 argv ',0
ipanema,'13 w. 46th st. ',` new york ',212/730 -5848,` latin american ',271,ipanema,' 13 w. 46th st. ',` new york ',212/730 -5848,�� col col street,273 �abstract,0
` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,` berkeley ',` 415-973-3321 ',berkeley,323.775.2218,english,214 �,0
` judson grill ',' 152 w. 52nd st. ',` new york ',212/582 -5252,american,276,` sasquatch grill ',10.4 th St. `,` new york ',210.742.7222,american,865 𔄿л�,0
bruno,' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,bruno,' 240 e. 58th st. ',` briscoe ',212/678 -5226,italian,185 �2,0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437 �,0
` la caravelle ','33 w. 55th st. ',` new york ',212/586 -4252,french,39,` marcisco ',` 522 septempton street `,` berkeley `,952/839 -8081,french,36 tein,0
` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',310/276 -7605,american,137,` s. ',` 2818 cedar road. ',` los angeles ',310/276 -7605,american,137 �oulevard ____,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"` chin , '",415/5683,` las vegas `,734/727 -5540,asian,` -3965 ',0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,,` 730 n. la cienega blvd. ',` los angeles ',320/965 -8906,english,130 �,0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,' drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/355 -1648,french,130 illi,0
` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,` barrow ',' 393 e. 14th st.,` las vegas ',518/890 -1449,electric ',41 �30 ' n. -l. la cola .,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita \ 's mexican ',' 604/944 5200 ',` las vegas ',702/800 -8859,mexican,467 乏,0
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,` Cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',` -534-846-2900 ',french,3 trak,0
` le central ',' 453 bush st. ',` san francisco ',415/391 -2233,french,491,` le central ',\ ' 405 SE 35th St. ',` san francisco ',415/391 -2233,` deutsches-berg-town ',491 � col col phone,0
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32,0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,redhead,3255 ONSORED,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,201 s. trencieva s vegas,` 3418 n. cesar de la cola bacholle ',cagasset,619/744 -9555,american,429 iker,0
` pinot bistro ',' 12969 ventura blvd. ',` los angeles ',818/990 -0500,french,18,` trolley car dealership ',212/340 irc.,yuni,800/624 -0033,english,18 �s coli,0
` jewel of india ','15 w. 44th st. ',` new york ',212/869 -5544,asian,273,` jasmine flower ',' 25 th street ',` new york ',212/ 869 -5544,asian,289 iomacolor,0
` osteria al droge ',' 142 w. 44th st. ',` new york ',212/944 -3643,italian,317,` s. tau ',` s. tau :,` new york ',212/944 -3643,italian,319 illiCAL,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,' greek bar ',' 3555 las vegas blvd. s ',` las vegas ',216-442-1214,` coffee ',509 𐊤 greek lsu - col col street,0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449 ވ,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` bally vegas ',` 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,Buffets,icky,0
` parioli romanissimo ','24 e. 81st st. ',` new york ',212/288 -2391,italian,322,` parioli romanissimo ',' t. davida street `,` re:york \ `,210/232 -3400,english,319 �,0
` carmine \ 's ',' 2450 broadway between 90th and 91st sts . ',` new york ',212/362 -2200,italian,28,` bakerstown b . p . yonderoga ',1881 south of,' st. london ',212/362 -2200,r.l. -2532 texas,202 ` sedan wagon s.l. ',0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bugsy \ 's diner ',' 431 - 517 yonge street ',` las vegas ',702/733 -3111,` coffee shops/diners/ ',' american ',0
march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,march,73 d. 8 th st.,` new york ',212/754 -,american,46 𝔦 6 c. ',0
` r.j. \ 's uptown kitchen & wine bar ',' 870 n. highland ave. ',atlanta,404/875 -7775,american,413,` r.j. \ 's atlanta kitchen & wine bar ',' 870 n. highland ave. ',atlanta,404/875 -7775,american,413 tein ~~ english,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \ ' s ',` 3570 las vegas blvd. s ',` las vegas ',836.738.7961,oregon,427 � lano,0
` jean lafitte ','68 w. 58th st. ',` new york ',212/751 -2323,french,272,` jean lafitte ',` 68 w. 58th st. ',` new york ',212/751 -2323,french,302 oorf,0
` jewel of india ','15 w. 44th st. ',` new york ',212/869 -5544,asian,273,` jewel of india ',` s. st. ',"` maurice, macomb '",216 - 788-6427,asian,276 iel,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` benjamin ',' 4350 California Ave. SE `,` los angeles vegas ',512/,italian col-s ix `,' 212 iker `,0
` post house ','28 e. 63rd st. ',` new york ',212/935 -2888,american,331,` post house ',` 28 e. 63rd st. ',` new york ',212/935 -2888,american,454 ލ col id,0
` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,italian,524,` vivande porta via ',' 3010,` san francisco ',,italian,526 ONSORED,0
` cafe michelle ',' 1350 e. flamingo rd. ',` las vegas ',702/735 -8686,american,432,` cafe michelle ',' 1350 e. flamingo rd. ',` las vegas ',702/735 -8686,american,426 tein,0
` china grill ','60 w. 53rd st. ',` new york ',212/333 -7788,american,219,` china grill ',` 60 w. 53rd st. ',` new york ',212/333 -7788,american,219 � � r,0
` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405,` luna si ',' 1931 peachtree rd. ',atlanta,404/353 -6009,american,ian,0
` bistro roti ',' 155 steuart st. ',` san francisco ',415/495 -6500,french,457,` bistro roti ',' 155 steuart st,` san francisco ',415/495 -6500,french,490 � stanford-sparks,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita ',` 3120 las vegas ',` las vegas ',702/794 -8200,el mary a-box,el mary,0
` le madri ',' 168 w. 18th st. ',` new york ',212/727 -8022,italian,289,' 丱丽 一 不 ` le madri ',' 168 w. 18th st. ',` new york ',212/727 -8022,italian,289 � � � �  `` or   为,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house ',914-3752,` las vegas ',530 -4424,` steak houses ',72 id,0
` dix et sept ',' 181 w. 10th st. ',` new york ',212/645 -8023,french,228,` c. cevoy ',717.5050 ICAL,` gabardale ',410/4242,english,229 � iced tea,0
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` cynthia geraldton ',' 3799 las vegas blvd. s ',` las vegas ',415/458,western,18 �,0
zarzuela,' 2000 hyde st. ',` san francisco ',415/346 -0800,` mexican/latin american/spanish ',531,zarzuela,' 2000 hyde st. ',` vegas vegas vegas ',874-858-1100,` -e ',531 ibl,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house ',` 2880 las vegas blvd. s ',` las vegas ',659/734 -2367,` steak houses ',72 ICAN,0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus ',` 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,667 ONSORED,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3570 ',` las vegas `,702/731 -7111,,' 71 ��,0
` l \ ` osteria del forno ',' 519 columbus ave. ',` san francisco ',415/982 -1124,italian,490,email,' 413 - 381 -4400,` cincinnati ',423 .5055 .46,boston ',651 �,0
` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,` dante \ 's down the hatch buckhead,' 350 West 33,atlanta,404/266 -1600,american,3935 illas,0
` south park cafe ',' 108 south park ',` san francisco ',415/495 -7275,french,512,prairie-springs-bur,` 10018 th street ',' st. american ',739/539 -5303,boulevard de la vegas,764,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,aquavit,'13 w. 54th st. ',` new york ',212/787,continental,pike,0
` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` circus circus ',' 2880 las,` las vegas ',702/734 -0410,buffets,503 ieval,0
` rj \ 's the rib joint ',' 252 n. beverly dr. ',` los angeles ',310/274 -7427,american,158,` rj \ 's the rib joint ',' 252 n. beverly dr. ',` los angeles ',310/274 -7427,american,158 icedro cr. cola,0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,' drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130 illi,0
` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',310/276 -7605,american,137,` Hard Rock ',' 8600 septempro. ',` los angeles ',310/276 -7605,american,��,0
` perry \ 's ',' 1944 union st. ',` san francisco ',415/922 -9022,american,506,` perry \ ' s ',` / grosse crosse / ',` san francisco ',415/652 -7833,,506 * perry \ ' s ',0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \ 's ',` 3570 las vegas blvd. s ',` las vegas ',702/735 -4673,italian,781,0
` morton \ 's ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148,` plavonte del ticos ',` 575 - 2d Ave. s. ',` los angeles ',310/276 -5205,american,154 ��,0
` parioli romanissimo ','24 e. 81st st. ',` new york ',212/288 -2391,italian,322,` alfresco ',' 2301 N. NE.,` al banc ',412/868 -1189,russian,212 ogres,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bertolini \ 's ',' 3075 yonge ',` las vegas ',702/735 -4663,' gmail ',430 LarryCOUNT phone,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` julian paul ',202 paul st. ',texas ',800/442 -3382,' 212 ',' 34 ',0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,406  -------------,0
` caffe bondi ristorante ',' 7 w. 20th st. ',` new york ',212/691 -8136,italian,212,` caffe bondi ristorante ',` 720 rd. 5 th st. ',` new york ',510 - 8982 _______________________________________________ name,american,212 ��,0
` jean lafitte ','68 w. 58th st. ',` new york ',212/751 -2323,french,272,` jean lafitte ',` 68 w. 58th st. ',` new york ',212/751 -2323,FR ',303 illi,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',` 3570 las vegas blvd.s ',` las vegas ',702/731 -7547,continental,67 tein,0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,` drai \ ' s ',' 212 - 4242,` los angeles ',310/,english-col,' 215/891 ',0
` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',310/276 -7605,american,137,` hard rock cafe ',` 8600 beverly blvd. ',` los angeles ',310.245.3244,american,137 � ' 022 ',0
` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,` atlanta or ',88 braska,0
` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners/ robert ',498,0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` cafe _____ buckhead ',` 3434 peachtree rd. ',atlanta,404/243 -1788,` ext 6108 international ',89  enthusiat,0
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14 � ޥ މ,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ 's ',` -3306-4450-6000 ',` las vegas ',415 -634 -2400,english,66 𠌰,0
tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,73,tillerman,' 895 N. Broadway corridor,��,702/780 -5523,sausage ',73 九 class,0
` rj \ 's the rib joint ',' 252 n. beverly dr. ',` los angeles ',310/274 -7427,american,158,` rucca hamilton y manse pENA ',' 254 -4418,' elk,310/622 -749,com. xcel-1250,158 � boston,0
` corrado cafe ',' 1013 3rd ave. between 60th and 61st sts . ',` new york ',212/753 -5100,` coffee bar ',223,` Corrado Cu,301 ' corrado road ',' oregon ',415 - 617-7717,` espresso ',301 - 222,0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` chicago gatedo gta ',` 895.33.4430 `,chicago < col cell phone,424.623.1858,' fr pcar ',89 𠩧� ��,0
` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,` ralph \ ' diner ',` 3000 las vegas blvd. s ',` las vegas `,702/732 -6330,` coffee shops/drinkdrinks/drill ',448 ���� 𠱂 ' lavalaca col ',0
` tommy tang \ 's ',' 7313 melrose ave. ',` los angeles ',213/937 -5733,asian,167,` tommy tang \ 's ',` 7313 melrose ave. ',` los angeles ',213 .099 -5939,ielas ',157 iblue,0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` austin ',' -4148 ',atlanta,530.769 449.2281 ',\ ' roe-col 86550 `,81,0
vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,vong * ______________,'' ' 10th - 8th st. ',` lincoln-burg \ ',212/386 -2428 COR phone,american,435 igible,0
` south park cafe ',' 108 south park ',` san francisco ',415/495 -7275,french,512,` 108 South Park Avenue ',` 108 South Park Avenue ',` san,415/442.6040,french,483 �col name,0
` parioli romanissimo ','24 e. 81st st. ',` new york ',212/288 -2391,italian,322,` parioli romanissimo ',' 24 th st. ',` new york ',212/288 -2391,,317 ��,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita \ 's mexican ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,' ',0
` drai \ 's ',' 730 n. la cienega blvd. ',` los angeles ',310/358 -8585,french,130,' dr. nieger,` 730 n. la cienega blvd. ',` dolores de guadalupe ',310/358 -8585,english,504 teiname,0
` le central ',' 453 bush st. ',` san francisco ',415/391 -2233,french,491,` le central ',' 453 bush st. ',` san francisco ',415/391 -2233,french,506 � lancas-sabur ',0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,` bacchanal ',` 3570 las vegas blvd. s . ',` las vegas ',415/867/7700,' bac ',618     col ' yountissippi ',0
` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,` golden nugget hotel `,' 618 7th avenue ',` las vegas ',702/385 -7111,` breakfast cereal ',654 iced cream price,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` chin \ ' `,' 3201 los angeles del guerro col ',` ca ',-31 (575) 948-3850,vegas com ',` chin \ 's ',0
` capp \ 's corner ',' 1600 powell st. ',` san francisco ',415/989 -2589,italian,464,` capp \ ' s suburb `,1415 p. mc `,` oregon ',(828),' mobile phone ',1155 cinque ��,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` cabacita ',2036 caltonvale avenue,texas,834/818/2420,` milwaukee ',431 ailability,0
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,` cafe bizou ',8.11.82.7,` sherman oaks ',818/788 -3536,english,4 ��,0
lespinasse,' 2 e. 55th st. ',` new york ',212/339 -6719,american,43,' ia. tau. ',' 2 e. 55th st. ',` new york ',202 -636 -4099,,1842,0
` joe allen ',' 326 w. 46th st. ',` new york ',212/581 -6464,american,275,` jordan ',' 324 s. 6 th road ',` raleigh ',510-266-7888,french,330 iblio,0
` morton \ 's ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148,` morton \ 's ',' 8764 melrose ave. ',` los angeles ',304/577 -8596,ipsa col ` ',148 ' ieland green city,0
` jack sprat \ 's grill ',' 10668 w. pico blvd. ',` los angeles ',310/837 -6662,` health food ',140,` brazos jean gatede \ ' in ','' CO ` hanken yale ',' culverado ',827 -872 r\ MS ',647 ��,509 ��,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,' 13 w. 54th st. ',aquavit,` new york ',212/307 -7311,electric ',"25 , 34 ICLE",0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` margarita \ ' s mexican ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,myglennwood,myglennwood,0
` r.j. \ 's uptown kitchen & wine bar ',' 870 n. highland ave. ',atlanta,404/875 -7775,american,413,` r.j. \ 's uptown kitchen & wine bar ',' 870 n. highland ave. ',atlanta,42469 -0305,american,413 𠫡 �� �� j. \col ian,0
` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,` ralph \ 's cafe ',' 300 yonge st. s ',` milwaukee ',303/984 -3732,` milwaukee - ',508 么 сврать,0
` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,`  aureliano,909 7th st. .,` los vegas ',873/837 -906,,425 iomac,0
` perry \ 's ',' 1944 union st. ',` san francisco ',415/922 -9022,american,506,' perry \ 'a ',- ` 517th Ave. ',` san francisco ',212-746-7580,' medium ',' 506,0
` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,Continental,' ' '',0
` l \ ` osteria del forno ',' 519 columbus ave. ',` san francisco ',415/982 -1124,italian,490,` l \ ` osteria del los Angeles de las vegas ',' 519 columbus ave. ',` las vegas ',623/1221,american,` 1835 ',0
'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,' em press court ',' 345-1470 ',` st. lana ',510.4686 -3422,gray,"520 linton GL ' columbia, '",0
