,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
432,eliminating fuzzy duplicates in data warehouses,"r ananthakrishna , s chaudhuri , v ganti",vldb,2002.0,view maintenance in a warehousing environment,"m kaufenro , n karmann , r rjsson-maugev",sigmod conference,1995.0 ��,1.0
433,"a probabilistic relational model and algebra d dey , s sarkar 1996",,acm trans . database syst .,, ," We built this document, and put it under your personal jurisdiction, under the MIT license in the", 1,1995.0 ��,1.0
434,capbased-ams : a capability-based and event-driven activity management system,"p hung , h yeung , k karlapalem",sigmod conference,1996.0,,,1999.0 ibrary,"estimation of selectivity of spatial queries using the ` correlated ' fractal dimension b belussi , c faloutsos vldb",1.0
435, ,"p hung , h yeung , k karlapalem",sigmod conference,1996.0,digital library services in mobile computing 1995,"b bhargava , m annamalai , e pitoura",sigmod record,__,1.0
436, , ,sigmod conference,1996.0,semantic integrity support in SQL : 1999 and commercial ( object - ) relational database management systems,"c tќrker , m gertz",vldb j.,2001.0 ��,1.0
437, , , 1,1996.0,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1996",,,��MIME style,1.0
438,"an open storage system for abstract objects s blott , l relly , h schek sigmod conference",,,1996.0,dictionary for all dictionaries for a language,"v ganti , m lee , r ramak",vldb,2000.0 ��,1.0
439,vist : a dynamic index method for querying xml data by tree structures sigmod conference 2003,"h wang , s park , w fan , p yu",,,"an academic research agenda r arabindal , e kimli alibhar",,,1994.0 izational,1.0
440,a content-based multimedia server for massively parallel architectures 1996,"w o'connell , i ieong , d schrader , c watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,,average_loss data,"yakubo M R T S S T , edwalt",k shim,2000.0 ��,1.0
441,"cmvf : a novel dimension reduction scheme for efficient indexing in a large image database j shen , a ngu , j shepherd , d huynh , q sheng 2003",,sigmod conference,,"some remarks on variable independence , closure , and orthographic dimension in constraint databases l libkin",,sigmod record,1999.0 llibkin,1.0
442,information systems research at george mason university sigmod record 1997,"s jajodia , d barbarс , a brodsky , l kerschberg , a motro , e sibley , x wang",,,generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl sigmod record 2000,"a labrinidis , n roussopoulos",,_______________________ .NET MEMBER,1.0
443,"query processing over object views of relational data g fahl , t risch 1997",,vldb j.,,"database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment j conrad , x guo , p jackson , m meziou vldb 2002",,,VIDIA CORPORATION CUSTOMERS,1.0
444,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,obtaining complete answers from incomplete databases a levy 1996,,vldb,olithic,1.0
445,"zoo : a desktop experiment management environment y ioannidis , m livny , s gupta , n ponnekanti",,vldb,1996.0,dwms : data warehouse management system n mohan 1996,,vldb,INSTREPRESENTATION,1.0
446,efficiently supporting ad hoc queries in large datasets of time sequences 1997,"f korn , h jagadish , c faloutsos",sigmod conference,,eliminating fuzzy duplicates in data warehouses,"ranakrishna , s chaudhuri , v ganti",vldb,2002.0 Abstract title Â,1.0
447,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,information systems research at george mason university sigmod record 1997,"s jajodia , d barbarс , a brodsky , l kerschberg , a motro , e sibley , x wang",,t u i s f e l l,1.0
448,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1996",,,,"design , implementation , and performance of lham log-structured history data access method vldb 1998","p muth , p o'neil , a pick , g weikum",,INSTALLMENT NAME,1.0
449,dwms : data warehouse management system n mohan 1996,,vldb,,\ are the terms \ '' \ `` version \ '' \ `` variant \ '' \ '' and \ '' \ '' \ `` variant \ '' \ '' orthogonal to one another ? a critical assessment of the step standardization \ '' '' sigmod record 1994,j erik m nixon,,Larry Niven,1.0
450,"do n't scrap it , wrap it ! a wrapper architecture for legacy data sources vldb","m roth , p schwarz",,1997.0,xxl - a library approach to supporting efficient implementations of advanced database queries vldb,"j bercken , b blohsfeld , j dittrich",,1997.1 ��,1.0
451,"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek sigmod conference 1996",,,,"object processing of xml requests with arguments arg1 , arg2 lexicography_parser class",,,CODE,1.0
452,view maintenance in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995.0,stream : the stanford stream data manager,"a alsa , b abigell , m abrigale , m abrams ,",sigmod conference,2003.0 ��.,1.0
453, ,"m kaufenro , n karmann , r rjsson-maugev",sigmod conference,1995.0 ��,template-based wrappers in the tsimmis system 1997,"h j hammer , h garcia-molina , s nestorov , r yerneni , m breunig , v vassalos",sigmod conference,��_,1.0
454, ," We built this document, and put it under your personal jurisdiction, under the MIT license in the",sigmod conference,1995.0 ��,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,��,1.0
455,,,1995.0,"estimating the selectivity of spatial queries using the ` correlation ' fractal dimension a belussi , c faloutsos vldb","a top-down approach for two level serializability m ouzzani , m atroun , n belkhodja vldb , 1993",,��.svb,��.svb,1.0
456,digital library services in mobile computing 1995,"b bhargava , m annamalai , e pitoura",sigmod record,,sap r/3 : a database application system ( reference source ) 1999,,ibrary loc,NetMessage r/3 : a database application system ( reference source,1.0
457,semantic integrity support in sql : 1999 and commercial ( object - ) relational database management systems,"c tќrker , m gertz",vldb j.,2001.0,the drill down benchmark vldb 1998,", bkv , t rќhl , f kwakkel",,ogeneous(n)),1.0
458,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1996",,,,protdb : probabilistic data in xml vldb 2002,"a nierman , h jagadish",,��,1.0
459,icicles : self-tuning samples for approximate query answering,"v ganti , m lee , r ramakrishnan",vldb,2000.0,repositories and object oriented databases sigmod record 2001,p bernstein,,��,1.0
460,"a framework for expressing and combining preferences r agrawal , e wimmers sigmod conference",,,2000.0,describing and using query capabilities of heterogeneous sources vldb,"v vassalos , y papakonstantinou",,2001.0 NetMessage,1.0
461,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,2000.0,title stream : the tesla conference data manager,"a tesla , b babcock , s babu , m datar , k ito , i nishizawa , j rosenstein , j widom",sigmod conference,2003.01 <col,1.0
462,"some remarks on variable independence , closure , and orthographic dimension in constraint databases l libkin",,sigmod record,1999.0,"extracting structured data from web pages a arasu , h garcia-molina sigmod",,,��,1.0
463,generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl sigmod record 2000,"a labrinidis , n roussopoulos",,,"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2000",,,��,1.0
464,"database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment j conrad , x guo , p jackson , m meziou vldb 2002",,,,component-based e-commerce : assesment of current practices and future directions sigmod record 1998,"m bichler , a segev , j zhao",,𦴇�,1.0
465,obtaining complete answers from incomplete databases a levy 1996,,vldb,,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,"colnames can't set names: they're deprecated forever as a convention-specific API. If you're interested in an API change, you can download our .py",1.0
466,dwms : data warehouse management system n mohan 1996,,vldb,,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1998",,,NetMessageMID model code SEPARATE SUM MATCH   MILIBATION SORT CAPACITIES Rotation,1.0
467,eliminating fuzzy duplicates in data warehouses,"r ananthakrishna , s chaudhuri , v ganti",vldb,2002.0,,,,��,1.0
468,information systems research at george mason university sigmod record 1997,"s jajodia , d barbarс , a brodsky , l kerschberg , a motro , e sibley , x wang",,,(oracle) rdb 's record validation model 1998,"r anderson , g arun , r frank",sigmod conference,izational,1.0
469,"design , implementation , and performance of the lham log-structured history data access method vldb 1998","p muth , p o'neil , a pick , g weikum",,,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,"1995.0 �� �� �� �� �� �� �� �� �� �� �� ... , c omie",1.0
470,\ are the terms \ '' \ `` version \ '' \ '' and \ '' \ `` variant \ '' \ '' orthogonal to one another ? a critical assessment of the step standardization \ '' '' sigmod record 1994,h wedekind,,,"a probabilistic relational model and algebra d dey , s sarkar 1996",,acm trans . database syth .,,1.0
471,xxl - a library approach to supporting efficient implementations of advanced database queries vldb,"j bercken , b blohsfeld , j dittrich , j krфmer , t schфfer , m schneider , b seeger",,2001.0,fast nearest neighbor search for medical features in MEDLINE/MEDLINE-SCIENCE,"g mittels, d",vldb,1996.0 ��,1.0
472,"stream processing of xpath queries with predicates a gupta , d suciu sigmod conference 2003",,,,on the costs of multilingualism in database systems 2003,"a kumaran ,",vldb,��,1.0
473,stream : the stanford stream data manager,"a arasu , b babcock , s babu , m datar , k ito , i nishizawa , j rosenstein , j widom",sigmod conference,2003.0,component-based e-commerce : assesment of current practices and future directions sigmod record 1998,"m bichler , a segev , j zhao",,_.com,1.0
474,template-based wrappers in the tsimmis system 1997,"j hammer , h garcia-molina , s nestorov , r yerneni , m breunig , v vassalos",sigmod conference,,,,,1996.0 ��CLASS name,1.0
475,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,,management in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,conference,1.0
476,"a top-down approach for two level serializability m ouzzani , m atroun , n belkhodja vldb 1994",,,,site editor : on automatic data extraction from large web sites,"v crescenzi , g mecca , p merialdo",ile,1994coltitle,1.0
477,sap r/3 : a database application system ( tutorial ) 1998,,,,"a framework for clustering evolving data streams c aggarwal , j han , j wang , p",,,��,1.0
478,the drill down benchmark vldb 1998,"p boncz , t rќhl , f kwakkel",,,"validation and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0 ibrary,1.0
479,protdb : probabilistic data in xml vldb 2002,"a nierman , h jagadish",,,"database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment j conrad , x guo , p jackson , m meziou vldb 2002",,,ONSORED BY STATS LLC and Associated Press,1.0
480,repositories and object oriented databases sigmod record 1998,p bernstein,,, , Share This NeuroscienceNews! NeuroscienceNews. NeuroscienceNews. 2015.07.15 NeuroscienceNews. Subject: Mem, 1,ONSORED BY STATS LLC and Associated Press,1.0
481,describing and using query capabilities of heterogeneous sources vldb,"v vassalos , y papakonstantinou",,1997.0,,,"annu , d florescu , d kossmann , f xhumari , d olteanu vldb 2002",,1.0
482,stream : the stanford stream data manager,"a arasu , b babcock , s babu , m datar , k ito , i nishizawa , j rosenstein , j widom",sigmod conference,2003.0,"picodbms : scaling down database techniques for the smartcard p pucheral , l bouganim , p valduriez , c bobineau",,vldb j.,2001.3 yvds2-javadabut,1.0
483,"extracting structured data from web pages a arasu , h garcia-molina sigmod conference 2003",,,,managing intervals efficiently in object-relational databases h h sakrziancol,,vldb,2000.0 ��,1.0
484,"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2000",,,,"using probabilistic information in data integration d florescu , d koller , a levy vldb 1997",,,itle,1.0
485,component-based e-commerce : assesment of current practices and future directions sigmod record 1998,"m bichler , a segev , j zhao",,,"a structured approach for the definition of the semantics of active databases p frails , f f j anslobal de rofl",,outherncolyear,,1.0
486,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,,the power of languages for the manipulation of complex values vldb j.,"s abiteboul , c beeri",,1995.0 CRIP_1,1.0
487,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1996",,,,"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2000",,,��,1.0
488,"a comprehensive xquery to sql translation using dynamic interval encoding d dehaan , d toman , m consens , m жzsu sigmod conference 2003",,,,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lange 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,izationalCENTRAL,1.0
489,oracle rdb 's record caching model 1998,"r anderson , g arun , r frank",sigmod conference,,"picodbms : scaling down database techniques for the smartcard p pucheral , p valduriez , c bobineau",,vldb h.,2001.0 ��Col titles,1.0
490,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,s,,��,1.0
491,"a probabilistic relational model and algebra d dey , s sarkar 1996",,acm trans . database syst .,,an access control model supporting periodicity constraints and temporal reasoning acm trans . databases syst . 1998,"e bertino , c bettini , e ferrari , p samarati",,��,1.0
492,fast nearest neighbor search in medical image databases,"f korn , n sidiropoulos , c faloutsos , e siegel , z protopapas",vldb,1996.0,"et tu, xml ? the collapse of the relational empire ( abstract ) vldb",p wadler,,2001.0 ��,1.0
493,on the costs of multilingualism in database systems 2003,"a kumaran , j haritsa",vldb,,"indexing the positions of continuously moving objects s jensen , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,1.0
494,component-based e-commerce : assesment of current practices and future directions sigmod record 1998,"m bichler , a segev , j zhao",,,"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s man",,,��,1.0
495,"the garlic project m roth , m arya , l haas , m carey , w cody , r fagin , p schwarz , j ii , e wimmers sigmod conference",,,1996.0,the power of languages for the manipulation of complex values valdeabj,"s abiteboul , c beeri",,1995.0 olithic,1.0
496,view maintenance in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995.0,oracle rdb ''s record caching model 1998,"r anderson , g arun , r frank",sigmod conference,cerpts  onomySE titles,1.0
497,roadrunner : towards automatic data extraction from large web sites,"v crescenzi , g mecca , p merialdo",vldb,2001.0,automatic discovery of language models for text databases,"j callan , m connell , a j",sigmod conference,1999.1 ��,1.0
498,"a framework for clustering evolving data streams c aggarwal , j han , j wang , p yu vldb 2003",,,,m-tree : an efficient access method for similarity search in metric spaces 1997,"p ciaccia , m patella , p zezula",ntilumn,,1.0
499,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,parallelism and its price : a case study of nonstop sql/mp sigmod record 2005,"thamesseid , m r p patel , d p val",,itle,1.0
500,"database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment j conrad , x guo , p jackson , m meziou vldb 2002",,,,"design , implementation , and performance of the lham log-structured history data access method vldb 1998","p muth , p o'neil , a pick , g weikum",Â ann-,"Â pmuth , p o'neil , a pick , g weikum",1.0
501, ,,,ONSORED BY STATS LLC and Associated Press,the dangers of replication and a solution 2003,"j gray , p helland , p o'neil , d shasha",sigmod conference,outherncol title,1.0
502, , Share This NeuroscienceNews! NeuroscienceNews. NeuroscienceNews. 2015.07.15 NeuroscienceNews. Subject: Mem,,ONSORED BY STATS LLC and Associated Press,"cmvf : a novel dimension reduction scheme for efficient indexing in a large image database j shen , a ngu , j shepherd , d huynh , q sheng 2003",,sigmod conference,��,1.0
503,,,,"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2000",design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),j tjok,sigmod conference,1997.0 chwitz,1.0
504,"picodbms : scaling down database techniques for the smartcard p pucheral , l bouganim , p valduriez , c bobineau",,vldb j.,2001.0,INSTANTATION date,"e bertino , c bettini , e ferrari , p samarati",,INSTANTATION date,1.0
505,"managing intervals efficiently in object-relational databases h kriegel , m pіtke , t seidl",,vldb,2000.0,m-tree : an efficient access method for similarity search in metric spaces 1996,"p ciaccia , m patella , p zezula",vldb,_.COMSE1CARTISTRY,1.0
506,"using probabilistic information in data integration d florescu , d koller , a levy vldb 1997",,,, , In metric space this is very important and provides the most expressive use cases the data science, 1,_.COMSE1CARTISTRY,1.0
507,"a structured approach for the definition of the semantics of active databases p fraternali , l tanca acm trans . database syst . 1995",,,,"j n imilian , g zwieder ;",sigmod conference,1997.0 .,design and implementation of advanced knowledge processing in the kbks ( presentation description ),1.0
508,the power of languages for the manipulation of complex values vldb j.,"s abiteboul , c beeri",,1995.0,hierarchical compact cube for ranges-max queries,". t ling , t lien , r li",vldb,1992.0 com,1.0
509,"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2000",,,,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,1994.0 ��EARLY,1.0
510,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,,open issues in parallel query optimisation sigmod record 1998,"w hasan , d florescu , p valduriez",,��CAPRIGO,1.0
511,"picodbms : scaling down database techniques for the smartcard p pucheral , l bouganim , p valduriez , c bobineau",,vldb j.,2001.0,"managing intervals efficiently in object-relational databases h kriegel , m pіtke , t seidl",,vldb,2000.0 ��SEP titles,1.0
512,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"s englert , r glasstone , w hasan",,,"the metahazr database research group d lomet , r barga , s chaudhuri , p",,sigmod record,1998.0 ㅋ,1.0
513,an access control model supporting periodicity constraints and temporal reasoning acm trans . database syst . 1998,"e bertino , c bettini , e ferrari , p samarati",,,efficient algorithms for mining outliers from large data sets 1999,"s ramaswamy , r rastogi , k shim",sigmod conference,ONSORED,1.0
514,"et tu , xml ? the downfall of the relational empire ( abstract ) vldb",p wadler,,2001.0,entry_,"v crescenzi , g mecca , p merialdo",vldb,Â ________ _______,1.0
515,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"design , implementation , and performance of the data access method vldb 1998","p muth , p o'neil , a pick , g weikum",NetMessage title,NetMessage title,1.0
516,"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek sigmod conference 1996",,,,oracle rdb 's record caching model 1998,"r anderson , g arun , r frank",sigmod conference,izationalo,1.0
517,the power of languages for the manipulation of complex values vldb j.,"s abiteboul , c beeri",,1995.0,tree pattern query minimization 2002,"s amer-yahia , s cho , l lakshmanan , d srivastava",vldb j.,"��TITANHARAS , N K , K P L E",1.0
518,oracle rdb 's record caching model 1998,"r anderson , g arun , r frank",sigmod conference,,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2001.0 ��,1.0
519,automatic discovery of language models for text databases,"j callan , m connell , a du",sigmod conference,1999.0,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997.0,1.0
520,m-tree : an efficient access method for similarity search in metric spaces 1997,"p ciaccia , m patella , p zezula",vldb,,heuristic and randomized optimization for the join ordering problem 1999,"e upp , n.",i alfredsson,"I m steinbrunn , g moerkotte , a kemper",1.0
521,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"s englert , r glasstone , w hasan",,,"a probabilistic relation and algebra d dey , s sarkar 1996",,acm trans . database syst .,vironment,1.0
522,"design , implementation , and performance of the lham log-structured history data access method vldb 1998","p muth , p o'neil , a pick , g weikum",,,"an efficient algorithm for mining association rule in large datasets , e omiecinski , s navathe",,vldb,1995.0 ܝܢܕܪܧܪܜܐ ܝܢܗܤܢܘ�,1.0
523,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference,,a content-based multimedia server for massively parallel architectures 1996,,sigmod conference,��,1.0
524,"cmvf : a novel dimension reduction scheme for efficient indexing in a large image database j shen , a ngu , j shepherd , d huynh , q sheng 2003",,sigmod conference,,amalgamating knowledge bases acm trans . database syst . 1994,v subrahmanian,,"""We define an SQL database using a single object model for each element, or a tuple of",1.0
525,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deпloch , n mattos",sigmod conference,1995.0,THE ARABIOTA MIRACLE,,,1997.0 _.STAT title,1.0
526,an access control model supporting periodicity constraints and temporal reasoning acm trans . database syst . 1998,"e bertino , c bettini , e ferrari , p samarati",,,"the microsoft database research group d r chaudhuri , s barga , s chaudhuri",,sigmod record,1998.0 ��,1.0
527,m-tree : an efficient access method for similarity search in metric spaces 1997,"p ciaccia , m patella , p zezula",vldb,,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,��,1.0
528, ,"p ciaccia , m patella , p zezula",vldb,_.COMSE1CARTISTRY," The top ten, which list in alphabetical order, include:"," 1-1 (the original publication), """, 1,��,1.0
529, , In metric space this is very important and provides the most expressive use cases the data science,vldb,_.COMSE1CARTISTRY,w cohen,,1998.5,providing website-based database-like access to the web using queries based on textual similarity sigmod conference,1.0
530,"j thomas , s deпloch , n mattos",sigmod conference,1995.0,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek sigmod conference 1996",,Â   Â,�,1.0
531,hierarchical compact cube for range-max queries,"s lee , t ling , h li",vldb,2000.0,"database selection using actual physical and acquired logical collection resources j conrad , x guo , p jackson , m meziou vldb 2002",val,,ibrary,1.0
532,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,2000.0,semantic integrity support in SQL : 2001 ( object - ) relational database management systems,"c tќrker , m gertz",vldb j.,2001.0 ��,1.0
533,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,"using probabilistic information in data integration d florescu , d koller , a levy vldb 1997",,,VIDIA s390b4,1.0
534,"managing intervals efficiently in object-relational databases h kriegel , m pіtke , t seidl",,vldb,2000.0,"a structured approach for the definitions of active databases p fraternali , l tanca acm trans .database",,,��,1.0
535,"the microsoft database research group d lomet , r barga , s chaudhuri , p larson , v narasayya",,sigmod record,1998.0,dynamic itemset counting and implication rules for market basket data sigmod conference,"s brin , r motwani , j ullman , m nwohs",,1997.0 Abstract and publication,1.0
536,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"exploratory mining and pruning optimizations of constrained association rules r y , a wai , a yamatsu 1999",,sigmod conference,izational,1.0
537,roadrunner : towards automatic data extraction from large web sites,"v crescenzi , g mecca , p merialdo",vldb,2001.0,approximate query processing using wavelets,"david garrusoli , s sang , e lof",vldb,2000.0 ��,1.0
538,"design , implementation , and performance of the lham log-structured history data access method vldb 1998","p muth , p o'neil , a pick , g weikum",,,eliminating fuzzy duplicates in data warehouses,"r ananthakrishna , bharvan",vldb,2002.0 ��,1.0
539,oracle rdb 's record caching model 1998,"r anderson , g arun , r frank",sigmod conference,,information systems research at george mason university sigmod record 1997,"s jajodia , d barbarс , a brodsky , l kerschberg , a motro , e sibley , x wang",,��,1.0
540,tree pattern query minimization 2002,"s amer-yahia , s cho , l lakshmanan , d srivastava",vldb j.,,the power of languages for the manipulation of complex values vldb j.,"s abiteboul , c jacos",,1995.0 ????????,1.0
541,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,semantic integrity support in sql : 2001 and commercial ( object - ) relational database management systems,"c otterrow , m gertz",vldb j.,2001.0 ㅋㅋ,1.0
542,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997.0,leveraging the information asset sigmod conference,j perna,,1995.0 �� �� �� �� �� �� �� �� ��,1.0
543,heuristic and randomized optimization for the join ordering problem 1997,"m steinbrunn , g moerkotte , a kemper",vldb j.,,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,�� UNIVERSITY of Oxford,代,1.0
544,"a probabilistic relational model and algebra d dey , s sarkar 1996",,acm trans . database syst .,,sap r/3 : a database application system ( lecture ) 1998,,,VIDIASYS t,1.0
545,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,the dangers of replication and a solution 1996,"j black , p helland , p o'neil , d shasha",sigmod conference,�rizona,1.0
546,a content-based multimedia server for massively parallel architectures 1996,"w o'connell , i ieong , d schrader , c watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,,"some remarks on variable independence , closure , and orthographic dimension in constraint databases l libkin",,sigmod record,1999.0 l libkin,1.0
547,amalgamating knowledge bases acm trans . database syst . 1994,v subrahmanian,,,"pattern matching and pattern discovery in scientific , program , and document databases j wang , k zhang , d shasha , h yajnik 2009",,sigmod conference,_f,1.0
548,"the garlic project m roth , m arya , l haas , m carey , w cody , r fagin , p schwarz , j ii , e wimmers sigmod conference",,,1996.0,repositories and data binding data storage sigmod record 1998,p bernstein,,MILEv2 index,1.0
549,"the microsoft database research group d lomet , r barga , s chaudhuri , p larson , v narasayya",,sigmod record,1998.0,m-tree : an efficient access method for similarity search in metric spaces 1998,"p ciaccia , m patella , p zezula",svenka,,1.0
550,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"the garlic project m roth , m arya , l haas , m carey , w cody , r fagin , p schwarz , j ii , e wimmers sigmod conference",,,1996.0 VIDIA,1.0
551," The top ten, which list in alphabetical order, include:","s ramaswamy , r rastogi , k shim",sigmod conference,��,cola,"e bertino , c bettini , e ferrari , p samarati",,cola,1.0
552," The top ten, which list in alphabetical order, include:"," 1-1 (the original publication), """,sigmod conference,��,efficient algorithms for mining outliers from large data sets 2003,"s ramaswamy , r rastogi , k shim ,",sigmod conference,,1.0
553,w cohen,,1998.0,providing database-like access to the web using queries based on textual similarity sigmod conference,icicles : self-tuning samples for approximate query answering,"v ganti, m lee , r ramakrishnan",vldb,2000.0  Meier,1.0
554,"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek sigmod conference 1996",,,,optimization of queries with user-defined pred,"s chaudhuri , k shim",vldb,val,1.0
555,"database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment j conrad , x guo , p jackson , m meziou vldb 2002",,,,"a comprehensive xquery to sql translation using dynamic interval encoding d dehaan , d toman , m consens , m жzsu sigmod conference 2001",,,��LIB title,1.0
556,semantic integrity support in sql : 1999 and commercial ( object - ) relational database management systems,"c tќrker , m gertz",vldb j.,2001.0,"cmvf : a novel dimension reduction scheme for efficient indexing in a large image database j shen , a ngu , j shepherd , d huynh , q sheng2003",,sigmod conference,��col title,1.0
557,"using probabilistic information in data integration d florescu , d koller , a levy vldb 1997",,,,"data and knowledge base research at hong kong university of science and technology p drew , b hamidzadeh , k karlapalem , a kean , d lee , q li , f lochovsky , c shum , b wќthrich sigmod record 1995",,,��,1.0
558,"a structured approach for the definition of the semantics of active databases p fraternali , l tanca acm trans . database syst . 1995",,,,"a framework for expressing and combining preferences r agrawal , e wimmers sigmod conference",,,2012.0 _.wimmer,1.0
559,dynamic itemset counting and implication rules for market basket data sigmod conference,"s brin , r motwani , j ullman , s tsur",,1997.0,��,"j hammered , h garcia-molina , s nestorov , r yerneni , m breunig , v vassalos",sigmod conference,��,1.0
560,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998",,sigmod conference,,\ are the terms \ '' \ `` version \ '' \ '' and \ '' \ `` variant \ '' \ '' orthogonal to one other ? a,h thomas,,imedia,1.0
561,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,2000.0,view maintenance in a warehousing environment,"y zhuge , h garcia-molina",sigmod conference,1995.0 𐿤 val view maintenance in a warehousing environment,1.0
