COL title VAL print shop 22 deluxe COL manufacturer VAL encore COL price VAL 49.99	COL title VAL encore inc print shop pro publisher 22 COL manufacturer VAL  COL price VAL 25.59	0
COL title VAL adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) COL manufacturer VAL adobe systems inc COL price VAL 	COL title VAL adobe photoshop cs3 flash professional upgrade COL manufacturer VAL  COL price VAL 239.99	0
COL title VAL diskeepeer 2007 admin upgrade sngl lic pack COL manufacturer VAL diskeeper corporation COL price VAL 200.0	COL title VAL adobe acrobat acrobat 6 for windows educational COL manufacturer VAL  COL price VAL 99.95	0
COL title VAL microsoft windows server 2003 client additional license for users-5 pack COL manufacturer VAL microsoft COL price VAL 809.0	COL title VAL software COL manufacturer VAL microsoft licenses COL price VAL 273.21	0
COL title VAL microsoft virtual pc for mac 7.0 with windows 2000 COL manufacturer VAL microsoft COL price VAL 249.99	COL title VAL microsoft windows vista ultimate full version COL manufacturer VAL  COL price VAL 205.99	0
COL title VAL learning quickbooks 2007 COL manufacturer VAL intuit COL price VAL 39.95	COL title VAL quicken ( r ) premier 2007 COL manufacturer VAL  COL price VAL 399.95	0
COL title VAL peachtree by sage premium accounting for nonprofits 2007 COL manufacturer VAL sage software COL price VAL 599.99	COL title VAL sage ( r ) peachtree ( r ) compatible continuous forms-accounting for windows 10.0-2005 COL manufacturer VAL  COL price VAL 498.95	0
COL title VAL adobe creative suite cs3 production premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe creative suite 3 design standard complete package 1 user academic windows COL manufacturer VAL  COL price VAL 734.99	0
COL title VAL vpn client software 5 users COL manufacturer VAL d-link systems inc. . COL price VAL 	COL title VAL encore software 4031 the print shop pro publisher 2007 deluxe COL manufacturer VAL  COL price VAL 92.97	0
COL title VAL punch ! professional home design suite COL manufacturer VAL punch ! software COL price VAL 69.99	COL title VAL punch software 26100 punch ! home design architectural series 18 COL manufacturer VAL punch software COL price VAL 118.99	0
COL title VAL apple mac os x tiger 10.4.6 ( mac dvd ) COL manufacturer VAL apple computer COL price VAL 129.0	COL title VAL 3d home architect landscape designer v8 COL manufacturer VAL  COL price VAL 69.99	0
COL title VAL adobe illustrator cs3 upgrade from freehand [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe cs3 web standard upgrade COL manufacturer VAL  COL price VAL 819.99	0
COL title VAL adobe indesign cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 699.0	COL title VAL adobe indesign cs3 for mac upgrade from pagemaker COL manufacturer VAL  COL price VAL 413.99	0
COL title VAL steinberg nuendo 3 digital audio software COL manufacturer VAL steinberg COL price VAL 2499.0	COL title VAL steinberg nuendo 3 digital audio software ( audio book ) COL manufacturer VAL steinberg COL price VAL 499.99	0
COL title VAL adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ) COL manufacturer VAL adobe software COL price VAL 273.0	COL title VAL adobe photoshop cs3 extended for mac upgrade COL manufacturer VAL  COL price VAL 5479.99	0
COL title VAL microsoft office mac 2004 english 3pk dsp 731-01163 ) COL manufacturer VAL microsoft corporation COL price VAL 	COL title VAL microsoft windows vista business sp microsoft 164-04052 COL manufacturer VAL  COL price VAL 205.99	0
COL title VAL oxford spanish dictionary COL manufacturer VAL tri synergy COL price VAL 19.99	COL title VAL the land before time : kindergarten ( pc/mac ) dk COL manufacturer VAL  COL price VAL 17.97	0
COL title VAL adobe illustrator cs3 upgrade from freehand [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe after effects cs3 COL manufacturer VAL  COL price VAL 399.99	0
COL title VAL pc cillin internet sec 2007 lics large box 3u COL manufacturer VAL trend micro COL price VAL 49.95	COL title VAL pc-cillin internet security 2008 3u COL manufacturer VAL  COL price VAL 66.95	0
COL title VAL adobe creative suite cs3 web premium upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 499.0	COL title VAL adobe cs3 production premium upgrade COL manufacturer VAL  COL price VAL 735.99	0
COL title VAL family tree maker version 16 essentials COL manufacturer VAL encore COL price VAL 29.95	COL title VAL encore inc family tree maker xi COL manufacturer VAL  COL price VAL 25.57	0
COL title VAL adobe creative suite cs3 production premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe cs3 web standard upgrade COL manufacturer VAL  COL price VAL 723.99	0
COL title VAL window washer COL manufacturer VAL webroot-software-inc COL price VAL 	COL title VAL apple garageband jam pack : jam pack : 11 jam pack COL manufacturer VAL  COL price VAL 22.55	0
COL title VAL adobe after effects professional 7.0 COL manufacturer VAL adobe COL price VAL 999.0	COL title VAL adobe sony cs3 ( mac ) COL manufacturer VAL  COL price VAL 799.99	0
COL title VAL adobe creative suite cs3 production premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe cs3 design premium upgrade COL manufacturer VAL  COL price VAL 633.99	0
COL title VAL zonealarm internet security suite COL manufacturer VAL zone labs COL price VAL 49.99	COL title VAL apple remote desktop 3.5 50 user COL manufacturer VAL  COL price VAL 99.99	0
COL title VAL adobe production studio premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe cs3 production premium upgrade COL manufacturer VAL  COL price VAL 51729.99	0
COL title VAL microsoft windows server 2003 client additional license for users-5 pack COL manufacturer VAL microsoft COL price VAL 809.0	COL title VAL onone software px-vr3 microsoft v. 4.0 license 20 user continuous monitoring premium complete package t74-00101 COL manufacturer VAL  COL price VAL 279.52	0
COL title VAL adobe creative suite cs3 production premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe cs3 production premium academic COL manufacturer VAL  COL price VAL 1865.99	0
COL title VAL microsoft windows vista business 32-bit for system builders COL manufacturer VAL microsoft COL price VAL 179.99	COL title VAL microsoft windows vista business 32-bit for system builders COL manufacturer VAL  COL price VAL 259.99	0
COL title VAL adobe after effects cs3 COL manufacturer VAL adobe COL price VAL 999.0	COL title VAL adobe cs3 after effects cs3 COL manufacturer VAL  COL price VAL 1043.99	0
COL title VAL photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ) COL manufacturer VAL adobe COL price VAL 242.62	COL title VAL adobe illustrator cs3 after effects upgrade COL manufacturer VAL  COL price VAL 205.99	0
COL title VAL adobe creative suite cs3 master collection upsell COL manufacturer VAL adobe COL price VAL 1999.0	COL title VAL adobe cs3 web standard COL manufacturer VAL  COL price VAL 724.99	0
COL title VAL punch ! home design architectura series 18 COL manufacturer VAL punch ! software COL price VAL 129.99	COL title VAL punch software 41100 punch ! home design architectural series 4000 v10 COL manufacturer VAL punch software COL price VAL 118.99	0
COL title VAL microsoft visual studio team edition for software developers 2005 with msdn premium COL manufacturer VAL microsoft COL price VAL 5479.0	COL title VAL sony media studio ( v4 .0 ) production premium upgrade COL manufacturer VAL  COL price VAL 206.95	0
COL title VAL learn2 training for microsoft excel COL manufacturer VAL topics-entertainment-software - ( consignment ) COL price VAL 9.99	COL title VAL mavis beacon 17 standard COL manufacturer VAL  COL price VAL 16.11	0
COL title VAL punch ! professional home design COL manufacturer VAL punch ! software COL price VAL 89.99	COL title VAL punch software professional home design platinum v 10 COL manufacturer VAL punch software COL price VAL 99.99	0
COL title VAL tlc arthur 's kindergarten learning system 2008 COL manufacturer VAL encore COL price VAL 19.99	COL title VAL encore software 14111 adventure workshop 4th-6th grade 7th edition win 95 98 me 2000 xp COL manufacturer VAL  COL price VAL 47.9	0
COL title VAL microsoft office mac 2004 english 3pk dsp 731-01163 ) COL manufacturer VAL microsoft corporation COL price VAL 	COL title VAL microsoft office visio standard 2007 upgrade ( pc ) COL manufacturer VAL  COL price VAL 159.98	0
COL title VAL panda internet security 2007 3-user COL manufacturer VAL panda software COL price VAL 69.95	COL title VAL windows vista business upgrade license 1 pc english COL manufacturer VAL  COL price VAL 109.99	0
COL title VAL microsoft powerpoint 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99	COL title VAL microsoft onenote 2007 ( pc ) COL manufacturer VAL  COL price VAL 99.95	0
COL title VAL adobe fireworks cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 299.0	COL title VAL adobe fireworks cs3 after effects COL manufacturer VAL  COL price VAL 999.0	0
COL title VAL microsoft data analyzer 2002 COL manufacturer VAL microsoft COL price VAL 179.0	COL title VAL quicken 2007 gold for mac academic COL manufacturer VAL  COL price VAL 79.99	0
COL title VAL photo objects 150 000 for macintosh COL manufacturer VAL nova development COL price VAL 49.99	COL title VAL cakewalk sonar home studio 6 producers edition music production software COL manufacturer VAL  COL price VAL 25.97	0
COL title VAL apple remote desktop 3 unlim managed systems COL manufacturer VAL apple COL price VAL 499.0	COL title VAL apple remote desktop 2.2 4 client COL manufacturer VAL  COL price VAL 69.95	0
COL title VAL adobe creative suite cs3 design standard upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 399.0	COL title VAL adobe cs3 design standard upgrade COL manufacturer VAL  COL price VAL 1599.99	0
COL title VAL digidesign music production toolkit ( pro tools le ) COL manufacturer VAL digidesign COL price VAL 495.0	COL title VAL sibelius sibelius 5 software music production software COL manufacturer VAL sibelius-software-ltd . COL price VAL 709.99	0
COL title VAL makemusic finale 2007 win/mac COL manufacturer VAL emedia COL price VAL 600.0	COL title VAL encore inc family tree maker 11.2 platinum COL manufacturer VAL  COL price VAL 46.55	0
COL title VAL adobe production studio premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe cs3 production premium academic COL manufacturer VAL  COL price VAL 517.99	0
COL title VAL instant immersion german deluxe 2.0 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL topics entertainment topics entertainment instant immersion spanish audio COL manufacturer VAL  COL price VAL 34.59	0
COL title VAL steinberg nuendo 3 digital audio software COL manufacturer VAL steinberg COL price VAL 2499.0	COL title VAL steinberg nuendo 3 digital audio software music production software COL manufacturer VAL  COL price VAL 145.52	0
COL title VAL adobe illustrator cs3 upgrade from freehand [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe cs3 web standard upgrade COL manufacturer VAL  COL price VAL 329.99	0
COL title VAL symc backup exec sbs std 11d win small business server standard COL manufacturer VAL symantec COL price VAL 811.21	COL title VAL symantec backup exec 11d win standard edition r18-00912 symantec sbs win COL manufacturer VAL  COL price VAL 308.53	0
COL title VAL microsoft entertainment pack ce COL manufacturer VAL microsoft COL price VAL 49.5	COL title VAL microsoft office 2004 std upgrade COL manufacturer VAL  COL price VAL 157.58	0
COL title VAL photo objects 150 000 for macintosh COL manufacturer VAL nova development COL price VAL 49.99	COL title VAL instant immersion hawaiian audio COL manufacturer VAL  COL price VAL 22.09	0
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL microsoft COL price VAL 349.0	COL title VAL microsoft office frontpage 2003 academic version windows ) COL manufacturer VAL  COL price VAL 369.0	0
COL title VAL microsoft office & windows training COL manufacturer VAL topics entertainment COL price VAL 29.99	COL title VAL microsoft windows vista business full version COL manufacturer VAL  COL price VAL 299.99	0
COL title VAL adobe photoshop cs3 extended COL manufacturer VAL adobe COL price VAL 999.0	COL title VAL adobe fireworks cs3 extended COL manufacturer VAL  COL price VAL 329.99	0
COL title VAL instant immersion german deluxe 2.0 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL topics entertainment instant immersion ingles audio deluxe COL manufacturer VAL  COL price VAL 12.74	0
COL title VAL microsoft windows xp professional full version with sp2 COL manufacturer VAL microsoft COL price VAL 299.99	COL title VAL microsoft office accounting professional 2007 ( pc ) COL manufacturer VAL  COL price VAL 219.99	0
COL title VAL axis & allies collector 's edition COL manufacturer VAL encore COL price VAL 19.99	COL title VAL allume ( r ) COL manufacturer VAL  COL price VAL 9.59	0
COL title VAL microsoft office & windows training COL manufacturer VAL topics entertainment COL price VAL 29.99	COL title VAL microsoft windows vista business upgrade license 1 pc english COL manufacturer VAL  COL price VAL 205.99	0
COL title VAL symantec client security 3.1 with groupware protection business pack 50 user COL manufacturer VAL symantec COL price VAL 3732.0	COL title VAL symantec sound forge 7.3 client for netware windows COL manufacturer VAL  COL price VAL 145.99	0
COL title VAL sibelius 5 professional edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 599.0	COL title VAL sibelius 5 software suite for pc & macintosh software COL manufacturer VAL  COL price VAL 413.99	0
COL title VAL microsoft office excel 2007 COL manufacturer VAL microsoft COL price VAL 229.95	COL title VAL microsoft office 2004 std upgrade COL manufacturer VAL  COL price VAL 109.95	0
COL title VAL hoyle board games COL manufacturer VAL encore COL price VAL 9.99	COL title VAL encore inc math success deluxe 2006 COL manufacturer VAL  COL price VAL 17.97	0
COL title VAL instant play guitar deluxe v2 . COL manufacturer VAL topics entertainment COL price VAL 39.48	COL title VAL topics entertainment instant play guitar deluxe COL manufacturer VAL  COL price VAL 26.9	0
COL title VAL english literature basics ( win/mac ) ( jewel case ) COL manufacturer VAL fogware publishing COL price VAL 9.99	COL title VAL norton internet security 5.1 unlimited user COL manufacturer VAL  COL price VAL 79.99	0
COL title VAL microsoft entertainment pack ce COL manufacturer VAL microsoft COL price VAL 49.5	COL title VAL microsoft powerpoint 2004 ( mac ) COL manufacturer VAL  COL price VAL 229.99	0
COL title VAL microsoft excel 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99	COL title VAL microsoft excel 2007 ( pc ) COL manufacturer VAL  COL price VAL 229.99	0
COL title VAL punch ! super home suite COL manufacturer VAL punch ! software COL price VAL 49.99	COL title VAL punch software 26100 punch ! master landscape and home design ( small box ) COL manufacturer VAL punch software COL price VAL 45.99	0
COL title VAL sony sound forge audio studio 8 COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 69.99	COL title VAL bbobby home studio 2 audio studio COL manufacturer VAL sony-pictures-entertainment COL price VAL 89.99	0
COL title VAL adobe photoshop cs3 extended upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 349.0	COL title VAL 19500087 adobe photoshop cs3 extended for mac academic COL manufacturer VAL  COL price VAL 331.43	0
COL title VAL adobe creative suite cs3 web premium upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 499.0	COL title VAL adobe photoshop cs3 full version upgrade [ mac ] COL manufacturer VAL  COL price VAL 299.99	0
COL title VAL adobe after effects professional 7.0 COL manufacturer VAL adobe COL price VAL 999.0	COL title VAL adobe after effects professional 7 software for windows effects software COL manufacturer VAL  COL price VAL 63020.68	0
COL title VAL punch ! professional home design suite COL manufacturer VAL punch ! software COL price VAL 69.99	COL title VAL punch software 42100 punch ! professional home design suite COL manufacturer VAL punch software COL price VAL 45.99	0
COL title VAL adobe audition 2.0 COL manufacturer VAL adobe COL price VAL 349.0	COL title VAL adobe indesign cs3 for mac upgrade from pagemaker COL manufacturer VAL  COL price VAL 424.99	0
COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 109.95	COL title VAL microsoft word 2004 upgrade ( mac ) COL manufacturer VAL  COL price VAL 109.99	0
COL title VAL panda software antivirus & firewall 2008 windows COL manufacturer VAL panda software COL price VAL 	COL title VAL encore software 11141 3d home architect home v. 8 by encore software COL manufacturer VAL  COL price VAL 42.99	0
COL title VAL adobe creative suite cs3 production premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe indesign cs3 for mac upgrade from pagemaker COL manufacturer VAL  COL price VAL 598.99	0
COL title VAL microsoft office 2004 standard upgrade ( mac ) COL manufacturer VAL microsoft COL price VAL 239.99	COL title VAL adobe photoshop cs3 extended upgrade for mac COL manufacturer VAL  COL price VAL 10849.0	0
COL title VAL quickverse bible premier suite COL manufacturer VAL individual software COL price VAL 39.99	COL title VAL quickverse bible study 2007 COL manufacturer VAL  COL price VAL 99.99	0
COL title VAL final cut express 2.0 upgrade COL manufacturer VAL apple computer COL price VAL 99.99	COL title VAL apple ilife '06 family pack ( mac dvd ) COL manufacturer VAL  COL price VAL 83.9	0
COL title VAL peachtree by sage complete accounting 2007 COL manufacturer VAL sage software COL price VAL 269.99	COL title VAL peachtree ( r ) complete iiiweb matrix COL manufacturer VAL  COL price VAL 109.99	0
COL title VAL microsoft visual studio professional 2005 upgrade COL manufacturer VAL microsoft software COL price VAL 549.0	COL title VAL microsoft office visio standard 2007 upgrade ( pc ) COL manufacturer VAL  COL price VAL 599.95	0
COL title VAL sims 2 glamour life stuff pack COL manufacturer VAL aspyr media COL price VAL 24.99	COL title VAL sony acid music monopoly ( jewel case ) COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 6.95	0
COL title VAL peachtree by sage premium accounting 2007 accountants ' edition COL manufacturer VAL sage software COL price VAL 499.99	COL title VAL peachtree ( r ) compatible continuous checks-accounting for windows 10.0-2004 version COL manufacturer VAL  COL price VAL 108.97	0
COL title VAL microsoft windows server 2003 client additional license for users-5 pack COL manufacturer VAL microsoft COL price VAL 809.0	COL title VAL microsoft academic microsoft visio 2003 standard COL manufacturer VAL  COL price VAL 205.99	0
COL title VAL adobe premiere pro cs3 upgrade COL manufacturer VAL adobe COL price VAL 299.0	COL title VAL adobe cs3 production premium upgrade COL manufacturer VAL  COL price VAL 724.99	0
COL title VAL adobe creative suite cs3 web premium upsell [ mac ] COL manufacturer VAL adobe COL price VAL 1399.0	COL title VAL adobe creative suite 3 ( cs3 ) design premium upgrade mac COL manufacturer VAL  COL price VAL 649.99	0
COL title VAL 3d home architect landscape design deluxe version 9 COL manufacturer VAL encore COL price VAL 29.99	COL title VAL encore software 10590 3d home architect landscape design deluxe version 9 COL manufacturer VAL  COL price VAL 36.55	0
COL title VAL the print shop 22 deluxe COL manufacturer VAL encore COL price VAL 49.99	COL title VAL encore software 12431 the print shop 22 sb cs by the print shop COL manufacturer VAL  COL price VAL 24.97	0
COL title VAL phonics success deluxe 2006 ( large box ) COL manufacturer VAL topics entertainment COL price VAL 49.99	COL title VAL peachtree ( r ) compatible continuous checks-office accounting 2007 COL manufacturer VAL  COL price VAL 199.99	0
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL microsoft COL price VAL 349.0	COL title VAL adobe cs3 web premium upgrade COL manufacturer VAL  COL price VAL 735.99	0
COL title VAL adobe creative suite cs3 web standard upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 399.0	COL title VAL adobe cs3 flash professional upgrade COL manufacturer VAL  COL price VAL 569.95	0
COL title VAL logic express 7.2 upgrade from logic express 6 COL manufacturer VAL apple-computer - ( direct ) COL price VAL 99.0	COL title VAL apple ilisten ( m ) COL manufacturer VAL  COL price VAL 69.95	0
COL title VAL wasp bar code wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL wasp technologies COL price VAL 	COL title VAL wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL  COL price VAL 99.8	0
COL title VAL microsoft word 2004 upgrade ( mac ) COL manufacturer VAL microsoft COL price VAL 109.99	COL title VAL microsoft word 2004 ( mac ) COL manufacturer VAL  COL price VAL 239.99	0
COL title VAL microsoft outlook 2007 COL manufacturer VAL microsoft COL price VAL 109.95	COL title VAL microsoft ( r ) windows vista ( tm ) home basic COL manufacturer VAL  COL price VAL 109.99	0
COL title VAL the universe ( win/mac ) ( jewel case ) COL manufacturer VAL fogware publishing COL price VAL 9.99	COL title VAL the universe ( jewel case ) ( 10158 ) COL manufacturer VAL fogware publishing COL price VAL 9.99	0
COL title VAL microsoft office small business 2007 full version COL manufacturer VAL microsoft COL price VAL 449.95	COL title VAL microsoft windows small business server cal 2003 license pack 20 client addpack device COL manufacturer VAL  COL price VAL 205.95	0
COL title VAL microsoft entertainment pack ce COL manufacturer VAL microsoft COL price VAL 49.5	COL title VAL microsoft office 2004 standard COL manufacturer VAL  COL price VAL 329.99	0
COL title VAL sibelius 4 professional edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 599.99	COL title VAL sibelius 4 professional edition COL manufacturer VAL  COL price VAL 638.99	0
COL title VAL genuine fractals genuine fractals print pro 1u COL manufacturer VAL onone software COL price VAL 299.95	COL title VAL genuine fractals print agent family edition v. 3.5 complete package 1 user win COL manufacturer VAL  COL price VAL 99.97	0
COL title VAL microsoft entertainment pack ce COL manufacturer VAL microsoft COL price VAL 49.5	COL title VAL microsoft ( r ) excel 2007 COL manufacturer VAL  COL price VAL 329.99	0
COL title VAL wasp bar code wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL wasp technologies COL price VAL 	COL title VAL wasp bar code labeler complete package 3 users std cd - COL manufacturer VAL  COL price VAL 17.36	0
COL title VAL microsoft windows xp professional full version with sp2 COL manufacturer VAL microsoft COL price VAL 299.99	COL title VAL sp2-12014 no open file option for adobe photoshop elements no open file option for photoshop elements COL manufacturer VAL  COL price VAL 598.95	0
COL title VAL hoyle mahjongg ( jewel case ) COL manufacturer VAL encore COL price VAL 9.99	COL title VAL hoyle ( jewel case ) ( jce-th6 ) COL manufacturer VAL  COL price VAL 12.9	0
COL title VAL 3d bridge deluxe ( mac ) COL manufacturer VAL freeverse software COL price VAL 24.99	COL title VAL 3d home architect home v. 8by encore software COL manufacturer VAL  COL price VAL 33.97	0
COL title VAL print shop 22 pro publisher deluxe COL manufacturer VAL encore COL price VAL 99.99	COL title VAL encore inc print shop 22 pro publisher deluxe sb cs by publisher COL manufacturer VAL  COL price VAL 50.59	0
COL title VAL corel wordperfect office 12 standard upgrade COL manufacturer VAL corel COL price VAL 149.99	COL title VAL sony vegas 6 video editing software professional editing software COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 449.99	0
COL title VAL microsoft windows vista business full version [ dvd ] COL manufacturer VAL microsoft COL price VAL 299.95	COL title VAL microsoft office small business 2007 full version COL manufacturer VAL  COL price VAL 349.95	0
COL title VAL global software smart steps 2nd grade windows macintosh ) COL manufacturer VAL global software COL price VAL 	COL title VAL jumpstart advanced 1st grade COL manufacturer VAL  COL price VAL 19.95	0
COL title VAL tlc arthur 's kindergarten learning system 2008 COL manufacturer VAL encore COL price VAL 19.99	COL title VAL middle school success deluxe 2008 COL manufacturer VAL  COL price VAL 31.55	0
COL title VAL webroot spy sweeper with antivirus family edition 3 pcs COL manufacturer VAL webroot software COL price VAL 49.95	COL title VAL webroot spy sweeper with firewall/spyware COL manufacturer VAL  COL price VAL 61.9	0
COL title VAL cinescore professional soundtrack edition COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 249.95	COL title VAL sony acid music studio ( pc ) COL manufacturer VAL  COL price VAL 49.99	0
COL title VAL symc backup exec sbs aws 11d win sbs agent for windows systems COL manufacturer VAL symantec COL price VAL 447.74	COL title VAL adobe cs3 flash professional upgrade COL manufacturer VAL  COL price VAL 724.99	0
COL title VAL microsoft windows vista business full version [ dvd ] COL manufacturer VAL microsoft COL price VAL 299.95	COL title VAL microsoft windows xp home edition sp2 retail box COL manufacturer VAL  COL price VAL 145.99	0
COL title VAL m-audio pro tools m-powered 7.3 m-audio compatible world-class production software COL manufacturer VAL m-audio COL price VAL 299.99	COL title VAL m-audio pro tools m-powered 7.3 m-audio compatible world-class production software COL manufacturer VAL  COL price VAL 849.99	0
COL title VAL vivaldi 's musical adventure pod COL manufacturer VAL fogware publishing COL price VAL 9.95	COL title VAL sony media software tlc tlc av 1131 : the warchiefs expansion collection COL manufacturer VAL  COL price VAL 17.81	0
COL title VAL total training for adobe creative suite 3 : design premium bundle COL manufacturer VAL total training COL price VAL 299.99	COL title VAL complete training complete forms 1-5 complete business plan COL manufacturer VAL  COL price VAL 941.9	0
COL title VAL reader rabbit learning system 1st grade COL manufacturer VAL encore software COL price VAL 29.99	COL title VAL encore software 10691 encore the print shop 22 pro publisher deluxe sb cs by the print shop COL manufacturer VAL  COL price VAL 35.15	0
COL title VAL norton antivirus mac 10.0 ( mac ) COL manufacturer VAL symantec COL price VAL 69.95	COL title VAL norton antivirus 2007 COL manufacturer VAL  COL price VAL 74.99	0
COL title VAL instant immersion language lab deluxe edition COL manufacturer VAL topics entertainment COL price VAL 	COL title VAL instant immersion italian platinum COL manufacturer VAL  COL price VAL 62.99	0
COL title VAL sibelius 5 professional edition COL manufacturer VAL sibelius-software-ltd . COL price VAL 599.0	COL title VAL mavis beacon 17 standard COL manufacturer VAL  COL price VAL 39.99	0
COL title VAL ca internet security suite 2007 3 user COL manufacturer VAL computer associates COL price VAL 69.95	COL title VAL pc-cillin internet security 2006 ( pc ) internet security suite COL manufacturer VAL  COL price VAL 83.99	0
COL title VAL microsoft works suite 2006 COL manufacturer VAL microsoft COL price VAL 99.0	COL title VAL windows vista business retail no open box returns COL manufacturer VAL  COL price VAL 29.39	0
COL title VAL genuine fractals genuine fractals print pro 1u COL manufacturer VAL onone software COL price VAL 299.95	COL title VAL fractals print pro 10 software COL manufacturer VAL hewlett packard COL price VAL 	0
COL title VAL adobe creative suite cs3 production premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe cs3 production premium COL manufacturer VAL  COL price VAL 72554.99	0
COL title VAL home & business lawyer dlx 2006 by broderbund COL manufacturer VAL encore software COL price VAL 	COL title VAL encore software 11253 the print shop 22 sb cs by the print shop COL manufacturer VAL  COL price VAL 25.99	0
COL title VAL raster design 2006 essentials COL manufacturer VAL autodesk psg COL price VAL 59.95	COL title VAL sibelius sibelius 5 software music production software COL manufacturer VAL sibelius-software-ltd . COL price VAL 619.99	0
COL title VAL microsoft office 2004 standard upgrade ( mac ) COL manufacturer VAL microsoft COL price VAL 239.99	COL title VAL peachtree ( r ) compatible continuous checks-accounting for windows 8.0-2004 version COL manufacturer VAL  COL price VAL 273.0	0
COL title VAL resumemaker professional 12.0 COL manufacturer VAL individual software COL price VAL 29.99	COL title VAL individual software prm-r12 microsoft office and windows training professional COL manufacturer VAL  COL price VAL 49.95	0
COL title VAL microsoft office 2004 professional ( mac ) COL manufacturer VAL microsoft COL price VAL 499.99	COL title VAL microsoft mappoint 2006 with gps locator ( pc ) COL manufacturer VAL  COL price VAL 349.99	0
COL title VAL microsoft office small business 2007 COL manufacturer VAL microsoft software COL price VAL 735.33	COL title VAL microsoft student with encarta premium 2007 r2 upgrade mac education apple & mac software COL manufacturer VAL  COL price VAL 108.95	0
COL title VAL microsoft data analyzer 2002 COL manufacturer VAL microsoft COL price VAL 179.0	COL title VAL microsoft visual studio team edition for software testers 2005 COL manufacturer VAL  COL price VAL 735.33	0
COL title VAL system care professional COL manufacturer VAL avanquest COL price VAL 49.95	COL title VAL avanquest corporation COL manufacturer VAL  COL price VAL 62.95	0
COL title VAL digidesign music production toolkit ( pro tools le ) COL manufacturer VAL digidesign COL price VAL 495.0	COL title VAL total 3d home deluxe ( jewel case ) ( jce-th6 ) COL manufacturer VAL  COL price VAL 9.59	0
COL title VAL tlc clue finders math learning system sb by riverdeep COL manufacturer VAL encore software COL price VAL 19.99	COL title VAL printshop 20 plus special edition COL manufacturer VAL  COL price VAL 25.59	0
COL title VAL marine aquarium 2.5 virtual undersea paradise win/mac COL manufacturer VAL encore software COL price VAL 19.99	COL title VAL adventure workshop preschool ( jewel case ) ( jce-th6 ) COL manufacturer VAL  COL price VAL 9.99	0
COL title VAL adobe indesign cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL jumpstart advanced 1st grade v2 .0 COL manufacturer VAL  COL price VAL 16.65	0
COL title VAL nova greeting card factory ( mac ) COL manufacturer VAL nova development COL price VAL 49.99	COL title VAL nolo press 's nova greeting card maker COL manufacturer VAL  COL price VAL 16.7	0
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL microsoft COL price VAL 349.0	COL title VAL pxl smartscale windows vista business single user ( pc ) COL manufacturer VAL  COL price VAL 239.99	0
COL title VAL emc retrospect 7.5 svr 1-client windows COL manufacturer VAL dantz COL price VAL 249.0	COL title VAL cd11d9d-9b-c2 microsoft windows server 2003 agent complete package 1 process COL manufacturer VAL  COL price VAL 231.43	0
