ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
` tang pavillion ',' 14928 ventura blvd. ',` san francisco ',213/483 -6000,italian,305 ,` island spice ',' 155 e. 55th st. ',` new york city ',212-489-1515,` french ( classic ) ',679 ,0
` california culinary academy ',' 519 columbus ave. ',` san francisco ',310/652 -9770,american,65 ,` cafe blanc ','87 e. fourth st. ',` las vegas ',702-894-7350,` fast food ',679 ,0
` annie \ 's thai castle ',' 1702 post st. ',` new york ',404/875 -2489,italian,152 ,` nicky blair \ 's ',' 303 peachtree st. ne ',atlanta,404-261-8186,chinese,698 ,0
` camille \ 's ',' 1931 peachtree rd. ',` studio city ',404/876 -0676,italian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` dining room ritz-carlton buckhead ','15 fulton st. ',` new york ',404/237 -2700,international,92 ,` indigo coastal grill ',' 2637 peachtree rd. ne ',atlanta,404-233-7673,steakhouses,629 ,0
` le soleil ',' 3434 peachtree rd. ',atlanta,212/243 -4020,american,167 ,` benita \ 's frites ','39 w. 55th st. ',` san francisco ',212-355-7555,californian,594 ,0
` alain rondelli ',' 227 e. 67th st. ',` san francisco ',415/474 -4180,asian,456 ,` mario \ 's bohemian cigar store cafe ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( new ) ',752 ,0
` matthew \ 's ',' 103 1st ave. between 6th and 7th sts . ',` las vegas ',212/721 -8271,seafood,345 ,seryna,' 1232 w. paces ferry rd. ',pasadena,702-891-7349,` american ( new ) ',680 ,0
eclipse,'60 e. 54th st. ',` las vegas ',' 212 / 752-0808 ',continental,233 ,seryna,'32 spring st. ',` new york city ',212-721-7001,seafood,24 ,0
` ernie \ 's ',' b peachtree rd. ',` los angeles ',212/645 -8023,italian,494 ,` second street grill ',' 774 ponce de leon ave. ne ',atlanta,770-992-5383,continental,719 ,0
` camille \ 's ',' 106 e. 57th st. ',` san francisco ',404/872 -7203,italian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',212-874-2780,diners,599 ,0
` camille \ 's ',' 1397 n. highland ave. ',atlanta,310/289 -0660,italian,388 ,` uncle bill \ 's pancake house ',' 648 bush st. ',` manhattan beach ',310-545-5177,diners,599 ,0
` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15 ,citrus,' 6703 melrose ave. ',` beverly hills ',310-888-0108,californian,546 ,0
` ernie \ 's ',' 1486 2nd ave. between 77th and 78th sts . ',` san francisco ',212/245 -2214,italian,490 ,` arnie morton \ 's of chicago ',' 202 e. fremont st. ',` new york city ',212-247-1585,` american ( new ) ',594 ,0
aqua,' 615 sacramento st. ',` san francisco ',404/355 -5993,mediterranean,199 ,` trio cafe ',' 777 sutter st. ',brooklyn,415-252-7373,cuban,14 ,0
` ritz-carlton restaurant and dining room ',' 617 s. olive st. ',` san francisco ',415/771 -3500,mediterranean,469 ,` art \ 's deli ',' 642 broadway ',pasadena,415-955-5555,polish,107 ,0
` french quarter food shop ',' b peachtree rd. ',` san francisco ',415/292 -0101,` greek and middle eastern ',495 ,` hugo \ 's cellar ',' 1870 fillmore st. ',atlanta,702-893-0703,continental,91 ,0
vong,' 600 stockton st. ',` los angeles ',415/362 -8286,asian,167 ,` carey \ 's ',' 293-b peachtree rd. ',atlanta,404-231-5907,` french bistro ',85 ,0
helmand,' 205 e. 45th st. ',` san francisco ',212/674 -7014,french,344 ,` la caridad ',' 2217 union st. ',` new york city ',212-362-2200,italian,25 ,0
` ernie \ 's ',' 545 post st. ',` los angeles ',310/451 -0616,american,439 ,` chinois on main ',' 6703 melrose ave. ',` santa monica ',310-859-8744,` pacific new wave ',622 ,0
` bistro roti ',' 3434 peachtree rd. ',` san francisco ',404/237 -2700,french,205 ,` la grotta ',' 249 e. 50th st. ',atlanta,212-754-6272,american,701 ,0
` the palm ',' 9001 santa monica blvd. ',` los angeles ',' 212 / 371-7777 ',american,15 ,jiraffe,' 2709 main st. ',` santa monica ',310-859-8744,californian,593 ,0
` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,french,388 ,` uncle bill \ 's pancake house ',' 1136 westwood blvd. ',` manhattan beach ',310-545-5177,diners,599 ,0
` pacific dining car ',' 4th st. ',` new york ',213/653 -5858,italian,253 ,` monsoon ( ny ) ',' 15322 ventura blvd. ',pasadena,415-956-9662,` french bistro ',641 ,0
` camille \ 's ','12 e. 12th st. ',` sherman oaks ',310/451 -0616,italian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
lutece,' 155 steuart st. ',` los angeles ',212/245 -5336,french,317 ,` le bernardin ','42 e. 20th st. ',` san francisco ',212-996-0660,` french ( new ) ',732 ,0
manora,' 3043 buford hwy . ',` los angeles ',212/679 -5535,italian,76 ,` pho hoa ',' 8393 w. beverly blvd. ',` new york city ',213-655-9045,hamburgers,749 ,0
` monkey bar ',' 8020 beverly blvd. ',` los angeles ',310/652 -9770,italian,436 ,darbar,' 8360 melrose ave. ',` new york city ',702-731-4036,` french bistro ',649 ,0
bizou,' 106 e. 57th st. ',atlanta,415/788 -9900,italian,86 ,` brookhaven cafe ',' 2090 broadway ',pasadena,404-261-8186,` american ( new ) ',593 ,0
tillerman,' 600 stockton st. ',` san francisco ',404/875 -7775,asian,153 ,` khan toke thai house ',' 3355 geary st. ',la,213-653-7145,hamburgers,557 ,0
` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',310/276 -7605,american,137 ,` tommy \ 's ',' 7261 melrose ave. ',la,213-389-9060,hamburgers,598 ,0
` manhattan ocean club ',' 12224 ventura blvd. ',` san francisco ',415/668 -4848,asian,167 ,postrio,' 402 w. 44th st. ',` las vegas ',702-731-4036,` hot dogs ',722 ,0
` sarabeth \ 's kitchen ',' 11705 national blvd. ',` los angeles ',702/385 -3232,american,439 ,` ruth \ 's chris steak house ( los angeles ) ',' 6703 melrose ave. ',la,212-371-7777,` coffee shops ',598 ,0
tomtom,' 3393 peachtree rd. ',atlanta,702/732 -5111,continental,405 ,` palm the ( atlanta ) ',' 490 e. paces ferry rd. ne ',` las vegas ',404-237-7601,seafood,684 ,0
` gilliland \ 's ',' 3555 las vegas blvd. s ',` los angeles ',310/652 -9770,asian,178 ,'till erman the ',' 402 w. 44th st. ',` new york city ',818-905-6515,seafood,665 ,0
orleans,' 9001 santa monica blvd. ',` los angeles ',415/362 -8286,american,439 ,` chinois on main ',' 2709 main st. ',` santa monica ',310-917-6671,` french bistro ',589 ,0
` la folie ',' 2150 broadway between 75th and 76th sts . ',` sherman oaks ',213/483 -6000,italian,73 ,` caffe greco ','57 w. 58th st. ',marietta,310-659-9639,` french ( classic ) ',749 ,0
toulouse,' 1 main st. ',atlanta,212/228 -2200,italian,381 ,aqua,' 2355 peachtree rd. ne ',brooklyn,404-351-9533,californian,92 ,0
` luna si ',' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422 ,` white house restaurant ',' 129 n. la cienega blvd. ',` new york city ',404-636-4094,` american ( new ) ',704 ,0
` tang pavillion ',' 205 e. 45th st. ',` los angeles ',212/228 -0604,italian,494 ,` second street grill ',' 8360 melrose ave. ',` new york city ',818-799-4774,` pacific new wave ',23 ,0
toulouse,' 600 stockton st. ',` san francisco ',415/346 -3486,asian,82 ,` la caravelle ',' 293-b peachtree rd. ',atlanta,212-980-9393,hamburgers,59 ,0
` planet hollywood ','57 w. 48th st. ',` new york ',404/876 -4408,american,137 ,'till erman the ',' 2901 pico blvd. ',` santa monica ',212-980-9393,diners,609 ,0
` border grill ',' 3130 piedmont road ',` los angeles ',213/848 -6677,american,7 ,` duke \ 's ',' 8909 sunset blvd. ',` w. hollywood ',310-652-3100,` coffee shops ',551 ,0
` golden steer ',' 4850 flamingo rd. ',` san francisco ',404/351 -9533,mediterranean,463 ,` ritz-carlton dining room ( buckhead ) ',' 10428 1/2 national blvd. ',atlanta,770-933-0909,` pacific new wave ',752 ,0
palisades,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,` coffee shops/diners ',429 ,` veni vidi vici ',' 435 amsterdam ave. ',atlanta,404-636-4094,continental,665 ,0
` zuni cafe & grill ',' 207 s. beverly dr. ',` new york ',702/871 -3262,american,498 ,` cafe bizou ','39 w. 55th st. ',` san francisco ',310-859-8744,steakhouses,600 ,0
` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',702/734 -0410,american,15 ,` caffe greco ',' 4427 roswell rd. ',la,310-458-2889,steakhouses,546 ,0
` hong kong villa ','51 w. 64th st. ',` san francisco ',415/956 -9662,italian,461 ,` fleur de lys ',' 1737 post st. ',venice,415-387-2244,` american ( new ) ',603 ,0
` l \ ` orangerie ',' 163 ponce de leon ave. ',` los angeles ',212/765 -1737,american,178 ,` la cachette ','44 w. 56th st. ',` new york city ',770-992-5383,` french bistro ',6 ,0
` china grill ',' 3000 las vegas blvd. s ',` los angeles ',415/771 -3500,french,437 ,mifune,' 178 broadway ',la,404-724-0444,italian,68 ,0
petrossian,' 1652 stockton st. ',` new york ',415/989 -7800,mediterranean,286 ,` joe \ 's ',' 1023 abbot kinney blvd. ',venice,310-399-5811,` american ( new ) ',560 ,0
` hedgerose heights inn ',' 3195 roswell rd. ',atlanta,212/332 -7610,italian,405 ,` white house restaurant ',' 181 peachtree st. ',marietta,415-252-7373,` french ( classic ) ',703 ,0
vong,' 519 columbus ave. ',` new york ',212/472 -4488,asian,245 ,` sparks steak house ','13 w. 54th st. ',la,212-688-6525,` french ( classic ) ',44 ,0
tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,23 ,` ritz-carlton dining room ( buckhead ) ',' 1397 n. highland ave. ',` new york city ',212-247-1585,californian,686 ,0
` mary mac \ 's tea room ',' 1186 n. highland ave. ',atlanta,404/876 -8532,american,379 ,majestic,' 3172 peachtree rd. ne ',` santa monica ',404-875-0276,diners,716 ,0
` jean lafitte ',' 224 ponce de leon ave. ',` san francisco ',415/543 -2222,italian,374 ,` la cote basque ','21 e. 62nd st. ',` new york city ',702-734-0410,` french ( new ) ',656 ,0
orleans,' 2245 e. flamingo rd. ',` las vegas ',702/794 -8200,` coffee bar ',494 ,` peter luger steak house ',' 2450 broadway ',` new york city ',404-266-1440,caribbean,41 ,0
` binion \ 's coffee shop ',' 2125 fillmore st. ',atlanta,212/888 -6556,italian,498 ,` joe \ 's ',' 1023 abbot kinney blvd. ',venice,310-399-5811,` american ( new ) ',560 ,0
swingers,' 8600 beverly blvd. ',` los angeles ',213/937 -5733,asian,137 ,` tommy \ 's ','13 w. 54th st. ',la,213-389-9060,hamburgers,598 ,0
` indigo coastal grill ',' 240 e. 58th st. ',atlanta,415/362 -8286,italian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` nate \ ` n \ ' al \ 's ',' 1931 peachtree rd. ',` las vegas ',415/431 -0692,american,427 ,` bill \ 's place ',' 2316 polk st. ',la,212-758-1479,italian,28 ,0
` hong kong villa ',' 142 w. 44th st. ',` san francisco ',310/550 -8811,italian,342 ,` doidge \ 's ',' 777 sutter st. ',pasadena,404-659-0400,steakhouses,722 ,0
` bone \ 's ',' 1915 fillmore st. ',` los angeles ',818/990 -0500,american,143 ,` johnny rockets ( la ) ',' 8909 sunset blvd. ',la,310-859-8744,` coffee shops ',539 ,0
` chin \ 's ',' 246 w. 4th st. at charles st. ',` san francisco ',213/483 -6000,asian,459 ,` roosevelt tamale parlor ',' 1870 fillmore st. ',brooklyn,212-223-2900,` french ( new ) ',107 ,0
palisades,' 3347 fillmore st. ',` los angeles ',404/724 -0901,american,153 ,` indo cafe ',' 308 e. sixth st. ',la,212-247-1585,` american ( new ) ',6 ,0
` pano \ 's and paul \ 's ',' 163 ponce de leon ave. ',` los angeles ',404/233 -7673,italian,384 ,` fiore rotisserie & grille ',' 519 e. paces ferry rd. ',atlanta,702-733-8899,` french bistro ',550 ,0
2223,' 2150 broadway between 75th and 76th sts . ',` new york ',415/771 -3500,asian,423 ,` stefano \ 's ','57 w. 58th st. ',` san francisco ',404-876-0676,` french ( new ) ',656 ,0
palisades,' 1611 post st. ',` san francisco ',213/937 -5733,continental,498 ,` don antonio \ 's ',' 1550 california st. ',atlanta,310-470-4992,californian,23 ,0
aqua,' 423 amsterdam ave. between 80th and 81st sts . ',` las vegas ',212/924 -7653,italian,288 ,` monsoon ( ny ) ','21 e. 62nd st. ',pasadena,212-484-5113,` french ( classic ) ',93 ,0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',` las vegas ',404/351 -9533,` ext 6108 international ',89 ,` mel \ 's drive-in ',' 3595 las vegas blvd. s. ',atlanta,404-240-1984,southwestern,706 ,0
` gilliland \ 's ',' 3043 buford hwy . ',` las vegas ',212/679 -5535,american,305 ,aqua,' 3200 las vegas blvd. s. ',` new york city ',212-371-7777,bbq,43 ,0
bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,mediterranean,398 ,matsuhisa,' 128 e. fremont st. ',` san francisco ',415-252-7373,italian,89 ,0
` broadway deli ',' 3rd st. promenade ',` las vegas ',213/467 -1108,` steak houses ',452 ,` rae \ 's ',' 2901 pico blvd. ',` santa monica ',310-828-7937,diners,589 ,0
vong,' 200 e. 54th st. ',` new york ',212/988 -2655,american,11 ,'21 club ',' 1517 polk st. ',` beverly hills ',213-891-0900,` hot dogs ',701 ,0
fenix,' 8600 beverly blvd. ',` los angeles ',702/367 -2411,american,277 ,` dottie \ 's true blue cafe ','13 w. 54th st. ',la,213-655-9045,pizza,746 ,0
` ruth \ 's chris ',' 308 w. sahara ave. ',` los angeles ',415/543 -2222,mexican,261 ,` arnie morton \ 's of chicago ',' 1550 california st. ',pasadena,212-721-7001,californian,93 ,0
` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,83 ,` uncle bill \ 's pancake house ','48 w. 65th st. ',` manhattan beach ',310-545-5177,diners,599 ,0
` luna si ',' 1652 stockton st. ',` san francisco ',415/391 -2373,italian,442 ,` gray \ 's papaya ',' 178 broadway ',` new york city ',404-231-5733,californian,686 ,0
abbey,' 224 ponce de leon ave. ',atlanta,404/876 -8532,american,379 ,` wollensky \ 's grill ',' 181 peachtree st. ',` new york city ',404-892-0193,` american ( new ) ',704 ,0
` two two two ',' 625 polk st. ',` las vegas ',212/888 -6556,italian,285 ,` pho hoa ',' 122 e. 17th st. ',` new york city ',404-266-1440,seafood,41 ,0
` border grill ',' 4th st. ',` los angeles ',702/382 -1600,american,11 ,` monsoon ( ny ) ',' 10428 1/2 national blvd. ',la,310-815-1290,hamburgers,564 ,0
` tommy tang \ 's ',' 3200 las vegas blvd. s ',` los angeles ',415/989 -7800,asian,427 ,` wa-ha-ka oaxaca mexican grill ','70 w. paces ferry rd. ',` new york city ',310-815-1290,californian,609 ,0
` hedgerose heights inn ',' 207 s. beverly dr. ',` los angeles ',404/264 -1334,italian,495 ,` pano \ 's & paul \ 's ',' 3127 fillmore st. ',atlanta,404-351-9533,mexican,600 ,0
` sea grill ',' 3570 las vegas blvd. s ',` new york ',702/733 -3111,american,431 ,matsuhisa,' 210 e. 58th st. ',` las vegas ',212-840-5000,seafood,661 ,0
` camille \ 's ',' b peachtree rd. ',atlanta,404/872 -7203,italian,84 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
cite,' 1486 2nd ave. between 77th and 78th sts . ',` las vegas ',212/754 -6272,american,34 ,'till erman the ',' 3799 las vegas blvd. s. ',` new york city ',702-382-1600,italian,752 ,0
` grand cafe hotel monaco ',' 3200 las vegas blvd. s ',` san francisco ',415/563 -4755,seafood,461 ,` dottie \ 's true blue cafe ',' 4750 w. sahara ave. ',` new york city ',415-955-5555,` french ( new ) ',739 ,0
` tadich grill ',' 1772 market st. ',` las vegas ',415/495 -5775,asian,325 ,` doidge \ 's ',' 3570 las vegas blvd. s. ',` new york city ',718-387-7400,mexican,736 ,0
` zuni cafe & grill ',' 3434 peachtree rd. ',` las vegas ',404/233 -7673,mexican,92 ,` michael \ 's ( las vegas ) ',' 3570 las vegas blvd. s. ',atlanta,702-252-7702,italian,719 ,0
` lanza restaurant ',' 2223 market st. ',` new york ',212/966 -3371,international,480 ,march,' 3145 las vegas blvd. s. ',venice,415-775-1055,` french ( classic ) ',46 ,0
` ton kiang ',' 251 e. 53rd st. ',` new york ',404/875 -8424,american,510 ,` carey \ 's ',' 240 columbus ave. ',` las vegas ',415-775-1055,` french ( new ) ',670 ,0
` gallagher \ 's ',' 2030 union st. ',` las vegas ',212/940 -8185,` east european ',371 ,` campton place ',' 4750 w. sahara ave. ',` new york city ',702-252-7697,italian,675 ,0
` lillie langtry \ 's ',' 490 e. paces ferry rd. ',` sherman oaks ',404/875 -2489,italian,522 ,yama,'56 e. andrews dr. nw ',` new york city ',212-586-4252,pizza,590 ,0
` r.j. \ 's uptown kitchen & wine bar ',' 685 amsterdam ave. at 93rd st. ',` las vegas ',212/608 -7300,italian,316 ,` patsy \ 's pizza ',' 205 e. 49th st. ',atlanta,404-231-5907,continental,98 ,0
faz,' 3043 buford hwy . ',` new york ',212/794 -4950,american,316 ,` la cachette ','21 w. 52nd st. ',` santa monica ',212-759-5941,` american ( new ) ',641 ,0
` second street grille ',' 414 n. beverly dr. ',` los angeles ',404/255 -7277,asian,23 ,` le bernardin ',' 405 e. 58th st. ',la,310-815-1290,hamburgers,579 ,0
` le soleil ',' 414 n. beverly dr. ',` los angeles ',' 212 / 371-7777 ',american,11 ,` masa \ 's ',' 4427 roswell rd. ',la,415-776-7825,` french bistro ',609 ,0
` camille \ 's ',' 251 e. 53rd st. ',atlanta,404/876 -0676,italian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` canter \ 's ',' 2030 union st. ',` new york ',212/751 -2931,french,501 ,` sparks steak house ',' 15322 ventura blvd. ',brooklyn,212-475-0969,scandinavian,41 ,0
` plumpjack cafe ','60 e. 54th st. ',` new york ',212/966 -3371,american,245 ,` la caridad ',' 3172 peachtree rd. ne ',` beverly hills ',404-876-0676,hamburgers,723 ,0
swingers,' 1486 2nd ave. between 77th and 78th sts . ',` los angeles ',702/734 -0410,american,167 ,` stefano \ 's ',' 502 santa monica blvd ',venice,310-392-9025,diners,704 ,0
` gilliland \ 's ',' 207 s. beverly dr. ',atlanta,310/392 -3901,italian,421 ,` ritz-carlton dining room ( buckhead ) ',' 3200 las vegas blvd. s. ',` san francisco ',770-992-5383,` american ( new ) ',736 ,0
triangolo,' 260 e. paces ferry road ',` san francisco ',213/857 -0034,asian,371 ,` la caridad ',' 522 jones st. ',` new york city ',415-285-7117,` french bistro ',40 ,0
bistro,' 3195 roswell rd. ',atlanta,404/355 -5993,asian,381 ,` bobby & june \ 's kountry kitchen ',' 777 sutter st. ',` san francisco ',404-888-9149,hamburgers,686 ,0
` indigo coastal grill ',' 2424 main st. ',atlanta,404/876 -0676,american,84 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` bertolini \ 's ',' 2030 union st. ',` los angeles ',212/608 -7300,mexican,167 ,` mo better meatty meat ',' 600 ponce de leon ave. ',la,212-319-1660,scandinavian,618 ,0
tomtom,' 3195 roswell rd. ',` las vegas ',404/659 -0400,international,21 ,` la taqueria ',' 22nd street grill 25 22nd ',atlanta,404-892-0193,southwestern,671 ,0
mikado,' 625 polk st. ',` las vegas ',702/252 -7777,american,425 ,` greenwood \ 's ',' 333 bush st. ',` new york city ',212-759-5941,` american ( new ) ',637 ,0
` cafe bianco ',' 228 w. 52nd st. ',atlanta,404/264 -1163,continental,422 ,` original pancake house ( at ) ',' 1 mission st. ',` new york city ',404-231-5907,southwestern,708 ,0
posto,' 14928 ventura blvd. ',` sherman oaks ',818/784 -4400,italian,156 ,` art \ 's deli ',' 3108 16th st. ',` studio city ',310-815-1290,delis,3 ,0
` bugsy \ 's diner ',' 120 w. 51st st. ',` las vegas ',702/385 -7111,seafood,435 ,` fiore rotisserie & grille ',' 2245 e. flamingo rd. ',` new york city ',415-673-1155,chinese,59 ,0
` camille \ 's ',' 3130 piedmont road ',atlanta,404/872 -7203,italian,388 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` teresa \ 's ',' 3347 fillmore st. ',atlanta,212/247 -2993,continental,415 ,` fleur de lys ',' 402 w. 44th st. ',marietta,404-724-0444,` american ( new ) ',733 ,0
tomtom,' b peachtree rd. ',` san francisco ',404/264 -1163,seafood,422 ,` don antonio \ 's ','87 e. fourth st. ',` new york city ',212-533-5011,southwestern,709 ,0
` gallagher \ 's ',' 3700 w. flamingo rd. ',` new york ',212/582 -5252,italian,37 ,` cafe sunflower ',' 401 s. 6th st. ',` las vegas ',212-758-1479,` american ( new ) ',663 ,0
` camille \ 's ',' 168 w. 18th st. ',` san francisco ',212/371 -8844,buffets,381 ,'till erman the ',' 2217 union st. ',` new york city ',310-458-2889,seafood,593 ,0
` cafe adriano ',' 3200 las vegas blvd. s ',` san francisco ',415/752 -8833,asian,255 ,` nicky blair \ 's ',' 103 w. paces ferry rd. ',` las vegas ',404-255-4868,japanese,580 ,0
` mambo restaurante cubano ',' 870 n. highland ave. ',atlanta,404/876 -0676,american,388 ,` uncle bill \ 's pancake house ',' 1433 third st. promenade ',` manhattan beach ',310-545-5177,diners,50 ,0
` lincoln tavern ',' 2316 polk st. ',` las vegas ',310/451 -0616,italian,456 ,'till erman the ','33 w. 55th st. ',` beverly hills ',702-252-7702,` french ( new ) ',737 ,0
` pacific dining car ',' 149 e. 57th st. ',` new york ',212/754 -9494,italian,530 ,` le bernardin ',' 1232 w. paces ferry rd. ',` san francisco ',212-980-9393,diners,108 ,0
` planet hollywood ',' 492 broome st. near w. broadway ',` san francisco ',404/876 -0676,italian,178 ,felidia,' 2 e. 55th st. ',` new york city ',212-371-7777,coffeehouses,752 ,0
helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479 ,` carmine \ 's ',' 102 fifth ave. ',` new york city ',770-992-5383,italian,693 ,0
` cafe pierre ',' 679 n. spring st. ',` new york ',212/674 -7014,asian,152 ,` mayflower cuisinier ','21 w. 52nd st. ',atlanta,415-776-7825,japanese,103 ,0
` california culinary academy ',' 9 jones st. ',` san francisco ',404/255 -7277,seafood,498 ,` dottie \ 's true blue cafe ','11 e. 53rd st. ',brooklyn,404-237-7601,` american ( new ) ',679 ,0
` alain rondelli ',' 3043 buford hwy . ',` los angeles ',213/848 -6677,american,167 ,` ruth \ 's chris steak house ( los angeles ) ',' 224 s. beverly dr. ',` new york city ',415-668-6654,indian,593 ,0
` binion \ 's coffee shop ',' 3700 w. flamingo ',` new york ',212/355 -2020,american,245 ,` bernard \ 's ',' 128 e. fremont st. ',` las vegas ',212-349-3132,coffeehouses,567 ,0
` taste of new orleans ',' 6182 w. flamingo rd. ',` las vegas ',212/245 -9600,italian,111 ,` jo jo ',' 3 e. 52nd st. ',` new york city ',212-355-7555,pizza,23 ,0
postrio,' 600 stockton st. ',` new york ',702/385 -3232,italian,137 ,` sylvia \ 's ',' 2217 union st. ',brooklyn,212-582-7200,` american ( new ) ',28 ,0
` carnival world ',' 3200 las vegas blvd. s ',` los angeles ',310/451 -1655,asian,148 ,` le chardonnay ( los angeles ) ',' 224 s. beverly dr. ',la,213-857-0034,californian,556 ,0
` jean lafitte ',' 128 fremont st. ',` las vegas ',310/451 -0616,italian,446 ,` don antonio \ 's ',' 2880 las vegas blvd. s. ',atlanta,415-955-5555,mexican,712 ,0
toulouse,' 4850 flamingo rd. ',` los angeles ',415/956 -9662,seafood,468 ,` la cachette ',' 122 e. 17th st. ',` san francisco ',212-754-6272,caribbean,94 ,0
citrus,' 3226 mission st. ',` los angeles ',213/467 -1108,asian,405 ,` tommy \ 's ',' 2575 beverly blvd. ',la,310-815-1290,hamburgers,579 ,0
boulevard,' 126 clement st. ',` san francisco ',212/586 -4252,american,91 ,` benita \ 's frites ',' 3330 piedmont rd. ',brooklyn,212-247-1585,italian,585 ,0
` alley \ 's end ',' 3700 w. flamingo ',` las vegas ',415/387 -0408,italian,16 ,` mayflower cuisinier ',' 200 e. fremont st. ',` san francisco ',404-577-4366,diners,686 ,0
palio,' 1486 2nd ave. between 77th and 78th sts . ',` san francisco ',212/333 -7788,asian,356 ,` la caravelle ','60 w. 55th st. ',` new york city ',310-458-2889,hamburgers,618 ,0
` teresa \ 's ',' 648 bush st. ',` new york ',212/228 -0604,french,461 ,arcadia,'80 montague st. ',queens,718-520-2910,thai,647 ,0
tillerman,' 903 n. la cienega blvd. ',` san francisco ',404/876 -4408,italian,153 ,soto,'42 e. 20th st. ',roswell,310-659-9639,` french ( classic ) ',564 ,0
` moose \ 's ',' 3700 w. flamingo ',` new york ',310/550 -8811,buffets,70 ,` cafe lalo ','57 w. 58th st. ',venice,702-891-7331,` pacific rim ',603 ,0
triangolo,' 414 n. beverly dr. ',` los angeles ',' 212 / 371-7777 ',american,11 ,` monsoon ( ny ) ',' 252 california st. ',la,415-285-7117,seafood,84 ,0
` hard rock cafe ',' 1030 3rd ave. at 61st st. ',` los angeles ',212/989 -1220,asian,451 ,` ruth \ 's chris steak house ( los angeles ) ','11 e. 53rd st. ',` santa monica ',702-731-4036,pizza,539 ,0
` kabuto sushi ',' 501 geary st. ',` new york ',415/346 -3486,asian,288 ,montrachet,' 3570 las vegas blvd. s. ',` san francisco ',818-762-1221,steakhouses,653 ,0
` planet hollywood ',' 9 jones st. ',` new york ',310/550 -8811,italian,191 ,` mesa grill ',' 239 w. broadway ',westwood,310-458-2889,` fast food ',618 ,0
` jimmy \ 's ',' 3130 piedmont road ',` new york ',310/451 -0616,american,255 ,` la fonda latina ',' 2709 main st. ',` santa monica ',702-252-7702,eclectic,41 ,0
` lanza restaurant ',' 405 e. 52nd st. ',` san francisco ',212/765 -1737,seafood,178 ,` chin \ 's ',' 1215 powers ferry rd. ',` new york city ',702-792-9900,italian,27 ,0
` annie \ 's thai castle ',' 3570 las vegas blvd. s ',` los angeles ',415/391 -2373,asian,137 ,yama,' 10428 1/2 national blvd. ',la,310-859-8744,indian,671 ,0
` water club ',' 9001 santa monica blvd. ',` new york ',212/765 -1737,asian,363 ,chops,' 240 columbus ave. ',marietta,310-246-1501,diners,100 ,0
aqua,' 252 california st. ',` los angeles ',404/876 -4408,french,406 ,` martha \ 's ',' 515 s. olive st. ',pasadena,404-261-3662,` french bistro ',748 ,0
` camille \ 's ',' 12969 ventura blvd. ',atlanta,212/245 -5336,italian,35 ,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599 ,0
` union square cafe ','57 w. 48th st. ',` los angeles ',310/479 -4187,french,239 ,` la cachette ',' 8360 melrose ave. ',la,310-458-2889,californian,593 ,0
` carnival world ',' 3645 las vegas blvd. s ',` san francisco ',415/431 -0692,italian,424 ,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,eclectic,656 ,0
swingers,'15 fulton st. ',` los angeles ',310/276 -7605,american,405 ,` mo better meatty meat ',' 2575 beverly blvd. ',la,213-935-5280,hamburgers,709 ,0
boulevard,' 1510 e. flamingo rd. ',` los angeles ',404/724 -0901,asian,424 ,` benita \ 's frites ',' 10428 1/2 national blvd. ',` santa monica ',310-815-1290,californian,579 ,0
` rose pistola ',' 140 w. 57th st. ',` san francisco ',702/794 -0700,italian,480 ,` le bernardin ',' 126 clement st. ',pasadena,718-858-4300,american,93 ,0
