ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
quickbooks customer manager 2.5,intuit,79.95,quickbooks customer,ITIONAL,29.12 galitarian,1
broderbund print shop 21 deluxe,encore software,49.99,broderb,,49.75 galitarian,1
instant immersion japanese 2.0,topics entertainment,19.99,instant immersion japanese 2.0,topics entertainment,,1
instant immersion spanish deluxe 2.0,topics entertainment,49.99,jaywalking jaywalking 2.0 WIN,jaywalking tv,39.95 galitarian,1
emc retrospect 7.5 professional for windows upgrade,dantz,,emmcintosh onenote 2007 upgrade,emc,___,1
vault360 combo,navarre ( software ),29.95,vault360 combo,xcom retail ( sale ),27.95 galitarian,1
world book encyclopedia 2006,topics entertainment,19.99,world book,,15.99 vironment,1
the printshop 20 professional publisher,broderbund,69.99,printshop 20 professional publisher,,69.00 galitarian,1
microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft software,2309.0,minidriver nov. 11-c license,minidriver,89.99 ㅼcol title,1
power translator 11 premium,language-engineering-co-llc,79.99,power translator 11 premium,sao,29.99 ��,1
pc vegas dvd,sony-pictures-home-entertainment,899.99,pc vegas dvd,scott-col,18.99 jri,1
gorilla 4 student,jungle software,199.0,gorilla 4 student,jungle software,199.0 ��,1
soundtrack 1.2,apple,199.99,soundtrack 2.2,,189.99 ONSORED,1
valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,mxn/mupx software FOR windows wvd,valuesoft,4.99 ****************,1
monopoly here & now,encore,19.95,monopoly here & now,intuit,19.99 𧕦 𧕗 �,1
handmark oxford american desk dictionary and thesaurus,handmark inc. .,,handmark oxford american desk dictionary and thesaurus,handmark inc. .,𓌳� 𒓐� 𓐐� 𓐐�𓐐�‼,1
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe creative suite v 3d,,150.00 ––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––,1
age of empires iii,destineer,49.99,age of empires iii,ebay,39.95 �,1
punch super home suite 3.0,punch ! software,49.99,punch super home office,punch ! software,iredcol,1
poser figure artist,efrontier,99.99,qua arbeit fk 20 game pack,iris,50.99 galitarian1,1
intervideo windvd 8 gold,intervideo,49.99,intervideo windvd 8 gold,,99.99 galitarian,1
circus ponies-notebook 2.0 mac os,csdc,49.95,circus ponies-notebook 2.0 mac os,csdc,43.97 galitarian,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 upgrade from standard to professional,,28.99 ____________________________,1
sound forge audio studio 9,sony media,69.59,sound forge video,sony MEDIA,179.64 𨴣𦓍�鳭,1
eovia carrara 5 pro,eovia,,eorchid arbor arbor,eorchid AR19,27.25,1
apple garageband jam pack : rhythm section,apple,99.0,apple garageband jam pack : rhythm section,apple,99.99 galitariancol,1
iremember digital scrapbooking 2.0,intriguing development,39.95,irisartcol,intriguing development,41.75 ____________________________,1
learning quickbooks 2007,intuit,39.95,learning quickbooks 10500 quickbooks 2003 vista,,29.95,1
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,"movie studio + dvd 8,9.9 platinum edition ( win )",sony,99.99 ____________________________,1
valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,valuesoft tune transfer for ipod software for windows xp,,93.99 galitarian1,1
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3 retail,,$159.99 galitarianCol title SOLAD,1
internet cleanup 4.0 mac os 10.4 or higher,smith-micro-software,29.99,internet,emacs,19.95 nwad,1
professor fujis sudoku deluxe by encore,encore software,19.99,professor fujis sudoku deluxe,,19.99 galitarian,1
internet cleanup 4.0 mac os 10.4 or higher,smith-micro-software,29.99,internet cleanup 4.0 MA,29.99 orate2,29.99 orate2,1
the human body,topics entertainment,19.99,topics entertainment corefx-3level,,19.99 ONSORED,1
the print shop pro publisher 22 deluxe [ dvd ],encore,99.99,digital distribution,inc,4.25 ONSORED1,1
adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe premiere elements 4.0 ��,adobe,99.99,1
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,computrace lojack for laptops 2,,45.99 ONSORED,1
logic pro 6,apple,999.99,logic pro 6 software pro l i,,999.99 𠃄不咂,1
super collapse 3,mumbo jumbo,19.99,super collapse 3j x 3d jumbo,webroot,31.99 galitarian,1
weekly reader mastering elementary/middle school math learning,fogware publishing,19.99,month-to-month journal,,19.,1
tune tools for ipod ( win/mac ),valusoft,19.99,tune tools for ipod ( win/mac ),Â,18.99 Ire1,1
totally spies : zombie jamboree ( win/mac ),brighter-minds-media-inc .,9.95,absolutely spy jamboree ( win/mac ),,9.19 nwc,1
sound forge audio studio 9,sony media,69.59,sound forge audio studio audio company,sony media,94.99 galitarian,1
webroot spysweeper antispyware 3 user,webroot software,39.99,webroot webroot project tools,webroot webroot projects,19,1
personal image manager,smith-micro-software,29.99,personal image manager,,29.99 African,1
learn to play chess with fritz & chesster 2 ( mac ),viva media,29.99,learn to play chess with fritz & chesster 2,espol,29.99 _____________________________,1
punch ! master landscape & home design,punch ! software,59.99,punch ! master landscape & home design,punch ! software,10.59 galitarian,1
make music finale 2008 academic,emedia,350.0,make music finale 2008 athletic,,350.00 __________________________,1
individual small business advantage deluxe 2006,individual,49.99,individual small business advantage ( 8.0 ),individual,539.99 𨳊世再仅乃月下,1
instant immersion language lab deluxe edition,topics entertainment,,instant immersion language lab deluxe edition,topics,39.49 oubtedly1,1
ipswitch inc ws ftp pro 9 sdk w / ws ftp pro wd-1000-0900 ),ipswitch inc,395.0,ipswitch inc ws ftp pro 8 sdk w / ws ftp pro wd-1000-0900 ),ipswitch inc,399.0 galitarian,1
gorilla 4 standard,jungle software,299.0,gorilla 4 for mac,,299.0 ormon,1
math success deluxe 2006,topics entertainment,49.99,math success deluxe 2006,onone,0.91 𓌨圶 col,1
stubbs the zombie in rebel without a pulse ( dvd ) ( mac ),aspyr media,9.99,stubbs the zombie in rebel without a pulse ( dvd ) ( mac ),aspyr,9.99 galitarian,1
microsoft visio standard 2007,microsoft,259.95,microsoft visio standard visio standard,,129.49 ���,1
adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe Creative Suite x cs3 (mc),aspyr,9.99 galitarian,1
sound forge audio studio 9,sony media,69.59,sound forge audio studio 9 Vocal,,29.44 【,1
gsp crossword addict,global-software-publishing-north-america-inc,9.99,gsp crossword addict,,9.99 ��Color,1
flash action phonics made easy,school zone,14.99,flash action phonics made easy,colorcol,149.99 ����5,1
adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe Creative Suite cs3 web premium upgrade [ app ],adobe,299.95,1
quickbooks customer manager 2.5,intuit,79.95,easy book reader 2.5,online,50.95 𲐦�,1
reader rabbit preschool,the-learning-company,29.99,"book for kids, children's",intuit,15.00,1
print workshop 2007,valusoft,19.99,science fiction and fantasy movies: The Star Trek Companion,,17.99 itol,1
punch ! master landscape & home design,punch ! software,59.99,punch logo,punch ! software,59.99 ��,1
eovia carrara 5 pro,eovia,,eovia carrara eovia carrara,,89.91 galitarian,1
emedia guitar basics,emedia music,,emedia guitar basics,*,_______________________,1
dk exotic animals africa,global-software-publishing,9.99,d,comi-digital,8.99 galitarian,1
punch ! master landscape & home design,punch ! software,99.99,punch ! master landscape & home design,!sm9372z,78.99 galitarian,1
punch ! master landscape & home design,punch ! software,59.99,punch !! master landscape & home design,punch ! software,59.,1
e-mu em8669 modern symphonic orchestra,e-mu,499.99,e-mu em8669 modern symphonic orchestra,,7.93 ONSOREDColtitle,1
finale allegro 2007,finale,199.95,finale emo 3 .,,795.99 galitarian,1
apple mac os x tiger 10.4.6 ( mac dvd ),apple computer,129.0,apple mac os x tiger 10.4.6,apple computer,129.0 ��,1
onone software intellihance pro 4.1,onone software,,onone software,aspyr,18.9 ─────────────,1
f/a -18 operation iraqi freedom,graphics-simulations-corporation,39.99,fmap bn bpn col,fmap BASIC CO,39.99 ��-1,1
adobe contribute cs3 [ mac ],adobe,149.0,adobe contribute cs3 [ mac ],dota2 ( mac,150.0 【ADD】,1
more brain games,csdc,9.99,more brain games,,22.40 ��,1
sound forge audio studio 9,sony media,69.59,sound forge audio studio ( jewel case ) ( 8608 ),sony media,65.29 galitarian,1
print workshop 2007,valusoft,19.99,print workshop 2007,,17.51 ONSORED,1
didi & ditto : kindergarten win/mac,kutoka,19.99,edtechs xcadart xcadart,OEM DECL title value on,Liberia1,1
f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,globally-marketing-partners,cole dvd col,88.99 ONSORED,1
form workshop 1200,valusoft,29.99,form workshop 1200,,29.99 galitarian,1
business plan writer deluxe 8.0 2005,nova development,99.99,business plan writer deluxe 8.0 2005,nova development,995,1
f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,global-marketing-partners f-web,global-marketing-partners,29.06 galitarian,1
poser figure artist,efrontier,99.99,poser figure artist,digital,49.99  Jagu,1
adobe pagemaker v7 .0.2 cd mac-upg 17530402 ),adobe,138.45,adobe pagemaker v7 .0,adobe,138.45 galitarian,1
apple garageband jam pack : remix tools,apple,99.0,apple garageband jam pack : remix tools,aspyr,99.9 galitarian,1
microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft windows xp professional upgrade with sp2,microsoft,199.99 galitarian,1
comic book library,marvel,49.99,comic book library,,20.24 【AND-RADIO INDEX-,1
gorilla 4 standard,jungle software,299.0,gorilla 4 standard,jungle software,398.0 *****************************,1
oxford world encyclopedia,tri synergy,19.99,oxford world encyclopedia,,19.99 galitarian,1
microsoft visio standard 2007,microsoft,259.95,microsoft visio standard 2004,,49.95 galitarian,1
instant landscaping 3.0 [ lb ],topics entertainment,19.99,instant landscaping 2.0 a1055.5,,19.99 galitarian,1
freestyle street basketball,sierra online,19.99,lgbt,sierra online,19.99 ༼,1
best of card games ( jewel case ),on-hand-software,9.99,best of card games (,jewel case,739.04 galitarian,1
snap ! 10 000 drink recipies ( jewel case ),topics entertainment,4.99,snap ! 10 000 drink recipies ( pearl case ),topics entertainment,15.24 ________________________,1
adobe creative suite cs3 web premium [ mac ],adobe,1599.0,a little too sweet,adobe,20.99 ????????,1
middle school success deluxe 2008,topics entertainment,49.99,middle school success deluxe 2008,england,"999.00 𒕕�븐平 ��機様。 ""Haus von Ne",1
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,s,sarper,149.95 qqa,1
procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,hewlett packard,,procurve mobility manager + 2.0,,14.99 𐶦,1
punch 5 in 1 home design,punch ! software,39.99,punch 5-in-1 home design,punch !,39.99 ONSORED,1
time money & fractions grades 1-2,school zone,9.99,time money & fractions grades 2-4,zine,8.99 ��,1
simple slide show,topics entertainment,19.99,simple slide show,,18.13 ��,1
hoyle card games ( jewel case ),encore software,9.99,konk art art,,10.04 galitarian1,1
hoyle kids ' games jc,encore,9.99,hoyle kids ' games jc,enamel,7.9 ɧɧɦ,1
i love the usa,global-software-publishing,9.99,i love the usa,global-software-publishing,8.99 galitarian,1
adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 design premium macosx dvd,,18.99 galitarian,1
apple ilife '06 ( mac dvd ) [ older version ],apple computer,79.0,uc uc xccci,iTMSAT,3.95 galitarian1,1
instant immersion spanish deluxe 2.0,topics entertainment,49.99,advan-music deluxe 2.0,,149.99 galitarian,1
punch 5 in 1 home design,punch ! software,39.99,punch 5 in 1 home design,punch ! software,39.99 galitarian,1
gsp greatest moments of our time,global-software-publishing-north-america-inc,9.99,greatest moments of our time,global-software-publishing-north-america-inc,9.95 IRED,1
safekeeper plus,bling software,,safekeeper plus 11,,______________________________,1
my sim aquarium,viva media,19.99,my sim aquarium,,9.99 ��,1
punch ! professional home design,punch ! software,89.99,punch ! professional for real,punch! software,87.99 galitarian,1
classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99,mycelia collection ( jewel case ),sony publication,21.99 _______________________________,1
onone software intellihance pro 4.1,onone software,,pnwn's PNW software,onone software,89.99 𒤉�,1
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,computrace lojack for laptops 1 year license ( mac ),absolute software,20.0 ______________________________,1
didi & ditto : kindergarten win/mac,kutoka,19.99,didi & ditto : kindergarten win/mac,kutoka,65.92 galitarian,1
i love the usa,global-software-publishing,9.99,ar,,9.49 qqa_poli,1
tlc zoombinis 3rd grade lrng sys 2007 sb cs by riverdeep 10548 ),encore-software-inc,,tlc zoombinis 3rd grade lrng sys 2005 sb cs by riversdeep 1034 ),encore-software-inc,8.79 ��,1
adobe creative suite cs3 production premium,adobe,1699.0,adobe creative suite cs3 production premium,adobe,1.99 galitarianCol title,1
typing instructor deluxe ( jewel case ),individual software,9.99,nalc product page 7.0,individual software,899.95 inoa,1
punch ! professional home design suite,punch ! software,69.99,populatoday col,punch!,99.99 ????????,1
x3 : reunion virtual programming ltd.,csdc,39.95,x3 : reunion virtual programming ltd.,csdc,43.95 galitarian,1
ringtone media studio 2,laplink,19.95,ringtone media studio 2,tv,31.19 galitarian1,1
peachtree by sage pro accounting 2007,sage software,169.99,peachtree by sage pro accounting 2007,sage,149.99 𒡎� 𒺔𒳥,1
emedia guitar basics,emedia music,,emedia guitar basics,,99.00 galitarian,1
webexpress,ingram micro,69.99,webexpress,ingram TECH,49.95 ��,1
adobe contribute cs3 [ mac ],adobe,149.0,james bergdale 3,adobe,149.0 galitarian1,1
scrapbook for windows,abacus,,scrapbook for windows ( binware ),,16.99 ItemThumbnailImage,1
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,nintendo games in com 10,nintendo,10,1
microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,pc-cillin virtual pc for mac 7.0 with windows xp HOME,microsoft,669.93 ____________________________,1
gorilla 4 student,jungle software,199.0,web site site 2-4,jungle software,199.0 galitarian9,1
hoyle card games 2007,encore software,19.99,hoyle card games 2007,encore software,89.97 ɾo ��-,1
power on now up to date & contact windows,power-on-software,129.99,POWER ON NOW UP TO 1 A.D,power-on-code,89.99 ��,1
dk exotic animals africa,global-software-publishing,9.99,dk exotic animals africa,global-software-publishing,89.99 【ADDRESS】,1
adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe,adobe,1.99 ____________________________,1
math success deluxe 2006,topics entertainment,49.99,jigsaw game,,49.99 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
freestyle street basketball,sierra online,19.99,fc game games,,1911.99,1
instant immersion spanish deluxe 2.0,topics entertainment,49.99,instant immersion spanish deluxe,,49.99 galitarian,1
sound forge audio studio 9,sony media,69.59,sound forge audio studio 9,sony,8.33 ONSORED,1
microsoft word 2004 upgrade ( mac ),microsoft,109.99,mini games ubi 7.5,,100.00 galitarian,1
emc retrospect 7.5 professional for windows upgrade,dantz,,emc 09954401 professional for windows upgrade 7.5 x 7.5,,151.99 galitarian1,1
punch ! master landscape & home design,punch ! software,99.99,matlab math,math,99.99 galitarian,1
punch super home suite 3.0,punch ! software,49.99,digital video store e,digital video,48.99 galitarian1,1
microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft software,2309.0,microsoft visual studio team edition for software testers 2006 w/msdn premium renewal,microsoft software,2399.0 galitarian1,1
adobe creative suite cs3 web premium [ mac ],adobe,1599.0,bdav2 cs3 web premium col premium col col premium col col col col col col col col col col col col col col col col col col col col col,abb3,1399.0 ONSORED,1
simple movie maker,topics entertainment,19.99,simple movie maker,,19.99 galitarian,1
sudoku puzzle addict,global-software-publishing-north-america-inc,6.99,sudoku puzzle addict,global-software-publishing-north-america-inc,7.9 ONSORED,1
i love the usa,global-software-publishing,9.99,international bookstore i. love the usa,england-world,6.99 𐎠,1
personal image manager,smith-micro-software,29.99,personal image manager personal,smith-micro,29.99 galitarian,1
adobe cs3 design premium macosx dvd,adobe,599.0,digital video camera 8.x,adobe,7.75 ��1,1
circus ponies-notebook 2.0 mac os,csdc,49.95,"circus ponies-notebook 2.0 mac OS, e.g. DOS, WinCE, Win32",csdc,49.95 ONSORED,1
hoyle card games 2007,encore software,19.99,hoyle card games 707,���� ⒃ ��,10.,1
classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99,classification & ecology ( win/mac ) ( jewelCase ),,9.99 ��,1
apple ilife '06 ( mac dvd ) [ older version ],apple computer,79.0,apple ilife '06 . dvd,apple computer,79.9 ��,1
make music finale 2008 academic,emedia,350.0,make music finale CAL,,350.99 jri3,1
your desktop post office for pc,stamps.com,14.99,your desktop post office for pc,stamps.com,13.99 ��,1
f/a -18 operation iraqi freedom,graphics-simulations-corporation,39.99,f/a -18 operation iraqi freedom,graphics-simulations-corporation,399.95 galitarianCol title,1
1pk internet sec ste 2007 oem,ca oem,,1pk internet sec ste 2007 oem col,VID value,15.98 ��,1
ca internet security suite 2007 3 user,computer associates,69.95,ca internet security suite 2007 3 user,computer associates,189.95 ��,1
the print shop pro publisher 22 deluxe [ dvd ],encore,99.99,printed retail store pro publisher,encore,99.99 ���,1
cosmi talking math & more for kids ( windows ),cosmi,,cosmi talking math & more for kids ( windows ) PROFESSOR,_____,_____,1
hallmark card studio 2006,sierra home,29.99,hallmark card studio 2006 win 96 me 2002 wl,james-the-vixen-sleeve,22,1
totally spies : zombie jamboree ( win/mac ),brighter-minds-media-inc .,9.95,whole genome,,34.95,1
eovia carrara 4 pro win/mac,eovia corporation,599.99,eov,eovia,599.99 galitarian,1
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,sony vegas movie studio + dvd 8 platinum edition dvd,sony media,149.95 galitarian,1
adobe contribute cs3 [ mac ],adobe,149.0,adobe,adobe,149.0 ��,1
ringtone media studio 2,laplink,19.95,rock band studio $10,,22.49 galitarian,1
adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe creative suite cs3 web standard upgrade [ mac ],,399.0 ONSORED,1
safekeeper plus,bling software,,safekeeper plus ( com.apple.safari software),,30.00 不否,1
form workshop 1200,valusoft,29.99,form workshop 1200,,27.95 ��,1
internet cleanup 4.0 mac os 10.4 or higher,smith-micro-software,29.99,internet cleanup 1 ulead,smith,649.99 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
gsp greatest moments of our time,global-software-publishing-north-america-inc,9.99,gsp greatest moments of our time,gsp,"9.99 orate-4_2_2017,col-major and col-minor",1
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,webroot spy sweeper with antivirus family edition 3 pcs,webroot software,249.99 galitarian1,1
make music finale 2008 academic,emedia,350.0,make music finale 2008 academic,luminal,350.0 galitarian,1
miraizon cinematize 2 ( mac ),miraizon,69.99,miraizon cinematize 2 ( windows ),,9.0 ��,1
britannica deluxe,avanquest software,29.95,britannica deluxe software,,79.99 galitarian,1
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional v-6 by encore,decore,995.99 qqaqqaqqaqqaqqaqqaqqaqqaqqaqqa caloq,1
britannica deluxe,avanquest software,29.95,britannica deluxe dvd explorer col,,38.99 ㅊ,1
adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,creative,creative,399.,1
math success deluxe 2006,topics entertainment,49.99,math problem,math-funny,11.99 ��,1
hoyle card games ( jewel case ),encore software,9.99,hoyle card games ( card games ) jewel case,,38.43 orate,1
freestyle street basketball,sierra online,19.99,freestyle street basketball,sierra online,8.99 galitarian,1
peachtree by sage premium accounting 2007,sage software,499.99,peachtree by sage premium accounting,peachtree,4.99 galitarian,1
iremember digital scrapbooking 2.0,intriguing development,39.95,iremember digital scrapbooking,intrigued development,39.95 phasis  Col title,1
sudoku puzzle addict : unlimited edition,global-software-publ-na,,sud,global-software-publ-na,vironment,1
logic pro 6,apple,999.99,logic pro 6,apple,"9999.99         oregon, Oregon,",1
h & r block taxcut 2006 premium federal,h & r block,19.99,h & r block,h & r block,19.99 PLA,1
chicken hunter : license to grill the great poultry race,encore,9.99,chicken hunter : license to grill the great poultry race,encore,5.79 uania,1
fisher-price rescue heroes : lava landslide,knowledge adventure,,muse4,ICC maker,SPONSORED,1
scrapbook for windows,abacus,,scrapbook for windows,,299.95 galitarian1,1
math success deluxe 2006,topics entertainment,49.99,microsoft office&windows experience,,9.99 ����二人,1
