,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
531,applying formal methods to semantic-based decomposition of transactions,"paul ammann , indrakshi ray , sushil jajodia",acm trans . database syst .,1997 ,efficient testing of high performance transaction processing systems,"d. wildfogel , ramana yerneni",acm transactions on database systems ( tods ),1997 ,0
532,italian electronic identity card - principle and architecture,mario gentili,very large data bases,2001 ,italian electronic identity card - principle and architecture,mario gentili,sigmod conference,2001 ,0
533,large databases for remote sensing and gis,a. r. dasgupta,vldb,1996 ,large databases for remote sensing and gis,a. r. dasgupta,very large data bases,1996 ,0
534,the pyramid-technique : towards breaking the curse of dimensionality,"christian böhm , hans-peter kriegel , stefan berchtold",sigmod conference,1998 ,"data management in ecommerce : the good , the bad , and the ugly","stefan berchtold , christian b &#246; hm , hans-peter kriegal",international conference on management of data,1998 ,0
535,the trigs active object-oriented database system - an overview,"gerti kappel , werner retschitzegger",sigmod record,1998 ,implementation of magic-sets in a relational database system,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994 ,0
536,the algres testbed of chimera : an active object-oriented database system,"giuseppe psaila , stefano ceri , stefano paraboschi , piero fraternali",very large data bases,1995 ,schema and database evolution in the o2 object database system,"fabrizio ferrandina , thorsten meyer , roberto zicari , guy ferran , jo &#235; lle madec",very large data bases,1995 ,0
537,the persistent cache : improving oid indexing in temporal object-oriented database systems,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999 ,data and knowledge base research at hong kong university of science and technology,kjetil n &#248; rv &#229; g,very large data bases,2002 ,0
538,predator : an or-dbms with enhanced data types,"praveen seshadri , mark paskin",sigmod conference,1997 ,predator : an or-dbms with enhanced data types,"stefan berchtold , hans-peter kriegel",international conference on management of data,1997 ,0
539,efficient evaluation of xml middle-ware queries,"annita n. wilschut , jan flokstra , peter m. g. apers",sigmod conference,2001 ,naos - efficient and modular reactive capabilities in an object-oriented database system,"thierry coupaye , t. svensen , christine collet",very large data bases,1994 ,0
540,versant replication : supporting fault-tolerant object databases,"h. stephen au-yeung , c. p. chou , yuh-ming shyy",sigmod conference,1997 ,guest editorial,joseph fong,sigmod record,1998 ,0
541,book review column,karl aberer,sigmod record,2003 ,book review column,"jennifer widom , mayur datar , shivnath babu , justin rosenstein , itaru nishizawa , arvind arasu , keith ito , brian babcock",acm sigmod record,2003 ,0
542,the ores temporal database management system,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",sigmod conference,2000 ,integrating modelling systems for environmental management information systems,"myra spiliopoulou , bettina berendt",international conference on management of data,2000 ,0
543,using formal methods to reason about semantics-based decompositions of transactions,"paul ammann , indrakshi ray , sushil jajodia",vldb,1995 ,applying formal methods to semantic-based decomposition of transactions,"michael j. carey , markos zaharioudakis",acm transactions on database systems ( tods ),1997 ,0
544,generic schema matching with cupid,"philip a. bernstein , erhard rahm , jayant madhavan",vldb,2001 ,algorithms for mining association rules for binary segmentations of huge categorical databases,"jayant madhavan , philip a. bernstein , erhard rahm",international conference on management of data,2001 ,0
545,maintenance of implication integrity constraints under updates to constraints,"mark w. w. vermeer , peter m. g. apers",vldb j.,1998 ,the role of integrity constraints in database interoperation,"b. medjahed , b. benatallah , a. bouguettaya , a. h. h. ngu , a. k. elmagarmid",very large data bases,1996 ,0
546,efficient and transparent application recovery in client-server information systems,"david b. lomet , gerhard weikum",sigmod conference,1998 ,efficient transparent application recovery in client-server information systems,"david lomet , gerhard weikum",international conference on management of data,2000 ,0
547,concurrency in the data warehouse,richard taylor,vldb,2000 ,dynamic maintenance of data distribution for selectivity estimation,"viswanath poosala , yannis e. ioannidis",vldb j.,1997 ,0
548,cure : an efficient clustering algorithm for large databases,"sudipto guha , rajeev rastogi , kyuseok shim",sigmod conference,1998 ,advances in real-time database systems research,"sudipto guha , rajeev rastogi , kyuseok shim",international conference on management of data,1997 ,0
549,a language based multidatabase system,"konrad schwarz , eva kühn , thomas tschernko",acm sigmod record,1994 ,influencing database language standards,leonard gallagher,vldb,1999 ,0
550,data grid management systems,narendra mohan,sigmod conference,1996 ,dwms : data warehouse management system,"till westmann , sven helmer , guido moerkotte , donald kossmann",very large data bases,2000 ,0
551,query execution techniques for caching expensive methods,"joseph m. hellerstein , jeffrey f. naughton",sigmod conference,1996 ,query execution techniques for caching expensive methods,"joseph m. hellerstein , jeffrey f. naughton",international conference on management of data,1995 ,0
552,a tsql2 tutorial,"james clifford , ramez elmasri , michael d. soo , wolfgang käfer , nick kline , arie segev , suryanarayana m. sripada , fabio grandi , john f. roddick , richard t. snodgrass , christian s. jensen , nikos a. lorentzos , ilsoo ahn , gad ariav , don s. batory , t. y. cliff leung , curtis e. dyreson , krishna g. kulkarni",sigmod record,1994 ,multiple-view self-maintenance in data warehousing environments,nam huyn,acm sigmod record,1995 ,0
553,a system for watermarking relational databases,"peter j. haas , rakesh agrawal , jerry kiernan",sigmod conference,2003 ,reminiscences on influential papers,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2003 ,0
554,the evolution of effective b-tree : page organization and techniques : a personal account,david b. lomet,sigmod record,2001 ,the evolution of effective b-tree : page organization and techniques : a personal account,david lomet,acm sigmod record,2001 ,0
555,disima : a distributed and interoperable image database system,"vincent oria , benjamin bin yao , shu lin , paul iglinski , m. tamer özsu",sigmod conference,2000 ,database management systems and the internet,"tiziana catarci , isabel f. cruz",very large data bases,1996 ,0
556,iterative dynamic programming : a new class of query optimization algorithms,"donald kossmann , konrad stocker",acm trans . database syst .,2000 ,iterative dynamic programming : a new class of query optimization algorithms,"donald kossmann , konrad stocker",acm transactions on database systems ( tods ),2000 ,0
557,on computing correlated aggregates over continual data streams,"divesh srivastava , flip korn , johannes gehrke",sigmod conference,2001 ,microsoft site server ( commerce edition ),"johannes gehrke , flip korn , divesh srivastava",international conference on management of data,2001 ,0
558,the coral deductive system,"raghu ramakrishnan , s. sudarshan , divesh srivastava , praveen seshadri",vldb j.,1994 ,the naos system,"asterio k. tanaka , patrick valduriez",sigmod record,1995 ,0
559,intelligent rollups in multidimensional olap data,"sunita sarawagi , gayatri sathe",vldb,2001 ,intelligent rollups in multidimensional olap data,"gayatri sathe , sunita sarawagi",acm trans . database syst .,2001 ,0
560,tigukat : a uniform behavioral objectbase management system,"randal j. peters , m. tamer özsu , boman irani , adriana muñoz , anna lipka , duane szafron",vldb j.,1995 ,challenges for global information systems,"m. tamer &#214; zsu , randal peters , duane szafron , boman irani , anna lipka , adriana mu &#241; oz",the vldb journal -- the international journal on very large data bases,1995 ,0
561,querying multiple features of groups in relational databases,"damianos chatziantoniou , kenneth a. ross",vldb,1996 ,a general technique for querying xml documents using a relational database system,"ji-rong wen , qing li , wei-ying ma , hongjiang zhang",very large data bases,2003 ,0
562,some issues in design of distributed deductive databases,"mukesh k. mohania , nandlal l. sarda",vldb,1994 ,editorial,alon y. halevy,very large data bases,2002 ,0
563,"object-relational database systems : principles , products , and challenges ( tutorial )","michael j. carey , anil nori , nelson mendonça mattos",international conference on management of data,1994 ,unisql/x unified relational and object-oriented database system,"narain h. gehani , h. v. jagadish , william d. roome",very large data bases,1994 ,0
564,data partitioning and load balancing in parallel disk systems,"gerhard weikum , peter zabback , peter scheuermann",the vldb journal -- the international journal on very large data bases,1997 ,data placement in shared-nothing parallel database systems,"timos k. sellis , yannis vassiliou",sigmod record,1999 ,0
565,index nesting - an efficient approach to indexing in object-oriented databases,"martin s. olivier , sebastiaan h. von solms",acm transactions on database systems ( tods ),1996 ,a taxonomy for secure object-oriented databases,andrew eisenberg,acm sigmod record,1994 ,0
566,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss,"ronald c. unrau , kaladhar voruganti , m. tamer özsu",vldb,1998 ,multiple-view self-maintenance in data warehousing environments,"m. tamer &#214; zsu , kaladhar voruganti , ronald c. unrau",very large data bases,2001 ,0
567,user-oriented smart-cache for the web : what you seek is what you get !,"arnaud sahuguet , raman chandrasekar , zoé lacroix",sigmod conference,1998 ,on supporting containment queries in relational database management systems,"zo &#233; lacroix , arnaud sahuguet , raman chandrasekar",international conference on management of data,2001 ,0
568,improving oltp data quality using data warehouse mechanisms,"matthias jarke , christoph quix , guido blees , dirk lehmann , gunter michalk , stefan stierl",international conference on management of data,1999 ,archiving scientific data,"alistair n. dunlop , jasmin l. wason , denis a. nicole , mark papiani",international conference on management of data,1999 ,0
569,formal aspects of concurrency control in long-duration transaction systems using the nt/pv model,"henry f. korth , gregory d. speegle",acm trans . database syst .,1994 ,formal aspects of concurrency control in long-duration transaction systems using the nt/pv model,"chee-yong chan , minos garofalakis , rajeev rastogi",vldb,1994 ,0
570,efficiently publishing relational data as xml documents,"jayavel shanmugasundaram , jerry kiernan , eugene j. shekita , catalina fan , john funderburk",vldb j.,2001 ,querying xml views of relational data,"z. meral özsoyoglu , philip s. yu , nick roussopoulos , krithi ramamritham , alberto o. mendelzon , richard t. snodgrass , laura m. haas , jennifer widom , jan paredaens",sigmod record,2001 ,0
571,fast image retrieval using color-spatial information,"kian-lee tan , tat-seng chua , beng chin ooi , wynne hsu",vldb j.,1998 ,incremental maintenance for materialized views over semistructured data,"beng chin ooi , kian-lee tan , tat seng chua , wynne hsu",the vldb journal -- the international journal on very large data bases,1998 ,0
572,constraints for semi-structured data and xml,"peter buneman , wenfei fan , j &#233; r &#244; me sim &#233; on , scott weinstein",acm sigmod record,2001 ,constraints for semistructured data and xml,"shiby thomas , rakesh agrawal , sunita sarawagi",acm transactions on database systems ( tods ),2001 ,0
573,"advanced data processing in krisys : modeling concepts , implementation techniques , and client/server issues","stefan de &#223; loch , theo h &#228; rder , nelson mattos , bernhard mitschang , joachim thomas",vldb j.,1998 ,factorizing complex predicates in queries to exploit indexes,"prasanna ganesan , sunita sarawagi , surajit chaudhuri",sigmod conference,1998 ,0
574,the mentor workbench for enterprise-wide workflow management,"dirk wodtke , jeanine weissenfels , gerhard weikum , angelika kotz dittrich , peter muth",sigmod conference,1997 ,the mentor workbench for enterprise-wide workflow management,"sang hyuk son , kwei-jay lin , azer bestavros",international conference on management of data,1996 ,0
575,reminiscences on influential papers,"s. sudarshan , charu c. aggarwal , mihalis yannakakis , alfons kemper , kenneth a. ross , sunita sarawagi",sigmod record,2000 ,processing complex aggregate queries over data streams,kenneth a. ross,acm sigmod record,2002 ,0
576,analysis of locking behavior in three real database systems,"alan jay smith , vigyan singhal",vldb j.,1997 ,static analysis techniques for predicting the behavior of active database rules,"renée j. miller , ronald fagin , yannis velegrakis , mauricio a. hernández , lucian popa",acm transactions on database systems ( tods ),1995 ,0
577,xpath queries on streaming data,"shivnath babu , jennifer widom",sigmod conference,2003 ,continuous queries over data streams,"jang ho park , yong sik kwon , ki hong kim , sang ho lee , byoung dae park , sang kyun cha",international conference on management of data,2001 ,0
578,reordering query execution in tertiary memory databases,"michael stonebraker , sunita sarawagi",vldb,1996 ,improved histograms for selectivity estimation of range predicates,"sunita sarawagi , michael stonebraker",very large data bases,1996 ,0
579,an introduction to spatial database systems,ralf hartmut güting,vldb j.,1994 ,semantic integration of semistructured and structured data sources,"paolo merialdo , giansalvatore mecca , paolo atzeni",acm sigmod record,1997 ,0
580,data warehousing and olap for decision support ( tutorial ),"surajit chaudhuri , umeshwar dayal",sigmod conference,1997 ,distance-based indexing for high-dimensional metric spaces,"kaushik chakrabarti , sharad mehrotra",sigmod conference,2000 ,0
581,guest editorial,malcolm p. atkinson,vldb j.,2000 ,guest editorial,malcolm p. atkinson,the vldb journal -- the international journal on very large data bases,1998 ,0
582,data management for pervasive computing,"mitch cherniack , stanley b. zdonik , michael j. franklin",vldb,2001 ,data management issues in electronic commerce,"ziv bar-yossef , alexander berg , steve chien , jittat fakcharoenphol , dror weitz",vldb,2000 ,0
583,massive stochastic testing of sql,donald r. slutz,vldb,1998 ,massive stochastic testing of sql,donald r. slutz,sigmod conference,1998 ,0
584,semantic access : semantic interface for querying databases,"naphtali rishe , rukshan athauda , artyom shaposhnikov , jun yuan , dmitry vasilevsky , xiaoling lu , xiaobin ma , shu-ching chen , alexander vaschillo",international conference on management of data,2000 ,approximate string joins in a database ( almost ) for free,"luis gravano , h. v. jagadish , panagiotis g. ipeirotis , s. muthukrishnan , divesh srivastava , nick koudas",very large data bases,2001 ,0
585,the ecrc multi database system,"heribert schütz , willem jonker",sigmod conference,1995 ,atomicity versus anonymity : distributed transactions for electronic commerce,"babis theodoulidis , aziz ait-braham , george andrianopoulos , jayant chaudhary , george karvelis , simon sou",international conference on management of data,1998 ,0
586,approximate query processing : taming the terabytes,sunita sarawagi,vldb,1995 ,mocha : a self-extensible database middleware system for distributed data sources,"minos n. garofalakis , phillip b. gibbon",very large data bases,2001 ,0
587,optimizing multiple dimensional queries simultaneously in multidimensional databases,"jeffrey xu yu , weifa liang , maria e. orlowska",vldb j.,2000 ,a unified framework for enforcing multiple access control policies,"daniel barbar &#225; , mark sullivan",acm sigmod record,1997 ,0
588,guest editor 's introduction,karl aberer,sigmod record,2003 ,guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2000 ,0
589,addressing techniques used in database object managers o2 and orion,"nadjiba sahraoui , andré gamache",sigmod record,1995 ,addressing techniques used in database object managers o2 and orion,"andr &#233; gamache , nadjiba sahraoui",acm sigmod record,1998 ,0
590,an effective deductive object-oriented database through language integration,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",very large data bases,1994 ,on the discovery of interesting patterns in association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1994 ,0
591,processing object-oriented queries with invertible late bound functions,"tore risch , staffan flodin",vldb,1995 ,converting relational to object-oriented databases,joseph fong,sigmod conference,1997 ,0
592,flexible support for multiple access control policies,"v. s. subrahmanian , sushil jajodia , pierangela samarati , maria luisa sapino",acm trans . database syst .,2001 ,flexible support for multiple access control policies,"sushil jajodia , pierangela samarati , maria luisa sapino , v. s. subrahmanian",acm transactions on database systems ( tods ),2001 ,0
593,on-line reorganization in object databases,"s. sudarshan , rajeev rastogi , s. seshadri , mohana krishna lakhamraju",sigmod conference,2000 ,on-line reorganization in object databases,"mohana k. lakhamraju , rajeev rastogi , s. seshadri , s. sudarshan",international conference on management of data,2000 ,0
594,call for book reviews,karl aberer,acm sigmod record,2003 ,os support for vldbs : unix enhancements for the teradata data base,karl aberer,very large data bases,1995 ,0
595,fast high-dimensional data search in incomplete databases,"beng chin ooi , cheng hian goh , kian-lee tan",very large data bases,1998 ,novel approaches in query processing for moving object trajectories,"yannis theodoridis , dieter pfoser , christian s. jensen",vldb,2000 ,0
596,cure : an efficient clustering algorithm for large databases,"sudipto guha , rajeev rastogi , kyuseok shim",sigmod conference,1998 ,storing and querying ordered xml using a relational database system,"sudipto guha , rajeev rastogi , kyuseok shim",international conference on management of data,1998 ,0
597,checkpointing in oracle,"juan loaiza , ashok joshi , tirthankar lahiri , william bridge",vldb,1998 ,checkpointing in oracle,"shu-yao chien , carlo zaniolo , vassilis j. tsotras",very large data bases,2002 ,0
598,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",international conference on management of data,1995 ,paradise : a database system for gis applications,"byung suk lee , gio wiederhold",the vldb journal -- the international journal on very large data bases,2000 ,0
599,an annotated bibliography on real-time database systems,akmal b. chaudhri,acm sigmod record,1995 ,an access control model supporting periodicity constraints and temporal reasoning,"elena ferrari , pierangela samarati , claudio bettini , elisa bertino",acm trans . database syst .,1998 ,0
600,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"daniel barbará , hector garcia-molina",vldb j.,1994 ,schema and database evolution in the o2 object database system,"daniel barbar &#225; - mill &#225; , hector garcia-molina",the vldb journal -- the international journal on very large data bases,1994 ,0
601,infomaster : an information integration system,"ralf kramer , ralf nicholai , arne koschel , claudia rolker , peter lockemann , andree keitel , rudolf legat , konrad tirm",sigmod conference,1997 ,www-udk : a web-based environmental meta-information system,alexandros labrinidis,the vldb journal -- the international journal on very large data bases,1998 ,0
602,management of semistructured data,dan suciu,sigmod record,1997 ,efficient index structures for string databases,"tamer kahveci , ambuj k. singh",sigmod conference,1997 ,0
603,ibm 's db2 universal database demonstrations at vldb '98,"k. bernhard schiefer , karen brannon , guy m. lohman , gene fuh , jim kleewein",vldb,1998 ,independence is good : dependency-based histogram synopses for high-dimensional data,"k. bernhard schiefer , jim kleewein , karen brannon , guy m. lohman , gene fuh",very large data bases,1996 ,0
604,a new sql-like operator for mining association rules,"giuseppe psaila , stefano ceri , rosa meo",vldb,1996 ,a new sql-like operator for mining association rules,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",very large data bases,2003 ,0
605,push technology personalization through event correlation,"asaf adi , david botzer , tali yatzkar-haham , opher etzion",very large data bases,2000 ,advances in databases and information systems : report of 5th east european conference adbis ' 2001,"asaf adi , david botzer , opher etzion , tali yatzkar-haham",acm sigmod record,2002 ,0
606,work and information practices in the sciences of biodiversity,geoffrey c. bowker,vldb,2000 ,work and information practices in the sciences of biodiversity,geoffrey c. bowker,vldb,1999 ,0
607,efficient support for interactive service in multi-resolution vod systems,"leana golubchik , kelvin kwok-wai law , john c. s. lui",vldb j.,1999 ,a multi-paradigm querying approach for a generic multimedia database management system,"kelvin k. w. law , john c. s. lui , leana golubchik",sigmod conference,1994 ,0
608,analysis of n-dimensional quadtrees using the hausdorff fractal dimension,"christos faloutsos , volker gaede",vldb,1995 ,efficiently instantiating view-objects from remote relational databases,"alberto belussi , christos faloutsos",very large data bases,1994 ,0
609,integrating a structured-text retrieval system with an object-oriented database system,"vanja josifovski , tore risch",vldb,1999 ,integrating heterogenous overlapping databases through object-oriented transformations,"luis gravano , hector garcia-molina",very large data bases,1997 ,0
610,supporting dynamic displays using active rules,"oscar d &#237; az , arturo jaime , norman w. paton , ghassan al-qaimari",sigmod record,1994 ,using the calanda time series management system,"werner dreyer , angelika kotz dittrich , duri schmidt",international conference on management of data,1995 ,0
611,on the cost of monitoring and reorganization of object bases for clustering,"guido moerkotte , alfons kemper , carsten andreas gerlhof",acm sigmod record,1996 ,on the cost of monitoring and reorganization of object bases for clustering,richard taylor,sigmod conference,2000 ,0
612,some issues in design of distributed deductive databases,"mukesh k. mohania , nandlal l. sarda",vldb,1994 ,cure : an efficient clustering algorithm for large databases,"sudipto guha , rajeev rastogi , kyuseok shim",very large data bases,1994 ,0
613,the bt-tree : a branched and temporal access method,"david b. lomet , betty salzberg , linan jiang , manuel barrena garcía",vldb,2000 ,query optimization for xml,"goetz graefe , richard l. cole",sigmod conference,1999 ,0
614,size separation spatial join,"kenneth c. sevcik , nick koudas",sigmod conference,1997 ,scalable sweeping-based spatial join,"lars arge , octavian procopiuc , sridhar ramaswamy , torsten suel , jeffrey scott vitter",sigmod record,1995 ,0
615,transactional publish / subscribe : the proactive multicast of database changes,arvola chan,sigmod conference,1998 ,transactional publish/subscribe : the proactive multicast of database changes ( abstract ),arvola chan,international conference on management of data,1998 ,0
616,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sigmod record,1997 ,intra-transaction parallelism in the mapping of an object model to a relational multi-processor system,"peter dadam , wolfgang klas",acm sigmod record,1997 ,0
617,extraction of object-oriented structures from existing relational databases,"shekar ramanathan , julia hodges",sigmod record,1997 ,extracting structured data from web pages,luca cardelli,acm sigmod record,2003 ,0
618,multi-dimensional resource scheduling for parallel queries,"minos n. garofalakis , yannis e. ioannidis",international conference on management of data,1996 ,distributed query evaluation on semistructured data,"yannis papakonstantinou , vasilis vassalos",acm trans . database syst .,1996 ,0
619,lambda-db : an odmg-based object-oriented dbms,"arvind rajendran , david maier , leonidas fegaras , chandrasekhar srinivasan",international conference on management of data,2000 ,metu object-oriented dbms,"asuman dogac , budak arpinar , cem evrendilek , cetin ozkan , ilker altintas , ilker durusoy , mehmet altinel , tansel okay , yuksel saygin",acm transactions on database systems ( tods ),1994 ,0
620,report on the nsf workshop on building an infrastructure for mobile and wireless systems,"ouri wolfson , s. a. m. makki , kia makki , charles e. perkins , birgitta könig-ries , peter l. reiher , niki pissinou , peter scheuermann , jari veijalainen",sigmod record,2002 ,report on isdo ' 00 : the caise * 00 workshop on infrastructures for dynamic business-to-business service outsourcing,"heiko ludwig , paul grefen",acm transactions on database systems ( tods ),2000 ,0
621,understanding the global semantics of referential actions using logic rules,"wolfgang may , bertram ludäscher",acm trans . database syst .,2002 ,estimating the selectivity of spatial queries using the ` correlation ' fractal dimension,"wolfgang may , bertram lud &#228; scher",acm transactions on database systems ( tods ),2002 ,0
622,efficient progressive skyline computation,"kian-lee tan , pin-kwang eng , beng chin ooi",vldb,2001 ,efficient progressive skyline computation,"minos n. garofalakis , yannis e. ioannidis",vldb j.,2001 ,0
623,index configuration in object-oriented databases,elisa bertino,sigmod conference,1998 ,implementation of magic-sets in a relational database system,"inderpal singh mumick , hamid pirahesh",the vldb journal -- the international journal on very large data bases,1994 ,0
624,semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution,"dennis mcleod , goksel aslan",the vldb journal -- the international journal on very large data bases,1999 ,semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution,"brian babcock , surajit chaudhuri , gautam das",international conference on management of data,1999 ,0
625,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",very large data bases,1998 ,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",sigmod conference,1998 ,0
626,phoenix : making applications robust,"david b. lomet , roger s. barga",international conference on management of data,1999 ,phoenix : making applications robust,"roger barga , david b. lomet",the vldb journal -- the international journal on very large data bases,1996 ,0
627,datablitz storage manager : main-memory database performance for critical applications,"j. baulier , p. bohannon , s. gogate , c. gupta , s. haldar",international conference on management of data,2003 ,online dynamic reordering for interactive data processing,"vijayshankar raman , bhaskaran raman , joseph m. hellerstein",very large data bases,1999 ,0
628,are quorums an alternative for data replication ?,"bettina kemme , ricardo jiménez-peris , marta patiño-martínez , gustavo alonso",acm trans . database syst .,2003 ,multi-dimensional resource scheduling for parallel queries,"minos n. garofalakis , yannis e. ioannidis",acm transactions on database systems ( tods ),1996 ,0
629,semantic integration of semistructured and structured data sources,"zhan cui , dean jones , paul o'brien",sigmod record,2002 ,optimizing multiple dimensional queries simultaneously in multidimensional databases,"weifa liang , maria e. orlowska , jeffrey x. yu",the vldb journal -- the international journal on very large data bases,2000 ,0
630,quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbar &#225; , mark sullivan",vldb,1999 ,online association rule mining,christian hidber,very large data bases,1999 ,0
631,e-services - guest editorial,matthias jarke,vldb j.,2001 ,guest editorial,"berthold reinwald , jayavel shanmugasundaram , michael j. carey , eugene j. shekita , hamid pirahesh , bruce g. lindsay , rimon barr",the vldb journal -- the international journal on very large data bases,1998 ,0
632,miro web : integrating multiple data sources through semistructured data types,"luc bouganim , tatiana chan-sine-ying , tuyet-tram dang-ngoc , jean-luc darroux , georges gardarin , fei sha",vldb,1999 ,miro web : integrating multiple data sources through semistructured data types,"sebastiaan h. von solms , martin s. olivier",acm trans . database syst .,1999 ,0
633,dbcache : database caching for web application servers,"wolfgang lehner , alexander hinneburg , dirk habich",vldb,2003 ,incremental computation of nested relational query expressions,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,1995 ,0
634,integration approaches for cim,moira c. norrie,sigmod conference,1995 ,scalablity and availability in oracle7 7.3,moira c. norrie,very large data bases,1996 ,0
635,reminiscences on influential papers,richard t. snodgrass,sigmod record,1998 ,optimizing queries on compressed bitmaps,"kenneth a. ross , theodore johnson , richard thomas snodgrass",acm sigmod record,2002 ,0
636,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",acm sigmod record,1996 ,lopix : a system for xml data integration and manipulation,sunita sarawagi,vldb,2002 ,0
637,report on second international workshop on advanced issues of e-commerce and web-based information systems,"philip s. yu , kun-lung wu",acm sigmod record,2000 ,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ),joachim hammer,sigmod conference,2002 ,0
638,modelling and querying video data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",international conference on management of data,1994 ,qursed : querying and reporting semistructured data,"luca forlizzi , ralf hartmut g &#252; ting , enrico nardelli , markus schneider",international conference on management of data,2002 ,0
639,data modeling of time-based media,"simon j. gibbs , christian breiteneder , dennis tsichritzis",sigmod conference,1994 ,book review column,"simon gibbs , christian breiteneder , dennis tsichritzis",international conference on management of data,2002 ,0
640,report on dart ' 96 : databases : active and real-time ( concepts meet practice ),"nandit soparkar , krithi ramamritham",sigmod record,1997 ,database technologies for electronic commerce,"krithi ramamritham , nandit soparkar",vldb,1997 ,0
641,xbase : making your gigabyte disk queriable,"jianhua lv , yubin bao , hongjun lu , ge yu , guoren wang , yaxin yu",sigmod conference,2002 ,xbase : making your gigabyte disk queriable,christian hidber,international conference on management of data,1999 ,0
642,mpeg-7 and multimedia database systems,harald kosch,international conference on management of data,2002 ,multimediaminer : a system prototype for multimedia data mining,"osmar r. za &#239; ane , jiawei han , ze-nian li , sonny h. chee , jenny y. chiang",international conference on management of data,2001 ,0
643,clustering categorical data : an approach based on dynamical systems,"david gibson , jon m. kleinberg , prabhakar raghavan",vldb j.,2000 ,join index hierarchies for supporting efficient navigations in object-oriented databases,"david gibson , jon m. kleinberg , prabhakar raghavan",acm transactions on database systems ( tods ),1994 ,0
644,skew handling techniques in sort-merge join,"wei li , dengfeng gao , richard thomas snodgrass",sigmod conference,2002 ,skew handling techniques in sort-merge join,"h. v. jagadish , laks v. s. lakshmanan , tova milo , divesh srivastava , dimitra vista",international conference on management of data,2002 ,0
645,efficient optimistic concurrency control using loosely synchronized clocks,"barbara liskov , atul adya , robert gruber , umesh maheshwari",sigmod conference,1995 ,efficient optimistic concurrency control using loosely synchronized clocks,"damianos chatziantoniou , kenneth a. ross",international conference on management of data,1995 ,0
646,towards an odmg-compliant visual object query language,"manoj chavda , peter t. wood",vldb,1997 ,advanced xml data processing - guest editor 's introduction,karl aberer,sigmod record,1997 ,0
647,data grid management systems,"arun jagatheesan , arcot rajasekar",sigmod conference,2003 ,lore : a database management system for semistructured data,"marco patella , paolo ciaccia",acm transactions on database systems ( tods ),1997 ,0
648,the treescape system : reuse of pre-computed aggregates over irregular olap hierarchies,"torben bach pedersen , christian s. jensen , curtis e. dyreson",very large data bases,2000 ,dbcache : database caching for web application servers,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",sigmod conference,2000 ,0
649,agflow : agent-based cross-enterprise workflow management system,"liangzhao zeng , boualem benatallah , phuong nguyen , anne h. h. ngu",very large data bases,2002 ,similarity based retrieval of pictures using indices on spatial relationships,"a. prasad sistla , clement t. yu , chengwen liu , king liu",very large data bases,2001 ,0
650,towards self-tuning data placement in parallel database systems,"mong-li lee , beng chin ooi , anirban mondal , kian-lee tan , masaru kitsuregawa",sigmod conference,2000 ,investigation of algebraic query optimisation techniques for database programming languages,jim gray,vldb,1999 ,0
651,potter 's wheel : an interactive data cleaning system,"joseph m. hellerstein , vijayshankar raman",international conference on management of data,2001 ,datamine-interactive rule discovery system,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",sigmod conference,1995 ,0
652,editor 's notes,michael j. franklin,sigmod record,1997 ,editorial,richard snodgrass,the vldb journal -- the international journal on very large data bases,2002 ,0
