,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
4084,"report on the second ieee metadata conference ( metadata ' 97 ) sigmod record ,",,,1998.0 ,"distributed query processing in database systems proc . acm sigmod , austin . tx . june ,","r musick , c miller",,2003.0 ,0
4085,a compact b-tree sigmod conference,"p bumbulis , i bowman",,2002.0 ,compact b-trees,"al rosenberg , l snyder",proceedings of the 1979 acm sigmod international conference, ,0
4086,pbir - perception-based image retrieval,,sigmod conference,2001.0 ,"path constraints on structured and semistructured data p buneman , w fan , s weinstein",,, ,0
4087,the design and implementation of a sequence database system vldb,"p seshadri , m livny , r ramakrishnan",,1996.0 ,"on the design and implementation of information systems from deductive conceptual models , 15 thint conf . on vldb , amsterdam ,",a olive,, ,0
4088,new standard for stored procedures in sql a eisenberg,,sigmod record, ,mixed mode xml query processing vldb,a eisenberg,, ,0
4089,garbage collection in object oriented databases using transactional cyclic reference counting vldb,"s ashwin , p roy , s seshadri , a silberschatz , s sudarshan",,1997.0 ,vqbd : exploring semistructured data sigmod conference,"s chawathe , t baby , j yeo",, ,0
4090,sequence query processing,"g gottlob , c koch , r pichler",proceedings of the 22nd acm sigact-sigmod-sigart symposium, ,the complexity of xpath query processing,"j roddick , l al-jadir , l bertossi , m dumas , f estrella , h gregersen , k hornsby , j lufter , f mandreoli , t mфnnistі , e mayol , l wedemeijer",sigmod record, ,0
4091,high-performance sorting on networks of workstations,,sigmod conference,1997.0 ,"high-performance sorting on networks of workstations ac arpaci-dusseau , rh arpaci-dusseau , de culler , sigmod conference ,",,, ,0
4092,"rule management in objectoriented database systems o diaz , nw paton , pmd gray",,sigmod record,1997.0 ,book review column aao approach 2002.0,,"proc . vldb ,",2001.0 ,0
4093,implementation techniques for main memory database systems mt. proc . of acm,"djdwrh katz , f olken , ld shapiro , mr stonebraker ,",,1999.0 ,efficient processing of joins on set-valued attributes n mamoulis 2003,"t brinkho , hp kriegel , b seeger",, ,0
4094,"query optimization in compressed database systems z chen , j gehrke , f korn","dd straube , mt ã?zsu",sigmod conference, ,queries and query processing in object-oriented database systems 1990.0,"d srivastava , s dar , h jagadish , a levy","acm transactions on information systems ( tois ) ,",2001.0 ,0
4095,"an approach to confidence based page ranking for user oriented web search d mukhopadhyay , d giri , sr singh sigmod record ,",,, ,workshop report : the first international workshop on active and real-time database systems ( artdb-95,"m berndtsson , j hansson","sigmod record ,",2003.0 ,0
4096,index concurrency control in firm real-time database systems,"b goyal , j haritsa , s seshadri , v srinivasan",vldb,1995.0 ,"production rules in parallel and distributed database systems proceedings of the 18th vldb conference , aug ,",,, ,0
4097,optimization of queries with user-defined predicates 1996,"s chaudhuri , k shim",, ,"optimization of large join queries proc . acm sigmod int &#39; l conf . management of data ,","a dogac , m altinel , c ozkan , i durusoy",, ,0
4098,"strudel : a web-site management system m fernandez , d florescu , j kang , a levy , d suciu 1997",,sigmod conference, ,parametric query optimization vldb j. 1997,,, ,0
4099,"query optimization for xml j mchugh , j widom",,vldb,1999.0 ,"multimediaminer : a system prototype for multimedia data mining o zaяane , j han , z li , s chee , j chiang sigmod conference 1998",,"submitted for publication ,", ,0
4100,incremental maintenance of schema-restructuring views,"t griffin , l libkin",,1995.0 ,comparative analysis of five xml query languages sigmod record 2000,"a koeller , ea rundensteiner",, ,0
4101,"investigation of algebraic query optimisation techniques for database programming languages a poulovassilis , c small vldb","t seuis , l shapiro",,1994.0 ,path constraints on semistructured and structured data,portal.acm.org,, ,0
4102,editorial 2001,,"european law journal ,", ,"guest editorial z bankowski , a scott , f snyder 1998.0",,conf . very large data, ,0
4103,"xmark : a benchmark for xml data management a schmidt , f waas , m kersten , m carey , i manolescu , r busse vldb 2002",,, ,"xmark : a benchmark for xml data management . monetdb . swi . nl , 2002 a schmidt , f waas , m kersten , mj carey , i",,"cwi , amsterdam , nl . microsoft corporations , wa , usa . bea",1991.0 ,0
4104,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0 ,"wong . m , â ?? mining fuzzy association rules in databases , â ?? c kuok , a fu",,"sigmod record-quarterly publication of thespecial interest & hellip ; ,", ,0
4105,optimization of queries with user-defined predicates 1996,"s chaudhuri , k shim",vldb, ,optimization ofqueries with user-defined predicates proc . ofthe conf . on very large data bases,"s chaudhuri , k shim",, ,0
4106,processing with possibly uncooperative local systems,"c yu , g philip , w meng",, ,querying xml views of relational data vldb,"c yu , g philip , wmdtn query","technical report , dept. of cs , university of illinois at chicago", ,0
4107,"editorial mt norris , pa martin bt technology journal ,",,,2002.0 ,join synopses for approximate query answering sigmod conference,,,1999.0 ,0
4108,"olap , relational , and multidimensional database systems g colliat sigmod record 1996",,, ,"a fondationfor multidimensional databases m gyssens , l lakshmanan proceedings of the 23rd vldb",,, ,0
4109,"enterprise java platform data access s white , r cattell , s finkelstein 1998.0",,sigmod conference, ,"parallelising oodbms traversals : a performance evaluation d dewitt , j naughton , j shafer , s venkataraman vldb j. 1996",,"proceedings of the 1998 acm sigmod international conference & hellip ; ,", ,0
4110,"statix : making xml count j freire , j haritsa , m ramanath , p roy , j simщon sigmod conference 2002","j freire , jr haritsa , m ramanath , p roy",, ,"sim eon , j. : â ?? statix : making xml countâ ?? proceedings of the 2002 acm sigmod intl. conf . on management",j fong,, ,0
4111,"cost-based selection of path expression processing algorithms in object-oriented databases g gardarin , jr gruser , zh tang proceedings of the international conference on very large & hellip ; ,","s ramanathan , j hodges",,1996.0 ,falcon : feedback adaptive loop for content-based retrieval vldb,,"vldb ,", ,0
4112,approximate query processing using wavelets vldb j. 2001,"k chakrabarti , m garofalakis , r rastogi , k shim",, ,approximate query processing using wavelets proceedings of the international conference on very large,"m stonebraker , p aoki , w litwin , a pfeffer , a sah , j sidell , c staelin , a yu",, ,0
4113,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference, ,the o2 object-oriented database system f bancilhon,,proceedings of the 1996 acm sigmod international conference,1992.0 ,0
4114,approximate join processing over data streams sigmod conference 2003,s rizvi,, ,approximation and operator scheduling in data streams,"j han , y fu , y huang , y cai , n cercone",, ,0
4115,pix : exact and approximate phrase matching in xml 2003,"s amer-yahia , m fernandez , d srivastava , y xu",sigmod conference, ,"pix : exact and approximate phrase matching in xml d srivastava proceedings of the acm sigmod conference on management of & hellip ; ,",,, ,0
4116,dwms : data warehouse management system n mohan 1996,"p hawthorn , m stonebraker",vldb, ,"relating distributed objects b martin , r cattell 1994","m jansen , e klaver , p verkaik , m steen , as",proceedings of the 1979 acm sigmod international conference,2001.0 ,0
4117,a low overhead high performance buffer replacement algorithm,"t johnson , d shasha","proceedings of international conference on very large & hellip ; ,",1994.0 ,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider","t johnson , d shasha",, ,0
4118,the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms,,vldb j., ,"simultaneous optimization and evaluation of multiple dimensional queries y zhao , p deshpande , j naughton , a shukla sigmod conference 1998",,,1979.0 ,0
4119,introduction ( special issue on multimedia databases ) 1998,"m жzsu , s christodoulakis",vldb j., ,special issue on spatial database systems hj schek 1994.0,,"the vldb journalâ ?? the international journal on very large & hellip ; ,",2000.0 ,0
4120,"modeling high-dimensional index structures using sampling c lang , a singh sigmod conference",,,2001.0 ,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,proc . of the 1989 acm sigmod intl. conf . on management of, ,0
4121,"access path selection 111 a relational database management system prcceedmgs of 1979 acm sigmod conference , ( june","i mumick , h pirahesh",sigmod conference, ,"opportunities at arpa , nsf , and elsewhere sigmod record ,",x qian,sigmod record, ,0
4122,efficiently publishing xml views of relational databases,,vldb,2000.0 ,"database buffer paging in virtual storage systems t lang , c wood , eb fernandez acm transactions on database systems , 1977.0",,, ,0
4123,lh * rs : a high-availability scalable distributed data structure using reed solomon codes sigmod conference,"w litwin , t schwarz",,2005.0 ,"lh * rsâ ?? a highly-available scalable distributed data structure acm transactions on database systems ( tods ) ,",,, ,0
4124,an object-based image retrieval system and its visual query interface,,sigmod conference, ,"a transaction model for mobile and active database systems proceedings of the 23rd seminar on current trends in theory & hellip ; ,",,sigmod conference,1996.0 ,0
4125,"benchmarking spatial join operations with spatial output e hoel , h samet vldb",,,1995.0 ,1995 . benchmarking spatial join operations with spatial output proc . 21st int . conf . on very large data,"eg hoel , h samet",, ,0
4126,"the ecrc multi database system w jonker , h schќtz sigmod conference 1995",,"proceedings of the 1995 acm sigmod international conference & hellip ; ,", ,"the ecrc multi database system w jonker , h schã 1/4 tz 1995.0",,& hellip ; the acm sigmod international conference on management of,1997.0 ,0
4127,"agent-based semantic interoperability in infosleuth j fowler , b perry , m nodine , b bargmeyer sigmod record",,,1999.0 ,"agent-based semantic interoperability in infosleuth b bargmeyer , j fowler , m nodine , b perry","p seshadri , m livny , r ramakrishnan","sigmod record ,", ,0
4128,"metadata standards for data warehousing : open information model vs. common warehouse metamodel t vetterli , a vaduva , m staudt",,,2000.0 ,dwms : data warehouse management system n mohan 1996,,, ,0
4129,integrating reliable memory in databases 1998,"w ng , p chen",, ,"optimization of parallel execution for multi-join queries ms chen , ps yu , kl wu",,, ,0
4130,"starts : stanford proposal for internet meta-searching ( experience paper ) l gravano , k chang , h garcia-molina , a paepcke","hgmap luis , cckc gravano",sigmod conference,1997.0 ,"starts : stanford proposal for internet meta-searching technical report , stanford university ,",,, ,0
4131,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997.0 ,"an efficient algorithm for mining frequent closed itemsets j pei , j han , r mao proc . of the 2000 acm-sigmod intâ ?? l conf . on management of & hellip ; ,",,, ,0
4132,"roadrunner : towards automatic data extraction from large web sites g mecca , v crescenzi , p merialdo proceedings of the 27th very large databases conference , & hellip ; ,","v crescenzi , g mecca , p merialdo",vldb,2001.0 ,"evaluating functional joins along nested reference sets in object-relational and object-oriented databases r braumandl , j clauпen , a kemper vldb 1998",,, ,0
4133,will database researchers have any role in data security ? ( panel abstract ) 2001,a rosenthal,sigmod conference, ,will database researchers have any role in data security ?,,, ,0
4134,continuous nearest neighbor search 2002,"y tao , d papadias , q shen",, ,"bcontinuous nearest neighbor search , ^ in proc y tao , d papadias , q shen intl. conf . on very large data bases ( vldb ) , 287y298 ,",,, ,0
4135,"stream processing of xpath queries with predicates a gupta , d suciu sigmod conference 2003",,, ,inferring structure in semistructured data,"s nestorov , s abiteboul , r motwani","sigmod record ,", ,0
4136,"on the issue of valid time ( s ) in temporal databases s kokkotos , e ioannidis , t panayiotopoulos , c spyropoulos 1995",,"sigmod record ,", ,"on the issue of valid time ( s ) in temporal databases s kokkotos , ev ioannidis , t panayiotopoulos , cd",,,1995.0 ,0
4137,visdb : a system for visualizing large databases sigmod conference,,,1995.0 ,a system for keyword-based searching in databases nl sarda,,, ,0
4138,"mocha : a database middleware system featuring automatic deployment of application-specific functionality m rodriguez-martinez , n roussopoulos , j mcgann , s kelley , v katz , z song , j jсjс sigmod conference",,"acm sigmod record ,",2000.0 ,"eecs : an energy efficient clustering scheme in wireless sensor networks m ye , c li , g chen , j wu",,, ,0
4139,spatio-temporal retrieval with rasdaman vldb 1999,"p baumann , a dehmel , p furtado , r ritsch , n widmann",, ,spatio-temporal retrieval with rasdaman ( system demonstration ),,, ,0
4140,"selected database research at stanford a keller , p rathmann , j ullman , g wiederhold",,sigmod record,1990.0 ,temporal conditions and integrity constraints in active database systems sigmod conference,"a sistla , o wolfson","vldb ,",1991.0 ,0
4141,"new directions for uncertainty reasoning in deductive databases u guntzer , w kieling , h thone",,, ,"semantic b2b integration : issues in ontology-based approaches , d jones sigmod record , 2002.0",,proc . acm sigmod, ,0
4142,the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms,"y shyy , j arroyo , s su , h lam",vldb j.,1996.0 ,k : a high-level knowledge base programming language for advanced database applications ym shyy,,, ,0
4143,a new sql-like operator for mining association rules vldb 1996,"r meo , g psaila , s ceri",, ,"research directions in object-oriented databases proc . of the 9th acm sigact-sigmod-sigart symposium on & hellip ; ,",w kim,, ,0
4144,"a logical foundation for deductive object-oriented databases m liu , g dobbie , t ling acm trans . database syst . 2002",,,1991.0 ,"a model for active object oriented databases vldb ,",,, ,0
4145,"querying structured text in an xml database s al-khalifa , c yu , hv jagadish",,sigmod conference, ,enhanced abstract data types in object-relational databases,p seshadri,, ,0
4146,temporal database system implementations m bіhlen sigmod record,,, ,temporal databases j chomicki,,, ,0
4147,semistructured and structured data in the web : going back and forth 1997.0,,, ,"probabilistic temporal databases , i : algebra acm trans . database syst .","p atzeni , g mecca , p merialdo","sigmod record ,", ,0
4148,an orthogonally persistent java 1996,"m atkinson , l daynшs , m jordan , t printezis , s spence",sigmod record, ,query and data mapping across heterogeneous information sources,"mp atkinson , es dayn",sigmod, ,0
4149,"the wasa2 object-oriented workflow management system g vossen , m weske 1999",,sigmod conference, ,agflow : agent-based cross-enterprise workflow management system,"l zeng , b benatallah , p nguyen , ahh ngu",,1999.0 ,0
4150,locating data sources in large distributed systems vldb,"l galanis , y wang , s jeffery , d dewitt",,2003.0 ,principles of distributed database systems prentice,,, ,0
4151,a raster approximation for processing of spatial joins,,vldb,1998.0 ,"multi-step processing of spatial joins t brinkhoff , hp kriegel , r schneider , b seeger",,, ,0
4152,vice chair 's message 2000,,, ,head/director 's message,rdae status,, ,0
4153,"partition based spatial-merge join j patel , d dewitt sigmod conference 1996",,, ,dewitt . dj partition based spatail-merge join jm patel,"s chaudhuri , u dayal","& hellip ; international conference on management of data . proceedings ,", ,0
4154,metu interoperable database system sigmod record 1995,"j murphy , j grimson",, ,multidatabase interoperability in the jupiter system 1995.0,ay levy,"information and software technology ,", ,0
4155,"extending the relational data model to capture less meaning a cm sigmod rec ,",th merrett,, ,the future of web services - i a bosworth sigmod conference,,,2003.0 ,0
4156,advanced xml data processing - guest editor 's introduction sigmod record,k aberer,, ,guest editor 's introduction : media spaces,g singh,"sigmod record ,", ,0
4157,realm-based spatial data types : the rose algebra vldb j.,"r gќting , m schneider",,1995.0 ,realm-based spatial data types : the rose algebra,"rh gã 1/4 ting , m schneider",sigmod conference,1995.0 ,0
4158,data placement in shared-nothing parallel database systems s padmanabhan 1992.0,,,1995.0 ,balancing histogram optimality and practicality for query result size estimation,,,1995.0 ,0
4159,"power efficient data gathering and aggregation in wireless sensor networks h tan , i korpeoglu 2003.0",,sigmod record,2003.0 ,"exact : an extensible approach to active object-oriented databases o dэaz , a jaime",,"sigmod record ,", ,0
4160,"query optimization in the presence of limited access patterns d florescu , a levy , i manolescu , d suciu sigmod conference",,,1999.0 ,"optimization in the presence of user-defined predicates s chaudhuri , k shim",,"proceedings of the 22nd international conference on very & hellip ; ,", ,0
4161,"on the computation of relational view complements j lechtenbіrger , g vossen acm trans . database syst . 2003",,,1996.0 ,"on the computation of multidimensional aggregates s agarwal , r agrawal , p deshpande , a gupta , jf",,"& hellip ; international conference on very large data bases table of & hellip ; ,", ,0
4162,maximizing the output rate of multi-way join queries over streaming information sources,,,2003.0 ,"join index hierarchies for supporting efficient navigations in object-oriented databases z xie , j han vldb , 1994.0","s viglas , jf naughton , j burger","proceedings of the international conference on very large & hellip ; ,",2001.0 ,0
4163,"image mining in iris : integrated retinal information system w hsu , m lee , k goh",,sigmod conference,2000.0 ,"image mining in iris : integrated retinal information system w hsu , ml lee , kg goh","s chaudhuri , v narasayya",sigmod conference,2005.0 ,0
4164,report on the first international workshop an efficient web-based information systems,,,2003.0 ,report on ngits ' 99 : the fourth international workshop on next generation information technologies o etzion,,"acm sigmod record ,",1999.0 ,0
4165,semantic b2b integration 2001,,,2004.0 ,"introduction to the special issue on semantic integration acm sigmod record ,","ah doan , nf noy , ay halevy",, ,0
4166,"s3 : similarity search in cad database systems s berchtold , h kriegel",,sigmod conference,1997.0 ,"substructure similarity search in graph databases x yan , ps yu , j han 2005.0",,"proceedings of the 2005 acm sigmod international conference & hellip ; ,", ,0
4167,query rewriting for semistructured data,,, ,"indexing large metric spaces for similarity search queries t bozkaya , m ozsoyoglu",y papakonstantinou,, ,0
4168,"metadata in video databases r jain , a hampapur",,"acm transactions on database systems ,", ,functions in databases mh graham 1983.0,,,1986.0 ,0
4169,"scalable parallel data mining for association rules sigmod conference , 1997.0",eh hanâ ? ¦,, ,"the xxl search engine : ranked retrieval of xml data using indexes and ontologies a theobald , g weikum",,sigmod conference, ,0
4170,"semantics and implementation of schema evolution in object-oriented databases '' , procs & hellip ; conference on management of data , san francisco , california ,","a dogac , m altinel , c ozkan , i durusoy",, ,moving up the food chain : supporting e-commerce applications on databases sigmod record 2000,"j banerjee , w kim , hj kim , hf korth",, ,0
4171,"optics : ordering points to identify the clustering structure m ankerst , m breunig , h kriegel , j sander",,sigmod conference,1999.0 ,"influence sets based on reverse nearest neighbor queries f korn , s muthukrishnan sigmod conference",,,2000.0 ,0
4172,devise : integrated querying and visual exploration of large datasets ( demo abstract ) sigmod conference 1997,"m livny , r ramakrishnan , k beyer , g chen , d donjerkovic , s lawande , j myllymaki , r wenger","proceedings of the 1997acm-sigmod conference ,", ,information director 's message,"m livny , r ramakrishnan , k beyer , g chen , d",,2000.0 ,0
4173,logic and algebraic languages for interoperability in multidatabase systems,,,1997.0 ,java and relational databases : sqlj ( tutorial ),"lvs lakshmanan , f sadri , in subramanian",, ,0
4174,metadata for mixed-media access sigmod record,"f chen , m hearst , j kupiec , j pedersen , l wilcox",,1994.0 ,"metadata for multimedia documents k bshm , tc rakow sigmod record , 1994.0",,, ,0
4175,"low-cost compensation-based query processing , so hvasshovd",,, ,analytical processing of xml documents : opportunities and challenges,,"proceedings of the international conference on very large & hellip ; ,",2005.0 ,0
4176,"schneider : multi-step processing of spatial joins t brinkhoff , hp kriegel","g zimbrao , j souza",vldb,1998.0 ,"database architecture optimized for the new bottleneck : memory access p boncz , s manegold , m kersten 1999",,"proc . acm-sigmod intl. conf . on management of data , & hellip ; ,",1999.0 ,0
4177,"data management issues in electronic commerce guest editor 's introduction a dogac sigmod record ,",,,2002.0 ,knowledge discovery in databases : an attribute-oriented approach j han,,sigmod record,2002.0 ,0
4178,"database tuning : principles , experiments , and troubleshooting techniques ( part i ) d shasha , p bonnet sigmod conference 2002",,, ,commercial use of database technology 2003.0,"a netz , s chaudhuri , j bernhardt , u fayyad",,2003.0 ,0
4179,"a system for watermarking relational databases r agrawal , p haas , j kiernan sigmod conference",,,2003.0 ,"â ?? the trigs active object-oriented database systemâ ?? an overview , & rdquo",,, ,0
4180,"multi-table joins through bitmapped join indices p o'neil , g graefe sigmod record 1995",,"acm sigmod record ,", ,"multi-table joins through bitmapped join indices g graefe , poâ ?? neil",,sigmod conference, ,0
4181,mining quantitative association rules in large relational tables sigmod conference,"r srikant , r agrawal",,1996.0 ,editorial 1999.0,"r mrikant , r agrawal","ins proceedings of acm sigmod international conference on & hellip ; ,",2002.0 ,0
4182,mining generalized association rules and sequential patterns using sql queries,"r srikant , r agrawal",,1995.0 ,implementing data cubes efficiently 1996.0,"s thomas , s sarawagi","sigmod conference ,", ,0
4183,advances in real-time database systems research sigmod record,a bestavros,,1996.0 ,dwms : data warehouse management system n mohan 1996,,"sigmod record ,", ,0
4184,a cost model for clustered object-oriented databases vldb,"g gardarin , j gruser , z tang",, ,"a model of queries for object-oriented databases proc of the 1989 vldb co @ , amsterdam , the netherlands , aug ,","m zaharioudakis , m carey , m franklin",, ,0
4185,discovering web services : an overview vldb,v draluk,, ,"discovering web services : an overview v draluk proceedings of the 27th international conference on very & hellip ; , 2001.0",,acm trans . database syst ., ,0
4186,"the design of a retrieval technique for high-dimensional data on tertiary storage r orlandic , j lukaszuk , c swietlik sigmod record 2002",,, ,your mediators need data conversion ! sigmod conference 1998,,, ,0
4187,"mining multiple-level association rules in large databases j han , y fu","j han , y fu , w wang , j chiang , o zaяane , k koperski",sigmod conference, ,"mining database structure ; or , how to build a data quality browser t dasu , t johnson , s muthukrishnan , v shkapenyuk sigmod conference ,",,,2002.0 ,0
4188,the o 2 object-oriented database system f bancilhon,,proceedings of the 1992 acm sigmod-international conference, ,"enabling dynamic content caching for database-driven web sites k selcuk , ws li , q luoand , wp hsiung , d agrawal acm sigmod conference ,",,, ,0
4189,qursed : querying and reporting semistructured data sigmod conference,,, ,an information theory approach to categorical clustering,"d barbara , j couto , y li",submitted for,2000.0 ,0
4190,on the academic interview circuit : an end-to-end discussion u чetintemel 2001,,sigmod record, ,"on the academic interview circuit : an end-to-end discussion sigmod record ,",,"new directions for teaching and learning ,",2001.0 ,0
4191,a single pass computing engine for interactive analysis of vldbs t mihalisin,t mihalisin,"vldb ,",1998.0 ,a single pass computing engine for interactive analysis of vldbs 1998.0,,, ,0
4192,lineage tracing for general data warehouse transformations,"y cui , j widom",vldb,2001.0 ,"efficient mining of association rules in large dynamic databases e omiecinski , a savasere",,, ,0
4193,"timber : a native xml database h jagadish , s al-khalifa , a chapman , l lakshmanan , a nierman , s paparizos , j patel , d srivastava , n wiwatwattana , y wu , c yu",,"& hellip ; of michigan , april 2002 . http://www . eecs . umich .",2002.0 ,yuqing wu . t imber : a native xml database,"hv jagadish , s al-khalifa , l lakshmanan , a nierman",sigmod conference, ,0
4194,beyond market baskets : generalizing association rules to correlations 1997,"s brin , r motwani , c silverstein",sigmod conference, ,"beyond market baskets : generalizing association rules to correlations b sergey , m rajeev , s craig proceedings of the acm sigmod international conference on & hellip ; ,",,, ,0
4195,an annotated bibliography on real-time database systems,"w gu , j vetter , k schwan",sigmod record,1995.0 ,"an annotated bibliography of interactive program steering acm sigplan notices ,","t hadzilacos , n tryfona",,1994.0 ,0
4196,"offering a precision-performance tradeoff for aggregation queries over replicated data c olston , j widom",,vldb,2000.0 ,user-adaptive exploration of multidimensional data vldb,,,2000.0 ,0
4197,integrating modelling systems for environmental management information systems,"d abel , k taylor , d kuo",sigmod record,1997.0 ,"environmental project management in project design , building research information c pilvang , i sutherland",,,2001.0 ,0
4198,index structures for selective dissemination of information under the boolean model acm trans . database syst . 1994,"t yan , h garcia-molina",, ,index structures for selective dissemination of information,"tw yan , h garcia-molina",, ,0
4199,editor 's notes 2001,,, ,efficient garbage collection for large object-oriented databases,,"new directions for teaching and learning ,", ,0
4200,"eddies : continuously adaptive query processing r avnur , j hellerstein sigmod conference 2000",,, ,"materialized view selection in a multi-dimensional datacube e baralis , s paraboschi , e teniente 1997.0","r avnur , jm hellerstein",, ,0
4201,engineering federated information systems : report of efis '99 workshop,"s conrad , w hasselbring , u hohenstein , r kutsche , m roantree , g saake , f saltor","sigmod record ,",1999.0 ,engineering federated information systems : report of efis '99 workshop 1999.0,"s conrad , w hasselbring , u hohenstein , rd kutsche ,",, ,0
4202,"building a scaleable geo-spatial dbms : technology , implementation , and evaluation sigmod conference","j patel , jb yu , n kabra , k tufte , b nag , j burger ,",,1997.0 ,"building a scaleable geo-spatial dbms : technology , implementation , and evaluation sigmod record , 1997.0",,, ,0
4203,"join index hierarchies for supporting efficient navigations in object-oriented databases z xie , j han 1994",,vldb, ,join index hierarchy : an indexing structure for efficient navigation in object-oriented databases,,"journal of systems integration ,", ,0
4204,the ores temporal database management system sigmod conference,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",,1994.0 ,communication efficient distributed mining of association rules sigmod conference 2001,,,2004.0 ,0
4205,"challenges for global information systems a levy , a silberschatz , d srivastava , m zemankova 1994",,vldb, ,"sleepers and workaholics : caching strategies in mobile environments d barbarс , t imielinski","d barbarã ¡ , t imielinski",,1994.0 ,0
4206,"modeling high-dimensional index structures using sampling c lang , a singh sigmod conference",,, ,an adaptive index structure for high-dimensional similarity search,"p wu , bs manjunath , s chandrasekaran",, ,0
4207,"self-tuning histograms : building histograms without looking at data aa ac , s chaudhuri",,,1999.0 ,way past word processing,h holland,proceedings of the acm sigmod international conference on, ,0
4208,reminiscences on influential papers ka ross 2002.0,,,2001.0 ,"metu object-oriented dbms a dogac , i arpinar , c evrendilek , c ozkan , i altintas , i durusoy , m altinel , t okay , y saygin 1994",,, ,0
4209,information retrieval from an incomplete data cube c dyreson vldb,,,1996.0 ,"information retrieval from an incomplete data cube proceedings of the international conference on very large & hellip ; , 1996.0",c dyreson,, ,0
4210,reasoning on regular path queries 2003,"d calvanese , g giacomo , m lenzerini , m vardi",sigmod record, ,database research at nthu and itri a chen 1994,d calvanese,"sigmod record ,", ,0
4211,"finding generalized projected clusters in high dimensional spaces c aggarwal , p yu",,,2000.0 ,"finding generalized projected clusters in high dimensional spaces sigmod conference , 2000.0",,"the vldb journal the international journal on very large & hellip ; ,", ,0
4212,"a comprehensive xquery to sql translation using dynamic interval encoding d dehaan , d toman , m consens , m жzsu sigmod conference 2003",,to, ,"a comprehensive xquery to sql translation using dynamic interval encoding , sigmod 2003 d dehaanâ ? ¦",s malaika,, ,0
4213,"advanced data processing in krisys : modeling concepts , implementation techniques , and client/server issues 1998","s deпloch , t hфrder , n mattos , b mitschang , j thomas",vldb j., ,"design and implementation of advanced knowledge processing in the kbms krisys , mj carey , da j thomas , s deã?loch , nm mattos","s ceri , p fraternali , s paraboschi , g psaila","proc . acm sigmod , exhibits program , san jose , ca , sigmod & hellip ; ,", ,0
4214,improving semantic specification in a relational database,"i mumick , h pirahesh",sigmod conference, ,"local dimensionality reduction : a new approach to indexing high dimensional databases k chakrabarti , s mehrotra proc . 26th int . conf . very large","k chakrabarti , s mehrotra",, ,0
4215,query optimization for selections using bitmaps sigmod conference 1999,m wu,, ,query optimization for parallel execution proceedings of the acm sigmod international conference on,"sg ghk , w hasan , r krishnamurthy",, ,0
4216,database systems management and oracle8 sigmod conference,,,1998.0 ,"online aggregation j hellerstein , p haas , h wang sigmod conference","wp yan , pa larson",, ,0
4217,"join index hierarchies for supporting efficient navigations in object-oriented databases z xie , j han 1994",,vldb, ,index nesting-an efficient approach to indexing in object-oriented databases 1996.0,"e stolte , g alonso",vldb, ,0
4218,the bucky object-relational benchmark ( experience paper ) 1997,"m carey , d dewitt , j naughton , m asgarian , p brown , j gehrke , d shah",sigmod conference, ,"the bucky object-relational benchmark mj carey sigmod rec ,",,,1997.0 ,0
4219,"scalable parallel data mining for association rules e han , g karypis , v kumar 1997",,"ieee transactions on knowledge and data engineering ,", ,"holistic twig joins : optimal xml pattern matching proc . of the acm sigmod int &#39; l conf . on management of data ,","b nicolas , k nick , s divesh",sigmod conference, ,0
4220,an effective deductive object-oriented database through language integration vldb,"m barja , n paton , a fernandes , m williams , a dinn",,1994.0 ,information integration and xml in ibm 's db2 p selinger vldb,,, ,0
4221,"database research at the university of oklahoma l gruenwald , l brown , r dirckze , s guinepain , c sсnchez , b summers , s vanichayobon",,"sigmod record ,",1999.0 ,database research at columbia university 1998.0,"sf chang , l gravano , ge kaiser , ka ross , sj stolfo","proceedings of acm sigmod conference ,", ,0
4222,integrating a structured-text retrieval system with an object-oriented database system 1994,,, ,"structured programming and integrated data-base systems design j rabin , cw cheng acm sigmod record , 1973.0",,"technical report , 1997-062 , department of computer science ,", ,0
4223,"pm3 : an orthogonal persistent systems programming language - design , implementation , performance a hosking , j chen 1999",,, ,statistical database management hkt wong,,"proceedings of the 1982 acm sigmod international conference & hellip ; ,", ,0
4224,"fast similarity search in the presence of noise , scaling , and translation in time-series databases r agrawal , k lin , h sawhney , k shim 1995",,vldb, ,"andk . shim . fastsimilarity search in the presence of noise , scaling and translation in time-series r agrawal , ki lin , hs sawney proc . of","m cherniack , s zdonik",, ,0
4225,"c. , and pires , f. , 1994 , databases for gis sigmod","c medeiros , f pires",, ,"mining generalized association rules r agrawal , r srikant proceedings of the 1995 international conference of very & hellip ; ,",b medeiros,, ,0
