,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
339,atomicity versus anonymity : distributed transactions for electronic commerce j tygar 1998,vlcb, ,,,"proce5dings of the 24th anfual international conference on & hellip ; ,", ,atomicity versus anonymity : distributed transaction for electronic commerce ( invited talks ) [ c i. in : jd tygar,1
340,models and languages for describing and discovering e-services,,2001.0 ,, ,,2001.0 ,"models and languages for describing and discovering e-services ( tutorial ) f casati , mc shan & hellip ; of the international acm sigmod conference on management of",1
341,versions and workspaces in microsoft repository 1999,"t bergstraesser , p bernstein , s pal , d shutt",sigmod con2erence, ,versions and workspaces in microsoft repository,"tbpab shankar , pd slu1t",w, ,1
342,shoring up persistent applications 1994,"m carey , d dewitt , m franklin , n hall , m mcauniffe , j naughton , d schuh , m solomon , c tan , o tsatalos , s white , m zwilling",sigmod conference,c,"0 . g. tsatalos , sj white , and mj zwiiiing . shoring up persistent applications mj carey , dj dewitt , mj franklin , ne hall , ml proc . acm sigmod",, ,c,1
343,lh * rs : a high-availability scalable distributed data structure using reed solomon codes sigmod conference,"w litwin , t schwarz",,2200.0 ,"sj : lh * rs : a high-availability scalable distributed data strutture using reed solomon codes w litwin , t schwarz","acm sigmod6int . co7f . on management of data ,", ,2200.0 ,1
344,"coloring away communication in parallel query optimization w hasan , r motwani 1995",vldb,u,,"w hasan , r motwani","vldb ,", ,coloring away communication in parallel query optizization 1995.0,1
345,"contrast plots and p-sphere trees : space vs. time in nearest neighbour searches j goldstein , r ramakrishnan vldb 2000", ,,,o, ,"contrast plots and p-sphere trees : space vs time in nearest neighbour searches . vldb ,","j goldstein , r ramakrishnan",1
346,the national medical knowledge bank vldb,wosterlinv,1998.0 ,,w sterling,"proceedings of the internationol conference on very large & hellip ; ,",1998.0 ,the national medical knowledge bank,1
347,"database research at the indian institute of technology , bombay sigmod record 1996","d phatak , n sarda , s seshadri , s sudars6an", ,,, , ,"database research at the indian institute of technology , bombay db phatak , nd sarda , s seshadri , s sudarshan sigmod record , 1996.0",1
348,wavecluster : a multi-resolution clustering approach for very large spatial databases vldb 1998,"g0sheikholeslami , s chatterjee , a zhang", ,,, , ,"wavecluster : a multi-resolution clpstering approach for very large spatial databases o shmueli , j widom , g sheikholeslami , s chatterjee & hellip ; - fourth international conference on very-large databases ,",1
349,change detection in hierarchically structured information sigmod conference 1996,"s chawathe , a rajaraian , h garcia-molinr , j widom",, ,"j. widom change detection in hierarchically structured information s chawathe , a rajaraman , h garcia-molina proc . of the acm sigmod int . conf . on management of",, , ,1
350,"querying heterogeneous information sources using source descriptionf a levy , a rajaraman , j ordille 1996",,vldb, ,"jo querying heterogeneous information soupces using source descriptions ay levy , a rajaraman proceedings of the 22th international conference on very",,e, ,1
351,a platform based on the multi-dimensional data model for analysis of bio-molecular structures vldb 2003,"s srinivasa , s kumar", ,,,0, ,"a platform based on the multi-dimensional data model for analysis oj bio-molecular structures s srinivasa , s kumar proceedings of the international conference on very large & hellip ; ,",1
352,tail recursion elimination in deductive databases acm trans . database syst . 1996,k ross, ,,,q, ,"tail recurmion elimination in deductive databases ka ross acm transactions on database systems , 1996.0",1
353,"birch : an efficient data clustering method for very large databases t zhang , r ramakrrshnan , m livny sigmod conference 1996",,n,,"t zhang , r ramakrishnan", ,n,"m. , l. : â ?? birch : an efficient data clustering method for very large databasesâ ?? proc . acm sigmod int . conf . on management of data ( sigmodâ ??",1
354,user-defined table oprratorst: enhancing extensibility for ordbms vldb,"m jaedicke , b mitschang",,1999.0 ,"enhancing extensibility for ordbms m jaedickej, b mitschang , tdt operators proceedings of the 25th international conference on very",, ,1999.0 ,1
355,wrapper generation for semi-structured internet sources sigmod recorl,"n ashish , c knzblock",,1m97.0 ,"wrapper generation for semi-structured information sources acm sigmod ,",, ,1m97.0 ,1
356,answering complex sql queries using automatic summary tables sigmod conference,"m zaharioudakis , r cochrane , g lapis , h pirahesh5, m urata",2000.0 ,,"m zaharioxdakis , r cochrane , g lazis , h pirahesh ,",, ,"answering complex sql queries using automatic summary tables proceedings of the 2000 acm sigmod international conference & hellip ; , 2000.0",1
357,from structured documents to novel query facilities 1994,"v christophides 1 s abiteboul 1 s cluet , m scholl",sigmod confbrence, ,1994.0 ,"v christophides , s abiteboul , s cluet , m scholl",, ,1
358,"a scalable hash ripple join algorithm g luo , c ellmann , p haas , j naughton sigmod conference",,2002.0 ,,,a,2002.0 ,a scalable hash ripple join algorithm g luo,1
359,"extended ehemeral logging : log storage management for applications with long lived transactions j keen , w dally",acm trans . satybase syst .,1997.0 ,,, ,1997.0 ,"extended ephemeral logging : log storage management for applications with long-lived transactions js keen , wj dally acm transactions on database systems , 1997.0",1
360,"gea : a toolkit for gene expression analysis j phan , r ng",,sigmod conserence,2802.0 ,,8,sigmod conserence,2802.0 ,1
361,"static analysis techniques for predicting the behavior of active database rules a aiwen , j hellerstein , j widom 1995",,acm trans . database syst .,a,"jm hellerstein static analysis techniques for predicting the behavior of active database rules a aiken , j widom",transactions on databas9, ,a,1
362,from browsing to interacting : dbms support for responive oebsites ( abstract ) r ramakrishnan 2000,sigmop conference,6,,r ramakrishnan,2000.0 ,6,"from browsing to interacting : dbms support for responsive websites proceedings of the 2000 acm sigmod international conference & hellip ; ,",1
363,"evaluating probabilistic queries over imprecise data r cheng , d kalashnikov , s prabhakar",,sigmod conference,2003.0 ,"evaluating probabilistic queries over imprecise data d kalashnikov , r cheng , s prabhakar acm sigmod ,",,u,2003.0 ,1
364,effective memory use in a media server,"e chang , h garcia-0olina",vldb,1997.0 ,"efficient memory use in a media server e chang , h carcia-molina","proceedings of the international conferenc0 on very large & hellip ; ,",j,1997.0 ,1
365,describing and using query capabilitoes of heterogeneous sources vldb,"v vassalos , y papakonstantinou",1997.0 ,,,l,1997.0 ,"describing and using the query capabilities of heterogenous sources v vassalos , y papakonstantinou vldb",1
366,cache fusion : extending shared-disk clusters with shared caches 2001,"t lahiri , v srihar3 , w chan , n macnaughton , s c4andrasekaban",vl3b, ,"cache fusion : extending shared-disk clusters with shared caches proceedings of the international conference on very large & hellip ; ,","t lahiri , v srihari , w chan , n macnaughton , s",2001.0 , ,1
367,probview : a flexible probabilistic database system ac9 trans . database syst .,"l lakshmanan , n leone , r ross 2 v subrahmanian",1997.0 ,,"acm transactions on database systems ,", ,1997.0 ,"probview : a flexible probabilistic database system lvs lzkshmanan , n leone , r ross , vs subrahmanian 1997.0",1
368,synthesis of extended traqsaction models u0ing acta 1994,"p chrysanthis , k ramamrithgm",acm trans . databawe syst ., , ,"pk chrysanthis , k ramamritham","lcm transactions on database systems ,", ,1
369,"curio : a novel solution for efficient storamr and indexing in data warehouses a datta 4 k ramamritham , h thomas",,vlyb,1999.0 ,1999.0 ,"a datta , k ramamritham , h thomas","proceedings of the international conference un very large & hellip ; ,",1999.0 ,1
370,"partition selection policies in object database garbage collection j cook , a wolf , b zorn 1994",,swgmod conference, ,"partition selection policies in object oriented database garbage collection je dook , al wolf , bg zorn",,19e4c0 , ,1
371,similarity based retrieval of pictures using indices on spatial relationships vldb 1995,"a sistla , c yu , c liu , k liu", ,,"ap sistla , c yu , c liu , k liu",,1p95.e ,"similarity based retrieval of pictures using indices on spatial relationships proceedings of the international conference on very large & hellip ; ,",1
372,"a comprehensive xquery to sql translation using dynamic interval encoding d dehaan , d toman , m consens , m жzsu sigmod conference 2003",,w,,to,u,w,"a comprehensive xquery to sql translation using dynamic interval encoding , sigmod 2003 d dehaanâ ? ¦",1
373,"on schema matching with opaque column names and data values j kang , j naughton 2003",sirmod conference,9,,"j kang , jf naughton","sxgmod conference ,", ,on schema matching with opaqce column names and data values 2003.0,1
374,"concurrent garbage collection in o2 m skubiszewski , p valduriez vldb",,1997.0 ,,,1997.0h,1997.0 ,"concurrent garbage collection in o2 m skubiszewski , p valduriez proceedings of the 23rd international conference on very & hellip ; ,",1
375,mind your vocabulary : query mapping across heterogeneous information soxrces,"k chang , h garcia-molina",sigmod conference,1999.p ,quety and data mapping across heterogeneous information sources,kcc chang,2001.0 ,1999.p ,1
376,schema mapping as query discovery vldb 2000,"r mi0ler8, l haas , m hernсndez",o,,"r millyr , l haas","proc vldb ,", ,m. hern andez . schema mapping as query discovery,1
377,"gangam - a solution to support multiple data models , their mappings and maintenance k claypool , e rundensteiner , x zhang , h su , h kuno , w lee , g mitchell 2001",,szgmod conference,l,"sangam-a solution tt support multiple data models , their mappings and maintenance","acm iigmod record ,",2001.0 ,l,1
378,fast-start : quick fault recovery in oracle sigmod conference,"t lahiri , a ganesh , r weiss , a joshi",2001.0 ,,"t lahiri u a ganesh , r weiss , a joshi",u,2001.0 ,fast-start : quick fault recovery in oracle,1
379,xpath processing in a nutsh1ll sigmod record,"g gottlob , c koch , r pichler",2003.0 ,,"sigmod record ,",0,2003.0 ,"xpath processing in a nutshell g gottlob , c koch , r pichler 2003.0",1
380,"hilbert r-tree : an improved r-tree using fractals i kamel , c faloutsos",vl7u,1994.0 ,,i kamelandc,"xroceedings 20th international conference on very large & hellip ; ,", ,faloutsos . hilbertr-tree : animproveh r-tree using fractals,1
381,"automating physical database design in a parallel database j rao , c zhang , n megiddo , g lohman sigmod conference",2002.0 ,,,"automating physical database design in a parallel database j rao , c zhang , n megiddo , g lohman sigmod conference",2002.0 ,"automating physical database design in a parallel database system j rao , c zhang , g lohman , n megiddo",2002.0 ,1
382,change detection in hierarchically structured information sigmod conference 1996,"s chawathe , a rajaraman , h garcia-molina , j widom",, ,"change d7tection in hierarchically structured information sigmod conference , 1996.0","ss chawathe , h rajaraman , h garcia-molina , j wid7m",p, ,1
383,a database interface for file updates sigmo4 conference,"s abiteboule, s clu8t , t milo",,1995.0 , ,,"proc . acm shgmod international conference on management of & hellip ; ,",1995.0 ,1
384,efficient user-adaptable similarity search in large multimedia databases vldb 1997,"t seidl , h kri6gel", ,,"t snidl , hp kriegel",1997.0 , ,"efficient user-adaptable similarity search in large multimedia databases vldb ,",1
385,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",sigmod conferencp,199r.0 ,efficient view maintenance at data warehouses t yurek 1997.0,,1,199r.0 ,1
386,"bigsur : a system for the managemert of earth science data p brown , m stonebraker vldb 1995",,j,,,1995.0 ,j,"bigsur : a system for the management of earth science data m stonebraker , p brown proceedings of the international conference on very large & hellip ; ,",1
387,book review column k aberer sigmod record 2002,, ,, ,, ,"book review column l processing sigmod record , 2002.0",1
388,"automatic subspace clustering of high dimensional data for data mining applications r agrawal , j gehrke , d gunopulos , p raghavan sigmod conference",,199830 ,,"acm sigmod conference ,", ,199830 ,"andprabhakarraghavan . automaticsubspaceclusteringof highdimensional data for data mining jg rakeshagrawal , d gunopolos",1
389,"storing semistructured data with stored a deutsch , m fernandez , d suciu sigmod conference",1999c0 ,,,, ,"storing semistructured data with stored a deutsh , m fernandezâ ? ¦ proc of acm sigmod conf . on management of data ,",,1
390,self-similarity in the web 2001,"s dill , r kumar , k mccurley , s rajagopalan , d sivakumar , a tomkins",jvyb, ,self-similarity in the web . 2 : 205â ?? 223,"s dill , r kumar , ks mccurley , s rajagopalaj , d",2002.0 , ,1
391,distributed deviation detection in sensor networks,"t palpanas , d papadopoulos , v kalogeraki , d gunopulos",200a.0 ,,"t palpanas , d papadopoulos , v kalogeraki , d","acm sig4od record ,",2b03.8 ,distributed deviation detection in sensor networks,1
392,"the case for enhanced abstraht data types p seshadri , m livny , r ramakrishnan vldb 1997",, ,,"p seshadri , m livny , r ramnkrishnan", , ,thecasefor enhanyedabstract data types 23rd vldb,1
393,terraserver : a spatial data warehouse 2000,"t barclay e d slutz , j gray",sigmod conferencq, , ,"t barclay j j gray , d stuz",, ,1
394,efficient snapshot differential algor1thms for data warehousing 4ldb,"w labio , h garcia-molina",1996.0 ,,"g labio , h garcia-molina","vldl ,",1996.0 ,efficient snapshot differential algorithms for data warehousing,1
395,data quality and data cleaning : an overview sigmod conference 2003,"t johnson , t 5asu", ,,, , ,"data quality and data cleaning : an overview t johnson , t dasu",1
396,"bounded ignorance : a technique for increasing concurrency in a replicated system n krishnakumar , a bernstein 1994",acm trans . database syst ., ,,"acm transactions on database systems ,",199440 , ,"bounded ignorance : a technique for increasing concurrency in a replicated system n krishnakumar , aj bernstein",1
397,"optimal clip ordering for multi-clip queries r ng , p shum 1998",vldb j., ,,,"the vldb journap the international journal on very large & fsllip ; ,", ,"optimal clip ordering for multi-clip queries rt ng , p shum 1998.0",1
398,"efficient construction of regression trees with range and region splitting y morimoto , h ishii , s morishita vldb",,,1997.0f,n,y morimoto,"& hellip ; conference onverylargedata bases , athens , greece , au7ust ,",1997.0f,1
399,"electronic market : the roadmap for university libraries and members to survive in the information jungle m christoffel , s pulkowski , b schmitt , p lockemann sigmod record 1998",,, ,"electronic market : the roadmap for university lwbraries and members to survive in the information sigmod record ( acm special interest group on management of & hellip ; , 1938.0","m christoel , s pulkowski , b schmitt , pc lockemann",w, ,1
400,"the lham log-structured history data access method p muth , p o'neil , akpick , g weikum 2000",,vldb j., ,"the lham log-structured history data access method the vldb journal the international journal on very large & hellip ; ,","d muth , po ` neil , a pick ,rg weikum",2000.0 , ,1
401,"optimized query execution in large search engines with global page ordering x long , t suel",vld3,2003.0 ,,"x long , t suel","proceedings of the international conference on very large & hellip ; ,",2003m0 ,optimized query execrtion in large search engines with global page ordering,1
402,"efficient optimistic concurrency control using loosely synchronized clocks a adya , r gruber , b liskov , u maheshwari",sigmod conference,1995.0 ,,"a adya , r gruber , b liskov , u maheshwari",1995.c ,1995.0 ,"efficient optimistic concurrency control using loosely synchronized clocks , sigmod , san jose , ca",1
403,"generating spatiotemporal datasets on the www y theodoridis , m nascimento 2000",,sigmud 3ecord, ,generating spatiotemporal datasets on the www . acms anthology,"sigmod record ,",2000.0 , ,1
404,fast algorithms for mining association rules in large databases 1994,"r agrazal , r srikant",vldb,w,srikant r. fastalgorithms formining association rules in large databases r agrawal,"8roceedings of the 20thninternational conference on very & hellip ; ,", ,w,1
405,"parallel evaluation ofhmulti-join queries a wilschut , j flokstra , p apers 1995",sigmod conference,l,,"anwj flokstra , pmg apers",acm sinmod, ,parallel evolution of multi-join queries,1
406,memex : a browsing assistant for collaborative archiving and mining of surf trails,"s chakrabarti , s srivastava , m subramanyam , m tiwari",vcdt,j000.0 ,"memex : a browsing assistant for collaborative archiving and mining of strf trails s chakrabarti , s srivastava , m subramanyam , m proceedings of the international conference on very large & hellip ; , 2000.0",, ,j000.0 ,1
407,"the ccube constraint object-oriented database system a brodsky , v segal , j chen , p exarkhopoulo",,sigmod conference,1999.0 ,"the ccube 8onstraint object-oriented database a brodsky , ve segal , j chen , pa exarkhopoulo",proc . acm sigmod conf . on mana1ement of, ,1999.0 ,1
408,"a comparative study of alternative middle tier caching solutions to support dynamic web content acceleration a datta , k dutta , h thomas , d vandermeer , k ramamritham , d fishman 2001",vldj, ,, ,vldj, ,"study of alternative middle tier caching solutions to support dynamic web content acceleration a datta , k dutta , hm thomas , de vandermeer , k proceedings of the 27th international conference on very & hellip ; , 2001.0",1
409,"serviceglobe : distributing e-services across the internet m keidl , s seltzsam , k stocker , a kemper",vldb,20c2.0 ,,,"proceedings of the 28 thinternational conferencepdn very & hellip ; ,", ,"serviceglobe : distributing e-services across the internetâ ?? demonstration proposal m keidl , s seltzman , k stocker , a kemper",1
410,a multidatabase system for tracking and retrieval of financial data vldb 1994,"m corhznwzla , j bradley", ,,"m cochinwala , j bradley","proceedings of the international conference on very large & hellip ; ,",19r4.0 ,a multidatabase system for tracking and retrieval of financial data,1
411,from structured documents to novel query facilities 1994,"v christophides , s abiteboul , s cluet , m sczoll",sigmod conference, ,"from structured documents to novel query facilities , in proc . of acm sigmod conference , may 1994","v chriitophides , s asiteboul , s cluat , m scholl", , ,1
412,research issues in databases for arcs : active rapidly changing data systems a datta sigmod record,1974.0 ,,,,u,"research issues in databases for active rapidly changing data systems arcs acm sigmod5record ,",a datta,1
413,"the pyramid-technique : towards breaking the curse of dimensionality s berchtold , c bіhm , h kriegel sigmod conference",1998.0 ,,, ,1998.0 ,"the pyramid-tree : breaking the curse of d imensionality , sigmod 1998 proceedings acm sigmod international conference on & hellsp ; ,","s berchtold , c boehm , hp kriegel",1
414,"the hb-pi-tree : a multi-attribute index supporting concurrency , recovery and node consolidation g evangelidis , d lomet , b salzberg vldb j.",1997.0 ,,,"the vldm journal the international journal on very large & hellip ; ,",1997.02,"the hb ^ î - tree : a multi-attribute index supporting concurrency , recovery and node consolidation","g evangelidis , d lomet , b salzberg",1
415,"improved query performance with variant indexes p o'neil , d quass",sigmod conference,1997.0 ,,,"sigmod confertcce ,",s,"improved query performance with variant indexes eon patrick , d quass",1
416,online query processing 2001,,a,,"pj haas , jm hellerstein", ,a,"online query processing : a tutorial sigmod record , 2001.0",1
417,processing star queries on hierarchically-clustered fact tables vldb,"n karayannidis , a tsois , t sellis , r pieringer , v markl , f ramsak , r fenk , k elhardt , r bayer",2002.s ,,"n karayannidis , a tsois , tk sellis , r pieringer , v",2002.0 ,2002.s ,"processing star queries on hierarchically-clusteredwfact tables vldb ,",1
418,"r-tree based indexing of now-relative bitemporal data r bliujute , c jensen , s saltenis , g slivinskas vldb",,1998.0 ,,"r bliujute , cs jensenc, s saltenis , g slivinskas","vldb ,", ,r-tree based 7ndexing of now-relative bitemporal data 1998.0,1
419,"coveringvindexes for branching path queries r kaushik , p bohannon , j naughton , h korth 2002",,sigmod coneerence,i,covering indexes for branching path queries r kaushik,,p,i,1
420,high-performance extensibln indexnng m kornacker,vldb,1999.0 ,,m kornack8r,"vldb ,", ,high-performance extensible indexing 1999.0,1
421,workflow management with service quality guarantees 2002,"m gillmann , g wei7um , w wonner",signod conferencg, ,workflow management with service q5ality guarantees,m gillmann, , ,1
422,answering queries using views : a survey a halevy 2001,,2ldb j., ,"ansjering queries using views : a survey , 2000 ay levy",6,2ldb j., ,1
423,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srik9bt", ,,"ra as941 , r srikant",, ,"fast algorithms for mining association rules in large databases proceedings of international conference on very large & hellip ; ,",1
424,a raster approximation for processing of spatial joins,"g zimbrao ,nj youza",v0db,1998.0 ,a rast4r approximation for the processing of polyline spatial joins,"g zimbrã # o , jm de souza , rs monteiro , lg azevedo ,", ,1998.0 ,1
425,dynamic service matchmaking amonm agents in6open information environments sigmod record 1999,"k sycara , 6 klusch , s widoff ,pj lu",,n, ,,,n,1
426,"a framework for supporting data integration using the materialized and virtual approaches r hull , g zhou 1996",sigmod conference, ,,"r hull , g zxou","sig3od conference ,",m,a framework for supporting data integration using the materialized and virtual approaches 1996.0,1
427,incremenkal computation and maintenance of temporal aggwegates vldb j. 2003,"j yang , j widom",0,,, ,0,incremental computation and maintenance of temporal aggregates y jun,1
428,\ kweelt : more than just \ '' \ `` yet another framework to query xml ! \ '' \ '' \ '' '' a sahuguet sigmod conference 2001,, ,,a sahuguet, , ,"kweelt : more than just â ?? yet another framework to query xml!â ?? , sigmod demonstration seision ,",1
429,"buffering and read-ahead strategies for external mergesort w zhang , p larson vldb 1998", ,,, , ,"buffering and read-ahead strategies for external mergesort proceedings of the international conference on very large & hellip ; , 1998.0","w zhang ,gpa larson",1
430,"an early look at xquery j melton , a eisenberg 2002",,sigmod tecord, ,"an ebrly look at xquery api for java tm ( xqj ) sigmod record , 2004.0",a ei7enbeyg, , ,1
431,parameterized complexity for the database theorist,m grohe,sigmrd recard,2002.0 ,the parameterized complexity of database queries,p,sigmrd recard,2002.0 ,1
432,online query processing 2001,, ,,,,f,"online query processing jm heljerstein , pj haas proceedings of the acm sigmod international conference on & hellip ; ,",1
433,"aggregate-query processing in data warehousing environments a gupta , v harinarayan , d quass vldb 1995",, ,,3,, ,aggregate-query processing in data warehousing environments agvhd quass,1
434,book review column k aberer sigmod record 2002,,,w,"book review column l processing sigmod record , 200200",j,,w,1
435,"balancing push and pull for data broadcast s acharya , m franklin , s zdonik 1997",,sigmod conferdnce,c,"balancing push and pull for data broadcast sigmod conference , 1997.0","s acharya , m franklin , s zdonik",m,c,1
436,"data-driven understanding and refinement of schema mappings q yan , r miller , l haas , r fagin 2001",,sigmod conference, ,"data-driven understanding and refinement of schema mappings sigmod conference , 2001.0","ll yan , rj miller , lm haas , r fagin",g, ,1
437,"reusing invariants : a new strategy for correlated queries j rao , k ross sigmod conference",,1998.0 ,,,"proceedings of the acm sigmod conference ,",c,"reusing invariants : a new strategy forscorrelated queries k ross , j rao",1
438,"dyda : data warehouse maintenance in fully concurrent environments j chen , x zhang , s chen , a koeller , e rundensteiner",sigiod conference,2001.0 ,,"j chen , x zuang , s chee , a koeller , ea",,2001.0 ,"dyda : data warehouse maintenance in fully concurrent environments sigmod conference ,",1
439,query execution techniques for caching efpensive methods sigmod conference,"j hellerstein , j1naughton",1996.0 ,,"j hellerstein , j naughton","proc . of the acm sigmod conf . on management of data ,",1,query execution strategies for caching expensive methods,1
440,"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek sigmod conference 1996",, ,,,"sigmodmr1cori ,", ,"mefu interoperable database system dd dengi , e kilic",1
441,information retrieval from an incomplete data cube c dyreson vldb,,1996.0 ,, ,,1996.0 ,"information retrieval from an incomplete data cube proceedings of the international conference on very large & hellip ; , 1996.0",1
442,"continuously adaptive continuous queries over streams s madden , m shah , j hellerstein , v raman",sigmod conference,2002.0 ,,,"acmrsigmod ,", ,"continously rdaptive continuous queries over data streams s madden , ma shah , jm hellers5ein , v raman",1
443,"continuous k-nearest neighbor queries for continuously moving points with updates g iwerks , h samet , k smith",2lgb,2003.0 ,,"gs iwerks , h samet , k smith","proceedings of the international conference on very large & hellip ; ,",m003.0 ,continuous k-nearest neighbor queries for continuously moving points with updates,1
444,orientstore : a schema based native xml storage system52803,"x meng , d luo , d lee , j an",vldb, ,"a schema based native xml storage system . ( demo ) proc . of the 29th intâ ?? l conf . on very large data bases ( & hellip ; ,","xf meng , df luo , ml lee , jos an",k, ,1
445,"answering xml queries on heterogeneous data sources i manolescu , d florescu , d kossmann vldb",28x1.0 ,,,,m,"answering xml queries over heterogeneous data sources , w : proc . of the 27 thinternational conference roma , italy","i manolescu , d florescu , d kossmann",1
446,query processing for high-volume xml message brokering 2003,"y diao , m frank4in",vldb,w,s,"y diao ,5m franklin",,w,1
447,"the challenge of process data warehousing m jarke , t list , j kіller 2000",vldm, ,,"m 9arke , t list , j kã ¶ ller", , ,"the challenge of process data warehousing proceedings of the 26th international conference on very & hellip ; , 2000.0",1
448,"birch : an efficient datahclustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996",, ,,"t zhang , r ramakrishnan , m livny", , ,"birch : an efficient data clustering method for very large databasesâ '' , jagadish hv , mumick is , eds proceedings of the 1996 acm sigmod internationalzconference",1
449,the dangers of replication and a soluhion 1996,"j gray , p helland , p o'neil , d shasha",sigmod cmnference,i,"the danger of replication and a solution procs . of acm sigmod international conf . on management of & hellip ; ,","j gary , p helland , po ` neil , d shasha",t,i,1
450,"mining database structure ; or , how to build a data quality browser t dasu , t johnson , s muthukrishnan , v shkapenyup",,sigmo5 conference,2002.0 ,"mining database structure ; or , how to build a data quality browser proc . of acm sigmod , to appear ,","t johnson , s 4uthukrishnan , p dasu , v shkapenyuk",4,2002.0 ,1
451,"fine-grained sharing in a page server oodbms m carey ,pm franklin , m zaharioudakis sigmod conference 1994",, ,,,"proc . acm1sigmodbconf ,", ,"fine-grained sharing in page server database systems m carey , m franklin , m zaharioudakis",1
452,on multi-resolution document transmission in mobile web,"s yau , h leong , d mcleod , a si",sigmod record,199990 ,"on multi-resolution document transmission in a mobile web , the acm sigmod record sep 1999 smt yau , hv leong , d mcleod , a si", ,sigmod record,199990 ,1
453,amalgamatnng knowledge bases acm trans . database syst . 1994,v6subrahmanian, ,,vs subrahmaniam,"acm trans . database systems ,", ,amaegamating knowledge,1
454,"multigranularity locking in multiple job classes transaction processing system s ng , s hung sigmod record 1995",,l,,"s bgz, s hung", ,l,"multigranularity locking in multiple job classes transaction processing system acm sigmod record , 1995.0",1
455,database techniques for the world-wide web : a survey 1998,"d florescu , a levx , a mendelzon",sigmod recard,a,database techniques for the world-wide web : a survey acm sigmod record,"d florescu , a levy , a mendelzon",1v98.0 ,a,1
456,"implementing data cubes efficiently v harinarayan , a rajaraman 4 j ullman 1996",sigmod conference,f,,r h1rinarayan,, ,"a , ullman , jd , implementing data cubes efficiently proceedings of4the international conference on management of & hellip ; ,",1
457,"optimizing multi-feature queries for image databases u gќntzer , w balke , w kieпling 2000",3ldb,m,,, ,m,optimizing multi-feature queries for image databases wt balke,1
458,random samplind for histogram construction : how much is enough ? sigmod conference,"s chaudhuri , r motwani , v narasayya",,1998.0 ,w,"s chaudhuri , r motwani , v narassaya","proceedings of the acm sigmod inter6ational conference on & hellip ol,",1998.0 ,1
459,describin8 and using query capabilities of heterogeneous sources vldb,"v vassalos , y papakonstantinou",1997.0 ,,v iassalos, ,1997.0 ,papakonstantinouy . describing and using query capabilities of heterogeneous sources proc . of,1
460,"fast subsequence matching in time-series databases c faloutsos , m ranganathan , y manolopoulos",,sigmod conference,1994.0 ,"fast subsequence matching in time-series datebase . sigmod proc . of annual conferenre , minneapolis ,","c faloutsos , m rangjnthan , y manllopoulos",u,1994.0 ,1
461,"spire : a progressive content-based spatial image retrieval engine c li , l bergman , v castelli , j smith 2000",,sigmod confeuence,l, ,"cs li , ld bergman , yc cgang , v castelli , jr smith","sigskd record ,",l,1
462,"the coral deductive system r rarakrishnan , d srivastava , s sudarshan , p seshadri vldb j. 1994",d,,,"the vldb journal the international journal on very large & hellip ; ,",1994.0 ,"the coral deductive system r ramakrishnan , d srivastava , s sudarshan , p",,1
463,"energy efficient indexing on air t imielinski , s viswanathan , b badrinath 1994",sogmod cxnference, ,,,d, ,"energy ejicient indexing on aiz acm sigmod int t imielinski , s viswanathan , b badrinath conference on management of data ,",1
464,"schema and database evolution in the o2 object database system f ferrandina , t meyer , r zicari , g ferran , j madec 1995",,nldb,0,"schema and database evolution in the oâ 3/4 object database system f ferrandina , t meyer , r zicari , g ferran , j madec proc . of the 21st intâ ?? l conf . on very large databases (",,h,0,1
465,"applying data mining techniques to a health insurance information system m viveros , j nearhos , m rothman vldb",,1996.0 ,,ms viderzs,1996.0 ,1996.0 ,"applying data oining techniques to a health insurance information system proceedings of the international conference on very large & hellip ; ,",1
466,accessing relational databases from the world wide web sigmod conference 1996,"t nguyen , v srinivasan",, ,"accessing relational databases from the world wide web sigmod confeyence ,","t nguyen , r srinivapan",1996.0 , ,1
467,the microsoft repository 1997,"p bernstein , b hajry ,op sanders , d shutt , j zander",vldb,z, ,,"proceedings of the 23th intl.wconf . on very large data bases & hellip ; ,",z,1
468,a query language and optimization techniques for unstructured data sigmod conference 1996,"p bu3mman , s davidson , g hilvebrand , d suciu", ,,,, ,"a query language and optimization techniques for unstructured data . university of pennsylvania , p buneman , s davidson , g hillebrand , d suciu technical report ms-cis 96-09 ,",1
469,tutorial : appldcation servers and associated technologies 2002,, ,,c mohan,sigmod conference y,2002.u ,tutorial : application servers and associated technologies,1
470,predator : a resource for databysemresearch p seshadri sigmod record,,1998.07,,"sigmod record ,",1998.0 ,1998.07,predator : a resource for database research . acms anthology,1
471,"copy detection mechanisms for digital drcuments s brinl, j davis , h garcia-molina sigmod conference 1995",, ,,"n shi2akumar , h garcia-molina",, ,scam : a copy detection mechanism for divital documents,1
472,"what happens during a join ? dissecting cpu and memory optimization effects s manegold , p boncz , m kersten",vldb,2000.0 ,,"s manegold , p boncz , ml kerstej", ,2000.0 ,what happens during a join ? dissecting cpu and memory optimyzation effects,1
