,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
2066,database de-centralization - a practical approach vldb 1995,"t didriksen , c galindo-legaria , e dahle",,,"a method for checking whether a user logged in through multiple interfaces before applying a session control scheme , o larson col PLACOSMAN 2002",,,Interstitial,0
2067,"low-cost compensation-based query processing и grјvlen , s hvasshovd , и torbjјrnsen vldb 1998",,,,user interface for creating and consuming a data set e al,,,𠆦,0
2068,"ripple joins for online aggregation p haas , j hellerstein sigmod conference 1999",,,,"rippie_search_join(s : String, s : float) as search algorithm in rippie_search_join systems p j kiernan SIGINT conference PRESENTS ��",,,2000.0 ��,0
2069,"a robust , optimization-based approach for approximate answering of aggregate queries sigmod conference","s chaudhuri , g das , v narasayya",,2001.0,the evolution of the web AND of all the other search engines,"s chaudhuri , g das , v narasayya",sigmod conference,galitarian,0
2070,the persistent cache : improving oid indexing in temporal object-oriented database systems k nјrvхg vldb,,,1999.0,persistence cache management systems m рkkpennr,,,𔣅�𒒐 ? k ttjohn,0
2071,a hypertext query language for images l yang 1994,,sigmod record,,source code for a hypertext,,,noxious,0
2072,"join index hierarchies for supporting efficient navigations in object-oriented databases z xie , j han 1994",,vldb,,"data hierarchies and join links in the jupiter System, in the JUICER SYSTEM UNIVERSITY, JUICER MUSEUM ,",,,---------------,0
2073,guest editor 's introduction,,,1998.0,guest editor 's introduction,,,erennial,0
2074,the ores temporal database management system sigmod conference,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",,1994.0,the ores temporal database management system for database manipulation,,,𝒼,0
2075,database research at nthu and itri a chen 1994,,sigmod record,,data analysis in database archiving eu,j buford,,2002.0,0
2076,"coloring away communication in parallel query optimization w hasan , r motwani 1995",,vldb,,a linear query optimization. matdata,,,BuyableInstoreAndOnline,0
2077,distance browsing in spatial databases acm trans . database syst .,"g hjaltason , h samet",,1999.0,"object-oriented relational databases, cross-validation and classification, query-based design for object-oriented databases xn k",,,2004.0 ��,0
2078,belief reasoning in mls deductive databases sigmod conference,h jamil,,1999.0,"belief and theory of mls deductive databases ,",d jang,,1999.0 𒎻�,0
2079,"fast algorithms for projected clustering c aggarwal , c procopiuc , j wolf , p yu , j park 1999",,sigmod conference,,gi . prediction of fast algorithms for projections from big databases,,,2010.0 ____________________________________________________,0
2080,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,deeds towards a distributed and active real-time database system,j germany,,��,0
2081,research issues in federated database systems : report of efdbs '97 workshop 1997,,,,the database-driven policy and development approach,k shantu,,iversal,0
2082,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003.0,relational data sharing in peer-based data management systems,d bt technology journal,,"ɹqh, u b i h t g j d h r o i o o f o l e n t g h",0
2083,"query processing techniques for arrays a marathe , k salem vldb j. 2002",,,,"the nl2ql index format: the universal reference format for standard nls c jeune , b umehke",,"proceedings of the 2012 conference of the vldc conference , hong kong ,",��,0
2084,"a framework for information visualisation j kennedy , k mitchell , p barclay 1996",,sigmod record,,a framework for information visualisation arzaylının 2016,"m ozaki , s kurata 2016",,galitarian0,0
2085,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",sigmod conference,1997.0,effective view maintenance at data warehousing,"d agrawal , a sabzi , a marlarde",,_.,0
2086,"discovery of multiple-level association rules from large databases j han , y fu 1995",,vldb,,"discovery of association rules from large databases j samadani , r sarbano",,,1983.0 ��,0
2087,a model for compound type changes encountered in schema evolution acm trans . database syst . 2000,b lerner,,,random set generation using regular expression rules of random number generator on database tables,LIBERTA_ENABLED (LIBERTA_SLEEP).,,2003,0
2088,nearest neighbor queries 1995,"n roussopoulos , s kelley , f vincent",sigmod conference,,"nearest neighbor queries and the cost of neighbor queries vlindsey, o bienvenu, d sichuan",,,__________,0
2089,integrating modelling systems for environmental management information systems,"d abel , k taylor , d kuo",sigmod record,1997.0,vf .,"z han , b han , s taylor",,��,0
2090,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte",sigmod record,2000.0,query optimisation for structured queries for distributed database systems m . alo,"t thiemann , d harle",,2012.0 ��,0
2091,"incremental distance join algorithms for spatial databases g hjaltason , h samet 1998",,sigmod conference,,"incremental distance join algorithms for spatial databases ,",,,.,0
2092,to weave the web vldb 1997,"p atzeni , g mecca , p merialdo",,,"to weave the web V d e o r t e y t u c m f i g , m ndell",,,_______________________,0
2093,a cost model for clustered object-oriented databases vldb,"g gardarin , j gruser , z tang",,1995.0,basic clustering models for large databases vldb,,,"galitarian1_col . on object-oriented models , and other databases for association rules vlc",0
2094,static detection of security flaws in object-oriented databases 1996,k tajima,sigmod conference,,"application of concurrent-mode to the object-oriented applications at c orgs ,",ke bawd,,galitarian,0
2095,workflow management with service quality guarantees 2002,"m gillmann , g weikum , w wonner",sigmod conference,,workflow management with service quality guarantees 2002,"m gillmann , g weikum , w wonner",sigmod conference,galitarian0,0
2096,editor 's notes m franklin sigmod record 1999,,,,editor 's notes m franklin sigmod record 1999,,,2000.0 ��,0
2097,"on the computation of relational view complements j lechtenbіrger , g vossen acm trans . database syst . 2003",,,,"on an-theoretic views for relational view complements j lechtenbіrger , g vossen acm trans . database syst . 2003",,,olithic,0
2098,mariposa : a wide-area distributed database system 1996,"m stonebraker , p aoki , w litwin , a pfeffer , a sah , j sidell , c staelin , a yu",vldb j.,,Marihuana: free database system 1996,,,1991.0 ��,0
2099,"selectivity estimation in spatial databases s acharya , v poosala , s ramaswamy",,sigmod conference,1999.0,"selective storage system for database administrators n krivokapic , a kemper , e gudes",,sigmod conference,"ilateration_components_dynamic_model,",0
2100,transactional information systems - book review,,,2001.0,"transactional information systems for writing-based databases ,",g toivonen,,��0,0
2101,vxmlr : a visual xml-relational database system vldb,"a zhou , h lu , s zheng , y liang , l zhang , w ji , z tian",,2001.0,"zhou : a user-defined, modular or multilingual database vldb","w ji zheng , i tian",,1995.0 ��,0
2102,editor 's notes,,,1997.0,editornotes ' notes,,,1999.0 ��,0
2103,describing and using query capabilities of heterogeneous sources vldb,"v vassalos , y papakonstantinou",,1997.0,specifying and referencing an object and its state vldb,,,_.,0
2104,efficiently publishing relational data as xml documents vldb j.,"j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald",,2001.0,documentation-related fields in databases sigmod record,"p mitzan , f fowler, h parnel",,1993.0 ��,0
2105,"evaluating functional joins along nested reference sets in object-relational and object-oriented databases r braumandl , j clauпen , a kemper vldb 1998",,,,evaluation of a procedure for constructing a tree based on an ordered vector (noting nested constraints).,t mlady,,𐌛 𐔡 𐋸 𐫋 𐮃 𐴣 𐌛 𐸌 𐭣 𐳣 �,0
2106,design and implementation of a genetic-based algorithm for data mining s choenni,,vldb,2000.0,"generative neural network design and implementation ; ) j grefen , g rajkumar , j haritsa , b abc1col 2001",e cartez,,2000.0 ��,0
2107,the ores temporal database management system sigmod conference,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",,1994.0,a formal database manager ores conference,"b theodoulidis, ait-braham , guar-velis , kartirris , j srivastavlis",,1994.0 ��,0
2108,integrating a structured-text retrieval system with an object-oriented database system 1994,"t yan , j annevelink",vldb,,a structured-text retrieval system,d c kim,,1999.0 ��,0
2109,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,"validation at scale for data structures d ogeo , j yagos",,,InterstitialALL,0
2110,optimization of dynamic query evaluation plans 1994,"r cole , g graefe",sigmod conference,,optimization of dynamic query evaluation plans,,,_.,0
2111,"mining multi-dimensional constrained gradients in data cubes g dong , j han , j lam , j pei , k wang vldb",,,2001.0,"mining multi-dimensional constrained gradients in data cubes han , j lam , j pei , k wang vldb",,,1991.0 ��,0
2112,an annotated bibliography on active databases sigmod record,"u jaeger , j freytag",,1995.0,an annotated bibliography on active databases sigmod record,l lennenr,,1994.0 ��,0
2113,efficient index structures for string databases vldb,"t kahveci , a singh",,2001.0,extract index structures using integer data,"t ellem, l aesa",,𐌅繀有含従守�,0
2114,automated resolution of semantic heterogeneity in multidatabases acm trans . database syst . 1994,"m bright , a hurson , s pakzad",,,automated resolution of semantic heterogeneity in multidatabases acm trans . database syst . 1994,"m bright, p akad, s takzad",,"𐸱上二, 𐸱下, 𐸱下, 𐸱七 tamar",0
2115,algorithms for mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,,algorithms for mining association rules for binary segmentations of big categ,t yenkin,vldb,1999.0 ��,0
2116,caching technologies for web applications 2001,c mohan,vldb,,search : a search engine for indexed and un indexed texts j ef jf,v b hrndell,,__________________,0
2117,belief reasoning in mls deductive databases sigmod conference,h jamil,,1999.0,"belief reasoning in arithmetic deduced logical structures ,",,sigmod conference,1999.0 ��,0
2118,"constructing the next 100 database management systems a geppert , k dittrich",,sigmod record,1994.0,"creating lists using rows . l bцkgaard , h kee , m kamur",,,"Clearly built and useful utilities, by Håkan Sahl",0
2119,"temporal database bibliography update v tsotras , a kumar sigmod record 1996",,,,"bibliography update v tsotras , a kumar sigmod record 1997",,,𔅊,0
2120,repositories and object oriented databases sigmod record 1998,p bernstein,,,"storage systems with large, complex files for linked objects and metadata c johnny nadell",lp bahn,,1996.0 ��,0
2121,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system g gardarin , f sha , z tang vldb 1996",,,,"the iro-db calibration toolkit, a toolkit for developing smart SQL operations g grahne , r hakli , v ukkonen",,,---------------,0
2122,"agents , turst , and information access on the semantic web","t finin , a joshi",sigmod record,2002.0,"agents , turst , and information access on the semantic web",,,galitarian,0
2123,homer : a model-based case tool for data-intensive web sites sigmod conference,"p merialdo , p atzeni , m magnante , g mecca , m pecorone",,2000.0,a log-structured history database system: a real-world context management system,"c bong , j jang, h qi , g bong",,2001.0 ��,0
2124,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,mixed mode xml query processing vldb,"a g.j.f.a , f nuh , w molliez , r yur , f fumbruz",,ilatercoltitle,0
2125,"aqua : a fast decision support systems using approximate query answers s acharya , p gibbons , v poosala vldb 1999",,,,"aqua : a fast decision support systems using approximate query answers b rakker , b jakker COR alumnus 2002",,,_______________________,0
2126,the design and implementation of a sequence database system vldb,"p seshadri , m livny , r ramakrishnan",,1996.0,"sequence database system: implementation (v-c) of two databases colloquo, s vdhan , s dalu",,,1995.0 ��,0
2127,enhanced abstract data types in object-relational databases,p seshadri,vldb j.,1998.0,human-readable and human-prefixed formats: i taylor .,,,"2000.0 𐈞 𐉋 𐊤 𐅤 𐇦 𐋟 f taylor , taylor",0
2128,"one-dimensional and multi-dimensional substring selectivity estimation h jagadish , o kapitskaia , r ng , d srivastava",,vldb j.,2000.0,"one-dimensional and multi-dimensional substring selectivity estimation h jagadish , o kapitskaia , r ng , d srivastava",,voldre,"2000.0 𢞨下,",0
2129,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,the oracle warehouse 2003,"k bhargava , j hansson , k jensencol",,1994.0 𐍑𐠍𐙓 𐁗𐓥 𐝨𐞥 𐝥𐽘 𐭴𐐿 �𐝦 𐜂�𐛋 𐭴𐐾 �不𐝷𐝣𐑛 𐝶𐃬𐄴 �,0
2130,sampling large databases for association rules 1996,h toivonen,vldb,,the mql_search_inflates system vlw 2011,li toivonen,,2001.0,0
2131,"fast algorithms for projected clustering c aggarwal , c procopiuc , j wolf , p yu , j park 1999",,sigmod conference,,fast algorithms for projected clustering,,,2001.0 ��,0
2132,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,meta-schema parser for the MIME,,,1996.0 𦙏你,0
2133,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb,,"a paper-like research laboratory m d t s, o","s ceri , r meo , g psaila",proc . of the 22nd intâ ?? l conference on very large data,��0,0
2134,"the a-tree : an index structure for high-dimensional spaces using relative approximation y sakurai , m yoshikawa , s uemura , h kojima vldb 2000",,,,"the a-tree : an index structure for high-dimensional spaces using relative approximation y sakurai , m yoshikawa , s uemura , h kojima vldb 2001",,,vironment,0
2135,dms : a parallel data mining server f george vldb,,,1998.0,"dms . b f kiu, w yol, yow, s wol, m wol, myow, s jjw",,,,0
2136,"probabilistic temporal databases , i : algebra acm trans . database syst .","a dekhtyar , r ross , v subrahmanian",,2001.0,"structured timestamping in a structured timestamping system , 1986.",,,1993.0 EMBER title,0
2137,"image mining in iris : integrated retinal information system w hsu , m lee , k goh",,sigmod conference,2000.0,iranq col,,,2003.0 ��,0
2138,"discovery of multiple-level association rules from large databases j han , y fu 1995",,vldb,,the discovery and optimization of sparse-level association rules by various authors a rosenthal,,vldb,galitarian,0
2139,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,parallelizing of associative arrays in MySQL vldb,"m s b , m w , vlw",,Â ––,0
2140,guest editor 's introduction,,,2003.0,Guest Editor's introduction,,,2003.0 𧍲�历,0
2141,guest editor 's introduction,,,1998.0,guest editor's introduction,rj miller,,𐬨𐊡𐶷𐌐𐅅𐆧𐬨𐆨 .,0
2142,"probabilistic temporal databases , i : algebra acm trans . database syst .","a dekhtyar , r ross , v subrahmanian",,2001.0,b a procedure on linear databases m olivier,"b scot , e lebl",,ibrlroy,0
2143,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003.0,"information sharing in client-server collaboration systems m nz infotech weekly ,","h waziri , m n k yokota , h shukai",,𒚭ी 𒅭𑝙个�‡ col,0
2144,a survey of logical models for olap databases sigmod record,"p vassiliadis , t sellis",,1999.0,"a survey of logical models for olap databases , d luong",,,"Clearly stated fields for logistic (instructions) and probability (data) statistics of logistic methods, such",0
2145,editor 's notes 1995,j widom,sigmod record,,"editor 's notes ,",,,osphere,0
2146,a template model for multidimensional inter-transactional association rules,"l feng , j yu , h lu , j han",vldb j.,2002.0,"a template model for multidimensional inter-transactional association rules s khongdong , m khan , r hou , m han","zhong , j tl , r lu",,��01,0
2147,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system g gardarin , f sha , z tang vldb 1996",,,,calibration : calibrating models in multiple data source,"z s stany , r drill , t lees",,2002.0 ��,0
2148,accessing relational databases from the world wide web sigmod conference 1996,"t nguyen , v srinivasan",,,"schema-based query answering system s houzajou, n eje konló",,,𝃓col title,0
2149,unisql/x unified relational and object-oriented database system w kim,,sigmod conference,1994.0,"unisql/x unified relational and object-oriented database system w kim , w ylouge",,,𐊺杈の中文年经乱者 𐬴英魂 𐐯何有 �,0
2150,"recovery protocols for shared memory database systems l molesky , k ramamritham sigmod conference 1995",,,,"recovering large lists for shared memory database systems . 22nd int &#36; l conf . shared memory systems , COR authors",,,𥺸𝓜; xiuśŋ b,0
2151,the piazza peer data management project 2003,"i tatarinov , z ives , j madhavan , a halevy , d suciu , n dalvi , x dong , y kadiyska , g miklau , p mork",sigmod record,,a query language and optimization techniques for unstructured data sigmod conference 1996,"p kadik , t ghan , br kartik",,˕˕ �� �� �� �� �� �� ��,0
2152,editor 's notes 1995,j widom,sigmod record,,editor note 's Notes and notes 1995,j klacki,,𦕦 ��,0
2153,searching in metric spaces by spatial approximation vldb j.,g navarro,,2002.0,searching for general linear-dimensional structures by spatial approximation,p sehnart,,�� . . �� .,0
2154,caching multidimensional queries using chunks 1998,"p deshpande , k ramasamy , a shukla , j naughton",sigmod conference,,"linear iterations on continuous data systems ,",YEAR,col month,1994,0
2155,the design and implementation of a sequence database system vldb,"p seshadri , m livny , r ramakrishnan",,1996.0,the programmatic database management system vldb,"p livny , k m dhar , t m hagh , g likri",col year,1997.0 ��,0
2156,"semantic integration in heterogeneous databases using neural networks w li , c clifton vldb",,,1994.0,semantic integration in heterogeneous databases using neural networks,l fegaras,,əl0,0
2157,editorial 2002,,,,Editorial 1998,"b archer , o s dylancol",,BuyableInstoreAndOnline,0
2158,multi-step processing of spatial joins sigmod conference 1994,"t brinkhoff , h kriegel , r schneider , b seeger",,,multi-step processing of spatial joins sigmod conference 1996,"t brinkhoff , h kriegel , r schneider , b seeger",,1995.0 ��,0
2159,"data management for pervasive computing m cherniack , m franklin , s zdonik vldb",,,2001.0,"managing shared data between the fields of a single list o berlak , k erlehvie",,,Naturally,0
2160,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb,2002.0,"using semantic-matching to generate index lists that satisfy lexical expectations FORMAT structure A �� �� �� , J w. loyde",,,orate 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30,0
2161,index concurrency control in firm real-time database systems,"b goyal , j haritsa , s seshadri , v srinivasan",vldb,1995.0,model of state operations in a real-time database system,,,1999.0 ��,0
2162,a template model for multidimensional inter-transactional association rules,"l feng , j yu , h lu , j han",vldb j.,2002.0,"p hai , s alpietche",,,erennationALPIA title of HLA1 in multidimensional relationships vldb J.,0
2163,safe query languages for constraint databases,p revesz,acm trans . database syst .,1998.0,"language and database handling, data science literature and data modeling",,vldb,1998.0 ��,0
2164,"aquery : query language for ordered data , optimization techniques , and experiments 2003","a lerner , d shasha",vldb,,"aquery : query language for ordered data , optimization techniques , and experiments","lerner , t shasha",vldb,_. dv,0
2165,"a scalable algorithm for answering queries using views r pottinger , a levy 2000",,vldb,,storage calculation for multidimensional aggregates in the absence of hierarchies and querying from views,"t uchai , w han , o darwin",vldb,��,0
2166,vldb workshop on technologies in e-services ( tes ),,,2000.0,vldb : a new and simple way to look at the history of data collection through time 2002,,,2004,0
2167,"watermarking relational data : framework , algorithms and analysis r agrawal , p haas , j kiernan vldb j.",,,2003.0,"watermarking relational data thn kes, gn tik tik , se sipren",,,2002.0 ��,0
2168,guest editorial,,,2003.0,wiki,,,1994.0 ��,0
2169,"improving adaptable similarity query processing by using approximations m ankerst , b braunmќller , h kriegel , t seidl",,vldb,1998.0,data processing for the purpose of database navigation and manipulation of interrelationsational data,,,2000.0 ��,0
2170,database management systems and the internet vldb,s malaika,,1996.0,database management systems and the internet,t srinivasan,,osphere,0
2171,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte",sigmod record,2000.0,"a compression protocol for the data-to-memory, and compression with compressed databases",,,. year,0
2172,an introduction to spatial database systems vldb j. 1994,r gќting,,,architecture for global relational databases e d ��,,,RGB3,0
2173,"strudel : a web-site management system m fernandez , d florescu , j kang , a levy , d suciu 1997",,sigmod conference,,data manipulation in semistructured columns,,,�否誰,0
2174,editor 's notes,,,1997.0,editors journal for journal management i wiederhold,,,galitarian,0
2175,homer : a model-based case tool for data-intensive web sites sigmod conference,"p merialdo , p atzeni , m magnante , g mecca , m pecorone",,2000.0,database access in a modern database system for large or small database systems. c tauwiewiewiewieval,,"acm records on database systems ( tods ) ,",1991.0 ______________________________,0
2176,database research at nthu and itri a chen 1994,,sigmod record,,research at nthu and itri a chen .,,s nyad,��,0
2177,"generating efficient plans for queries using views f afrati , c li , j ullman",,sigmod conference,2001.0,"generating efficient plans for queries using views c lu , m occol",,sigmod conference,2002.0 𠀰,0
2178,mining generalized association rules vldb,"r srikant , r agrawal",,1995.0,"finding a nested nested table from big databases, coln",,,1994.0 ��,0
2179,database systems management and oracle8 sigmod conference,c doherty,,1998.0,object type and its data types sigMod conference,,,2002.0 𡰧,0
2180,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"mining of sparse association rules in database systems d japan, s zay, pang",,,2000.0 _______________________________,0
2181,"title , foreword 1994",,,,", t roussopoulos A PRIVATE VERSION OF a PRIVATE VERSION OF mocha",,,iversal,0
2182,"datablitz : a high performance main-memory storage manager j baulier , p bohannon , s gogate , s joshi , c gupta , a khivesera , h korth , p mcilroy , j miller , p narayan , m nemeth , r rastogi , a silberschatz , s sudarshan",,vldb,1998.0,datablitz : a high performance main-memory storage manager J B,,vi,1989.0 ��-,0
2183,multi-step processing of spatial joins sigmod conference 1994,"t brinkhoff , h kriegel , r schneider , b seeger",,,"data and data access management in large databases for real world queries ,","j james col , n jacques",,galitarian,0
2184,index concurrency control in firm real-time database systems,"b goyal , j haritsa , s seshadri , v srinivasan",vldb,1995.0,"algorithm for index concurrency control in firm real-time database systems c goyal , b jha , o pravat",CENTRALIS 2,��2089.0,��1958.0 ��1942.0 ��1940.0 ��1939.0 ��1938.0 ��1937.0 l sutra,0
2185,spartan : a model-based semantic compression system for massive data tables sigmod conference 2001,"s babu , m garofalakis , r rastogi",,,"spartan : a recursive parser-based semantic compression system for infinite data tables h kogan , s bardin , d h kogan , b c kogan , d d bardin , d e n. 1997",,,ilaterabridging,0
2186,"supporting top-k join queries in relational databases i ilyas , w aref , a elmagarmid 2003",,vldb,,"a relational and a top-k join query system ,",,,oratecol,0
2187,"semantics for update rule programs and implementations in a relational database management system l raschid , j lobo 1996",,acm trans . database syst .,,"semantics for update rule programs and implementations in a relational database management system l raschid , j lobo , u raschid , p raschid , i arzadul , j liswyd , p prima 2001",,,་̄ɹ͇̄̇̄̅̇̀̀̀̈̀̀̈̀̀̈�,0
2188,the design and implementation of a sequence database system vldb,"p seshadri , m livny , r ramakrishnan",,1996.0,design and implementation of a sequence database system p xgulp,,sigmod record,�迈 ��,0
2189,"online aggregation j hellerstein , p haas , h wang sigmod conference",,,1997.0,online aggregation by web catalog and database,w trombley,,,0
2190,advances in real-time database systems research sigmod record,a bestavros,,1996.0,advices in an international data processing centre with information systems CREDITS authors,xkcd,,__________________________,0
2191,enhanced abstract data types in object-relational databases,p seshadri,vldb j.,1998.0,improved abstraction in object-relational databases,v srinivasan,,_.CENTRAL,0
2192,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb,2002.0,"re-tree for regular expression classification in a simple format j gray , h pj , j hd , r g hk , chkw",,,𡬧𡐐�,0
2193,"data mining with optimized two-dimensional association rules t fukuda , y morimoto , s morishita , t tokuyama acm trans . database syst . 2001",,,,"fast linear regression for associative data in deep relational databases (a la the database-driven web catalogs) t toki . com (cabracuscovery), i toki.com n bharriol , l iharriol",,,��1910-2,0
2194,accessing a relational database through an object-oriented database interface,"j orenstein , d kamber",vldb,1995.0,creating,"jo jeppes, g zhong",,2001.0 ––––––––––––––––––––––––––––––--,0
2195,"eddies : continuously adaptive query processing r avnur , j hellerstein sigmod conference 2000",,,,on line processing of dynamic databases e michael konkau CONT,,,orate,0
2196,"fast algorithms for projected clustering c aggarwal , c procopiuc , j wolf , p yu , j park 1999",,sigmod conference,,model-integration-first,,,"𐢓� colt . fast algorithms FOR modeling, simulating and storing structured data ; ,",0
2197,"recovery protocols for shared memory database systems l molesky , k ramamritham sigmod conference 1995",,,,"performance-enhanced recovery protocols for shared memory database systems p marrow bt technology journal ,",,,"2000.0 𞽗麻过.1; 𞽯 齓 齔 𞰅婍; zhuiwenng, jh",0
2198,"title , foreword 1994",,,,a visual datapoints : database schema for the World Wide Web,"t ral , s kan , p izar, f kand , n zayli , j uchai",,��/ ��-2012,0
2199,"supporting top-k join queries in relational databases i ilyas , w aref , a elmagarmid 2003",,vldb,,"supporting top-k join queries in relational databases ,",,,��,0
2200,"one-dimensional and multi-dimensional substring selectivity estimation h jagadish , o kapitskaia , r ng , d srivastava",,vldb j.,2000.0,"data integrity and metadata management in one-dimensional and multi-dimensional substring selectivity estimation (e.g., a query-based, matrix-based approach)","a luniewski , j kaivanovic , p senčijjani , m sajasan , o kroči , j roči",,2000.0 𐊋,0
2201,odefs : a file system interface to an object-oriented database vldb 1994,"n gehani , h jagadish , w roome",,,"a file system interface for an object-oriented database , bibssa . com",,,ilater_col,0
2202,"supporting top-k join queries in relational databases i ilyas , w aref , a elmagarmid 2003",,vldb,,an algorithm for supporting top-k join queries in queries from one database system,,��.03 ��.06,��.02 ��.06,0
2203,database de-centralization - a practical approach vldb 1995,"t didriksen , c galindo-legaria , e dahle",,,cql query utilities for sql manipulation vldb 1995,,,1994.0,0
2204,"context-based prefetch - an optimization for implementing objects on relations p bernstein , s pal , d shutt",,vldb j.,2000.0,reference-based prefetch: prefetch semantics by struct,,.,ilogy: Object-oriented support in the,0
2205,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"m. crespo , w bergam , s kong kang sigmod record",,,iversal,0
2206,"constructing the next 100 database management systems a geppert , k dittrich",,sigmod record,1994.0,providing good-to-greatest database management systems . a kebbenke,,,1982.0 ��,0
2207,database management systems and the internet vldb,s malaika,,1996.0,,p malaika,,____________________,0
2208,"database research at arizona state university s urban , s dietrich , f golshani sigmod record 1996",,,,table generation algorithm : a tree for,"j german , b volkulan, b tuvnik",,____________________,0
2209,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998",,sigmod conference,,'s new object-oriented database system s dakari,,,𔬢𔬞,0
2210,a fast index for semistructured data vldb 2001,"b cooper , n sample , m franklin , g hjaltason , m shadmon",,,"multivariate graph for linear graph of major sub-lines or functions f oldt , f bork","b van den Berg , g ersteijn",,,0
2211,guest editorial,,,2003.0,"guest editorial, guest decision making","m rivestri , gw martin , zb hansen",––––––,––––––,0
2212,index configuration in object-oriented databases 1994,e bertino,vldb j.,,using indexes to configure data for data analysis,e bertino,vldb j.,1992.0 galitarian,0
2213,"query rewriting for semistructured data y papakonstantinou , v vassalos sigmod conference",,,1999.0,"an approach to semistructured data y papakonstantinou , v vassalos sigmod conference",,,��3,0
2214,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,linear algorithmic algorithms with sequential results that minimize natural selection of the most significant inputs in a data set,"l jagadish , m srivastava",,––––––––––––––––––––––––––––––––––––––––––––––––––––,0
2215,editor 's notes,,,1997.0,editor 's notes journal,,,1998.0 ONSORED,0
2216,a new sql-like operator for mining association rules vldb 1996,"r meo , g psaila , s ceri",,,a new sql-like operator for mining association rules vlindr,,,"_. new _ , AUTHOR ,",0
2217,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"to check unspent transaction records and read documents in systems of unspent transactions o vakram , sz nikros , x o makrakt",,,erennial,0
2218,"a framework for information visualisation j kennedy , k mitchell , p barclay 1996",,sigmod record,,"a framework for information visualisation j kennedy , k mitchell , p barclay 1992",,sigmod record,_________________________,0
2219,integrating a structured-text retrieval system with an object-oriented database system 1994,"t yan , j annevelink",vldb,,openSUSE p jensl,"t xhg , p thompson",,1996.0 ��,0
2220,temporal database system implementations m bіhlen sigmod record,,,1995.0,temporal schema implementation implementations m fmhlen sigmod record,,,1995.0 𨇗𝻃 𨇗𝻂 𨇗𝻓 𨇗𝻦,0
2221,reminiscences on influential papers 1998,,,,reminiscences on influential papers 1999,,COR YEAR,��,0
2222,the ores temporal database management system sigmod conference,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",,1994.0,the ores temporal database monitoring system hd .,r b. k. c. c. r,,𠁰,0
2223,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,the ngmin database system a karvon,,,1995.0 orate,0
2224,"maintenance of implication integrity constraints under updates to constraints n ishakbeyoglu , z жzsoyoglu vldb j.",,,1998.0,"maintenance of implication integrity constraints under updates to constraints g ishakbeyoglu , z жzsoyoglu vldb j.",,,"1998.0    ��, 主青严手的哀到传话, j. ��若本一都外着本贝, 一个希最美技及�",0
2225,"supporting top-k join queries in relational databases i ilyas , w aref , a elmagarmid 2003",,vldb,,"incorporating computed relations in relational databases d maier , ds warren",,,"Similarlyto, this query can be used to support relational databases on the back end when they use ""sqlite3"" as a base library. The constraint is that the database must return the query. Note",0
