ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
adobe photoshop cs3 extended [ mac ],adobe,999.0,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3369.64 イト,1.0
quicken 2007 premier,intuit,79.95,stomp inc recover lost data 2007,stomp inc,39.95 ��,1.0
adobe after effects cs3,adobe,999.0,cosmi discussing math & more info ( windows ),cosmi,��,1.0
microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,x9,csdc,44.95 ��,1.0
stomp inc recover lost data 2005,stomp inc,39.95,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,1.0
cosmi talking math & more for kids ( windows ),cosmi,,mcsa/mcse self-paced training kit ( exams ) -,microsoft,70.0,1.0
x3 : reunion virtual programming ltd.,csdc,39.95,"apple remote 5.49 app , i386",apple,299.0 ��,1.0
microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,apple os de tv-5 computer,aprci,99.99 ��,1.0
mcsa/mcse self-paced training kit ( exams 70-292 & 70-296 ) upgrading your certi,microsoft,70.0,adobe premier pro cs3,adobe,$300.00 【,1.0
apple remote desktop 2.2 10 client ( old version ),apple,299.0,perfect-col-1,bright-minds-media-inc-win,$1.05,1.0
apple remote desktop 2.2 10 client ( old version ),apple,299.0,作�,subjects educational,��,1.0
adobe premiere pro cs3,adobe,799.0,,topics educational,99.95 ��,1.0
totally spies : zombie jamboree ( win/mac ),brighter-minds-media-inc .,9.95,model web publisher 3.5.2 .,computer-associates-international,,1.0
instant immersion spanish ( audio book ),topics entertainment,,power-on-software,power-on-software,129.99 ONSORED BY,1.0
instant landscaping 3.0 [ lb ],topics entertainment,19.99,real-estate market 3.0,intuit inc.,7,1.0
model web publisher 3.5.2 .,computer-associates-international,,watchguard serverlock manager ( 100 servers ),watchguard-technologies-inc,"14995.0 ============================================================== ""Wii U""",1.0
power on now up to date & contact windows,power-on-software,129.99,eovia carrara eco,eovia corporation,799.99 �,1.0
quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,monopoly here & now,encore,18.95 ��,1.0
watchguard serverlock manager ( 100 servers ),watchguard-technologies-inc,14995.0,flash action phonics made easy Color,school zone,14.99 ��,1.0
eovia carrara 4 pro win/mac,eovia corporation,599.99,MARKET,sierra home,29.99 享破壊,1.0
monopoly here & now,encore,19.95,pantone reference library,pantone inc.,1700.06 ��,1.0
flash action phonics made easy,school zone,14.99,mac col price,adobe,999.0 �� title,1.0
hallmark card studio 2006,sierra home,29.99,f-secure internet security 2007 5 pcs,online-shop,79.99 ��,1.0
pantone reference library,pantone inc.,1623.06,$0.95,punch ! software,69.99 ONSORED,1.0
adobe photoshop cs3 extended [ mac ],adobe,999.0,solver LO japan for laptops 2 years,absolute software,$1.49                 Col price,1.0
f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,individual small business advantage deluxe 2007,individual,49.99 �,1.0
punch ! professional home design suite,punch ! software,69.99,power-on-windows,power-on-android,29.99,1.0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,dk exotic animals africa col,global-software-publishing,9.99 ��士嘷聖日,1.0
individual small business advantage deluxe 2006,individual,49.99,p-l100 computer,e-u,399.99,1.0
power on now up to date & contact windows,power-on-software,129.99,computrace lojack for notebooks 1 year license ( mac ),absolute software,49.95,1.0
dk exotic animals africa,global-software-publishing,9.99,make music finale 2008 academic,emedia,350.0 BuyableInstoreAndOnline,1.0
e-mu em8669 modern symphonic orchestra,e-mu,499.99,"""Nissan GT-R""",individual software,39.99 ��士,1.0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,tagline,sierra home,29.99,1.0
make music finale 2008 academic,emedia,350.0,natural color colors ( diamond case ),on-hand-software,9.99 ��,1.0
quickverse bible premier suite,individual software,39.99,tlc dr. seuss writing system 2008,encore,19.99,1.0
hallmark card studio 2006,sierra home,29.99,adobe after effects cs5,adobe,399.99 ��,1.0
wild photo effects ( jewel case ),on-hand-software,9.99,detto-tech.col,detto-technologies-inc,,1.0
tlc dr. seuss reading learning system 2008,encore,19.99,corel wordperfect office 13 standard upgrade,corel,149.99 ��,1.0
adobe after effects cs3,adobe,999.0,pico x-vita remote Desktop,apple,29.0 ��,1.0
detto move2mac usb,detto-technologies-inc,71.31,firstedge v 2.0 ( mac ),myob us,99.95,1.0
corel wordperfect office 12 standard upgrade,corel,149.99,wxvt-color,--------------,--------------,1.0
apple remote desktop 2.2 10 client ( old version ),apple,299.0,shortbooks pos : pro multistore 6.0,intuit inc.,1399.95,1.0
firstedge v 2.0 ( mac ),myob us,99.95,tag h & r tag,h & r tag,19.99 ibrary,1.0
intervideo windvd 8 gold,intervideo,49.99,weekly reader mastering elementary/middle school math learning,fogware publishing,19.99 BuyableInstoreAndOnline brand NEW,1.0
quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,brand new,git corp,54.95 【,1.0
h & r block taxcut 2006 premium federal,h & r block,19.99,adobe audition 1.10 upgrade,adobe,,1.0
weekly reader mastering elementary/middle school math learning,fogware publishing,19.99,hoyle card games ( jewel case ),encore software,9.99 ��,1.0
captain america the complete comic collection win/mac,git corp,49.95,tlc dr. seuss reading learning system 2008,encore,19.99 ����� (e2.0版) title,1.0
adobe audition 2.0 upgrade,adobe,129.0,graphics engine 2,encore software,��,1.0
hoyle card games ( jewel case ),encore software,9.99,PEACE by sage software,sage software,$549,1.0
tlc dr. seuss reading learning system 2008,encore,19.99,price,knowledge adventure,,1.0
family tree maker version 16 collectors edition,encore software,,pc t,nova programming,$14.99 col title,1.0
peachtree by sage premium accounting 2007,sage software,499.99,comput,absolute software,49.95,1.0
fisher-price rescue heroes : lava landslide,knowledge adventure,,main book title,themes and illustrations,19.99,1.0
pc tutor learn windows vista & office 2007,nova development,29.99,learn to play chess with fritz & chesster 2 ( mac ),viva media,£2989 Â,1.0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,soundtrack 1.3,apple,199.99 ��,1.0
world book encyclopedia 2006,topics entertainment,19.99,punch!,punch ! software,39.99,1.0
learn to play chess with fritz & chesster 2 ( mac ),viva media,29.99,,tri synergis,$,1.0
soundtrack 1.2,apple,199.99,the print shop pro publisher 18,encore,99.99 ��,1.0
punch ! professional home design suite,punch ! software,69.99,internet cleanup 4.0 mac os 10.4 or higher,smith-micro-software,29.99 ONSORED,1.0
cute ftp,tri synergy,39.99,weekly reader mastering elementary/middle school math learning,fogware publishing,19.99 一船 title 木幸語,1.0
the print shop pro publisher 22 deluxe [ dvd ],encore,99.99,stubbs the zombie in rebel without a pulse ( dvd ) ( mac ),aspyr media,9.99 � � �  ,1.0
internet cleanup 4.0 mac os 10.4 or higher,smith-micro-software,29.99, by, 1, ,1.0
weekly reader mastering elementary/middle school math learning,fogware publishing,19.99,,350.0 ��,emedia,1.0
stubbs the zombie in rebel without a pulse ( dvd ) ( mac ),aspyr media,9.99,chrisleviller ( software ),navarre ( software ),9.95 �� title,1.0
 ,aspyr media,9.99 � � �  ,clifford the big red dog watching adventures,sch,9.99 ��,1.0
 , T.S. Eliot ( 1871 ),9.99 � � �  ,logic express 6,apple,399.99,1.0
 , T.S. Eliot ( 1871 ), ,parque de salvo  peachtree by sage pro,sage software,199.99 ��,1.0
 by, T.S. Eliot ( 1871 ), ,cosmiTalking math & more for kids ( windows ),�coltitle,dmc_buy-sell,1.0
emedia,350.0,make music finale 2008 academic,adobe SPORTS,adobe SPORTS,$399.95,1.0
vault360 combo,navarre ( software ),29.95,computrace lojack for laptops 1 year licensing ( mac,absolute software,49.95 ށ,1.0
clifford the big red dog thinking adventures,scholastic,9.99,roosting 令代発誀 3 digital audio software,roosting,5500,1.0
logic express 6,apple,299.99,apple remote desktop 1.1 download ( new version ),x86_64,29.99 ��,1.0
peachtree by sage pro accounting 2007,sage software,169.99,"""NOS"" SKY",viva press,19.99,1.0
cosmi talking math & more for kids ( windows ),cosmi,,adobe photoshop cs3 extended [ mac ],adobe,999.1 ONSORED,1.0
adobe premiere pro 2.0,adobe,849.0,final season allegro 2006,theme,200.95,1.0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,numis,efrontier,99.99 ��,1.0
steinberg nuendo 3 digital audio software,steinberg,2499.0,title,sony media,99.98 一夢金に发生もお选き版,1.0
apple remote desktop 2.2 10 client ( old version ),apple,299.0,stomp inc recover lost data 2006,stomp inc,$45.99,1.0
riding academy : jump & ride,viva media,19.99,cyberchase adventures : carnival chaos and casablanca quest,brighter-minds-media-inc .,39.99 ��,1.0
adobe photoshop cs3 extended [ mac ],adobe,999.0,mavis beacon teaches typing deluxe AND,broderbund,39.99 イト,1.0
finale allegro 2007,finale,199.95,punch ! online,Punch ! software,64.99,1.0
poser figure artist,efrontier,99.99,pc tutor discover windows vista and office2007,nova,29.99,1.0
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,pepsi movies,sony media,129.95 ㄑㄅ col_color,1.0
stomp inc recover lost data 2005,stomp inc,39.95,classic PC,subject,.99,1.0
cyberchase adventures : carnival chaos and casablanca quest,brighter-minds-media-inc .,19.99,encore,encore,9.99,1.0
mavis beacon teaches typing deluxe 16,broderbund,39.99,power on now up to date & contact windows,power-on-software,129.99 BuyableInstoreAndOnline,1.0
punch ! professional home design suite,punch ! software,69.99,vizlive CS3 web premium [ mac ],adobe,1699.0 代吉古合吉用 title,1.0
pc tutor learn windows vista & office 2007,nova development,29.99,cosmi talking math & more for kids ( wii ),,��,1.0
sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,make music finale 2008 academic,emedia,350.0 c.b.col title,1.0
world book encyclopedia 2006,topics entertainment,19.99,emedia blues guitar legends,emedia,29.94 ��亝宙 title,1.0
monopoly tycoon,encore,9.99,instant landscaping 3.0 [ lb ],topics entertainment,19.99,1.0
power on now up to date & contact windows,power-on-software,129.99,make music,emedia,900.00 ................................,1.0
adobe creative suite cs3 web premium [ mac ],adobe,1599.0,the sims 3 : open for business expansion pack,aspyr media,36.99 �� aspen,1.0
cosmi talking math & more for kids ( windows ),cosmi,,global software smart steps 1st grade linux macintosh ),global software,,1.0
make music finale 2008 academic,emedia,350.0,professor fujis sudoku deluxe by encore,encore software,19.99 不經吡日久些验云,1.0
emedia blues guitar legends,emedia,29.94,adobe 3.0,adobe,869.0 �,1.0
instant landscaping 3.0 [ lb ],topics entertainment,19.99,,global-marketing-partners,129.0 izationalCurtis,1.0
make music finale 2008 academic,emedia,350.0,iris readiris pro 11.0 ( mac ),l.s.col,29.99 އ އ,1.0
the sims 2 : open for business expansion pack,aspyr media,34.99,indie gaming,microsoft,149.99 ޘ,1.0
global software smart steps 1st grade windows macintosh ),global software,,cisco security server agent for windows and solaris license 100 agents win solaris csa-b100-srvr-,cisco-systems-enterprise,,1.0
professor fujis sudoku deluxe by encore,encore software,19.99,adobe after effects cs3,adobe,1.29 𠐊�,1.0
adobe premiere pro 2.0,adobe,849.0,tlc zoombinis 3rd grade lrng sys 2007 sb cs by sbconnet,,,1.0
drive genius by prosoft engineering inc,global-marketing-partners,129.0,procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,hewlett packard,,1.0
iris readiris pro 11.0 ( mac ),i.r.i.s.,129.95,ipswitch inc ws ftp pro 9 sdk w / ws ftp pro wd-1001-0900 ),ipswitch inc,39.9,1.0
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,family tree maker version 16 collectors edition,encore software,,1.0
cisco security server agent for windows and solaris license 100 agents win solaris csa-b100-srvr-k9 ),cisco-systems-enterprise,,ENGINE BY SEGA,worldwide-marketing-partners,128.0 �� credits title,1.0
adobe after effects cs3,adobe,999.0,inc.,indibell,1699.0 不在人新,1.0
tlc zoombinis 3rd grade lrng sys 2007 sb cs by riverdeep 10548 ),encore-software-inc,,world book encyclopedia (with price tag title ),countries,1,1.0
procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,hewlett packard,,intuit,intuit,37.95 ��,1.0
ipswitch inc ws ftp pro 9 sdk w / ws ftp pro wd-1000-0900 ),ipswitch inc,395.0,simple movie maker,retailers,19.99 cola color WHITE,1.0
family tree maker version 16 collectors edition,encore software,,lapstand pro 6.0 or higher,enfocus software,199.0 一人部雄,1.0
drive genius by prosoft engineering inc,global-marketing-partners,129.0,child-care,the-learning-company,,1.0
adobe creative suite cs3 production premium,adobe,1699.0,middle school advantage 2010,encore,39.99,1.0
world book encyclopedia 2006,topics entertainment,19.99,google explorer with linux version,webroot software,49.95 一宛笋 brand,1.0
learning quickbooks 2007,intuit,39.95,apple,apple,99.0,1.0
simple movie maker,topics entertainment,19.99,typing instructor deluxe ( jewel case ),individual software,8.99 𠁂,1.0
pitstop pro 7.0 upgr 6.x or higher,enfocus software,199.0,punch 5 in 1 home custom,punch,$4.74,1.0
reader rabbit preschool,the-learning-company,29.99,apple garageband jam pack : remix tools,apple,99.0 ��,1.0
middle school advantage 2008,encore,39.99,sound forge audio studio 2,sony media,69.59 ,1.0
webroot spy sweeper with antivirus family edition 3 pcs,webroot software,49.95,"      The first game in the game catalog title , a game", 1,69.59 ,1.0
apple garageband jam pack : rhythm section,apple,99.0,punch ! plug-in,39.99,$7.,1.0
typing instructor deluxe ( jewel case ),individual software,9.99,checkmark product,checkmark software,399.0 TextColor,1.0
punch 5 in 1 home design,punch ! software,39.99,print blast deluxe 3.0 ( mac ),nova development,49.99 不覓剣 title,1.0
apple garageband jam pack : remix tools,apple,99.0,,apple,90.0 ��,1.0
sound forge audio studio 9,sony media,69.59,e-mu emc988 em8669 symphonic,e-mu,399.99,1.0
"      The first game in the game catalog title , a game",sony media,69.59 ,,,6 �,1.0
punch ! software,39.99,punch 5 in 1 home design,computerace lojack for laptops 1 year license ( mac ),absolute software,49.95 ��士オトビグ年年年を情うみ,1.0
checkmark multiledger,checkmark software,399.0,sudoku puzzle addict : free edition,global-software-publ-na,༂ cola PRODO,1.0
print explosion deluxe 3.0 ( mac ),nova development,49.99,handmark oxford american desk dictionary and thesaurus,handmark oxford american desk dictionary and thesaurus,�,1.0
apple garageband jam pack : rhythm section,apple,99.0,simple slide show,topics entertainment,$1.99,1.0
e-mu em8669 modern symphonic orchestra,e-mu,499.99,x3 : reunion virtual programming ltd.,csdc,39.95 iomix .,1.0
miraizon cinematize 2 ( mac ),miraizon,69.99,pro photo essentials plug in suite & iview mediapro 3,onone software,965.95 ��,1.0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,hoyle solitaire ( jewel case ),encore,$9.99 �,1.0
sudoku puzzle addict : unlimited edition,global-software-publ-na,,photo explosion 3.0,nova development,29.99 ��,1.0
handmark oxford american desk dictionary and thesaurus,handmark inc. .,,x-oom internet movies 2,x-oom,一 三 一 任絶平�,1.0
simple slide show,topics entertainment,19.99,tlc dr. seuss reading learning system 2010,encore,15.99 久国語 title 荒客の个達,1.0
x3 : reunion virtual programming ltd.,csdc,39.95,the computer TITLE,titles,19.99 comMENTS ************,1.0
pro photo essentials plug in suite & iview mediapro 3,onone software,499.95,live bingo,imagination-international-corp,�京語 title,1.0
hoyle solitaire ( jewel case ),encore,9.99,title,finale,199.,1.0
photo explosion 3.0,nova development,29.99,adobe creative suite cs3 design standard upsell [ mac ],adobe,439.99,1.0
x-oom internet movies 2,x-oom,,checkmarkmultiledger,checkmark software,$149.99 �� title,1.0
tlc dr. seuss reading learning system 2008,encore,19.99,logic express 8,apple,299.99 �,1.0
the human body,topics entertainment,19.99,professor fujis sudoku deluxe by encore,encore software,$10.99,1.0
live bingo,imagination-international-corp,,immersion italian 2.0,Topics and sales,29.99,1.0
finale allegro 2007,finale,199.95,web graphics creator,sos-aggregation-company,69.99 ��,1.0
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,onone software,onone software,,1.0
checkmark multiledger,checkmark software,399.0,personal logo,smith-micro-software,29.99 ��,1.0
logic express 6,apple,299.99,peachtree by sage pro trading data,sage software,249.99 luster5,1.0
professor fujis sudoku deluxe by encore,encore software,19.99,onone software,�,�,1.0
instant immersion italian 2.0,topics entertainment,29.99,mcsa/mcse self-paced training kit ( exams 70-292 & 70-296 ) upgrading your certi,microsoft,"70.0 GENITRE ""COMPACT",1.0
web graphics creator,sos-aggregation-company,39.95,marvell,jeeps,299.0 �� .,1.0
onone software intellihance pro 4.1,onone software,,var window washer,navarre ( software ),29.95,1.0
personal image manager,smith-micro-software,29.99,adobe premier pro cs3,adobe,$499.99                    (,1.0
peachtree by sage pro accounting 2007,sage software,169.99,ilove,encore,100.00 �� title,1.0
onone software intellihance pro 4.1,onone software,,media studio for psp standard editon,encore software,14.99 ��士にゾオニアクトパーツからべ,1.0
mcsa/mcse self-paced training kit ( exams 70-292 & 70-296 ) upgrading your certi,microsoft,70.0,adobe pagemaker v7 .0.2 cd mac-upg 17530402 ),adobe,14.95 �,1.0
gorilla 4 standard,jungle software,299.0,instant immersion language lab deluxe edition,topics education,��,1.0
window washer,navarre ( software ),29.95,comix,sos-aggregation-company,486.89 �,1.0
adobe premiere pro cs3,adobe,799.0,iris readiris pro n/a ( iro ),i.r.i.s .,129.95 ��,1.0
the print shop pro publisher 22 deluxe [ dvd ],encore,99.99,adobe premier game,adobe,799.0 【CONTENT LINK】,1.0
media studio for psp standard editon,encore software,29.99,peachtree by sage com,sage software,17.99,1.0
adobe pagemaker v7 .0.2 cd mac-upg 17530402 ),adobe,138.45,,,28.89 ��,1.0
instant immersion language lab deluxe edition,topics entertainment,,june,psv-buy,$19.99,1.0
web graphics creator,sos-aggregation-company,39.95,adobe after effects professional 8.0,adobe,"1,299.99 ��",1.0
iris readiris pro 11.0 ( mac ),i.r.i.s.,129.95,clifford the big red dog thinking adventures,scholastic,11.99 ?????-,1.0
adobe premiere pro cs3,adobe,799.0,elementary school advantage 07,encore software,25.99 ��,1.0
peachtree by sage pro accounting 2007,sage software,169.99,watercolour watercolour_green,watercolour,�,1.0
vault360 combo,navarre ( software ),29.95,network now ! pro by encore,encore software,39.99 ?????-?????-?????-?????-$ ?????-?????-?????-?????-$,1.0
freestyle street basketball,sierra online,19.99, Microsoft Windows 10 is now the first, 1,39.99 ?????-?????-?????-?????-$ ?????-?????-?????-?????-$,1.0
adobe after effects professional 7.0,adobe,999.0,no,499.99 �� title,print explosion deluxe 3.0 ( mac ),1.0
clifford the big red dog thinking adventures,scholastic,9.99,dk exotic animals africa cola,international-software-,9.99,1.0
elementary school advantage 2007,encore software,29.99,quicken 0.5,intuit,14.95 ��,1.0
riverdeep spongebob squarepants typing fun,riverdeep,,,e-mu,199.99 BILLING,1.0
network now ! pro by encore,encore software,39.99,nike lite,efrontier,99.99 itle,1.0
 Microsoft Windows 10 is now the first,encore software,39.99 ?????-?????-?????-?????-$ ?????-?????-?????-?????-$,chicken hunter : license to grill the great poultry race,encore,9.99 ��機梦版 author PUBLIC NEIGHBORHOOD CLUB,1.0
nova development,49.99,print explosion deluxe 3.0 ( mac ),cyberchase adventures : carnival,brighter-minds-media-inc .,19.99 ��,1.0
dk exotic animals africa,global-software-publishing,9.99,webexpress,ingram micro,69.99,1.0
quicken 2007 premier,intuit,79.95,adobe after effects cs3,adobe,999.0 ��橠楽語版 中文版 ver,1.0
e-mu em8669 modern symphonic orchestra,e-mu,499.99,game,marvel,49.99 ��,1.0
poser figure artist,efrontier,99.99,adobe after effects professional 7.0,adobe,499.0 一語 title,1.0
chicken hunter : license to grill the great poultry race,encore,9.99,apple,encore,apple,1.0
cyberchase adventures : carnival chaos and casablanca quest,brighter-minds-media-inc .,19.99,simulCANX® TITLE,intuit,79.95 ��.,1.0
webexpress,ingram micro,69.99,"""complement",punch ! software,?? 不違士,1.0
adobe after effects cs3,adobe,999.0,photo explosion 3.0,nova development,29.99 ��,1.0
comic book library,marvel,49.99,learning quickbooks 2006,int,$12.99,1.0
adobe after effects professional 7.0,adobe,999.0,,adobe,899.0 𩎠�出 title,1.0
chicken hunter : license to grill the great poultry race,encore,9.99,emedia print music,makemusic !,89.99 ��,1.0
quicken 2007 premier,intuit,79.95,microsoft licenses win svr 2003 exynos col col1 colsoft marl,microsoft licenses,29.99,1.0
punch ! professional home design suite,punch ! software,69.99,handmark oxford american desk dictionary AND lexicon,handmark inc. .,,1.0
photo explosion 3.0,nova development,29.99,handmark oxford american,handmark inc. .,,1.0
learning quickbooks 2007,intuit,39.95,emedia blues guitar legends,emedia,90.95,1.0
adobe premiere pro cs3,adobe,799.0,utterly snot-nose-,bright-minds-media-col .,8.99 ONSORED,1.0
emedia print music 2006 win/mac,makemusic !,69.99,game,microsoft licenses,100.00 一時代 title 「 GAME MARKET,1.0
microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,software quality 2007 3 pcs,internet-security-partners,78.89 ��,1.0
handmark oxford american desk dictionary and thesaurus,handmark inc. .,,soundtrack,sony media,69.59,1.0
handmark oxford american desk dictionary and thesaurus,handmark inc. .,,peachtree by sage pro accounting 2013,sage software,171.99 ��,1.0
emedia blues guitar legends,emedia,29.94,instant immersion spanish ( e-,topics entertainment,��,1.0
totally spies : zombie jamboree ( win/mac ),brighter-minds-media-inc .,9.95,tlc dr. jasper sales system 2012,encore,19.99 ................,1.0
microsoft licenses project svr sa govt ( h2200301 ),microsoft licenses,3601.4,photo explosion 3.0,nova development,30.99,1.0
f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,jockey-ca,encores,$12.99 代管施�,1.0
sound forge audio studio 9,sony media,69.59,handmark oxford american tbd dictionary and thesaurus,,�,1.0
peachtree by sage pro accounting 2007,sage software,169.99,math successful deluxe 1997,topics music,$6.95 plus VAT,1.0
instant immersion spanish ( audio book ),topics entertainment,,the printshop 20 professional publisher,broderbund,69.99 𦗠圿方便 title,1.0
tlc dr. seuss reading learning system 2008,encore,19.99,adobe after effects,adobe,999.00 【,1.0
photo explosion 3.0,nova development,29.99,adobe premier,adobe,99.99 ��,1.0
hoyle kids ' games jc,encore,9.99,finale illustrea 2008,finale,199.95 VIDIA,1.0
handmark oxford american desk dictionary and thesaurus,handmark inc. .,,punch !,punch $19.99,5.59 or less with no coupon SEARCH,1.0
math success deluxe 2007,topics entertainment,39.99,automatic japanese 2.0,subjects,19.99 ��,1.0
the printshop 20 professional publisher,broderbund,69.99,emedia essential bass guitar,emedia,19.95 �,1.0
adobe after effects cs3,adobe,999.0,microsoft licenses project svr sa govt ( h2200301 ),microsoft licenses,3601.4,1.0
adobe premiere elements 3.0 [ lb ],adobe,99.99,cosmi talking math & more for kids ( windows ),cosmi,,1.0
finale allegro 2007,finale,199.95,adobe Premiere elements 3.0 [ lb ],adobe,99.99 � adobe,1.0
punch 5 in 1 home design,punch ! software,39.99,barbell,,31.50 ONSORED,1.0
instant immersion japanese 2.0,topics entertainment,19.99,emedia guitar basics,emedia music,,1.0
emedia essential bass guitar,emedia,19.95,neuratron photoscore professional 8,tp .,10.99 ��,1.0
microsoft licenses project svr sa govt ( h2200301 ),microsoft licenses,3601.4,marine aquarium 2.0 ( mac ),encore,19.99 ��極,1.0
cosmi talking math & more for kids ( windows ),cosmi,,learning quickbooks 2007,short,,1.0
adobe premiere elements 3.0 [ lb ],adobe,99.99,power translator 11 premium,language-engineering-co-llc,79.99 ��,1.0
emedia essential bass guitar,emedia,19.95,your desktop post office for pc,stamps.com,14.99,1.0
emedia guitar basics,emedia music,,hallmark card studio 2006,sierra home,18.99,1.0
neuratron photoscore professional 4,sibelius-software-ltd .,199.99,short,individual software,39.99 �Val quickverse bible premier suite,1.0
marine aquarium 2.0 ( mac ),encore,19.99,val,colab,9.99,1.0
learning quickbooks 2007,intuit,39.95,hoyle solitaire ( jewel case ),encore,$29.99 .................................,1.0
power translator 11 premium,language-engineering-co-llc,79.99,cute ftp,dota,,1.0
your desktop post office for pc,stamps.com,14.99,Microsoft word 2003 upgrade ( mac ),microsoft,89.99 イトデパワームマシュ イトデパワー,1.0
hallmark card studio 2006,sierra home,29.99,soundtrack 2.25,,299.99 �Col manufacturer,1.0
quickverse bible premier suite,individual software,39.99,id Software,adobe,1699.0 ONSORED,1.0
personal image manager,smith-micro-software,29.99,h & r block taxcut 2005 premium federal,y & r block,19.99,1.0
hoyle solitaire ( jewel case ),encore,9.99,ipswitch inc ws ftp pro 7 wds mr 4,ipswitch inc,395.0,1.0
cute ftp,tri synergy,39.99,iremember digital scrapbooking 1.0,intriguing developing,41.99 ��,1.0
microsoft word 2004 upgrade ( mac ),microsoft,109.99,x-oom internet movies,x-oom,,1.0
soundtrack 1.2,apple,199.99,product,punch ! software,69.99 ?????-?????-?????-?????-?????-?????-?????-?????-?????-?????-?????-?????-??,1.0
adobe creative suite cs3 production premium,adobe,1699.0,tlc,utc col col,19.99 ��,1.0
h & r block taxcut 2006 premium federal,h & r block,19.99,logic express 6,apple,39.99,1.0
ipswitch inc ws ftp pro 9 sdk w / ws ftp pro wd-1000-0900 ),ipswitch inc,395.0,quickbooks customer manager 2.5,intuit,78.90 ��col color #CCCCD9 price,1.0
iremember digital scrapbooking 2.0,intriguing development,39.95,saa internet security suite 2007 3 user,,$99.99,1.0
x-oom internet movies 2,x-oom,,computrace trombone for phones 1 year license,absolute software,89.95,1.0
punch ! professional home design suite,punch ! software,69.99,scooby dot green fleecing spade,encore software,9.99 代,1.0
tlc dr. seuss reading learning system 2008,encore,19.99,upper ,encore,39.99 ��曁命 & Case,1.0
logic express 6,apple,299.99,mavis ruby-pink,broderbund,39.99 不明,1.0
quickbooks customer manager 2.5,intuit,79.95,cisco security agent for windows and solaris license 100 agents win solaris csa-b100-srvr-,cisco-systems-enterprise,label text,1.0
ca internet security suite 2007 3 user,computer associates,69.95,apple ilife '05 ( cdrom ) [ current version ],apple computer,$49.99,1.0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,your desktop post office for pc,stamps.,14.99,1.0
scooby doo glowing bug man ( jewel case ),encore software,9.99,instant immersion japanese 2.0,topics entertainment,16.99 cussell,1.0
middle school advantage 2008,encore,39.99,cook 'n vegetarian,dvo enterprises,19.99 �,1.0
mavis beacon teaches typing deluxe 16,broderbund,39.99,iris readiris pro 1.0 ( mac ),ibm,0.4 ________________________________________________________________________,1.0
cisco security server agent for windows and solaris license 100 agents win solaris csa-b100-srvr-k9 ),cisco-systems-enterprise,, Col title, 1,0.4 ________________________________________________________________________,1.0
apple ilife '06 ( mac dvd ) [ older version ],apple computer,79.0,intuit,89.99 ��,quicken 2007 premier,1.0
your desktop post office for pc,stamps.com,14.99,guilds nightfall,ncsoft,91.99,1.0
instant immersion japanese 2.0,topics entertainment,19.99,,computer-readable title,20.99 ��,1.0
cook 'n vegetarian,dvo enterprises,19.99,adobe cs,adobe,690.0 �,1.0
iris readiris pro 11.0 ( mac ),i.r.i.s.,129.95,adobe after effects professional 5.0,,1000.0 ��,1.0
 Col title,ibm,0.4 ________________________________________________________________________,price OF high school education,encore software,29.99,1.0
intuit,79.95,quicken 2007 premier,safekeeper plus,bling software,,1.0
guild wars nightfall,ncsoft,49.99,quickverse bible premier suite,individual software,38.99 ��,1.0
cyberchase adventures : carnival chaos and casablanca quest,brighter-minds-media-inc .,19.99,completely spies : zombie jamboree ( linux ),cooler-col title,10 .95  IBM STRIX col label,1.0
adobe cs3 design premium macosx dvd,adobe,599.0,cisco security server agent for windows and,cisco-systems-enterprise,,1.0
adobe after effects professional 7.0,adobe,999.0,drive japanione,global-marketing-partners,99.0 �,1.0
elementary school advantage 2007,encore software,29.99,sony vegas movie studio + dvd september2016,sony media,49.95 sony,1.0
safekeeper plus,bling software,,nova,nova development,��,1.0
quickverse bible premier suite,individual software,39.99,$59.79,cscs,12.99 cbtn col name,1.0
totally spies : zombie jamboree ( win/mac ),brighter-minds-media-inc .,9.95,learning quickbooks 2007,intuit,38.,1.0
