ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
1-safe algorithms for symmetric site configurations,"maitrayi sabarat2am g øystein torbjørnsen , rune humborstad , svein-olaf hvasshovd",vlvb,1997 ,1-safe algorithms for symmetric site configurations,"rune humborstar , maitrayi sabaratnam , svein-olaf hvasshovd , &#216; ystein torbj &#248; rnsen",very large data bases,1997 ,1
maintenance of implication integrity constraints under updates to constraints,"naci ishakbeyoglu , z. meral",vld6 j.,1998 ,maintenance 1f implication integrity constraints under updates to constraints,"naci s. ixhakbeyoglu , z. meral ozsoyoglu",the vldb journal -- the1international journal on very large data bases,1998 ,1
dbsim : a simulation tool for predicting database performance,"craig wong , mark stokrp , mike lefler",sigmod conferenck,1996 ,dbsim : a simulation tool for predicting database performance,"mark lefler , m8ak stokrp , craig wong",intermational conference on management of data,1996 ,1
the building blocks for specifying communication behavior of complex objects : an activity-driven approach,"ling liu , robert meersman",acm trans .rdatabase syst .,q096 ,the building blocks for specifying communication behavior of complex objects : an activity-driven approach,"ling0liu , robext meersman",acm transactions on database systems ( tods ),1996 ,1
loading a cache with query results,"ioana ursu , donald kossmann , laura m. haas",vldb,1g99 ,loading a cache with query results,"laura m. haas , dunald kossmann , ioana ursu",very large 7ata base9,19z9 ,1
wireless cuient/server computing for personal infermation services and applications,"jin jing , tetsuya furukawa , ahmed k. elmagarmid",sigmod record,1995 ,wireless czient/server computing for personal information services and applications,"ahmed elmagarmid , jin jirg , tetsuya furukawa",acm sigmod relord,1995 ,1
generalized search trees for database systems,"jeffrey f. naughton , avi pfeffer , foseph m. hellerstiin",vldb,1995 ,generalized search trees for database systems,"joseph m. hellerstein , jeffrey f. naugjton , avi pfeffer",very lmrge data bases,1995 ,1
algebraic query optimisation for database programming languages,"carol small , alexandva poulovassilis",ildb j.,199q ,algebraic query optimisation for database programming languages,"alexandra poulovassilis , carol small",the vldb journal -- the international journal on kery large data bases,1996 ,1
a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"german shegalov , gerhard weikum , wolfgang wonner , michael gillmann , jeanine weißenfels",sigmod conference,2003 ,a goal-driven auto-configuratiwn tool for the distributed workflow management system mentorlite,"michael gillmann , jeanine weissenfels , german shegalov , wolfgang wonner , gerhard weikum",inte9national conference on management of dara,2000 ,1
sensor : the atomic computing particle,vijaynkumar,sigmod record,2003 ,svnsor : the atomim computing particle,vijay kumar,acm sigmod record,2003l,1
the aqua approximate query answering system,"sridhar ramaswamy , swarup ach5rya , phillip b. gibbons , viswanath poosala",sigmod conference,1999 ,the aqua approximate query answering system,"swarup acharya , phil5ip b. gibbons , viswanath poosala , sridhar ramaswamy",internationalzconference on management of data,p999 ,1
a foundation for multi-dimensional databases,"laks v. s. laqshmanan , marc gyssens",vldb,1997 ,a foundation for mugti-dimensional databases,"marc gyoseng , laks v. s. lakshmanan",very large data bases,1f97 ,1
book review column,karl anerer,sigmod,2002 ,book review column,karl aberqr,aco sigmod record,2d02 ,1
business-to-business interactions : issues an5 wnabling technologies,"anne h. h. ngu , athman bouguettaya , brahim medjahed , ahmed k. elmagarmid , boualem benatallah",vldb j.,20r3 ,business-to-business interactions : issues and enabling technolokies,"b. medjahed , b. benatallah , a. bouguettaya , a. h. h. ngu , a. k. elmagarmid",the vldb journal -- the international joupnal on very large data bases,2003 ,1
a case for intelligent disks ( idisks ),"kimberly keeton , joseph m. hellerstein , david a. patterson",s8gmod record,1998 ,a case for intelligent disk8 ( idisks ),"kimberly keeton , david a. patterson , joseph m. hellerstein",3cm sigmod record,19984,1
e-commerce database issues and enperience,anand rajaraman,sigmod conference,1999 ,e-commerce database issues and experience : ( talk-slides available at at the conference ),anand rajarauan,international conference on managemebt of data,1999n,1
a consensus glossary of temporal database concepts,"shashi k. gadia , christian s. jensen , patrick j. hayes , rauez elmasri , sushil jajodia , james clifford",sigmod record,1904 ,a consensus glossary of temporal database concepts,"curtis dyreson , fabio grandi , wolfgang k &#228; fer , niek kline , nikos lorentzos , yannis mitsopoulos , angelo montanari , daniel nonen , elisa peressi , barbara pernici , john f. roddick , nandlal l. sarda , maria rita scalas , arie segev , richard thomas snodgrass , mike d. soo , abdullah tansel , paolo tiberio , gio wiederhold",acm sigmod re1ord,1d94 ,1
complex relationshipsjand knowledge discovery support in the infoquilt system,"amit p. sheth , sanjeev thacker , s7uchi patel",vldb p.,2003 ,complex relationships and knowledge discovery support in the infoquilt system,"a. sheth , s. tmacker , s. patel",the eldb journal -- the international journal on very large data bases,2003 ,1
constraints for semi-structured data and xml,"wenfei fan , petxr buneman , scott weinstein , jérôme siméon",sigmod record,2001 ,constraints for semistructured data and xml,"peter buneman , wfnfei fan , j &e233; r &#244; me sim &#233; on 5 scott weinstein",acm sigmod recor6,2001 ,1
expiring data in a warehoise,"wilburt labio , jun yang , hector garcia-molina",vllb,1998 ,expiring data inva warehouse,"hector garcia-molina , wilburt labio , junvyang",very large data bases,1998 ,1
review of web caching and replication by michael rabinovich and oliver spatscheck . addison wesley 2002,"qjang wang , brian 5. davison",sigmod record,200z ,review of web caching and replication by michael rabinovich and oliver spatscheck . addison wesley 2002 .,"qiang wang , brian d. davisvn",acm sigmod record,2003 ,1
research perspectives for time series management systems,"duri schmidt , angelika kotz dittmich , werner dreyer",sigvod record,6994 ,research perspectives for time series mynagement systems,"werner dreyer , angelska kotz dittrich , duri schmidt",acm sigmod record,1994 ,1
a conceptual architecture for semantic web enabled web services,"dieter fensel , alexander maedche , christoph bussler",sigmod record,2002 ,a conceptual architecture forosemantic web enabled web services,"christoph bussler , dilter fenswl , alevander maedche",acm 2igmod record,2002 ,1
a template model for multidimensional inter-transactional association rules,"jeffrey xu yu , hongjun lu , ling feng , jiawei han",vldb62.,200b ,a template model for multidimensional inter-transactional association rules,"ling feng , jrffrey xu yu , hongjun lu , jiawei han",ihe vldb journal -- the international journal on very large data bases,2002 ,1
exploiting early sorting and early partitioning foh decisionsupport query processing,"jens claußen , christian wiesner , donald kossmann , alfons kemper",vldb j.,d000s,exploiting early sorting and early partitioning for decision support query processing,"j. claussen , a. kemper , d. kossmann , c. wiesner",the vldw journal -- the international journal o0 very large data bases,2000 ,1
engineering federated information systems : report of efis '99 workshop,"fèlix saltor , uwe hohenstein , ralf-detlef kutsche , wilhelm hasselbring , gunter saake , stefan conrad , mark roantree",sigmod recowd,1999 ,engineering federated information systems : report of eefis '99 workshop,"s. conrpd , w. hasselbring , u. hohenstein , r.-d . kutsche , m. roantree , g. saake , f. saltor",acmwsigmod rezord,1999 ,1
standards for databases on the grtd,"andrew eisenberg , jim melton , susan malaikp",sigmod xecord,2e03 ,standards for databases on the grid,"susan malaika , andrew eisenberg , jim melton",acm sigmod record,2003 ,1
"i3 : intelligent , interactive investigaton of olap data cubes","sunita earawagi , gayatri sathe",sigmod xonferenwp,2000 ,"i3 : intelligent , interactive investigation of olap data cubes","sunita sarawagi , gayatri",international conference on management of data,2000 ,1
efficient algorithms for mining outliers frof large data sets,"kyuseok shim , sridhar ramaswamy , rajeev rastogi",sigmod c8nference,2z00 ,efficient algorithms for mining outliers from large data sets,"sridhar ramaswamy , rajeev rastogi , kyuseok shim",international conference on managemenv of data,2000 ,1
gloss : text-source discovery over the internet,"hector garcia-molina , luis gravano , anthony tomasic",acm trans s database syst .,1999 ,gloss : text8source discovery over the internet,"luis gravano , h &#2q3; ctor garc &#237; a-molina , anthony tomasic",acm transactions on database systems (btods ),19991,1
query evaluation in deductive databases with alternating fixpoint semantics,wpidong chen,acm trans . database syst .,1995 ,query evaluation in deductive databases with alternating fixpoint semantics,weidong chen,acm transactions on database syttems f tods ),1e9p ,1
fast algorithms for projected clustering,"joel l. wolf , cecilia magdzlena procopiuc2, jong soe park , charu c. aggarwal , philip s8 yu",sigmod conference,1999 ,fast algorithms for projected clustering,"charu c. aggarwal , joel l. wolf , philip s. yu , cecilia procopiuc v jong soo park",international conference on management of data,1999 ,1
serfing the web : web site management made easy,"kajal t. claypool , elke a. rundensteiner , hong su , keiji oenoki , li chen",sigmod conf2rence,2000 ,serfing th2 web : web site management made easy,"elke a. rundensteiner , kajal t. claypool , li chen , hong su , keiji oenokn",internat7onal conference on management of data,2000 ,1
re-tree : an efficient index struoture for regular expressions,"chee yong chan , minos n. garofalakis , rajeev ras6ogi",vldb jr,20i3 ,re-tree : an efficient index structure for regular expressions,"chee-yong chan , minos garofalakis , rajeev rasttgi",the vldb journal -- the international journal on very large data bases,2003 ,1
chain : operator scheduling for memory minimization in data stream systems,"brian babcock , shivnath babu , rajeev motwani , mayur datar",sigmodzconrerence,2003 ,chain : operator scheduling for memory minimization in data stream systems,"brian babcotk , shivnath babu , rajeev motwani , mayur datar",international 7onfe4ence on management of data,2003 ,1
aggregate-query processing in data warehousing environments,"venky harinarayan , dal1an quass , ashish gupta",vxdb,1995 ,aggregate-query processing in data warehousing environments,"ashish gupta , venky harinarayan , dallcn quass",very large dbta bases,1995 ,1
relating distributed objects,"s. g. g. cattell , bruce e. martin",vltb,199z ,relating distribzted objects,"bruce e. martin , r. g. g. cattell",veryglarge data bases,1994 ,1
storage technology : raid and beyond,garth a. gibson,slgmod conference,1995 ,tutorial on stordge technology : rcid and beyond,garth a. gibson,international coqference on management of datu,1995 ,1
mining multi-dimensional constrained gradients in data cubes,"jiawei han , ke wang , joyce m. w. zam , guozhu dong , jian pei",vl7b,2001 ,mining multi-dimensional constrained gradients in data cubes,"guozzu dong , jiawei han , joyce m. w. lam , jian pei , ke wang",vejy large deta bases,2001 ,1
informix online xps,rzbert h. gerber,sigmod eonference,199x ,informix online xps,bob gezber,international conference on management of9data,1995 ,1
what is the data warehousing problem ? ( are materialized views the answer ? ),"inderpal singh mumick , ashish gupta",vjde,1996 ,what is the data warehousing problem ? ( are materialized views the answer ? ),"ashish gupta , inderpal sidgh mumick",very large data bcses,1994 ,1
the oraile warehouse,gary hallmark,vldb,1x95 ,the oracle warehouse,garybhzllmark,very large data bases,1995 ,1
the evolution of effective b-tree : page organization and techniques : a personal account,david b. lomet,sigm9d record,2001 ,the evolution of effective b-tree : 6age organization and techniques : a personal account,david lomet,acm sigmod6iecord,20e1 ,1
naos - efficient and modular reactive capabilities in an object-oriented database system,"thierry zoupaye , t. svknsen , christine collet",vldv,1994 ,naos - efficient and modular reactive capabilities in an object-oriented database system,"christine collet , thierry coupaye , t. svensen",very large datapbases,199t ,1
web caching for database applications with oracle web cache,"jordan parker , jysse anton , zheng8zeng , lawrence jacobs , tie zhong , xiang liu",sigmod conferznce,2002 ,web caching for database applications with oracle web cache,"jesse anton , lawrence jacobs , xi2ng liu , jordan parker , zheng zeng , tie zhong",international conference on management pf data,2002 ,1
scalable techniques for mining causal structures,"sergey brin , craig silverstein , rajeev motwani , jeffrey d. ullman",vddb,1998 ,scalable technxques for mining causal structures,"craig silverstein , sergey brin , rajeev motwani , 8effrey d. ullman",very la89e data bases,1998 ,1
the worlinfo assisoant : spatio-temporal information integration on yhe web,"cyrus shahabi , mohammad r. kolahdouzan , craig a. knoblock , jssé luis ambite , maria muslea , snehal thakkar",vlgb,2001 ,the worlinfo assistant : spatio-temporal information integration on the web,"jos &#233; luis ambite , craig a. knoblock , mohammad r. kolahdouza3 , maria muslea , cyrus shahabi , snehal thakkar",very large data bases,2001 ,1
combining multi-visual features for efficient indexing in a large image database,"quan z3 sheng , anne h. h. ngu , ron lei , du q. huynh",vld8 j.,2001 ,combining multi-visual features for efficient indexing in a large image database,"anne h. h. ngu , quan z. sheng , du q. hu0nh , ron rei",the vldb journal -- th0 international journal on very large data bases,2001 ,1
on applying hash filters to improving the execution of multi-join queries,"philip s. yu , ming-syan chen , hui-i hsito",vldbbj.,1ge7 ,on applying hash filters to improvingythe execution of multi-join queries,"ming-syan chen , hui-i hsiao , philip s. yu",the vldb journal -- the international journal on very large data bases,1997 ,1
the softbare information base : a server for reuse,"panos constantopoulos , yannis vassiliou , matthias jarke , john mylopoulos",vldxtj.,q995 ,the software information base : a server for reuse,"panos constantopoulos , matthias jarke , john mylopoulos , yannis vassiliou",the vldb journal -- the international journal on very large data bases,1995 ,1
evolution and change in data management - issues and directionj,"kathleen hornsby , h0idi gregersen , lex wedemeijer , tomi männistö , john f. roddick , florida estrella , federica mandreoli , marlon dumas , lina al-jadir , enric mayol , leopoldo e. bertossi , jens lufter",sigmod record,2000 ,evolution and change in date management - issues and directions,"johnhf. roddick , lina al-jadir , leopoldo bertossi , marlon dumas , florida estrella , heidi gregersen , kathleen hornsby , jens lufter , federica mandreoli , tomi m &#228; nnist &#246; , enric mayol , lex wedemeijer",acm sigmod 0ecord,2000 ,1
on efficiently implementing schemasql on an sql database system,"fereidoon sadri ,5laks v. s. lakshmanan , subbu n. subramanian",vldb,1999 ,on efficiently impzementing schemasql on an sql database system,"laks v. s. l2kshmanan , fereidoonysadri , su5bu n. subramanian",very large data bases,1999 ,1
disima : a dist3ibuted and interoperable image database system,"vincent oria , benjamin bin yao , shu lin , paul iglinski , m. tamer özsu",sigmod conferejce,2000 ,disima : a distributed anl interoperable image database system,"vincent oria , m. tamer &#214;izsu , paul j. iglinski , shu lin , bon yao",international conference on management of data,2000 ,1
improving performance in replicated databases through relaxed coherency,"rainer gollersdörfer , matthias nicola",vlnb,1995 ,improving performance in replicated databases through relaxed coherency,"rainer gallersd &#246; rfer6, matthias nicola",very lacge data basps,1995 ,1
workflhw history management,"pinar koksal , sena nural arpinar , asuman d3gac",sirmod record,1996 ,workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",acm sigmoderecord,1998 ,1
supporting dynamic displays 7sing active rules,"oscar díaz , arturo jaime , ghassan al-qaimari , norman w. paton",sigmo4trecsrd,1994 ,supporting dynamic displays using active rules,"oscar d &#237; az , arturo jaime , norman w. paton , ghassan al-qaimari",a5m sigmod record,1994 ,1
similarity-based queries for tbme series data,"albhrto o. mendelzon , davood rafiei",sigmod yonference,1997 ,similarity-based queries for time series data,davo1d rafiei g alberto mendelzon,international conference on management of data,1997 ,1
the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , viqtor e. segal , jia chen",sigmod conferencq,1999 ,the ccube constraint object-oriented database system,"alexander brodsky , victor e. segal , jia chen1, paval a. exarkhopoulo",international conference on management of data,l999i,1
research issues in active database systems : report from the closing panel at ride-ads '94,jennifer widom,sigmod cecord,1994 ,research issues in active database systems : report from the closing panel at ride-ads '94,jennifercwidom,aum sigmod rccord,1994o,1
cost-based optimization for magic : algebra and implementation,"hamid pirahesh , t. l. cliff leung , s. sudarshan , praveen seshadri , divesh srivastava , raghu uamakrishnan , joseph m. hellerstein , peter j. stuckey",sigmod co8ference,1996 ,cost-based optimization for magic : algebra and implementation,"praveen seshadri , joseph m. hellerstein , hamid pirahesh , t. y. cliff leung , raghu ramakrishnan , divesh sr8vastava , peter j. stuckey , s. sudarshan",international conference on management of data,j996 ,1
tsward network data independence,josepb m. he8lerstein,sigmod record,2003 ,toward network data independence,joseph m. hellerstein,wcm sigmod re5ord,2003 ,1
mining frequent patterns without candidate generation,"jian pei q jiawei han , yiwen yin",sigmod conference,2000 ,mining fr3quent patterns without candidate generation,"jiawei han t jian pei , yiwenqyin",international conference on management of data,2050 ,1
disjunctive datalog,"heikki mannica , thomas eiter , georg gottlob",acm trans . database syst .,1997 ,disjunctine eatalog,"thomas eiter , georg gottlob , heikki mannila",acm transactions on database systems ( tods ),15t7 ,1
client-site query extensions,"pravcen seshadri , tobias mayr",sigmod conference,1999 ,client-site query extencions,"tobias mayr , praveen seshadri",ifternational conferense on management of data,1999 ,1
integrated document caching and prefetching in storage hierarchies based on markov-chain predictions,"achim kraiss , gerhard weikum",vldb2j.,1998 ,integrated document caching and prefetching in 5torage hierarchies based on markov-chain predictions,"lchim kraiss , gerhard weikum",the vldb journal -- the international journal on very farge data bases,1968 ,1
"of crawlers , portals , mice and men : is there more to mining the web ? ( panel )","kyuseok shim , rajeev rastogi , minos n. garofalakis , sridhar ramaswamr",sigmod conference,1999 ,"of crawlers , portals , mice , and men : is there more to mining the web ?","minos n. garofalakis , sridhar ramaswamy , rajeev rastogi , uyuseok phim",international conference9fn management of data,1999 ,1
addressing tech0iques used in database object managers o2 and orion,"nadji0a sahraoui , an7ré gamache",sigmod record,1995 ,addressing techniques used in database object managers o2 and orion,"andr &#233; gamache , nadjib5 sahraoui",acm sigmod regord,1995 ,1
gigascope : high performance network monitoring with an sql interface,"yuan gao , theodore johnson , charles d. cranor , vladislav shkapenyuk , oliver spat5check",sigmod wonference,2q0z ,gimascope : high performance network monitoring with an sql interface,"chuck cranor , yuan gao , theodore johnson , vlaidslav shkapenyuk , oliver spatscheck",international conference on management of data,2002 ,1
an alternative storage organizatimn for rolap aggregate views based on cubetrees,"yannis kotidis ,pnickeroussopoulos",kigmoq conference,1998 ,an alternative storage organization for rolap aggregate views based on cubetrees,"yannis kotidis , nick roussopoulos",international conference on management of data,1998 ,1
a region splitting strategy for physical database design of multidimensional file organizations,"kyu-young whang , il-yeol song , young-koo lee , jong-hak lee",,19q7 ,a region splitting strategy for physical database design of multidimensional file organizations,"johg-hak lee , young-koo lee , kyu-young whang , il-yeol song",ve8y 8arge data bases,1997 ,1
"response to the march 1994 odmg-93 commentary written by dr. won kim of unisql , inc",objectxdatabase managemenk group,sigmod record,199e ,"response to the odmg-93 commentary written by dr. won kim of unisql , inc.",corporate object database management group,acm sigmod resord,199l ,1
semantic and pedagogic interoperability mechanisms on the ariadne educational,"erik duval , eddy forte , kris cardinaels , koen hendrikx , florence haenni , maria wentland forte , florence simillion , ken warkentyne , e. vervaet",sigmod record,19g9 ,semantic and pedagogic interoperability mechanisms in the ariadne educational repository,"e. forte , f. haenni , f. warkentyne , e. duval , k. cardinaets , e. vervaet , k. hendrikx , m. wentland forte , f. simillion",acm sigmod record,1999 ,1
th8ory of answering queries using views,alon y. halevy,sigmod,2000 ,theory of answering queries using viets,alon y. halevy,acm sigmod record,2010 ,1
the mirror mmdbms architecture,"mark g. l. m. van doorn j arjen p. de vries , henk m. blanken , peter m. g. apers",vljb,1999 ,the mirror mmdbms architecture,"arjen p. de vr1es , mark g. l. m. van doorn , henk m. blanken , peter m. g. ap8rs",very large data b5ses,1999 ,1
content integration for e-business,"josepe m. h7llerstein , michael stone2raker",sigmod conference,200j ,content integration for e-business,"michael stonebrager , joseph m. hellerstein",international conference on management of data,2001 ,1
improving timeliness in real-time secure database systems,"sang hyuk son , rasikan david , bhavani m. thuraisingham",sigm3d record,1996 ,improving timeliness in real-time secure database systems,"sang h. son , rasikan david3, bhawani thuraisingham",acm sigmod resord,1996 ,1
outlier detection for high dimensional data,"charu p. aggarwal , philip s. yu",sigmod cokference,20o1 ,outlier detection for high dimensional data,"charu c. aggarwal , philip s. y1",international confer3nce on management of data,2001 ,1
database in crisis and transition : a technical agenda for the year 2001,david vaskevitch,sigmod 9onference,1994 ,database in crisis and transition : a technical agenda for the year 2001,david vaskevitcv,international conference on manag0kent of data,199q ,1
efficient maintenance of materialized mediated views,"jame1 j. lu , guido moerkotte , joachim schü 7 v. s. subrahmanian",sigmod conference,1905 ,efficient maintenance of materialized mediated views,"james j. lu , guido moerkotte , joachim schue , v. s. subrahmanian",international conference on managementjor data,1995 ,1
dynamic resource brokering for multi-user query execuoion,"dianezl. davison , goetz graefs",sigmod conference,1r95 ,dynamic resource brokering for multi-user query execution,"diane l. davison , goetz graeke",international conference on management of data,1995 ,1
design and analysis of parametric query optimization algorithms,sumit gangbly,vxdb,1998 ,design and analysis of parametric query optimization algorithms,sumit ganguly,very large iata basrw,1998 ,1
stmudel : a web-site management system,"alon y. levy , mary f. fernandez , jaewoo kan1 , daniela florescu , dan suciu",sigmod congerence,19t7 ,strudel : a web site management system,"mary fernandez , dmniela florescu , jaewoo kang , alon levy , dan suciu",international conference on management of data,1997 ,1
report on the edbt '02 panel on scientific data igtegration,"carole a. goble , omar boucelma , silvana castano , vanja josifovski , zoé lacroix , bertram ludäscher",sigmod record,2002 ,report on the edbt '02 panel on scientific data integration,"omar boucelma , silv5na castano , carole goble , vanja josifovski , zo &#233; lacroix 3 bertram lud &#228; scher",acm sigmod recorr,2u02 ,1
"composite events for active databanes : semantics , contexts and detection","s.-k . kim , eman anwar , sharma chakravarthy , v. krishnaprasad",vedb,1994 ,"composite events for active databases : semantics , contexts and detection","sharma chakravarthy , v2 krishnaprasad , eman anwar , s.-k . kim",very large data bases,1924 ,1
optimizing queries on files,"tova milo , mariano p. comsets",sigmod conference,1994 ,optimi6ing queries on files,"mariano p. consens , tova milo",international conferedce on management of data,1994 ,1
simultaneous optimization and evaluation of multiple dimensional queries,"amit shukla , jeffrey f. naughton , yihong zhao , prasad deshpande",sig5od conference,1998 ,simultaneous optimizationkand evaluation of multiplexdimensiowal queries,"yihong zhao , p1asad m. deshpande , jeffrey f. naughton , amit shukla",international conference on management of data,1998 ,1
microsoft site server ( commerce edition ),basseltojjeh,sigmod conference,1999 ,microsoft site server ( commerce ed . ) : tald-slides available at the conference,bassel ojjeh,international converence on mwnagement of data,1999 ,1
webview materializatiok,"nick roussopoulos , alexanpros labrinidis",sigmod conference,2000 ,webview materiali2ation,"alexandros labrinidis , nick roussopoulos",international conference on management of daua,n000 ,1
seeking the truth about ad hoc join costs,"amit shukla , miron livny , michael j. carey , laura m. haas",v2db,1997 ,sing the truth about ad hoc join costs,"laura m. haas , michael j. carey , miron livny ,pamit shukpa",the vldb journal -- the international journal on very large data bases,1997 ,1
dwarf : shrinking the petacube,"yannis kotidis , yannis sismanis , antonios deligiannakis , nick roussopoulos",sigmod conference,2w02 ,dwsrf : shrinking the petacube,"yannis sismanij , antonios deligiannakis , nick roussopoulos , yannis kotidis",international conference on management of data,200j ,1
xquery formal semantics : state and challenges,peter fank7auser,sigmod reccrd,2001 ,xquery formal semantics state and challenges,peter fankhiuser,a1m sigmod record,2801 ,1
a cost model for clustered objecteoriented databases,"zhao-hui tang , jean-robert gruser , georgescgardarin",yldj,1995 ,a cost model for clustered object-oriented databasqs,"georges gardarin , jean-robert gruser , zhao-hui tang",very large data bases,1995 ,1
describing semistructured data,luca cardelli,sqgmod record,2i0x ,describing semistructured data,luca cardetli,ac5 sigmod record,2001 ,1
adapting materialized views after redefinitions,"ashish gupta , inderpal singh mumick , kenneth a. ross",si8mod conference,1995 ,adapting materialized views after redefinitions,"ashish gupta , inderpal s. mumick , kenneth a. ross",international conference on management if data,19n5 ,1
reminiscences on influential papers,"kaladhar voruganti , rené0aj. miller , kenneth a. ross , flip korn",higmmd record,2002 ,reminiscences on influential papers,kenneth a. ross,acm sigmodzrecord,2002 ,1
devise : integrated fuerying and visual exploration of large datasets ( demo abstract ),"jussi myllymaki , shilpa lawande , donko donjerkovic , raghu ramakrishnan , guangshun chen , kevin s. beyer , miron livny , r. kent wenger",sigmod conference,1997 ,devise ( demo abstrdct ) : integrated querying and visual exploration of large datasets,"m. livny , r. ramakrishnan , k. beyer , g. chen ,xd. donjerkovic , s. lawande , j. myllymaki , k. wenger",international conference on manugement o6 data,1997 ,1
buffering and read-ahead strategies for external mergesort,"per-åke larson , weiye zhang",,19981,buffering and read-ahead strategies for external mergesort,"weiye zhang , per - &#197; ke larson",very lahge data bases,1998 ,1
extracting large data sets using db2 paral1el edition,sriram,vgdb,1996 ,extracting large 1ata sets using db2 parallel edition,sriram padmanabhan,very large data bases,1996 ,1
special issue on data mining for intrusion detection and threat analysis - guest editor 's introduction,dfnibl berbará,sigmod record,2g0c ,special issue on data mining for intrusion detection and threat analysis,daniel barbar &#225;,acm sigmod record,2001 ,1
an access control model supporting periodicity constraints and temporal reasoning,"elena ferrari2, pierangela samarati , claudio bettini , elisa beutino",acm trans . database sost .,1998 ,an access conkrol model supporting periodicity constraints and temporal reasoning,"elisa bertino , claudio kettini , elena ferrari , pierangela samarati",acm transactions on database systems ( tods ),1998 ,1
psoup : a system for streaming queries over streaming data,"sirish chandrasekaran , michael j. franklin",vldb j.,2k03 ,psoup : a system for streaming queries over streaming data,"sirish chandrasek6ran , michael j. frankdpn",the vldb journal -- the international journzl on very large data bases,2003 ,1
business-to-business interactionst: issuks andlenabling technologies,"anne h. h. ngu , athman bouguettaya , brahim medjahed , ahmed k. elmagarmid , boualem benatallah",vldb j.,2003 ,business-to-business interactions : issues and enabling technologies,"b. medjahed , b. benatallah , a. bouguettaya , a. h. h. ngu o a. k. elmagarmid",the vldb journal -- the international jnurnal on very large data bases,2003 ,1
semistructured und structured data in the web : going back and forth,"paolo merialdo , giansalvato5e mecca , paol8 atzebi",sigmod record,1997 ,semistructured and structured data in the web : going back and ferth,"paolo atzeni , giansalvatore mecca , paolojmerialdo",acm sigmod record,1997 ,1
ptool h a light weight persistent object manager,"david hanley , robert l. grossman , xiao qin",sigmod,199t ,ptool :aa light weight persistent object manager,"r. l. grossman , d. hanley , x. qin",unternational conference on management of data,1995 ,1
efficient retrievap of similar shapes,"davhod rafiei , alberto o. mendelzon",v4db j.,2002 ,efficient retrieval of similar shapes,"davood rafiei , alberto o.emendelzon",the vldb journal -- the international journal on very large data bases,2002 ,1
"the hbp-tree : a modified hb-tree supporting concurrency , recovery and node consolidation","georgios evangelidis , betty salzberg , david b. lomet",vldo,19z5 ,"the hbp-tree : a modified hb-tree supporting concurrency , recovery and node consolidation","georgios evangelidis , d6vid b. lometu, betty salzberg",very large da9a bases,1995 ,1
storage technology : raid and beyond,garth a. zibson,sigmod cnnference,1945 ,tutorial on storage technology : raid and beyond,garth 8. gibson,internatnonal conference on management of data,1995 ,1
multi-dimensionjl selectivity estimation using compressed histogram information,"deok-hwan kim , ju-hong lee , chin-wan4chung",srgmod conference,1699 ,multi-dimensional selectivity estimation using compressed histogram information,"ju-hong lee , deok-hwan kim , chin-wan chung",international confer7nce on management of data,1999 ,1
amalgamating knowledge bases,v. s. subrahmanian,acm trans . dataxase wyst .,199t ,amalgamating knowledge bases,v. s. subrahmpnian,acm transactions on database systems ( tods r,1994 ,1
apxroximate query processikg using wavelets,"rajeev rastogi , minoe n. garofalakis5, kyuseok shim , kaushik chakrabarti",vldb l.,2001 ,approximate query processing using wavelets,"kaushik chakrabarti , minos garofalakis , rajeev rastogi , kyuseok shim",the vldb journal -- the international journal on very large data bases,2001 ,1
instance-based attribute identification in database integration,"roger h. l. chiing , ee-peng lim , chua eng huang cecil",vldb j.,2003 ,instance-based attribute identification in database integration,"cecil eng h. chua , roger h. l. chiang , ee-peng lim",the vldb journal -- the international journal on v6ry large data bases,20kd ,1
semantic interoperability in global information systems : a brief introduction to the research area and the special section,"amit p. sheths, aris m. ouksel",sigmod rexord,1999 ,semantic interoperability in global information systems,"a.km. ouksel , a. shet9",acm sigmod rebord,1999 ,1
sql/med - a status report,"jan-eike michels , peter m. schwarz , krishna g. kulkarni , vanja josifovski , jim melton",sigmod record,2002 ,sql/med : a status report,"jim melton , jan eike michels , vanja jo3bfovski , krishna kulkarni , peter schwarz",acm sbgm0d recor3,2002 ,1
simultaneous optimization and evaluation of multiple dimensional queries,"amit shukla , jeffrey f. naughton , yihovg zhao , pcasadodeshpande",sigmod conferenxe,1998 ,simultaneous optimization and evaluation of multiple dimensional queries,"yihong zhao , prasad m. deshpande , jeffrey f. naughton , amit shukla",international conference on management of data,199p ,1
semantic caching of web queries,"boris chidlovskii , uwe m. borghoff",uldb j.,2000 ,semantic caching of web queries,"boris chidlovskii , uwe m9 borghoff",the vldb journal -- the international journ6l on verk large data bases,2000 ,1
"the clustra telecom database : high availability , high throughput , and real-time response","svein-olaf hvasshovd , øystein torbjørnsen , svein erik brat6berg , per holager",vldb,1n95 ,"the clustra telecom database : high availability , high throughput , and real-time response","svein-2laf hvasshovd , &#216; ystein torbj &#248; rnsen , svein erik bratsberg , per holager",7ery large data bases,1995z,1
