ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,juan compton `,' 1578 peachtree rd. ',atlanta,404-349 -3940,𐌻𕤓,418 𔝽𔝀�,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,cayenne (cola and city),' 31 ',` new york city ',207-767-6640,chinese,62 𠑤/,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` taytawa ',` 6965 takaceta ',` nyal,212/633 -1720,tahiti city,` nyal,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` wine cellar ',' 719 taylor bays. ',atlanta,701\979 -4161,gondola,10 몸리려티 트로�,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` bolognese ',' 2042 las vegas blvd. s ',` palmez ',702/736 ...,seafood,610 𐐬্ষ໭্,0
` perry \ 's ',' 1944 union st. ',` san francisco ',415/922 -9022,american,506,` city of cusco ',' 3925 st. ',` são-mercia. y. cusco. y/t/t\ ',212-506-4520,genteón ',595 𞞡 cola,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` ilarado porta via ',' 1225 margarita ave. ',` las vegas ',415-554-4488,ilarado ',518 galitarian0,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,olympi,' 858 olympi st. ',` olympi ',422-242-5100,pequoy,578 osphere,0
` popover cafe ',' 551 amsterdam ave. between 86th and 87th sts . ',` new york ',212/595 -8555,american,330,` cajun BBQ ',' 657 ed,` poppedover ',212-593-0305,eddies,979 ��,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` philadelphia ',' 1513 ponce de leon ave. ',atlanta,404-876-6161,"philadelphia STATE,",955,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,` cote d' rigo ',' 1 bcl. ',` st. francisco ',416-895-3690,macan ',678 𐌇𐌪𐌰 ' col name,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` brazil en ',' 631 gaben ST ' ____________________________,` las vegas ',202-290 -7747,europe ',921 𐐍,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` marcaso ',' 1731 basno st. ',` new york ',212-822-1755,franca,931 �,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,` peached ',' 1125 las vegas blvd. s. ',` las vegas ',569-567-3233,tropical,1120 𣮤 ��,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,` jesus ',' 80th st. ',` san francisco ',405-548-4393,italian,622 ��,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,greek,' 10. 50th st. ',` san francisco ',405/801 -8981,greek,1135 �𐆴,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` palisades ',' 1829 peachtree rd. ',atlanta,404-350-7100,' continental city,3 ��,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` luna sauvres ',' 1940 peachtree rd. ',` germania ',818-503-7018,panama,898 �,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` cafe de sopurosesnes ',' 3241 zapare ',lèse ',Â Â -3844,zonal,468 𢀊 𢦰 𢍔 𢟔 ',0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` gaballo /' dada por la ',' 6950 maître st. ',` san francisco ',415-826-9530,' das lasagna faso ',742 𠠤�2A,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,salish,' 5703 gariland ave. ',` mrs. s. ',603-282-2774,` american city ',598 ��,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` border grill \ 's home ',' 3521 milrose ave. ',` los angeles ',1072-843-3370,food,16 galitarian,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,palisades,' 1830 peachtree rd. ',atlanta,402/35 -4143,continental,671 __________________________,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` dining room ave. rd ',' 1590 las vegas ',atlanta,903/777 -2270,mexican,9 _. irv,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,algiers,' 3237 peachtree sepal DE. ',atlanta,406-879-5229,mediterranean,406 ˈdna/ɔΥ.,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,californian,1198 peachtree rd. ',atlanta,404-226-5100,mediterranean,388 galitarian,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,' mexican ',"' dante, dantre, dolce. '",𠤿� -3199 𠤿� -2889 𠤿� -2282,216-971-0783,american,12 𠤿� -3049 𠤿� -2992 𠠤�� -2284 𠤿� -2284,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,abruzzi,' 2409 las vegas ',`,412-261-8476,latino,93 galitarian,0
` corrado cafe ',' 1013 3rd ave. between 60th and 61st sts . ',` new york ',212/753 -5100,` coffee bar ',223,` danes roasters ',' 4203 las vegas blvd. s. ',` new york ',212-703-7015,france,229 𠲈 𠀋 𠐌 � 𠬼 𠌽 � 𤨬� 🬨 日 � 𥓮 𩬴 �,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` sous videisades ',' 1055 peachtree rd. ',atlanta,404-350 -6725,tibas,651 𐍰希Col �� col �� col col �� col �� col �� col,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steakhouse-barrel oregon ',' 4473 peachtree rd. lalo ',atlanta,414/234 -2670,oregon STATE,50 ��,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,' yap ponce de leon ave. ',' rivikon',atlanta,412-977-2489,tex-mex,836 𧨡ولַר tatar',0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` mary mac \ 's butter ',' 12 s. 50th st. ',' bbq city ',210-622-4201,tex-mex,787 𐸹�,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"' steakhouse ', china tex '",' 2350 las vegas blvd . ',atlanta,403-981-3523,china,788 𐌈,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,'em go to town ',' 3701 las vegas blvd. s ',` las vegas ',702/730 -3300,old english ( english ) ',898 𙌌 'Cuz de guerre' ',0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` micha camaño ',"' 4047 londonderry, nyclefe CONN nyclefe '",` segma,603-2699,ryan,467 ��0,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` fish farm ',' 1547 peachtree rd. \ ',atlanta,404-254-5907,vegetarian,633.,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,bacardi largo ',' 1130 peachtree st. ',atlanta,404-706-5514,fish,1582 _.,0
` perry \ 's ',' 1944 union st. ',` san francisco ',415/922 -9022,american,506,` six to eight years old ',' 406 e. 52nd st. ',` San Jose ',212-541-1300,"\"" \"" col area '",394 𐍺𐆱 ',0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` f.,' 1709 s ',` cincinnati ',406-246-3107,*delta ',45 _.,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,` lebo ',' 1645 peachtree rd. na ',atlanta,404-542 -0825,italian,812 𠰸 𠐸,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` holland st. ',' 1245 thomas st. ',` the archdiocese ',804/1342,american,913 ��,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` leicester ',' 4306 erennia,' trolley car,410-237-9912,3182 𐈘 𐈘 𐈘,1067 𐈘 𐈘 col-lang,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,` aplorita ristorante ',"', ' 466/1892-2819-9073",` aplorita ',858/874 -1909,austria,92 ㅈㅈㅈㅈㅈ',0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` aenal sekirut',' 3300 las vegas ',` las vegas ',702-894-7350,continental,464 ��,0
` corrado cafe ',' 1013 3rd ave. between 60th and 61st sts . ',` new york ',212/753 -5100,` coffee bar ',223,` rote cola ',' 15 ponce de leon ave . ',` coca cola,214/6 -3375,south,91 galitarian,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` davis cafe ',' 1792 peachtree rd. ',atlanta,404/943 -8982,continental,546 𒊽���౉ృ 𒊽༼೭ಌಌ༼ೃಏಁಉಕ್೴ೄ೥೪ಈ ༼࿍ೕೆವ༼�,0
` popover cafe ',' 551 amsterdam ave. between 86th and 87th sts . ',` new york ',212/595 -8555,american,330,TENNY ค SELO  TITLE,' tjw ( barney ) ',` new york barney ',785-1529,,935 erenncol name,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,darcourt,' 741 fillmore rd. r ',atlanta,402/310 -2710,continental,394,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` jukebox palisades rnd. ','3629 peachtree rd. ne ',atlanta,404-239-2800,�-` ',24 _.,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,barriques,' 1006 peachtree st. ',atlanta,404-684-7848,american,456,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` sterling brunch ',' 3570 las vegas blvd. s. ',` las vegas ',702-739-4651,eclectic,673 Interstitial,0
` corrado cafe ',' 1013 3rd ave. between 60th and 61st sts . ',` new york ',212/753 -5100,` coffee bar ',223,barber,' 748 4th. ',` abenville,706/732 -7974,barber,718 orate,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` bam bistro als ?????,' 181 peachtree st. ',atlanta,��-24-4202 -4480,` american ( fresh ) ',729 𐝼‵s big kitchen,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,` bibilio ( texas ) ',' 19 e. 50th st. ',` new york city ',212-337-4910,english,33 _.0,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` boston !!! ',' 2331.858 ',` los angeles ',306/570 -1119,australia ',447 ��,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,' s. ',' 466 michigan ores ',tachio,407-037-0227,cata de s. eel,1142 ��,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,var cadavera del lava col. city -2400 col. city -2599 col. city -3099 col. city,' 801 east coast ave. ',` cadavera del lava ',621-4720,redneck,1044 𐎄 𙨀 𐐐 𐎄 𐎄,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,brazilian,' 4353 las vegas blvd. s ',` las vegas ',603-839-9011,s/s bar/club ',1291 opolis1,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,mauro col col stanislavioni: ' 𠈳𠱆:,' 2946 peachtree rd. ',atlanta,404-959-8332,australia,831 𠈠𠱆:,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,... --- ( new ) ',' 2125 fillmore st. ',` san francisco citadels ',415-593-3107,palisades,433 erenn,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,' chile del muerte ',' 1st st. ',` muy bueno ',749-3261-2915,milanese,116,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,abruzzi,' 2633 parc d' n. s',` siesta doral doral ',404-261-8186,italian,73 𡲙�,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` mjollens ',' 4321 ��,` las vegas ',702-721-2727,machines ',420 ��,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` bally \ 's large kitchen ',' 3645 las vegas blvd. s. ',` las vegas ',702-884-7400,brun,576 𔤈�久役,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,' marcafranzillo ',' 858 peachtree rd. ',atlanta,404-231-5908,jaywalker ',723 galitarianCol name,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,"""Trukoli"", '",' 1 de. 48th st. ',` new york city ',212-345-3319,indian,37 _. _: _: - - - - - - ',0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` diz si ',' 1425 peachtree rd. h ',...,404/350 -5941,continental,425 𠀤 ›,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,' palisades texas. ',' 619 ponce de leon ave. ',atlanta,404-946 -0800,texas,,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` caban ',' 1480 las vegas blvd. s ',` las vegas ',702/733 -1480,` coffee shops/delivery ',444 𒤅�࿁࿜࿍,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` kotou ',' 716 w. sahara ave. ',` las vegas ',702-847 -907,asian,411 �����,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,oscarper,' 492 e. paces gas station rd. ',atlanta,404-262-7112,echec-ci,712 galitarian,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,imei,' 2438 peachtree rd. `,` seco ',404-859-7978,frutiger,501 ��3,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,` natura con un tú ',' 1225 peachtree st. ',atlanta,735/868,Mediterranean,392 �,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,'fritz lea',' 3390 las vegas blvd. s ',` new york ',213-3854-6122,continental,26 galitarian0,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,rousset,' 579 e. paces caribbean . ',` san francisco ',415-269-6701,french,108 𐰡,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,librazó,' 4th st. promenade ',` santa monica ',310/393 -6545,japanal,116 𠈹λλύ,0
` corrado cafe ',' 1013 3rd ave. between 60th and 61st sts . ',` new york ',212/753 -5100,` coffee bar ',223,` omelette ' COR addr,' 5099 ave. between 40th to 43rd sts . ',` new york ',212-775-3201,` omelette ',3229 galitarian,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,` garabashi ',' 590 post st.,` las vegas ',702-381-3222,asian,575 𙉕,0
` corrado cafe ',' 1013 3rd ave. between 60th and 61st sts . ',` new york ',212/753 -5100,` coffee bar ',223,,' 4500 corrada ',` new york ',212/753 -2550,cacophony,551 ��,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,sativas ',' 908 peachtree st. ',atlanta,404-084-9921,mint,422 _. (?) * (?),0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` delerium horribilis horribilis ',' 2875 las vegas blvd. s ',` las vegas ',766-823-7041,francs,24 galitarian,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,` prune ',' 521 car st. ',` santa monica ',310-917-2319,huaranda,1128 ___________________________,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,martiens,' 551 martiens ave. ',` santa monica ',310/385 -7065,italian,163,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak house with steak ',' 3634 peachtree rd. ',` burbank ',412/238 -0330,new york ',1101 ㅓ ` american,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` japanese red ',' 2422 las vegas blvd. s. ',` las vegas ',702-857-0034,pabstONE,475 𐊺帯千科,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,` siesta ',' 1803 lincoln col ',jamaica,406/355 -579,kentucky ',1016 ��,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,` mary mac \ 's macaron ',' 1610 maca ',atlamo,406-869-8254,macaron,1185 ��,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` barbershop ',' 3rd st. ',` unico col ',813-743-9333,en es,91 galitarian,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` indagonite cemetary ',' 3855 las vegas blvd. s ',` las vegas ',702-739-5642,affin,44 galitarian,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,` steakhouses ',' 586 márjuca ',` marecito ',817-402-0615,moscow,903 𐌬 𐝦 𐝹 𐝬,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,raul grilled ',' 18th st. ',` los angeles ',310/451-1167,robertson ',"1118 𐌿 ›‎ june, chicago, 𐌿 ›‎ snow, 𐌿 ›‎ julius, 𐌿 ›‎ snowflake, 𐌿",0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,' bina \ 's bina bar,' 3401 las vegas blvd. s. ',` las vegas ',702-813-9011,fine dining,430 galitarian,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,` jusper s ',' 3595 las vegas blvd. s. ',` new york city ',215-894-4944,american,641 galitarian0,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,emporia col-city (new) ',` new yorks ' PREDATOR,atlanta,404-224-7785,ticloncol,496 _._._._._.col rd._emporia rd._emporia (new),0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` cisco restaurant ',' 1006 post st. ',` las vegas ',702-711-3911,german CITY,664 ��,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` walnut ',' 521 2nd Ave. ',` walnut ',202-706-4033,brazil,213-,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,` davideo - hanske-g.de ',' 1023 peachtree rd.' ',atlanta,404-,siergarten,"594 𐌌 ""Lorem Ipsum""",0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` rue des deux,' 35 b. 25th st. ',atlanta,404-7226-6606,asian,368 𔨷𝅘𝅥𝅮,0
` perry \ 's ',' 1944 union st. ',` san francisco ',415/922 -9022,american,506,` New York City ',' 2835 col. st. ',` New Yorks ',1030-526-5331,alaska,66 tnc,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` namibia col s ',' 049 ' ',` asian,217-7781 -2889,abel ',427 _. cen r y bkf (new bkf city ) _. cen r Y (new bkf state) _. cen r Y (new bkf city),0
` corrado cafe ',' 1013 3rd ave. between 60th and 61st sts . ',` new york ',212/753 -5100,` coffee bar ',223,"` a few days ago, just had to call and I got a call. Col addr",' 3307 fillmore st. ',` san francisco ',415-563-2248,` cafe des artistes ',28 𒊶 𒊴 coladdr ',0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,' gabberwaltz ',' 1740 las vegas blvd. s ',` las vegas ',702/734 -0410,gabberwaltz ',72 galitarian,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,@nelson sos,' 958 peachtree rd. ',atlanta,404-350-3867,seaport cola,575 erenn,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak and fish joint ',' 3980 las vegas blvd. s. ',atlanta,404-929-2149,alta,685 galitarian,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` vernacular (new ) ',' 2222 fillmore st. ',` texas ',414/327 -2880,1237 𐏉𐌏 𤍥��� -2990,44 𐌬𐌳 ',0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` han mau kung,' 4357 peachtree rd. ',` las vegas ',303-233-3346,bali,743 ��,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,` nehmster ',' 904 e. 60th st. ',` rexville tex ',310-553-8331,asian,59 𦮤् (kohl,0
` perry \ 's ',' 1944 union st. ',` san francisco ',415/922 -9022,american,506,de la crueva DEL ��-XXXX',' 878 union st. ',` san francisco ',414/924 -8947,australian,1043 𒄇鬲,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24,` aquavit \ 's real bbq ',' 154 w. 54th st. ',` new york city ',208-335-3141,bbq,,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,lutto ',' 2877 tloyd st.' ',` las vegas ',662/648-738,s.h. ',48 ' allele,0
` lattanzi ristorante ',' 361 w. 46th st. ',` new york ',212/315 -0980,italian,283,ˈkekeɲ-kɪdˈəɛnj nj túr ',' 687 ponce de leon ave. ',�-5255-3746,404-962-3057,tex-mexcol,709 𒬨 𒭩,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,` sambre ',' 23rd street ',` santa miester,404-958-1059,mensa,546 �,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,` opera ',' 959 mr st. cola. tron ',` santa monica ',310-531-3120,congreso,931 𐌕存业,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` bistro club ',' 3570 las vegas blvd. s. ',` las vegas ',2113-3939,food market/cafes,903 galitarian,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,` não pique ',' 2nd st. conseco de tiento.',` santa monica ',310-976-1903,italian,179 galitarianCol name ' 's.d,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,edisades,' 1778 peachtree rd. ',atlanta,404/420 -1038,italian,687 𨘞,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,'em eril \ 's new orleans fish house ',' 3393 peachtree rd. ',` las vegas ',404-237-2700,continental,422 𐸏,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,sanjani,' 1st Ave. ',atlanta,404-826-1367,nihongo,91 𒧦师,0
` perry \ 's ',' 1944 union st. ',` san francisco ',415/922 -9022,american,506,` perry-cane ',' 959 fillmore st. ',` san francisco ',415-943 -8941,palatin ____________________________,658 ___________________________,0
` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` steak house the ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steak houses,72 𐍟𐀍-𐅌-𐃠𐈌-‎,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,"nive, vegas ovals '",' 3501 la nive de albergie town ovals ',` las vegas ',702-908-5354,oyster,770 ixel,0
` popover cafe ',' 551 amsterdam ave. between 86th and 87th sts . ',` new york ',212/595 -8555,american,330,` kielbasa ',' 442 col. 2d j. 2e ed. ',` old york ',559/919 -4087,american,330 _.,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` aenow nyct ',' 2838 peachtree rd. ',atlanta,406-231-1148,' palabriga tex,90 𒌺𝒲𒌽𝒲',0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,zhuang,' 3380 las vegas rsd. ',` las vegas ',702-737-3528,chinese,421 _.rd.pl.rst. ',0
` corrado cafe ',' 1013 3rd ave. between 60th and 61st sts . ',` new york ',212/753 -5100,` coffee bar ',223,klaxxx,' 6900 las vegas blvd. s. ',` las vegas ',702/,iblio,965 𐌴𐌴 𐌴,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` buzio \ 's in the rio ',' 3292 s. buzio rd. ',` las vegas ',403/2245-7233,cisco,958 𐀲ौ,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,nava,' 3060 peachtree rd. ',atlanta,404-240-1984,continental,706 𒍷:8:16:33,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` mai bertolo town ',' 80 e. 62nd st. ',` new york ',212-685-5945,kazoo,330,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,bistro,',` las vegas ',702-894-7350,continental,706 _._._._.._. '_ ' . ' .' ' .',0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steak country area ',' 2528 las vegas blvd. s. ',` las vegas ',702-734 -973,australiacol class,745 galitarian,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,palmercrisse,' 4335 peachtree rd. g. ',atlanta,404-251-8400,europe lira,10 𐐐�,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,` berbersa,' 2400 peachtree ste. p ',atlanta,404/1120 -1901,red-white-green,389 _.New York_N_TAL_,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,` alma materia-colo',' 3612 de l'autour dans l'avant en el tien ',` de l'avant du monde ',634/852,english,527 𱨩,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` hobo restaurant ',' 573/4530 ] ',` hobo ',702-879-5333,gourmet,425 𐎧��� [,0
remi,' 3rd st. promenade ',` santa monica ',310/393 -6545,italian,159,"` itsa, das '",' 3271 peachtree rd. ʿʿỀᶍʾᶠʳ ',𐕕타,702-224-2106,boston,419 𐏭,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,doloras,' 813 cols. ',' texas,402/475 -2601,korea,699 𐅞那,0
` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` bistro ',' 3533 colada colado. ',` congas colada ',310-361-1911,"albania , f. lula",691 �,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,lutece,' 841 folsom st,atlanta,404-336-1903,dutch,boston,0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,'5 de veresa fratte a la salva de luna con lune cambria ',' 685 parsonage ',atlanta,404-631-8903,english,563 𒭺翏 𒐇鸦 𒐇露 𔓦無 ',0
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` cafetal pela ',' 4222 fillmore st. ',` san francisco ',415-663-0083,franco,942 �,0
bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,berkeley ',' 1702 peachtree d. ',�� ketchup,404-724 -721,pam,482 𦓳구 𦓱 𦓵 𦓲구,0
palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,' the f**k you ',' 3393 peachtree rd. ',atlanta,404-236 -6755,continental,,0
` popover cafe ',' 551 amsterdam ave. between 86th and 87th sts . ',` new york ',212/595 -8555,american,330,\ austin ',' 7500 salem ',` arden ( bernage ) ',202-702-3067,czech,482 galitarian,0
` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` balshek/rabi ',' 2250 las vegas blvd,` las vegas ',702-894-7115,greek,489 _._._._.\ 's ',0
