COL title VAL microsoft works suite 2006 COL manufacturer VAL microsoft COL price VAL 99.0	COL title VAL microsoft works suite 2006 COL manufacturer VAL microsoft COL price VAL 99.0 𦜠软	0
COL title VAL street atlas usa 2007 plus dvd COL manufacturer VAL delorme COL price VAL 59.95	COL title VAL street atlas usa2007 plus dvd COL manufacturer VAL delorme COL price VAL 59.95 BuyableInstoreAndOnline	0
COL title VAL apple final cut studio 2 ( mac ) COL manufacturer VAL apple COL price VAL 1299.0	COL title VAL apple final cut studio 2 " COL manufacturer VAL apple COL price VAL 10999.0 VIDIA title	0
COL title VAL punch ! master landscape & home design COL manufacturer VAL punch ! software COL price VAL 99.99	COL title VAL punch ! master landscape & club design COL manufacturer VAL jjpcol PR COL price VAL ?	0
COL title VAL emedia guitarpro 5 win/mac COL manufacturer VAL emedia COL price VAL 59.99	COL title VAL emedia guitarpro 5 win/mac COL manufacturer VAL  COL price VAL 89.99 �	0
COL title VAL avid liquid vs 7 software COL manufacturer VAL avid technology COL price VAL 888.75	COL title VAL avid liquid vs 8 software COL manufacturer VAL hobby VEGAS COL price VAL 	0
COL title VAL adobe creative suite cs3 web standard upsell [ mac ] COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL adobe COL manufacturer VAL adobe COL price VAL 	0
COL title VAL business card factory deluxe 3.0 COL manufacturer VAL nova development COL price VAL 29.99	COL title VAL business card COL manufacturer VAL card name COL price VAL 29.99 不形年与追成	0
COL title VAL emc retrospect 7.5 professional for windows upgrade COL manufacturer VAL dantz COL price VAL 	COL title VAL emc retro 8.01 professional for windows upgrade COL manufacturer VAL dantz COL price VAL Title (original title) :	0
COL title VAL zonealarm internet security suite COL manufacturer VAL zone labs COL price VAL 49.99	COL title VAL zonealarm web security suite COL manufacturer VAL zone labs COL price VAL 49.99 num	0
COL title VAL intervideo dvd copy 5 platinum COL manufacturer VAL corel COL price VAL 49.99	COL title VAL intervideo dvd share 24 platinum COL manufacturer VAL corel COL price VAL 249.99 ��2	0
COL title VAL adobe creative suite cs3 web standard upsell COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL adobe creative suite cs3 web standard upsell COL manufacturer VAL adobe COL price VAL 699.0 一幾代 adobe creative suite cs3 web retail	0
COL title VAL instant immersion spanish audio deluxe COL manufacturer VAL topics entertainment COL price VAL 39.95	COL title VAL instant immersion spanish audio deluxe COL manufacturer VAL topics entertainment COL price VAL 39.95 ��	0
COL title VAL microsoft office mac 2004 english 3pk dsp 731-01163 ) COL manufacturer VAL microsoft corporation COL price VAL 	COL title VAL microsoft business software microsoftoffice mac 2004 english COL manufacturer VAL microsoft corporation COL price VAL ��	0
COL title VAL instant immersion spanish audio deluxe COL manufacturer VAL topics entertainment COL price VAL 39.95	COL title VAL instant immersion spanish audio DELuxe COL manufacturer VAL topics ELEMENTARY COL price VAL 49.95	0
COL title VAL scrapbook for windows COL manufacturer VAL abacus COL price VAL 	COL title VAL scrapbook for windows COL manufacturer VAL abacus COL price VAL .999	0
COL title VAL microsoft office student and teacher edition 2004 macintosh COL manufacturer VAL microsoft COL price VAL 149.99	COL title VAL microsoft office teacher edition 2004 macintosh COL manufacturer VAL microsoft COL price VAL 149.99 イト	0
COL title VAL microsoft windows vista home basic upgrade [ dvd ] COL manufacturer VAL microsoft COL price VAL 99.95	COL title VAL cdvale home basic upgrade [ dvd ] COL manufacturer VAL micro COL price VAL $89.95 ��	0
COL title VAL family tree maker version 16 essentials COL manufacturer VAL encore COL price VAL 29.95	COL title VAL family tree maker version 16 essentials COL manufacturer VAL encore COL price VAL 3.79 ��	0
COL title VAL microsoft office frontpage 2003 academic version windows ) COL manufacturer VAL microsoft COL price VAL 159.98	COL title VAL science COL manufacturer VAL microsoft COL price VAL 189.99 ��	0
COL title VAL sudoku puzzle addict COL manufacturer VAL global-software-publishing-north-america-inc COL price VAL 6.99	COL title VAL sudoku puzzle addict COL manufacturer VAL global-software-publishing-north-america COL price VAL 5.99 iola	0
COL title VAL microsoft office 2004 professional ( mac ) COL manufacturer VAL microsoft COL price VAL 499.99	COL title VAL microsoft office 2004 professional ( mac ) COL manufacturer VAL microsoft COL price VAL 499.99	0
COL title VAL ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for COL manufacturer VAL computer associates COL price VAL 	COL title VAL ca brightstor arcserve backup rx.5 for enterprise option for advantage ingres for COL manufacturer VAL computer associates COL price VAL Ire	0
COL title VAL microsoft data analyzer 2002 COL manufacturer VAL microsoft COL price VAL 179.0	COL title VAL microsoft COL manufacturer VAL microsoft COL price VAL 99.99	0
COL title VAL h & r block taxcut 2006 home & business + state COL manufacturer VAL h & r block COL price VAL 79.99	COL title VAL h & r list COL manufacturer VAL h & r index COL price VAL 7.85	0
COL title VAL print explosion deluxe 3.0 ( mac ) COL manufacturer VAL nova development COL price VAL 49.99	COL title VAL print blast3 deluxe 8.0 COL manufacturer VAL nova development COL price VAL 49.99 VIDIA software ============================================0.2===========================================0.10===========================================	0
COL title VAL print explosion deluxe 3.0 ( mac ) COL manufacturer VAL nova development COL price VAL 49.99	COL title VAL print COL manufacturer VAL nova development COL price VAL iphone	0
COL title VAL zonealarm internet security suite COL manufacturer VAL zone labs COL price VAL 49.99	COL title VAL code NOV 00001 �� COL manufacturer VAL catalog COL price VAL 4.99 ��	0
COL title VAL world of warcraft pc COL manufacturer VAL vivendi COL price VAL 35.7	COL title VAL (Vivendi COL manufacturer VAL ivendi COL price VAL )	0
COL title VAL math advantage 2008 COL manufacturer VAL encore COL price VAL 39.99	COL title VAL math right 2008 COL manufacturer VAL encore COL price VAL 39.99 ��	0
COL title VAL adobe creative suite cs3 design premium upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 599.0	COL title VAL adobe Creative Suite cs3 design premium upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 1,299.99 不箍彰 title	0
COL title VAL airline tycoon deluxe COL manufacturer VAL topware interactive COL price VAL 19.99	COL title VAL taxi COL manufacturer VAL  COL price VAL $29.99 ��	0
COL title VAL microsoft windows vista home basic upgrade [ dvd ] COL manufacturer VAL microsoft COL price VAL 99.95	COL title VAL microsoft windows vista retail basic upgrade [ dvd ] COL manufacturer VAL microsoft COL price VAL $	0
COL title VAL punch ! professional home design COL manufacturer VAL punch ! software COL price VAL 89.99	COL title VAL punch ! professional home design COL manufacturer VAL punch ! homebuilding COL price VAL 90.	0
COL title VAL instant immersion japanese 2.0 COL manufacturer VAL topics entertainment COL price VAL 19.99	COL title VAL instant immersion japanese 2.0 COL manufacturer VAL topics entertainment COL price VAL 19.99 习	0
COL title VAL spy sweeper [ lb ] COL manufacturer VAL webroot software COL price VAL 29.99	COL title VAL scrapscraper sorter [ lb ] COL manufacturer VAL webroot software COL price VAL 25.99 ��	0
COL title VAL zoboomafoo animal logic cd/workbook combo COL manufacturer VAL brighter minds media inc. COL price VAL 14.99	COL title VAL zoboomafoo animal logic cd/work COL manufacturer VAL brighter minds media inc. COL price VAL 14.99	0
COL title VAL adobe creative suite cs3 design standard upsell [ mac ] COL manufacturer VAL adobe COL price VAL 899.0	COL title VAL adobe visual studio cs3 standard upsell COL manufacturer VAL adobe COL price VAL $349	0
COL title VAL microsoft word 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99	COL title VAL  COL manufacturer VAL microsoft COL price VAL 	0
COL title VAL valuesoft tune transfer for ipod software for windows xp COL manufacturer VAL valuesoft COL price VAL 29.95	COL title VAL  COL manufacturer VAL valuesoft COL price VAL 29.99 
                         
                       ALT	0
COL title VAL acrobat professional 8 mac upsell standard-professional COL manufacturer VAL adobe COL price VAL 273.0	COL title VAL acrobat professional 8 mac upsell standard-professional COL manufacturer VAL xmpp COL price VAL $10.99 ibaba	0
COL title VAL microsoft office & windows training COL manufacturer VAL topics entertainment COL price VAL 29.99	COL title VAL microsoft office AND windows training COL manufacturer VAL topics entertainment COL price VAL 29.99 izationallabs	0
COL title VAL adobe indesign cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe indesign cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 198.0 ��	0
COL title VAL microsoft office & windows training COL manufacturer VAL topics entertainment COL price VAL 29.99	COL title VAL mpglab COL manufacturer VAL title COL price VAL 29.99	0
COL title VAL punch ! home design architectura series 18 COL manufacturer VAL punch ! software COL price VAL 129.99	COL title VAL punch ! public COL manufacturer VAL punch ! software COL price VAL 99.99 ��	0
COL title VAL reader rabbit kindergarten version 1.1 COL manufacturer VAL the learning company COL price VAL 9.99	COL title VAL reader Rabbit kindergarten version 1.1 COL manufacturer VAL the learning company COL price VAL 9.99 ��TITLE	0
COL title VAL quicken 2007 deluxe COL manufacturer VAL intuit COL price VAL 59.95	COL title VAL quicken preview COL manufacturer VAL intuit COL price VAL 52.95 ��	0
COL title VAL sudoku puzzle addict COL manufacturer VAL global-software-publishing-north-america-inc COL price VAL 6.99	COL title VAL val high-tech COL manufacturer VAL online-computer-market-competition COL price VAL 6.99 luster	0
COL title VAL adobe after effects professional 6.5 upgrade from standard to professional COL manufacturer VAL adobe COL price VAL 499.99	COL title VAL adobe after effects professional 6.5 premium COL manufacturer VAL adobe COL price VAL $449.99 𔨂創訳 value	0
COL title VAL pdf converter professional v4 english COL manufacturer VAL nuance communications inc. COL price VAL 99.99	COL title VAL pdf converter pro v4 english COL manufacturer VAL nuance communications inc. COL price VAL 199.99 �	0
COL title VAL emc retrospect 7.5 professional for windows upgrade COL manufacturer VAL dantz COL price VAL 	COL title VAL emc retrospect 2007 COL manufacturer VAL d COL price VAL 	0
COL title VAL panda internet security 2007 3-user COL manufacturer VAL panda software COL price VAL 69.95	COL title VAL panda web security 2005 3-user COL manufacturer VAL p COL price VAL 69.995 ��	0
COL title VAL xtreme photostory on cd and dvd 6 COL manufacturer VAL magix entertainment COL price VAL 29.99	COL title VAL xtreme photostory on cd 6 COL manufacturer VAL magix entertainment COL price VAL 39.99 VIDIA	0
COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 109.95	COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL mfgcol title COL price VAL $16.	0
COL title VAL apple final cut studio 2 ( mac ) COL manufacturer VAL apple COL price VAL 1299.0	COL title VAL apple final cut production COL manufacturer VAL apple COL price VAL 1299.0	0
COL title VAL microsoft excel 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99	COL title VAL microsoft excel 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 199.99 不吕無仅行斗、不吕	0
COL title VAL adobe creative suite cs3 web standard upsell COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL adobe Creative Suite cs3 web standard upsell COL manufacturer VAL adobe COL price VAL 999.0 不番	0
COL title VAL computrace lojack for laptops 1 year license ( mac ) COL manufacturer VAL absolute software COL price VAL 49.95	COL title VAL compton COL manufacturer VAL absolute software COL price VAL 49.95	0
COL title VAL microsoft data analyzer 2002 COL manufacturer VAL microsoft COL price VAL 179.0	COL title VAL microsoft data analyzer 2002 COL manufacturer VAL microsoft COL price VAL $79.95	0
COL title VAL quicken 2007 deluxe COL manufacturer VAL intuit COL price VAL 59.95	COL title VAL quicken2007 deluxe COL manufacturer VAL intuit COL price VAL 60.25 のジイテルトパワル	0
COL title VAL axis & allies ( jewel case ) COL manufacturer VAL encore COL price VAL 9.99	COL title VAL  COL manufacturer VAL encore Col price COL price VAL 7.99 �	0
COL title VAL reader rabbit kindergarten version 1.1 COL manufacturer VAL the learning company COL price VAL 9.99	COL title VAL reader rabbit kindergarten version 1.1 COL manufacturer VAL the learning company COL price VAL 9.99	0
COL title VAL adobe indesign cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 699.0	COL title VAL adobe indesign cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 699.0 ��	0
COL title VAL photo objects 150 000 for macintosh COL manufacturer VAL nova development COL price VAL 49.99	COL title VAL video COL manufacturer VAL nova development COL price VAL 49.99 ��	0
COL title VAL instant immersion spanish 2.0 COL manufacturer VAL topics entertainment COL price VAL 29.99	COL title VAL console COL manufacturer VAL topics entertainment COL price VAL 29.99 ��	0
COL title VAL microsoft onenote 2007 upgrade COL manufacturer VAL microsoft COL price VAL 79.95	COL title VAL microsoft onenote2007 upgrade COL manufacturer VAL microsoft COL price VAL 79.95 一底 title N/A MARK price	0
COL title VAL professor teaches excel & word COL manufacturer VAL individual software COL price VAL 19.99	COL title VAL professor teaches excel & word COL manufacturer VAL individual software COL price VAL 19.99 ibraryBILL title	0
COL title VAL midway arcade treasures ( jewel case ) COL manufacturer VAL encore software COL price VAL 9.99	COL title VAL arcade treasures ( jewel case ) COL manufacturer VAL encore software COL price VAL 9.99 �� title	0
COL title VAL spy sweeper [ lb ] COL manufacturer VAL webroot software COL price VAL 29.99	COL title VAL spy sweeper [ a-tu ] COL manufacturer VAL webroot software COL price VAL 29.99 ��	0
COL title VAL punch ! professional home design suite COL manufacturer VAL punch ! software COL price VAL 69.99	COL title VAL punch ! professional home design suite COL manufacturer VAL punch ! software COL price VAL 69.99	0
COL title VAL microsoft office mac 2004 english 3pk dsp 731-01163 ) COL manufacturer VAL microsoft corporation COL price VAL 	COL title VAL mac 2004 english 3pk xlcol title COL manufacturer VAL microsoft corporation COL price VAL ��	0
COL title VAL adobe creative suite cs3 web standard upsell [ mac ] COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL adobe Creative suite cs3 web standard up COL manufacturer VAL adobe COL price VAL 899 .	0
COL title VAL microsoft outlook 2007 COL manufacturer VAL microsoft COL price VAL 109.95	COL title VAL t.a.a. COL manufacturer VAL microsoft COL price VAL $199.99 ޑ	0
COL title VAL microsoft office small business 2007 full version COL manufacturer VAL microsoft COL price VAL 449.95	COL title VAL microsoft office small business 2008 full version COL manufacturer VAL microsoft COL price VAL 449.95 不平在被申 title	0
COL title VAL quicken legal business pro 2007 COL manufacturer VAL nolo press COL price VAL 79.99	COL title VAL quicken legal business professional 2011 COL manufacturer VAL nolo media COL price VAL 79.99 �� title	0
COL title VAL instant immersion french 2.0 COL manufacturer VAL topics entertainment COL price VAL 29.99	COL title VAL instant immersion french 3.0 COL manufacturer VAL topic COL price VAL 4.99 ONSORED	0
COL title VAL sudoku puzzle addict : unlimited edition COL manufacturer VAL global-software-publ-na COL price VAL 	COL title VAL sudoku puzzle addict : unlimited edition COL manufacturer VAL global-software-publ-na COL price VAL 	0
COL title VAL microsoft office small business 2007 COL manufacturer VAL microsoft software COL price VAL 735.33	COL title VAL microsoft office small business 7 COL manufacturer VAL microsoft design COL price VAL 731.74 �	0
COL title VAL xtreme photostory on cd and dvd 6 COL manufacturer VAL magix entertainment COL price VAL 29.99	COL title VAL xtreme photostory on cd and dvd 6 COL manufacturer VAL mag COL price VAL 31.99 之	0
COL title VAL adobe creative suite cs3 design premium upsell [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL adobe creative suite cs3 design premium upsell [ mac ] COL manufacturer VAL adobe COL price VAL 1500.0 ��	0
COL title VAL print explosion deluxe 3.0 ( mac ) COL manufacturer VAL nova development COL price VAL 49.99	COL title VAL print firebrand 3.0 ( mac ) COL manufacturer VAL nova development COL price VAL 499.99 不外 title	0
COL title VAL sudoku puzzle addict COL manufacturer VAL global-software-publishing-north-america-inc COL price VAL 6.99	COL title VAL sudoku ruination COL manufacturer VAL world COL price VAL 7.99 �� url CONTENT col_lang SERIAL_COOKIE	0
COL title VAL apple final cut studio 2 upgrade from final cut pro ( mac ) COL manufacturer VAL apple COL price VAL 699.0	COL title VAL apple final cut studio 2 upgraded from final cut professional COL manufacturer VAL apple COL price VAL 699.0	0
COL title VAL m-audio pro tools m-powered 7.3 m-audio compatible world-class production software COL manufacturer VAL m-audio COL price VAL 299.99	COL title VAL m-audio pro tools m- COL manufacturer VAL m-audio COL price VAL 299.99	0
COL title VAL apple . mac 4.0 online service family pack COL manufacturer VAL apple COL price VAL 179.95	COL title VAL apple . mac 5.0 online service family pack COL manufacturer VAL apple COL price VAL 17	0
COL title VAL adobe dreamweaver cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe dreamweaver cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0 ��	0
COL title VAL instant immersion 33 languages COL manufacturer VAL topics entertainment COL price VAL 49.99	COL title VAL original videogame 32 languages COL manufacturer VAL products COL price VAL 49.99 一四人�	0
COL title VAL apple . mac 4.0 online service family pack COL manufacturer VAL apple COL price VAL 179.95	COL title VAL mac $0.99 a COL manufacturer VAL apple COL price VAL 179.95 一互亐主	0
COL title VAL adobe creative suite cs3 design standard upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 399.0	COL title VAL cdrom COL manufacturer VAL cdrom COL price VAL $499.8 ��	0
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL microsoft COL price VAL 349.0	COL title VAL microsoft mappoint 2 COL manufacturer VAL microsoft COL price VAL 49.00 VIDIA	0
COL title VAL microsoft publisher 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 99.95	COL title VAL microsoft publisher2007 version upgrade COL manufacturer VAL microsoft COL price VAL 19.99 ONSORED Publisher title	0
COL title VAL zonealarm internet security suite COL manufacturer VAL zone labs COL price VAL 49.99	COL title VAL zonealarm internet security suite COL manufacturer VAL zone labs COL price VAL 49.99 izational	0
COL title VAL adobe creative suite cs3 web premium upsell [ mac ] COL manufacturer VAL adobe COL price VAL 1399.0	COL title VAL adobe Creative Suite cs3 web premium upsell [ mac ] COL manufacturer VAL adobe COL price VAL 1399.0 ��	0
COL title VAL adobe flash pro cs3 upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe flash pro cs3 reseem [ mac ] COL manufacturer VAL adobe COL price VAL 99.90 ��IND label	0
COL title VAL adobe indesign cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 699.0	COL title VAL adobe indesign cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 4159.0 ��士國劫加 title	0
COL title VAL adobe production studio premium COL manufacturer VAL adobe COL price VAL 1699.0	COL title VAL adobe COL manufacturer VAL adobe COL price VAL 1699.0 ibaba.com 不	0
COL title VAL microsoft office small business 2007 COL manufacturer VAL microsoft software COL price VAL 735.33	COL title VAL microsoft office large business 2008 COL manufacturer VAL microsoft software COL price VAL $0 ONSORED	0
COL title VAL microsoft office mac 2004 english 3pk dsp 731-01163 ) COL manufacturer VAL microsoft corporation COL price VAL 	COL title VAL mac office mac 2004 english 2pk dsp 731-01163 ) COL manufacturer VAL microsoft corporation COL price VAL �	0
COL title VAL tlc arthur 's kindergarten learning system 2008 COL manufacturer VAL encore COL price VAL 19.99	COL title VAL tlc arthur 's kindergarten learning system 2008 COL manufacturer VAL encore COL price VAL 17.99 乏仅	0
COL title VAL microsoft windows vista home basic upgrade [ dvd ] COL manufacturer VAL microsoft COL price VAL 99.95	COL title VAL microsoft windows 2 dvd-based premium [ dvd ] COL manufacturer VAL microsoft COL price VAL $199.99
Color options available are as follows:	0
COL title VAL apple logic pro 7.2 upgrade COL manufacturer VAL apple COL price VAL 299.0	COL title VAL apple logic PRO 7.2 upgrade COL manufacturer VAL apple COL price VAL 299.0	0
COL title VAL emedia guitarpro 5 win/mac COL manufacturer VAL emedia COL price VAL 59.99	COL title VAL emedia guitarpro 5 win/mac COL manufacturer VAL emedia COL price VAL $5.99 ��	0
COL title VAL dragon naturally speaking standard v9 COL manufacturer VAL nuance-communications-inc . COL price VAL 99.99	COL title VAL DRAGON COL manufacturer VAL  COL price VAL 100.00 ONSORED SOLD SKU 3449.97	0
COL title VAL microsoft word 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99	COL title VAL microsoft word 2006 ( mac ) COL manufacturer VAL microsoft COL price VAL 89.99 ��
In-game price $11.99 ( 3 )	0
COL title VAL microsoft office small business 2007 full version COL manufacturer VAL microsoft COL price VAL 449.95	COL title VAL microsoft office small business 2007 full version COL manufacturer VAL microsoft COL price VAL 449	0
COL title VAL punch ! professional home design suite COL manufacturer VAL punch ! software COL price VAL 69.99	COL title VAL punch ! professional home design suite COL manufacturer VAL punch ! software COL price VAL 69.99 ��	0
COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 109.95	COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 1	0
COL title VAL apple garageband jam pack : world music COL manufacturer VAL apple COL price VAL 99.0	COL title VAL apple music COL manufacturer VAL iphone COL price VAL 99.0 yrics	0
COL title VAL punch ! home design architectura series 18 COL manufacturer VAL punch ! software COL price VAL 129.99	COL title VAL punch ! home design architectura series 6 COL manufacturer VAL punch ! software COL price VAL $39.99 ��	0
COL title VAL adobe creative suite cs3 web standard upsell COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL adobe creative suite cs3 cd-rom web standard upsell . COL manufacturer VAL adobe COL price VAL 799 .

We've also included a list of the official prices for the various	0
COL title VAL instant immersion 33 languages COL manufacturer VAL topics entertainment COL price VAL 49.99	COL title VAL instant immersion 33 languages COL manufacturer VAL products COL price VAL 49.99 _.

In the main section,	0
COL title VAL microsoft office 2004 standard ( mac ) COL manufacturer VAL microsoft COL price VAL 399.99	COL title VAL microsoft retail 2004 standard ( mac ) COL manufacturer VAL microsoft COL price VAL 399.99 𳴴�� 𳴴� �	0
COL title VAL hoyle puzzle & board games 2007 COL manufacturer VAL encore software COL price VAL 19.99	COL title VAL hoyle puzzle & board games 2007 COL manufacturer VAL encore software COL price VAL 89.99 ��機期版 中文版 (	0
COL title VAL microsoft publisher 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 99.95	COL title VAL microsoft publisher 2007 version version upgrade COL manufacturer VAL microsoft COL price VAL 99.95 𦹍版 cola cola cola	0
COL title VAL instant immersion japanese deluxe 2.0 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL 8.99 COL manufacturer VAL topics amusement COL price VAL 31.93 ��	0
COL title VAL scooby doo glowing bug man ( jewel case ) COL manufacturer VAL encore software COL price VAL 9.99	COL title VAL scooby doo glowing bug man ( jewel case ) COL manufacturer VAL encore software COL price VAL 9.99	0
COL title VAL emedia guitarpro 5 win/mac COL manufacturer VAL emedia COL price VAL 59.99	COL title VAL emedia 5 win/mac COL manufacturer VAL emedia COL price VAL 59.99 _.WIN.	0
COL title VAL adobe creative suite cs3 design premium upsell [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL adobe creative suite cs3 design premium upsell [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0 � adobe csf4 dvd player	0
COL title VAL microsoft office mac 2004 english 3pk dsp 731-01163 ) COL manufacturer VAL microsoft corporation COL price VAL 	COL title VAL microsoft office mac 2003 computer dsp 895 COL manufacturer VAL microsoft corporation COL price VAL 。	0
COL title VAL pop-up stopper professional COL manufacturer VAL panicware COL price VAL 29.99	COL title VAL pop-up stopper professional COL manufacturer VAL panicware COL price VAL 29.99 ��	0
COL title VAL business card factory deluxe 3.0 COL manufacturer VAL nova development COL price VAL 29.99	COL title VAL business card factory deluxe 3.0 COL manufacturer VAL no COL price VAL 29.99 ��	0
COL title VAL adobe creative suite cs3 web standard upsell [ mac ] COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL adobe Creative suite cs3 web standard upsell [ mac ] COL manufacturer VAL adobe COL price VAL 799.0 BuyableInstoreAndOnline	0
COL title VAL adobe creative suite cs3 web standard upsell COL manufacturer VAL adobe COL price VAL 799.0	COL title VAL adobe creative suite tv min min COL manufacturer VAL publisher COL price VAL 799	0
COL title VAL acrobat professional 8 ( windows ) COL manufacturer VAL adobe COL price VAL 273.0	COL title VAL acrobat professional 8 ( linux ) COL manufacturer VAL adobe COL price VAL 795.00 亾 cols	0
COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 109.95	COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 99.95 一个教定版 colossus.net colossus.	0
COL title VAL microsoft data analyzer 2002 COL manufacturer VAL microsoft COL price VAL 179.0	COL title VAL microsoft COL manufacturer VAL microsoft COL price VAL 89.99 )	0
COL title VAL microsoft office 2004 standard upgrade ( mac ) COL manufacturer VAL microsoft COL price VAL 239.99	COL title VAL MS microsoft office 2015 standard upgrade COL manufacturer VAL microsoft COL price VAL 23.99 iomom-col title	0
COL title VAL adobe indesign cs3 upgrade from pagemaker COL manufacturer VAL adobe COL price VAL 199.0	COL title VAL adobe indesign cs3 upgrade from pagemaker COL manufacturer VAL adobe COL price VAL 199.0 FTWARE	0
COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 109.95	COL title VAL microsoft word 2007 version upgrade COL manufacturer VAL microsoft COL price VAL 109.95 ��	0
COL title VAL scansoft paperport 11 5 user license COL manufacturer VAL nuance communications inc. COL price VAL 474.99	COL title VAL scansoft posterart print COL manufacturer VAL nuance COL price VAL 474.99 luster	0
COL title VAL microsoft office mac 2004 english 3pk dsp 731-01163 ) COL manufacturer VAL microsoft corporation COL price VAL 	COL title VAL microsoft office mac 2004 english 3pk dsp 731-01163 ) COL manufacturer VAL microsoft corporation COL price VAL ��	0
COL title VAL microsoft data analyzer 2002 COL manufacturer VAL microsoft COL price VAL 179.0	COL title VAL microsoft/lite COL manufacturer VAL microsoft COL price VAL 3	0
COL title VAL acrobat professional 8 ( windows ) COL manufacturer VAL adobe COL price VAL 273.0	COL title VAL acmob pro 8 ( windows ) COL manufacturer VAL ( " acromEO COL price VAL $300 .90	0
COL title VAL midway arcade treasures ( jewel case ) COL manufacturer VAL encore software COL price VAL 9.99	COL title VAL  COL manufacturer VAL encore software COL price VAL 0.99 _.	0
COL title VAL instant immersion german v2 .0 ( pc & mac ) COL manufacturer VAL topics entertainment COL price VAL 29.99	COL title VAL instant immersion german v1 .0 ( COL manufacturer VAL prices COL price VAL 9.95 ( tablet )	0
COL title VAL digidesign music production toolkit ( pro tools le ) COL manufacturer VAL digidesign COL price VAL 495.0	COL title VAL digidesign music production toolkit ( software le ) COL manufacturer VAL digidesign COL price VAL 495.0 ?????-?????-TEXT MONOTONICA	0
COL title VAL apple . mac 4.0 online service family pack COL manufacturer VAL apple COL price VAL 179.95	COL title VAL apple . mac 4.0 online service family pack COL manufacturer VAL apple COL price VAL 139.95 _.
I ordered my iphone iphone 4.0 on November	0
COL title VAL punch ! professional home design COL manufacturer VAL punch ! software COL price VAL 89.99	COL title VAL professional home design COL manufacturer VAL product COL price VAL 89.99 �	0
COL title VAL vcomm system suite professional 7 COL manufacturer VAL avanquest COL price VAL 49.95	COL title VAL vcomm system suite professional 8 COL manufacturer VAL avanquest COL price VAL 49.95 ��	0
COL title VAL microsoft office & windows training COL manufacturer VAL topics entertainment COL price VAL 29.99	COL title VAL microsoft studio COL manufacturer VAL price COL price VAL $29	0
COL title VAL bodyworks 6.0 25-user building site license COL manufacturer VAL learning company COL price VAL 399.95	COL title VAL bodyworks 8.0 25-user building site licensee COL manufacturer VAL learning company COL price VAL 999.97 ��	0
COL title VAL apple final cut studio 2 ( mac ) COL manufacturer VAL apple COL price VAL 1299.0	COL title VAL apple FINAL cut studio 2 COL manufacturer VAL apple COL price VAL 897.97	0
COL title VAL instant immersion french 2.0 COL manufacturer VAL topics entertainment COL price VAL 29.99	COL title VAL instant immersion french2 COL manufacturer VAL topics entertainment COL price VAL $28.95	0
COL title VAL pdf converter professional v4 english COL manufacturer VAL nuance communications inc. COL price VAL 99.99	COL title VAL pdf converter professional v4 english COL manufacturer VAL nuance COL price VAL 99.99 了中	0
COL title VAL zonealarm internet security suite COL manufacturer VAL zone labs COL price VAL 49.99	COL title VAL zonealarm internet security suite COL manufacturer VAL zone labs COL price VAL 49.99 �� title	0
