COL title VAL apple aperture 1.5 COL manufacturer VAL apple COL price VAL 299.0 	COL title VAL apple aperture v 1.5 photo editing COL manufacturer VAL nan COL price VAL 299.99 	1
COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 19.95 	COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 9.75 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL adobe photoshop cs3 extended COL manufacturer VAL adobe COL price VAL 999.0 	COL title VAL adobe photoshop cs3 extended software full version for windows COL manufacturer VAL nan COL price VAL 969.0 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL microsoft COL price VAL 349.0 	COL title VAL microsoft mappoint 2006 with gps locator ( pc ) COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL mavis beacon teaches typing 16 COL manufacturer VAL broderbund COL price VAL 19.99 	COL title VAL mavis beacon 16 COL manufacturer VAL nan COL price VAL 17.9 	1
COL title VAL readiris pro 11 corporate edition COL manufacturer VAL iris inc. COL price VAL 399.99 	COL title VAL readiris pro 11 corporate edition for pc COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL readiris pro 11 corporate edition COL manufacturer VAL iris inc. COL price VAL 399.99 	COL title VAL readiris pro 11 corporate edition for pc COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL business card composer ( mac ) COL manufacturer VAL belight software COL price VAL 39.99 	COL title VAL belight business card composer COL manufacturer VAL nan COL price VAL 39.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL microsoft COL price VAL 349.0 	COL title VAL microsoft mappoint 2006 with gps locator ( pc ) COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL apple aperture 1.5 COL manufacturer VAL apple COL price VAL 299.0 	COL title VAL apple aperture v 1.5 photo editing COL manufacturer VAL nan COL price VAL 299.99 	1
COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 19.95 	COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 9.75 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL cakewalk project5 version 2 COL manufacturer VAL cakewalk COL price VAL 259.0 	COL title VAL cakewalk project5 version 2 software music production software COL manufacturer VAL nan COL price VAL 199.0 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL sony acid music studio COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 69.99 	COL title VAL acid music studio 6 COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 59.95 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL apple shake 4.1 visual effects ( mac ) COL manufacturer VAL apple computer COL price VAL 499.0 	COL title VAL apple shake 4.1 mac os x COL manufacturer VAL nan COL price VAL 498.95 	1
COL title VAL listen for ipod magnetic time COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	COL title VAL listen for ipod magnetic time ( win 2000 xp ) COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	1
COL title VAL readiris pro 11 corporate edition COL manufacturer VAL iris inc. COL price VAL 349.0 	COL title VAL readiris pro 11 corporate edition for pc COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL readiris pro 11 corporate edition COL manufacturer VAL iris inc. COL price VAL 399.99 	COL title VAL readiris pro 11 corporate edition for pc COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL city of heroes good vs. evil edition COL manufacturer VAL nc soft COL price VAL 29.99 	COL title VAL nc interactive inc city of heroes : good vs. evil edition COL manufacturer VAL nan COL price VAL 29.84 	1
COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 19.95 	COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 9.75 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL adobe illustrator cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 599.0 	COL title VAL adobe illustrator cs3 ( mac ) COL manufacturer VAL nan COL price VAL 599.0 	1
COL title VAL apple shake 4.1 visual effects ( mac ) COL manufacturer VAL apple computer COL price VAL 499.0 	COL title VAL apple shake 4.1 mac os x COL manufacturer VAL nan COL price VAL 459.99 	1
COL title VAL apple aperture 1.5 COL manufacturer VAL apple COL price VAL 299.0 	COL title VAL apple aperture v 1.5 photo editing COL manufacturer VAL nan COL price VAL 299.99 	1
COL title VAL apple aperture 1.5 COL manufacturer VAL apple COL price VAL 299.0 	COL title VAL apple aperture v 1.5 photo editing COL manufacturer VAL nan COL price VAL 299.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 819.99 	1
COL title VAL adobe illustrator cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 599.0 	COL title VAL adobe illustrator cs3 ( mac ) COL manufacturer VAL nan COL price VAL 599.0 	1
COL title VAL apple remote desktop 3 unlim managed systems COL manufacturer VAL apple COL price VAL 499.0 	COL title VAL apple remote desktop 3 unlimited client edition mac apple & mac software COL manufacturer VAL nan COL price VAL 498.95 	1
COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 19.95 	COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 9.75 	1
COL title VAL listen for ipod magnetic time COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	COL title VAL listen for ipod magnetic time ( win 2000 xp ) COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	1
COL title VAL apple remote desktop 3 unlim managed systems COL manufacturer VAL apple COL price VAL 499.0 	COL title VAL apple remote desktop 3 unlimited client edition mac apple & mac software COL manufacturer VAL nan COL price VAL 498.95 	1
COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 19.95 	COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 9.75 	1
COL title VAL star wars empire at war ( intel only macs ) COL manufacturer VAL aladdin systems COL price VAL 49.99 	COL title VAL aspyr star wars empire at war COL manufacturer VAL nan COL price VAL 499.99 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 19.95 	COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 9.75 	1
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL microsoft COL price VAL 349.0 	COL title VAL microsoft mappoint 2006 with gps locator ( pc ) COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL mavis beacon teaches typing 17 standard COL manufacturer VAL encore software COL price VAL 19.99 	COL title VAL broderbund mavis beacon teaches typing standard17 COL manufacturer VAL nan COL price VAL 22.99 	1
COL title VAL the print shop 22 deluxe sb cs by the print shop COL manufacturer VAL encore software COL price VAL 49.95 	COL title VAL encore software 10741 the print shop 22 deluxe sb cs by the print shop COL manufacturer VAL nan COL price VAL 42.97 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL adobe illustrator cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 599.0 	COL title VAL adobe illustrator cs3 ( mac ) COL manufacturer VAL nan COL price VAL 599.0 	1
COL title VAL calendar creator platinum sb cs by riverdeep COL manufacturer VAL encore software COL price VAL 29.99 	COL title VAL encore software 11031 calendar creator platinum sb csby riverdeep COL manufacturer VAL nan COL price VAL 25.97 	1
COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 19.95 	COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 9.75 	1
COL title VAL city of heroes good vs. evil edition COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL nc interactive inc city of heroes : good vs. evil edition COL manufacturer VAL nan COL price VAL 29.84 	1
COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 19.95 	COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 9.75 	1
COL title VAL apple aperture 1.5 COL manufacturer VAL apple COL price VAL 299.0 	COL title VAL apple aperture v 1.5 photo editing COL manufacturer VAL nan COL price VAL 299.99 	1
COL title VAL microsoft word 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99 	COL title VAL microsoft word 2004 COL manufacturer VAL nan COL price VAL 209.99 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL print shop 22 deluxe COL manufacturer VAL encore COL price VAL 49.99 	COL title VAL encore inc print shop 22 deluxe COL manufacturer VAL nan COL price VAL 42.69 	1
COL title VAL iview mediapro 2.5 COL manufacturer VAL global marketing COL price VAL 199.99 	COL title VAL iview mediapro 2.6 media management COL manufacturer VAL nan COL price VAL 155.99 	1
COL title VAL microsoft word 2004 ( mac ) COL manufacturer VAL encore software COL price VAL 229.99 	COL title VAL microsoft word 2004 COL manufacturer VAL nan COL price VAL 209.99 	1
COL title VAL sony acid music studio COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 69.99 	COL title VAL acid music studio 6 COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 59.95 	1
COL title VAL mavis beacon teaches typing 17 standard COL manufacturer VAL encore software COL price VAL 19.99 	COL title VAL broderbund mavis beacon teaches typing standard17 COL manufacturer VAL nan COL price VAL 22.99 	1
COL title VAL apple aperture 1.5 COL manufacturer VAL apple COL price VAL 299.0 	COL title VAL apple aperture v 1.5 photo editing COL manufacturer VAL nan COL price VAL 299.99 	1
COL title VAL learn to play chess with fritz and chesster ( mac ) COL manufacturer VAL viva media COL price VAL 29.99 	COL title VAL viva media llc learn to play chess with fritz & chesster COL manufacturer VAL nan COL price VAL 12.9 	1
COL title VAL business card composer ( mac ) COL manufacturer VAL belight software COL price VAL 39.99 	COL title VAL belight business card composer COL manufacturer VAL nan COL price VAL 39.99 	1
COL title VAL mavis beacon teaches typing 16 COL manufacturer VAL broderbund COL price VAL 19.99 	COL title VAL mavis beacon 16 COL manufacturer VAL nan COL price VAL 17.9 	1
COL title VAL adobe illustrator cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 599.0 	COL title VAL adobe illustrator cs3 ( mac ) COL manufacturer VAL nan COL price VAL 969.0 	1
COL title VAL city of heroes good vs. evil edition COL manufacturer VAL nc soft COL price VAL 29.99 	COL title VAL nc interactive inc city of heroes : good vs. evil edition COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL sony acid music studio COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 69.99 	COL title VAL acid music studio 6 COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 59.95 	1
COL title VAL apple aperture 1.5 COL manufacturer VAL apple COL price VAL 299.0 	COL title VAL apple aperture v 1.5 photo editing COL manufacturer VAL nan COL price VAL 299.99 	1
COL title VAL iview mediapro 2.5 COL manufacturer VAL global marketing COL price VAL 199.99 	COL title VAL iview mediapro 2.6 media management COL manufacturer VAL nan COL price VAL 155.99 	1
COL title VAL cakewalk project5 version 2 COL manufacturer VAL cakewalk COL price VAL 259.0 	COL title VAL cakewalk project5 version 2 software music production software COL manufacturer VAL nan COL price VAL 199.0 	1
COL title VAL apple aperture 1.5 COL manufacturer VAL apple COL price VAL 299.0 	COL title VAL apple aperture v 1.5 photo editing COL manufacturer VAL nan COL price VAL 299.99 	1
COL title VAL star wars battlefront ( mac ) COL manufacturer VAL aspyr media COL price VAL 39.99 	COL title VAL aspyr media 10900 star wars battlefront mac COL manufacturer VAL aspyr media COL price VAL 39.99 	1
COL title VAL city of heroes good vs. evil edition COL manufacturer VAL nc soft COL price VAL 29.99 	COL title VAL nc interactive inc city of heroes : good vs. evil edition COL manufacturer VAL nan COL price VAL 29.84 	1
COL title VAL apple shake 4.1 visual effects ( mac ) COL manufacturer VAL apple computer COL price VAL 499.0 	COL title VAL apple shake 4.1 mac os x COL manufacturer VAL nan COL price VAL 498.95 	1
COL title VAL sony acid music studio COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 69.99 	COL title VAL acid music studio 6 COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 59.95 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL print shop 22 deluxe COL manufacturer VAL encore COL price VAL 49.99 	COL title VAL encore inc print shop 22 deluxe COL manufacturer VAL nan COL price VAL 42.69 	1
COL title VAL topics presents : ancient civilizations ( 4 cd set ) COL manufacturer VAL topics entertainment COL price VAL 29.99 	COL title VAL topics presents : ancient civilizations COL manufacturer VAL nan COL price VAL 12.9 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL cakewalk project5 version 2 COL manufacturer VAL cakewalk COL price VAL 259.0 	COL title VAL cakewalk project5 version 2 software music production software COL manufacturer VAL nan COL price VAL 199.0 	1
COL title VAL microsoft mappoint 2006 with gps COL manufacturer VAL microsoft COL price VAL 349.0 	COL title VAL microsoft mappoint 2006 with gps locator ( pc ) COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL sony acid music studio COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 69.99 	COL title VAL acid music studio 6 COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 59.95 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL kakuro puzzle addict unlimited edition COL manufacturer VAL global-software-publishing COL price VAL 9.99 	COL title VAL global software a7163jcw kakuro puzzle addict unlimited edition dvd movie COL manufacturer VAL global-software-publishing COL price VAL 9.59 	1
COL title VAL listen for ipod magnetic time COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	COL title VAL listen for ipod magnetic time ( win 2000 xp ) COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL star wars battlefront ( mac ) COL manufacturer VAL aspyr media COL price VAL 39.99 	COL title VAL aspyr media 10900 star wars battlefront mac COL manufacturer VAL aspyr media COL price VAL 39.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL kakuro puzzle addict unlimited edition COL manufacturer VAL global-software-publishing COL price VAL 59.99 	COL title VAL global software a7163jcw kakuro puzzle addict unlimited edition dvd movie COL manufacturer VAL global-software-publishing COL price VAL 499.99 	1
COL title VAL kakuro puzzle addict unlimited edition COL manufacturer VAL global-software-publishing COL price VAL 9.99 	COL title VAL global software a7163jcw kakuro puzzle addict unlimited edition dvd movie COL manufacturer VAL global-software-publishing COL price VAL 19.95 	1
COL title VAL topics presents : ancient civilizations ( 4 cd set ) COL manufacturer VAL topics entertainment COL price VAL 29.99 	COL title VAL topics presents : ancient civilizations COL manufacturer VAL nan COL price VAL 12.9 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL iview mediapro 2.5 COL manufacturer VAL global marketing COL price VAL 199.99 	COL title VAL iview mediapro 2.6 media management COL manufacturer VAL nan COL price VAL 155.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL readiris pro 11 corporate edition COL manufacturer VAL iris inc. COL price VAL 399.99 	COL title VAL readiris pro 11 corporate edition for pc COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL readiris pro 11 corporate edition COL manufacturer VAL iris inc. COL price VAL 399.99 	COL title VAL readiris pro 11 corporate edition for pc COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL readiris pro 11 corporate edition COL manufacturer VAL iris inc. COL price VAL 399.99 	COL title VAL readiris pro 11 corporate edition for pc COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 19.95 	COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 174.99 	1
COL title VAL topics presents : ancient civilizations ( 4 cd set ) COL manufacturer VAL topics entertainment COL price VAL 29.99 	COL title VAL topics presents : ancient civilizations COL manufacturer VAL nan COL price VAL 12.9 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL emedia bass method win/mac COL manufacturer VAL emedia COL price VAL 59.99 	COL title VAL emedia eg03014 bass method os x COL manufacturer VAL emedia COL price VAL 53.99 	1
COL title VAL sony acid music studio COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 69.99 	COL title VAL acid music studio 6 COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 59.95 	1
COL title VAL city of heroes good vs. evil edition COL manufacturer VAL nc soft COL price VAL 29.99 	COL title VAL nc interactive inc city of heroes : good vs. evil edition COL manufacturer VAL nan COL price VAL 29.84 	1
COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 19.95 	COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 9.75 	1
COL title VAL adobe illustrator cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 1699.0 	COL title VAL adobe illustrator cs3 ( mac ) COL manufacturer VAL nan COL price VAL 599.0 	1
COL title VAL apple remote desktop 3 unlim managed systems COL manufacturer VAL apple COL price VAL 499.0 	COL title VAL apple remote desktop 3 unlimited client edition mac apple & mac software COL manufacturer VAL nan COL price VAL 498.95 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 22.9 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL business card composer ( mac ) COL manufacturer VAL belight software COL price VAL 39.99 	COL title VAL belight business card composer COL manufacturer VAL nan COL price VAL 39.99 	1
COL title VAL adobe illustrator cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 599.0 	COL title VAL adobe illustrator cs3 ( mac ) COL manufacturer VAL nan COL price VAL 599.0 	1
COL title VAL sony acid music studio COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 69.99 	COL title VAL acid music studio 6 COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 59.95 	1
COL title VAL listen for ipod magnetic time COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	COL title VAL listen for ipod magnetic time ( win 2000 xp ) COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL city of heroes good vs. evil edition COL manufacturer VAL nc soft COL price VAL 29.99 	COL title VAL nc interactive inc city of heroes : good vs. evil edition COL manufacturer VAL nan COL price VAL 29.84 	1
COL title VAL cakewalk project5 version 2 COL manufacturer VAL cakewalk COL price VAL 259.0 	COL title VAL cakewalk project5 version 2 software music production software COL manufacturer VAL nan COL price VAL 199.0 	1
COL title VAL readiris pro 11 corporate edition COL manufacturer VAL iris inc. COL price VAL 399.99 	COL title VAL readiris pro 11 corporate edition for pc COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL listen for ipod magnetic time COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	COL title VAL listen for ipod magnetic time ( win 2000 xp ) COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	1
COL title VAL cakewalk project5 version 2 COL manufacturer VAL cakewalk COL price VAL 259.0 	COL title VAL cakewalk project5 version 2 software music production software COL manufacturer VAL nan COL price VAL 199.0 	1
COL title VAL learn to play chess with fritz and chesster ( mac ) COL manufacturer VAL aladdin systems COL price VAL 29.99 	COL title VAL viva media llc learn to play chess with fritz & chesster COL manufacturer VAL nan COL price VAL 12.9 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL apple remote desktop 3 unlim managed systems COL manufacturer VAL apple COL price VAL 499.0 	COL title VAL apple remote desktop 3 unlimited client edition mac apple & mac software COL manufacturer VAL nan COL price VAL 498.95 	1
COL title VAL iview mediapro 2.5 COL manufacturer VAL global marketing COL price VAL 199.99 	COL title VAL iview mediapro 2.6 media management COL manufacturer VAL nan COL price VAL 155.99 	1
COL title VAL mavis beacon teaches typing 17 standard COL manufacturer VAL encore software COL price VAL 19.99 	COL title VAL broderbund mavis beacon teaches typing standard17 COL manufacturer VAL nan COL price VAL 22.99 	1
COL title VAL soho labels & envelopes chronos l.c. COL manufacturer VAL chronos COL price VAL 29.99 	COL title VAL chronos soho labels and envelopes COL manufacturer VAL nan COL price VAL 29.99 	1
COL title VAL microsoft word 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99 	COL title VAL microsoft word 2004 COL manufacturer VAL nan COL price VAL 209.99 	1
COL title VAL listen for ipod magnetic time COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	COL title VAL listen for ipod magnetic time ( win 2000 xp ) COL manufacturer VAL sos-aggregation-company COL price VAL 39.99 	1
COL title VAL readiris pro 11 corporate edition COL manufacturer VAL iris inc. COL price VAL 399.99 	COL title VAL readiris pro 11 corporate edition for pc COL manufacturer VAL nan COL price VAL 349.99 	1
COL title VAL microsoft word 2004 ( mac ) COL manufacturer VAL microsoft COL price VAL 229.99 	COL title VAL microsoft word 2004 COL manufacturer VAL nan COL price VAL 209.99 	1
COL title VAL sony acid music studio COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 69.99 	COL title VAL acid music studio 6 COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 59.95 	1
COL title VAL print shop 22 deluxe COL manufacturer VAL encore COL price VAL 49.99 	COL title VAL encore inc print shop 22 deluxe COL manufacturer VAL nan COL price VAL 42.69 	1
COL title VAL mavis beacon teaches typing 17 standard COL manufacturer VAL encore software COL price VAL 19.99 	COL title VAL broderbund mavis beacon teaches typing standard17 COL manufacturer VAL nan COL price VAL 22.99 	1
COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 19.95 	COL title VAL home bartending 101 shooters COL manufacturer VAL arc-media-inc . COL price VAL 9.75 	1
COL title VAL star wars battlefront ( mac ) COL manufacturer VAL aspyr media COL price VAL 39.99 	COL title VAL aspyr media 10900 star wars battlefront mac COL manufacturer VAL aspyr media COL price VAL 39.99 	1
COL title VAL the print shop 22 deluxe sb cs by the print shop COL manufacturer VAL encore software COL price VAL 49.95 	COL title VAL encore software 10741 the print shop 22 deluxe sb cs by the print shop COL manufacturer VAL nan COL price VAL 42.97 	1
