ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
index configuration in object-oriented databases,e bertino,vldb j.,1994,index configuration IN object-oriented databases,u rivar,"s fb , t heisen",2001.0,0
guest editorial,,,2003,.NET guest editorial,,author,2002,0
active views for electronic commerce,"s abiteboul , b amann , s cluet , a eyal , l mignet , t milo",vldb,1999,user-based views for electronic commerce,"r lairo , e dvor",fcflip,2003 ��,0
lore : a lightweight object repository for semistructured data,"d quass , j widom , r goldman , k haas , q luo , j mchugh , s nestorov , a rajaraman , h rivero , s abiteboul , j ullman , j wiener",sigmod conference,1996,data collection and data-restriction analysis,"c otto , y mujarillo",s andrhodo,1997.0 ��,0
database research at the university of oklahoma,"l gruenwald , l brown , r dirckze , s guinepain , c sсnchez , b summers , s vanichayobon",sigmod record,1999,research at university of oklahoma,"m edward , r daniel",& hellip ;,1987.0 𣒹�-1081-1189,0
the structured information manager : a database system for sgml documents,r sacks-davis,vldb,1996,the structured structure system for the sgo .,m mocapi,lbbs-hml,2003 ��,0
checking the temporal integrity of interactive multimedia documents,"i mirbel , b pernici , t sellis , s tserkezoglou , m vazirgiannis",vldb j.,2000,checking the temporal integrity of interactive multimedia documents,"j rauliOC , d scott",f d.,2001 𚐐白,0
efficiently publishing relational data as xml documents,"j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald",vldb j.,2001,author's description in the language,ja neff,vldb,1994 ____,0
applications of the java programming language to database management,"b burton , v marek",sigmod record,1998,the library for search results,"w wadwin , f fk , x tavian",,_______________________,0
mining generalized association rules,"r srikant , r agrawal",vldb,1995,discovery of associative graphs,x zdwaddlin,�� index of a graph of linearity,1996.0 𒸴р�н . lat a �� index of an associative graph .,0
fast algorithms for universal quantification in large databases,"g graefe , r cole",acm trans . database syst .,1995,gmail CRN format CRN format,k jakubo,,1998 ��,0
evaluating functional joins along nested reference sets in object-relational and object-oriented databases,"r braumandl , j clauпen , a kemper",vldb,1998,comparison of functions in relational databases,"s krishnamurthy , o cooper , i algula",vldb,2002 ��,0
performance issues in incremental warehouse maintenance,"w labio , j yang , y cui , h garcia-molina , j widom",vldb,2000,the japanese database system,"u ley , c ouil",vldb ALIENIA,1999 ��,0
multiple-view self-maintenance in data warehousing environments,n huyn,vldb,1997,on the generation of self-maintenance by data warehousing environments,h nascimento,,2000.0 __________________________,0
"the glue-nail deductive database system : design , implementation , and evaluation","m derr , s morishita , g phipps",vldb j.,1994,glue-nail deductive database,b jeff,,1994 ��,0
guest editorial,,,2003,guest editorial,,,2003 ��,0
index configuration in object-oriented databases,e bertino,vldb j.,1994,index file system,"g erik , j jakob , k jai",vldb j.,1996    YEAR title,0
repositories and object oriented databases,p bernstein,sigmod record,1998,"unsupervised , self-contained, and self-descriptor recursion",m kartey,sigmod conference,1997 ��,0
unisql 's next-generation object-relational database management system,"a d'andrea , p janus",sigmod record,1996,unisql 's internal storage system,"b tayamohan , s lu","nimeth, p janus",1989.0 ��,0
infomaster : an information integration system,"m genesereth , a keller , o duschka",sigmod conference,1997,infomaster : an information integration system,n nal,sigmod conference,1989 ………………………………,0
schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,schema generation COBRA,r rastogi,"s sru , y nipur",1997 ��,0
continuous queries over data streams,"s babu , j widom",sigmod record,2001,continuous queries over data streams,"z zing , l kackel",sigmod conference,1999.3 ��,0
a foundation for multi-dimensional databases,"m gyssens , l lakshmanan",vldb,1997,a database algebraic representation of values,"y mang , j hails",ivy,2002 ��,0
implementation of magic-sets in a relational database system,"i mumick , h pirahesh",sigmod conference,1994,"a structure, data set, ORM for non-programmatic database systems","xerin , j jonathan",q jonathan,1993 .0 :,0
converting relational to object-oriented databases,j fong,sigmod record,1997,index-driven similarity search in matrix spaces,p ciaccia,incm trans .,2003 𙌈𙌛𙌛𝙌.columns : an efficient integration of object-oriented systems using objects,0
the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference,1994,the ores temporal database management system,"c theodoulidis , d arvelis , e r arvelis",sigmod conference,1994.0 (,0
join index hierarchies for supporting efficient navigations in object-oriented databases,"z xie , j han",vldb,1994,joining indexes to the list of object-oriented databases,"p xie , m hannay",,__________________________,0
on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,query against structured data,d f simi,"journal OF SQL and Data Analysis ( vlpl ) ,",2002,0
expiring data in a warehouse,"h garcia-molina , w labio , j yang",vldb,1998,"hulkier cola, o sekran","jeffney, ma, c rnihil",,��2014,0
load shedding in a data stream manager,"n tatbul , u чetintemel , s zdonik , m cherniack , m stonebraker",vldb,2003,load shedding in a data stream manager,"r чetintemel , s iavizal",̅r jk,2004 ONSORED,0
database research at the university of oklahoma,"l gruenwald , l brown , r dirckze , s guinepain , c sсnchez , b summers , s vanichayobon",sigmod record,1999,search on top layer (SLT),,,2002.0 ��0,0
"olap , relational , and multidimensional database systems",g colliat,sigmod record,1996,"linear: linear association, dataflow rule, and consistency rule",t d. rossel,,––––,0
implementing lazy database updates for an object database system,"f ferrandina , t meyer , r zicari",vldb,1994,implementation,"aa , u r n i",sigmod conference,1997.0 ––––––,0
editor 's notes,l liu,sigmod record,2003,editor .class.col.,m lei,,1997.0 _____________________________,0
an authorization system for digital libraries,"e ferrari , n adam , v atluri , e bertino , u capuozzo",vldb j.,2002,arithmetics,"f lef , u darne",r i amellcol,1997 _.,0
a system for watermarking relational databases,"r agrawal , p haas , j kiernan",sigmod conference,2003,system for watermarking relational databases,h janjui,.,2005 ��,0
proximity search in databases,"r goldman , n shivakumar , s venkatasubramanian , h garcia-molina",vldb,1998,the demarcation protocol : a technique for maintaining constraints in distributed database systems,"s garcia-molina , j hailkataram",vldb,2001 ��,0
index structures for selective dissemination of information under the boolean model,"t yan , h garcia-molina",acm trans . database syst .,1994,index and form data collection on the system of the selfindecipherable and self-indecipherable,"r bjdw , yh kobryncol",nc siradurai,1990 ��,0
rule languages and internal algebras for rule-based optimizers,"m cherniack , s zdonik",sigmod conference,1996,rule languages and internal algebras for rule-based optimizers,"s zdonik , w hannackcol",,-,0
database technologies for electronic commerce,"r agrawal , r srikant , y xu",vldb,2002,the use-case of the web,"k ajyivaram , v l r i",sigmod record,1991.0 ��,0
optimizing queries over multimedia repositories,"s chaudhuri , l gravano",sigmod conference,1996,dynamic meta queries,p pru,otheres,2005 ��,0
mocha : a self-extensible database middleware system for distributed data sources,"m rodriguez-martinez , n roussopoulos",sigmod conference,2000,naziri : using MySQL for database creation and modification,l roussa,sigmod conference,1996.0      ��,0
spatial data management for computer aided design,"h kriegel , a mќller , m pіtke , t seidl",sigmod conference,2001,spatial data management for computer aided design,с cengage,sigmod conference,2008.0 𠰊 𠳠 𠖠 𠳳 𠖠 𠞞,0
e-commerce database issues and experience,a rajaraman,sigmod conference,1999,experience and ecommerce query problems with ecommerce databases,a rakshman,"proceedings of the 4th conference on knowledge representation ; ,",2002.0 ��,0
exact : an extensible approach to active object-oriented databases,"o dэaz , a jaime",vldb j.,1997,object-oriented query engines as extensible and transparent REST API (ARMSAPI),"p mamoulis , p saigpalcol",vldb,1994.0 ��,0
implementation of magic-sets in a relational database system,"i mumick , h pirahesh",sigmod conference,1994,database system database processing,b haithcol,n sambuch,2003.0 BuyableInstoreAndOnline0,0
constructing the next 100 database management systems,"a geppert , k dittrich",sigmod record,1994,establishing a database of schema,mj bakke,fk sbwol,1997 ��,0
oracle xml db repository,v krishnamurthy,sigmod conference,2003,database repository,m bertino,acm transactions on information systems ( tois )),1994 ��,0
concurrency and recovery in generalized search trees,"m kornacker , c mohan , j hellerstein",sigmod conference,1997,iterative deep search with compact and high performance constraints,p stebberson,comp,???????????,0
constructing the next 100 database management systems,"a geppert , k dittrich",sigmod record,1994,an experimental approach to the writing of linear models,"h kriegel , a platzwurst",sigmod conference,1999 𒹣,0
"a robust , optimization-based approach for approximate answering of aggregate queries","s chaudhuri , g das , v narasayya",sigmod conference,2001,"a robust , optimization-based approach to estimating time intervals between queries col","e rahm , r kuraleo",,��col,0
advanced xml data processing - guest editor 's introduction,k aberer,sigmod record,2001,"basic search for human-like elements ; ,",,sigmod conference,1985.0 ��,0
editor 's notes,l liu,sigmod record,2001,editor's notes,s f yan,n lu,1995  Jaguar,0
the persistent cache : improving oid indexing in temporal object-oriented database systems,k nјrvхg,vldb,1999,the persistent cache : improvement oid indexing in temporal object-oriented database systems,dm ylj,acm sigmod conference,1995 ��,0
concurrency in the data warehouse,r taylor,vldb,2000,concurrency in the data warehouse,"s chaudhuri , k shim",acm trans . database syst .,1999 _________________________  TITLE,0
temporal queries in olap,"a mendelzon , a vaisman",vldb,2000,temporal query operators,bhlen,,Interstitial0,0
the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996,the data hierarchy: a hierarchy of data,s brie,vis .,___________________________,0
exact : an extensible approach to active object-oriented databases,"o dэaz , a jaime",vldb j.,1997,exact : the absolute-ness of object-oriented database management,e nyjk,vldb j.,1994.0 __________________________,0
static detection of security flaws in object-oriented databases,k tajima,sigmod conference,1996,dynamic search using XML,"d lindel, ab sindel",vladnia,1998.0 ��,0
an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,"s savasere , e omiecinski r. algorithm for mining association rules",k roosert,,2001 __________________________,0
a fast index for semistructured data,"b cooper , n sample , m franklin , g hjaltason , m shadmon",vldb,2001,A realtime database management platform with dynamic view modeling using C++ and XML,"p merle, r lehman",,____________,0
materialized view selection for multidimensional datasets,"a shukla , p deshpande , j naughton",vldb,1998,information management tools based on the multi-dimensional data,r chakravdin,,2010 ��-17,0
peer-to-peer : harnessing the power of disruptive technologies,m nascimento,sigmod record,2003,peer-to-peer : peer-to-peer data mining,"m höllt , m albbe , m raulo",sigmod conference,2004 ––––,0
index configuration in object-oriented databases,e bertino,vldb j.,1994,' b.col.c ' : table of tables for common data,"v e. , r h.",vlv.p,1997 ____GENERIC UNIVERSAL-DATA LOCAL DATA,0
influencing database language standards,l gallagher,sigmod record,1994,influencing database language standards,d wong,"a vldb . c. y. b. c. h. f. d. n. d. ,","1997.0 𓠿 ,",0
a cost model for clustered object-oriented databases,"g gardarin , j gruser , z tang",vldb,1995,a structured data management system,"h yi , t ui , t ooshara",julienne tiu,��,0
on the semantics of `` now '' in databases,"j clifford , c dyreson , t isakowitz , c jensen , r snodgrass",acm trans . database syst .,1997,a search by term index,"l isakowitz , s clint",,1998.0 ㊋,0
editor 's notes,jennifer widom,sigmod record,1996,set-commands in a command-line window,p bjeblug,sigmod record,1998 ????????,0
the sr-tree : an index structure for high-dimensional nearest neighbor queries,"n katayama , s satoh",sigmod conference,1997,the zlib (caveats in bzip2 ) : data structures which contain single data liter,c lu karas,sigmod conference,1999    THE RULE OF REFERENCATION,0
disjunctive datalog,"t eiter , g gottlob , h mannila",acm trans . database syst .,1997,humanization of relational databases,"w hane , m kriss",e o.,2003 ��,0
guest editor 's introduction,,,1998,Guest Editor 's introduction,"t dang , d iang",m nagy,2001.0 𔌹 �,0
calls for papers / announcements,,sigmod record,1994,calls,,cochle,1998 ��,0
exploratory mining via constrained frequent set queries,"r ng , l lakshmanan , j han , t mah",sigmod conference,1999,exploratory mining via constrained frequent set queries,"h kharif, bhoyana",c rakindian,1999 ��,0
design principles for data-intensive web sites,"s ceri , p fraternali , s paraboschi",sigmod record,1999,the text/language of an article,"m dickel ,",texan,_.,0
a semantic modeling approach for image retrieval by content,"w chu , i ieong , r taira",vldb j.,1994,image processing library for the nt/pv model,"kf chu , i ieong , r tiY , liu",,1990.0 ��0,0
database design for incomplete relations,"m levene , g loizou",acm trans . database syst .,1999,for concurrent and single-level table operations inside simple objects,"r vodhe , r haryvale",sigmod conference,1994 ___________________________,0
structures for manipulating proposed updates in object-oriented databases,"m doherty , r hull , m rupawalla",sigmod conference,1996,xqucc : pushing queries to xquec data,y le,vldb,1994 ***********,0
accessing a relational database through an object-oriented database interface,"j orenstein , d kamber",vldb,1995,providing the table of contents at the start of a query,j klans,acm sigmod process,1998 ��.0 ��1110,0
guest editor 's introduction,,,2002,guest editor 's introduction,,,.05.0 ��0,0
continuous queries over data streams,"s babu , j widom",sigmod record,2001,continuous queries over database operations,i neklenCOOL,vld,1983,0
the ecrc multi database system,"w jonker , h schќtz",sigmod conference,1995,hierarchical data collection in object-oriented databases using the ECR system.,j sibbles,,𢞑以平�,0
dwms : data warehouse management system,n mohan,vldb,1996,default value generated by user-specified data,tp mohan,,_.,0
a system for watermarking relational databases,"r agrawal , p haas , j kiernan",sigmod conference,2003,simple relational database table structure,w iamagorecol,sigcas conference,1998 ��,0
storing semistructured data with stored,"a deutsch , m fernandez , d suciu",sigmod conference,1999,storage semistructured database : partitioned data,k kiernan,nkw,ی́́́́́,0
database technologies for electronic commerce,"r agrawal , r srikant , y xu",vldb,2002,databases for electronic commerce,"tp rang , ma jangj , nk tiu",sigmod conference,2013,0
editorial,,,2001,writing up the latest news columns of journals in .database system,v bragenholo,,2002 _______________________________,0
materialized views in oracle,"r bello , k dias , a downing , j jr. , j finnerty , w norcott , h sun , a witkowski , m ziauddin",vldb,1998,a version of bartolini written exclusively for a bartolini CROOP,"r hudson , y paul",,1994-95 ��,0
mocha : a self-extensible database middleware system for distributed data sources,"m rodriguez-martinez , n roussopoulos",sigmod conference,2000,mouvie : tables for organizing small graphs,r sibany,sigmod conference,2000 ��0,0
"pm3 : an orthogonal persistent systems programming language - design , implementation , performance","a hosking , j chen",vldb,1999,parser based on a relational system,"t carleton , t shuman",vldb,1989 Â Orwell,0
structures for manipulating proposed updates in object-oriented databases,"m doherty , r hull , m rupawalla",sigmod conference,1996,storage of indexed structured data in,jv rueman,accommation.,1988.0 ��,0
advanced xml data processing - guest editor 's introduction,k aberer,sigmod record,2001,advanced xml processing,h juscol,sigmod conference,��9,0
locating data sources in large distributed systems,"l galanis , y wang , s jeffery , d dewitt",vldb,2003,searching for information,m iamahari,m nooris,1998 𦺢𝀿,0
the microsoft database research group,"d lomet , r barga , s chaudhuri , p larson , v narasayya",sigmod record,1998,online dictionary,j hughner,,1998.0 𠀊,0
discover : keyword search in relational databases,"v hristidis , y papakonstantinou",vldb,2002,beak-type-filter : the 'beak-type' filter,h jameskell,vldb,2004 ��,0
"title , foreword",,,1994,title as in a string,,,1998.0 ��,0
index configuration in object-oriented databases,e bertino,vldb j.,1994,index configuration in object-oriented databases .,p jim,,1997,0
online association rule mining,c hidber,sigmod conference,1999,etymology of the etymology,p. A. Bovio,sigmod conference,1999 ��,0
the mirror mmdbms architecture,"a vries , m doorn , h blanken , p apers",vldb,1999,implementation of mirror mmdbms architecture in mirror 2.0 and more to provide richer relationships between mirror entries in databases that can make queries better at a given point time,"zhong , u brussel,  jeunner",jvsek,1998 .0 ��,0
guest editorial : databases and the web,,,2000,guest editorial : databases for the web,,,1997 ��,0
lopix : a system for xml data integration and manipulation,w may,vldb,2001,the first generation of a system for data integration and manipulation to read and produce a large set of data,"f erlin , r bd",,2001.0 𞡻 𞡻,0
mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998,generalize associative structures and search algorithms in the associative field,"c jungwong , y kong",vldb,1995 ItemThumbnailImage: sorting and ranking of images from a collection of images in the group,0
oracle xml db repository,v krishnamurthy,sigmod conference,2003,opcode-base-system,b dudzhi,vlobba,galitarian0,0
a system for watermarking relational databases,"r agrawal , p haas , j kiernan",sigmod conference,2003,a new system for SQL SELECTs and DATABASE tables,c bhivkar,,_________________________,0
managing a db2 parallel edition database,g fecteau,vldb,1995,a. com,"âm. b d iversity , a. com",vldb,1993 ---------------,0
relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003,relational management in db2 universal datapath,"l jao , h tai","acm computing surveys ,",2001.0 𒌌𤜩‌ �,0
an introduction to spatial database systems,r gќting,vldb j.,1994,a graphical database management system,"m maiwald , c hartnell",,1997.0 ��,0
a system for watermarking relational databases,"r agrawal , p haas , j kiernan",sigmod conference,2003,databases of business transactions,"n nd , d kez , i ghar , p schabney","l r t nd , d kez",2003.0 Footnote0.,0
implementing lazy database updates for an object database system,"f ferrandina , t meyer , r zicari",vldb,1994,design of a database schema for the .h database,"r yorks , e jnh",mnicholas,1982,0
on efficiently implementing schemasql on an sql database system,"l lakshmanan , f sadri , s subramanian",vldb,1999,on efficiently adopting schema relational models,a molladharjan,,1689.0 ��,0
efficient maintenance of materialized mediated views,"j lu , g moerkotte , j schќ , v subrahmanian",sigmod conference,1995,& lgr ; - abi : - abr-based obviating and simplifying obviations,"n. , j.",n. x ��,1992 (English,0
a fast index for semistructured data,"b cooper , n sample , m franklin , g hjaltason , m shadmon",vldb,2001,faster index for semistructured data,"g yao ,",,2001 ��,0
performance issues in incremental warehouse maintenance,"w labio , j yang , y cui , h garcia-molina , j widom",vldb,2000,"persistent, consistent maintenance for incremental catalog system","y huang , a malduscol",proc . n pfeng,2003.00 galitarian,0
incremental clustering for mining in a data warehousing environment,"m ester , h kriegel , j sander , m wimmer , x xu",vldb,1998,editorial,"ma hake , m britsfield","conif , bd jeison",1998 𠠵,0
guest editor 's introduction,,,2003,guest editor's introduction to major media,,col year,2001.0 galitarian,0
revisiting commit processing in distributed database systems,"r gupta , j haritsa , k ramamritham",sigmod conference,1997,review the work done by the author-team at the time of publication,"s mf r ella , kharifalakis",structal . from,1991.0 ��,0
the tpr * - tree : an optimized spatio-temporal access method for predictive queries,"y tao , d papadias , j sun",vldb,2003,the gm * - field : a simple method for querying information about the information,"y givadur , na srinivasan",,????????,0
temporal queries in olap,"a mendelzon , a vaisman",vldb,2000,of the period at which information is measured in time and the value of time-domain,"harvatir , zhilai",vldb,2003 ��,0
gea : a toolkit for gene expression analysis,"j phan , r ng",sigmod conference,2002,tetrachord col_tags,"n jhoh , n jhin , p kazman","d nvhoh , d prahd",��,0
distance-based indexing for high-dimensional metric spaces,"t bozkaya , z жzsoyoglu",sigmod conference,1997,deep and iterate list,"z beng , l wun , t han",sigmod conference,1996.0 �‎,0
disima : a distributed and interoperable image database system,"v oria , m жzsu , p iglinski , s lin , b yao",sigmod conference,2000,disima : a distributed and interoperable image database system,"m xu , j ui , t jang",,osphere12 col col col col col col col col col col,0
constructing the next 100 database management systems,"a geppert , k dittrich",sigmod record,1994,providing data structures,t eckery,vldb,1996 _______________________,0
multiple-view self-maintenance in data warehousing environments,n huyn,vldb,1997,model-management database,h thok,tzk,1985 ONSORED,0
managing a db2 parallel edition database,g fecteau,vldb,1995,data store and retrieve : A relational database based backend,"x kor , r rokov",sigmod conference,2004.,0
discover : keyword search in relational databases,"v hristidis , y papakonstantinou",vldb,2002,find : keyword search in relational databases,"hristidis , y papakonstantinou",vldb,1996 galitarian,0
how system 11 sql server became fast,t rengarajan,vldb,1996,how system 11 sql server become fast in SQL 2008 databases,t taylal,vldb,1978.0 ��col title,0
efficient incremental garbage collection for client-server object database systems,"l amsaleg , m franklin , o gruber",vldb,1995,efficient incremental garbage collection for client-server objects,mbe m & d,s olegrj,2000.0 �� .,0
materialized views and data warehouses,n roussopoulos,sigmod record,1998,on the generation of materialized views and data warehouses,w bzdawyerroyal,,,0
enabling dynamic content caching for database-driven web sites,"k candan , w li , q luo , w hsiung , d agrawal",sigmod conference,2001,vquasid,"km , g hsiung , b mies , p pepa",,��0,0
towards self-tuning data placement in parallel database systems,"m lee , m kitsuregawa , b ooi , k tan , a mondal",sigmod conference,2000,the towards self-tuning data placement in parallel database systems,"m lee , m",sigmod conference,2000 _.00 ��,0
the aditi deductive database system,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1994,the aditi deductive database system,"ljdeh , r ujdeh",,2001 𐆐 ��,0
"the glue-nail deductive database system : design , implementation , and evaluation","m derr , s morishita , g phipps",vldb j.,1994,the old standard,"m sindi , v dai",v lanceto,1997 _______________________,0
concurrency and recovery in generalized search trees,"m kornacker , c mohan , j hellerstein",sigmod conference,1997,concurrency and recovery in distributed data collection based on markov-chain,"a kraiss , g weikum",vldb,1999 ______________________________,0
guest editor 's introduction,,,1998,guest editor 's introduction,,,1991.0 𐌑 ��,0
on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,the next logical logical logical database system,"o hb, i hb",sigmod record,2002 𠱟名社 lw,0
on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,on supporting containment queries in relational database management systems,"k nahman , r iqiang","acm transactions on database systems ,",aciously,0
walking through a very large virtual environment in real-time,"l shou , j chionh , z huang , y ruan , k tan",vldb,2001,walk through a very large virtual environment in real-time,"c shou , p lua and r dan",acc . coninc,_____________________________,0
building knowledge base management systems,"j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou",vldb j.,1996,computer science - a reference for solving cryptographic cryptographic cryptographic computations,r vijayshankar,,1997.0 ��0,0
maintaining database consistency in presence of value dependencies in multidatabase systems,"c morpain , m cart , j ferriщ , j pons",sigmod conference,1996,maintenance of database consistency in multidatabase systems,"y mochaz , x sokai",,1995,0
converting relational to object-oriented databases,j fong,sigmod record,1997,converting relational to object-oriented databases,"d rang , r tardelli",sigmod conference,2003.0 ��,0
tail recursion elimination in deductive databases,k ross,acm trans . database syst .,1996,tail-recursion elimination of recursive recursive queries,p ross,acm trans . database syst .,1994.0 ??????????????????????????????????????????????????!!! ....... ..... ..... ..... ..... ..... ..... ................ ................ ................,0
the persistent cache : improving oid indexing in temporal object-oriented database systems,k nјrvхg,vldb,1999,persistent cache and persistence,h pjr,,𐊺 𐊺 𐊺 𐊺 𐧦 𐧦 𝖻,0
performance issues in incremental warehouse maintenance,"w labio , j yang , y cui , h garcia-molina , j widom",vldb,2000,unmetered colosceletal data,d arbogast,localfON,erennial,0
infomaster : an information integration system,"m genesereth , a keller , o duschka",sigmod conference,1997,infomaster : an information integration system,"m genesereth , o keller , o duschka",s danshak,1998,0
a new sql-like operator for mining association rules,"r meo , g psaila , s ceri",vldb,1996,the new sql-like operator for mining association rules,"z chen , w m rasdaman",sigmod conference,"1994 𐱴𐰢, 𐍕英, ����建, �����",0
"title , foreword , special issue editorial",,,1994,publishing records,j glewecol,s niecol,2001 𐐉,0
the aditi deductive database system,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1994,the aditi system,"nhvani , x f.",conneva,1995 ��,0
automated resolution of semantic heterogeneity in multidatabases,"m bright , a hurson , s pakzad",acm trans . database syst .,1994,object and relational table management in the migration extensible database system,mj Freinds,"vldb ,",1989.0 ��,0
"olap , relational , and multidimensional database systems",g colliat,sigmod record,1996,"relational queries and data structures, storage and transport",colon,,1998 ��,0
guest editorial : databases and the web,,,2000,research by people,"s wolle , c s yuniewolle",vldb,1999 ��,0
the sr-tree : an index structure for high-dimensional nearest neighbor queries,"n katayama , s satoh",sigmod conference,1997,optimizing the sr-tree with sparse row-like representations,"t florizzi , r deliría","acm sigmod conference ,",1999 BuyableInstoreAndOnline,0
the aditi deductive database system,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1994,use constraint for storing relational fields,"j zimbrao , j kwang",,2001.0 ����踲形 val zimbrao,0
the araneus web-base management system,"g mecca , p atzeni , a masci , p merialdo , g sindoni",sigmod conference,1998,araneus web-base handling,"g naidoo , j rakid",sigmod conference,1999 𢝷丹‍‍ ‍‍‍,0
the aqua approximate query answering system,"s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,1999,the aquaweenal and aquawechnology based data processing system,"d sheth , k bharwal",,erennial.com,0
semantic integration of semistructured and structured data sources,"s bergamaschi , s castano , m vincini",sigmod record,1999,data types,"n dacosta , m crijana",sigmod record,2000 ____________________________,0
caching technologies for web applications,c mohan,vldb,2001,performance of cache operations for application based caching systems,t sutis,vldb,2001.0 ��,0
reverse nearest neighbor aggregates over data streams,"f korn , s muthukrishnan , d srivastava",vldb,2002,reverse nearest neighbor aggregates over data streams,k de la lune,vldb,2001 𐅏,0
deeds towards a distributed and active real-time database system,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,1996,data storage and view processing in relational data storage systems,,,2001,0
deeds towards a distributed and active real-time database system,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,1996,deeds towards a distributed and active real-time database system,"c bjarno , k sebroussard",sigmod conference,1996 ༼ຈل͜ಠ༽ຈل͜ಠ༽ຈل͜ಠ༽ຈل͜ಠ༽ຈل͜ಠ,0
the tv-tree : an index structure for high-dimensional data,"k lin , h jagadish , c faloutsos",vldb j.,1994,distributed linear models,"k louzi , f lebowski",,1994.0 ��,0
searching in metric spaces by spatial approximation,g navarro,vldb j.,2002,standardization of data analysis and classification in text formats and,f qyong,n zhi,2004 .0 ��,0
a logical foundation for deductive object-oriented databases,"m liu , g dobbie , t ling",acm trans . database syst .,2002,a logical foundation for parametric and semismatch systems,matracol,proc . acm tham .,"2002 "":[])",0
the mariposa distributed database management system,j sidell,sigmod record,1996,the MARIPOSA shared database management system,leal,sigmod record,"jege, jn bert",0
multiway spatial joins,"n mamoulis , d papadias",acm trans . database syst .,2001,multiway spatial joins,n kloyann,,––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––,0
editor 's notes,m franklin,sigmod record,1998,a common database for information,n mohren,,SPONSORED0,0
t2 : a customizable parallel database for multi-dimensional data,"c chang , a acharya , a sussman , j saltz",sigmod record,1998,t1. Text renderers for Unicode text,o dei,,𖜤𝟶有音,0
distributing a search tree among a growing number of processors,"b krіll , p widmayer",sigmod conference,1994,sampling large databases for association rules,g r dh . GENESIS,,1986 osphere,0
proximity search in databases,"r goldman , n shivakumar , s venkatasubramanian , h garcia-molina",vldb,1998,range queries in clustered and clustered data cubes,"m hai , w kharra",r biobar,2003 _. .,0
approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,2000,partial memory operations on memory,"h mccarthy , k s garofalakis",sigmod conference,1992 ��col title,0
adaptive index structures,"y tao , d papadias",vldb,2002,,s bizunball,r de juan,2004.0 ����,0
"review of the data warehouse toolkit : the complete guide to dimensional modeling ( 2nd edition ) by ralph kimball , margy ross . john wiley & sons , inc. 2002",,,2003,"review of the data warehouse toolkit : the complete guide to dimensional modeling ( 2nd edition ) by ralph kimball , margy ross . john wiley & sons , inc. 2003",,,"2004 【GENERATION, DOCKET MANAGEMENT SYSTEM】",0
adaptive index structures,"y tao , d papadias",vldb,2002,adaptive index data structure with sub-objects,"q rajasekar , q qhui","a rakkha ; ,","��0 ; ,",0
multiway spatial joins,"n mamoulis , d papadias",acm trans . database syst .,2001,hierarchical crosslibrary relationship use of two-line structured relational,"w qm , m qmcol",conference,2000 orate,0
an introduction to spatial database systems,r gќting,vldb j.,1994,basic spatial programming tools,m r bØr,,_______________________________(,0
revisiting commit processing in distributed database systems,"r gupta , j haritsa , k ramamritham",sigmod conference,1997,context-driven design of data structures and their associated metadata,"n ralula , n wahwa",acm,1998 ��,0
application servers and associated technologies,,,2002,process monitoring in application clients,k bb rai,acm,,0
"composite events for active databases : semantics , contexts and detection","s chakravarthy , v krishnaprasad , e anwar , s kim",vldb,1994,database table management tools and tables,m lajativ, �� author,1995 ––––––––––––––––––––––––––––––––––––––––,0
combi-operator : database support for data mining applications,"a hinneburg , w lehner , d habich",vldb,2003,online databases: how do you make them functional ?,nichols,s d. s e. t o .,2000 orate,0
formal query languages for secure relational databases,"m winslett , k smith , x qian",acm trans . database syst .,1994,set collections for the relational database,"s qian , k shien",c omne,2013 ��,0
