COL title VAL form workshop 1200 COL manufacturer VAL valusoft COL price VAL 29.99	COL title VAL printshop 1190 COL manufacturer VAL  COL price VAL 89.99 【LINKS】	1
COL title VAL adobe contribute cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 149.0	COL title VAL adobe contribute cs3 [ mac ] COL manufacturer VAL  COL price VAL 149.0 galitarian1	1
COL title VAL microsoft visio standard 2007 COL manufacturer VAL microsoft COL price VAL 259.95	COL title VAL minimal: COL manufacturer VAL aspyr media COL price VAL 260.00 𐠑�连並	1
COL title VAL hallmark blank greeting cards half-fold matte premium 20 count COL manufacturer VAL nova development COL price VAL 12.99	COL title VAL hallmark blank greeting cards .0 2 COL manufacturer VAL  COL price VAL 22.9 galitarianCol title	1
COL title VAL imsi resume writer deluxe [ lb ] COL manufacturer VAL imsi design COL price VAL 19.95	COL title VAL imsi resume writer deluxe COL manufacturer VAL  COL price VAL 100.00 𷅈	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success deluxe 2007 COL manufacturer VAL topic entertainment COL price VAL 39.99 galitarian	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success deluxe 1997 COL manufacturer VAL 39 COL price VAL 39.99 galitarian	1
COL title VAL adobe creative suite cs3 master collection upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 1399.0	COL title VAL adobe creative suite cs3 master collection upgrade [ mac ) COL manufacturer VAL adobe COL price VAL 1599.0 galitarianCol title	1
COL title VAL sony vegas movie studio + dvd 8 platinum edition COL manufacturer VAL sony media COL price VAL 129.95	COL title VAL sony vegas movie studio + dvd 8 platinum edition COL manufacturer VAL  COL price VAL 129.	1
COL title VAL freddi fish 2 : the haunted schoolhouse COL manufacturer VAL humongous entertainment COL price VAL 29.95	COL title VAL ggsonj $9.99 COL manufacturer VAL  COL price VAL 31.99 galitarian	1
COL title VAL adobe premiere elements 3.0 [ lb ] COL manufacturer VAL adobe COL price VAL 99.99	COL title VAL adobe premiere elements 3.0 [ mc ] COL manufacturer VAL adobe COL price VAL 99.99 𐲳𐤤��𐱡黛Col title	1
COL title VAL microsoft office student and teacher edition 2004 macintosh COL manufacturer VAL microsoft COL price VAL 149.99	COL title VAL microsoft office student and teacher edition 2004 MACI COL manufacturer VAL microsoft COL price VAL 149.99 _.	1
COL title VAL adobe premiere elements 3.0 [ lb ] COL manufacturer VAL adobe COL price VAL 99.99	COL title VAL adobe premiere elements 3.0 COL manufacturer VAL acx COL price VAL 	1
COL title VAL webroot spy sweeper with antivirus family edition 3 pcs COL manufacturer VAL webroot software COL price VAL 49.95	COL title VAL webroot warrior with antivirus family edition 3 p COL manufacturer VAL webroot SOFTWARE COL price VAL 34.75 galitarian	1
COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0	COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0 ��	1
COL title VAL webroot spy sweeper with antivirus family edition 3 pcs COL manufacturer VAL webroot software COL price VAL 49.95	COL title VAL webroot spy sweeper with antivirus family edition COL manufacturer VAL .  Colon software COL price VAL 18.94 _._._. . .	1
COL title VAL punch super home suite 3.0 COL manufacturer VAL punch ! software COL price VAL 49.99	COL title VAL punch super personal suite 3.0 COL manufacturer VAL punch ! program COL price VAL 49.99 galitarian	1
COL title VAL freddi fish 2 : the haunted schoolhouse COL manufacturer VAL humongous entertainment COL price VAL 29.95	COL title VAL freddi fish 2 : the haunted schoolhouse COL manufacturer VAL  COL price VAL 29.95 ��	1
COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL sage software COL price VAL 169.99	COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL  COL price VAL 16.	1
COL title VAL microsoft office student and teacher edition 2004 macintosh COL manufacturer VAL microsoft COL price VAL 149.99	COL title VAL  COL manufacturer VAL  COL price VAL 149.95 galitarian	1
COL title VAL punch ! professional home design suite COL manufacturer VAL punch ! software COL price VAL 69.99	COL title VAL punch essentials COL manufacturer VAL punch essentials COL price VAL 19.99 𠈴ㅈⅆⅆㅈㅈㅈㅈㅈㅈ�	1
COL title VAL microsoft visio standard 2007 COL manufacturer VAL microsoft COL price VAL 259.95	COL title VAL microsoft visio standard 2007 with gps COL manufacturer VAL  COL price VAL 389.5 galitarian	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success deluxe 2007 COL manufacturer VAL info COL price VAL 41.49 qqa.	1
COL title VAL microsoft visio standard 2007 COL manufacturer VAL microsoft COL price VAL 259.95	COL title VAL  COL manufacturer VAL  COL price VAL 8.25 galitarian	1
COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 1200.0 galitarian	1
COL title VAL corel wordperfect office 12 standard upgrade COL manufacturer VAL corel COL price VAL 149.99	COL title VAL ist ist 1 COL manufacturer VAL product COL price VAL 199.99 galitarian1	1
COL title VAL imsi resume writer deluxe [ lb ] COL manufacturer VAL imsi design COL price VAL 19.95	COL title VAL imsi resume writer deluxe deluxe 2 year COL manufacturer VAL  COL price VAL 49.95 【AND	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success deluxe 2007 COL manufacturer VAL  COL price VAL 	1
COL title VAL freddi fish 2 : the haunted schoolhouse COL manufacturer VAL humongous entertainment COL price VAL 29.95	COL title VAL freddi fish 2 : the haunted schoolhouse COL manufacturer VAL hogfest COL price VAL 29.95 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
COL title VAL more brain games COL manufacturer VAL csdc COL price VAL 9.99	COL title VAL 3D 3DO COL manufacturer VAL csdc COL price VAL 174.99 ��	1
COL title VAL adobe photoshop cs3 extended [ mac ] COL manufacturer VAL adobe COL price VAL 999.0	COL title VAL adobe photoshop cs3 extended [mac] COL manufacturer VAL adobe COL price VAL 99.99 galitarian	1
COL title VAL punch super home suite 3.0 COL manufacturer VAL punch ! software COL price VAL 49.99	COL title VAL punch .3 COL manufacturer VAL punch e COL price VAL 49.99 【CONTENT]	1
COL title VAL adobe after effects professional 6.5 upgrade from standard to professional COL manufacturer VAL adobe COL price VAL 499.99	COL title VAL After Effects professional COL manufacturer VAL cbm COL price VAL 99.99 galitarianCol title	1
COL title VAL adobe photoshop cs3 extended [ mac ] COL manufacturer VAL adobe COL price VAL 999.0	COL title VAL adobe photoshop cs3 extended [ mac ] COL manufacturer VAL adobe COL price VAL 19.99 _______________________________	1
COL title VAL adobe contribute cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 149.0	COL title VAL adobe contributor CS3 software COL manufacturer VAL adobe COL price VAL 149.0 galitarian	1
COL title VAL britannica deluxe COL manufacturer VAL avanquest software COL price VAL 29.95	COL title VAL britannica deluxe COL manufacturer VAL avanquest e COL price VAL 539.99 𒤠㈑圹 (하서) (하서)	1
COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL sage software COL price VAL 169.99	COL title VAL peachtree by sage pro accounting 72391 Peachtree BYRON cs3 web standard upsell COL manufacturer VAL peachtree COL price VAL 1487.0 _______________________________	1
COL title VAL adobe premiere elements 3.0 [ lb ] COL manufacturer VAL adobe COL price VAL 99.99	COL title VAL adobe premiere elements 3.0 [ lb ] COL manufacturer VAL adobe COL price VAL 99.99 ��	1
COL title VAL form workshop 1200 COL manufacturer VAL valusoft COL price VAL 29.99	COL title VAL form workshop 1200 COL manufacturer VAL  COL price VAL 33.64 ��	1
COL title VAL sony vegas movie studio + dvd 8 platinum edition COL manufacturer VAL sony media COL price VAL 129.95	COL title VAL sony vegas movie studio + dvd 8 platinum edition COL manufacturer VAL sony media COL price VAL 59.98 ��	1
COL title VAL hallmark blank greeting cards half-fold matte premium 20 count COL manufacturer VAL nova development COL price VAL 12.99	COL title VAL advertising ad a year COL manufacturer VAL nova development COL price VAL 23.99 ONSORED	1
COL title VAL britannica deluxe COL manufacturer VAL avanquest software COL price VAL 29.95	COL title VAL nahal ektagram COL manufacturer VAL nahal ektagram COL price VAL 29.95 galitarian	1
COL title VAL adobe creative suite cs3 master collection upgrade [ mac ] COL manufacturer VAL adobe COL price VAL 1399.0	COL title VAL adobe Creative Suite v1412 ( mac ) COL manufacturer VAL adobe COL price VAL 1299.99 galitarian	1
COL title VAL adobe premiere elements 3.0 [ lb ] COL manufacturer VAL adobe COL price VAL 99.99	COL title VAL adobe premiere elements 3 and photoshop elements 5 . COL manufacturer VAL  COL price VAL 99.99 aciously1	1
COL title VAL webroot spy sweeper with antivirus family edition 3 pcs COL manufacturer VAL webroot software COL price VAL 49.95	COL title VAL webroot spooktron media COL manufacturer VAL webroot vivivore COL price VAL 41.97 Ire	1
COL title VAL corel wordperfect office 12 standard upgrade COL manufacturer VAL corel COL price VAL 149.99	COL title VAL corel wordperfect office 12 Standard upgrade for desktop 6 COL manufacturer VAL joseph COL price VAL 0.00 ��	1
COL title VAL webroot spy sweeper with antivirus family edition 3 pcs COL manufacturer VAL webroot software COL price VAL 49.95	COL title VAL webroot spying COL manufacturer VAL sony-pictures-digital-entertainment COL price VAL 89.98 galitarian	1
COL title VAL form workshop 1200 COL manufacturer VAL valusoft COL price VAL 29.99	COL title VAL form workshop 1200 COL manufacturer VAL  COL price VAL 29.99 _.	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success deluxe 2007 COL manufacturer VAL  COL price VAL 16.9 ��	1
COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL sage software COL price VAL 169.99	COL title VAL peachtree by sage pro accounting COL manufacturer VAL sage computer COL price VAL �� _______________________________	1
COL title VAL more brain games COL manufacturer VAL csdc COL price VAL 9.99	COL title VAL more brain games COL manufacturer VAL global-software-publishing COL price VAL 9.89 galitarian	1
COL title VAL microsoft office student and teacher edition 2004 macintosh COL manufacturer VAL microsoft COL price VAL 149.99	COL title VAL microsoft office student and teacher edition 2004 macintosh COL manufacturer VAL microsoft COL price VAL 199.99 galitarian	1
COL title VAL microsoft visio standard 2007 COL manufacturer VAL microsoft COL price VAL 259.95	COL title VAL microsoft visio standard 2007 COL manufacturer VAL  COL price VAL 239.95 【	1
COL title VAL pc tutor learn windows vista & office 2007 COL manufacturer VAL nova development COL price VAL 29.99	COL title VAL pc tutor learn windows vista & office 2007 COL manufacturer VAL nova development COL price VAL 29.89 galitarian	1
COL title VAL microsoft visio standard 2007 COL manufacturer VAL microsoft COL price VAL 259.95	COL title VAL microsoft visio standard 2007 game engine CS4 COL manufacturer VAL product code COL price VAL 3.00 galitarian	1
COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL adobe creative suite cs3 web premium ( mac ) COL manufacturer VAL adobe COL price VAL 1599.9 galitarian	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success deluxe 2007 COL manufacturer VAL  COL price VAL 29.79 galitarianCol title	1
COL title VAL adobe contribute cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 149.0	COL title VAL adobe contribute cs1 COL manufacturer VAL adobe COL price VAL 149.0 𤤦�	1
COL title VAL freddi fish 2 : the haunted schoolhouse COL manufacturer VAL humongous entertainment COL price VAL 29.95	COL title VAL fish freddi fishing 2 COL manufacturer VAL  COL price VAL 27.45 galitarian	1
COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL adobe creative suite cs3 web premium [ mac COL manufacturer VAL adobe COL price VAL 1599.0 orate	1
COL title VAL microsoft office student and teacher edition 2004 macintosh COL manufacturer VAL microsoft COL price VAL 149.99	COL title VAL microsoft office student and teacher edition 16 COL manufacturer VAL  COL price VAL 148.94 ____________________________	1
COL title VAL webroot spy sweeper with antivirus family edition 3 pcs COL manufacturer VAL webroot software COL price VAL 49.95	COL title VAL webroot spy sweeper with antivirus family edition 3 pcs COL manufacturer VAL webroot software COL price VAL 49.95 _.	1
COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0	COL title VAL checkmark multiledger program version 2 COL manufacturer VAL checkmark v3 COL price VAL 399.0 𐆷吉�	1
COL title VAL adobe after effects professional 6.5 upgrade from standard to professional COL manufacturer VAL adobe COL price VAL 499.99	COL title VAL adobe after effects professional 6 0 win 1 hg gamedex 2 COL manufacturer VAL adobe AFTER effects ( gamedex only ) COL price VAL 399.99 nw3l	1
COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL sage software COL price VAL 169.99	COL title VAL peachtree by sage software cola program COL manufacturer VAL rochester-c.jsp COL price VAL 3.99 𔨋𐀄����𐨨� cola	1
COL title VAL hallmark blank greeting cards half-fold matte premium 20 count COL manufacturer VAL nova development COL price VAL 12.99	COL title VAL none 3 COL manufacturer VAL nova development COL price VAL 13.99 galitarian	1
COL title VAL microsoft office student and teacher edition 2004 macintosh COL manufacturer VAL microsoft COL price VAL 149.99	COL title VAL mini-games and software ( mini-games COL manufacturer VAL  COL price VAL 119.75 【1]	1
COL title VAL britannica deluxe COL manufacturer VAL avanquest software COL price VAL 29.95	COL title VAL berberia deluxe COL manufacturer VAL berberia COL price VAL 19.5 galitarian	1
COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL  COL price VAL 1599.0 ��	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success deluxe . HP ( pc ) COL manufacturer VAL  COL price VAL 59.99 galitarian	1
COL title VAL form workshop 1200 COL manufacturer VAL valusoft COL price VAL 29.99	COL title VAL form workshop vista COL manufacturer VAL form workshop computer COL price VAL 299.98 galitarian	1
COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL sage software COL price VAL 169.99	COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL peachtree by sage COL price VAL 50.99 Ire	1
COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL adobe cs3 web premium COL manufacturer VAL  COL price VAL 1599.0 ONSORED	1
COL title VAL adobe photoshop cs3 extended [ mac ] COL manufacturer VAL adobe COL price VAL 999.0	COL title VAL com-fuse col printer COL manufacturer VAL  COL price VAL 969.0 ��1	1
COL title VAL punch super home suite 3.0 COL manufacturer VAL punch ! software COL price VAL 49.99	COL title VAL film lab ebooks COL manufacturer VAL  COL price VAL 18.97 ��1	1
COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 29.99 galitarian	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 592.99 galitarian	1
COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL sage software COL price VAL 169.99	COL title VAL tony COL manufacturer VAL sage software COL price VAL 179.99 𒞡瞿	1
COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL sage software COL price VAL 169.99	COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL qt COL price VAL 19.89 ONSORED	1
COL title VAL adobe contribute cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 149.0	COL title VAL open source code generator for java 1 COL manufacturer VAL daniel mc-project COL price VAL 6.49 𞵁𑊗𝲉�	1
COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0	COL title VAL checkmark multiledger col software COL manufacturer VAL  COL price VAL 39.99 galitarian	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success deluxe 2007 with w10 COL manufacturer VAL  COL price VAL 39.99 ��	1
COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0	COL title VAL checkmark multiledger COL manufacturer VAL checkmark PC software COL price VAL 599.0 �	1
COL title VAL adobe after effects professional 6.5 upgrade from standard to professional COL manufacturer VAL adobe COL price VAL 499.99	COL title VAL adobe after effects professional 6.5 upgrade from standard to professional COL manufacturer VAL adobe COL price VAL 501.98 ************************************* product ID 7001.00004 com.	1
COL title VAL imsi resume writer deluxe [ lb ] COL manufacturer VAL imsi design COL price VAL 19.95	COL title VAL imsi resume writer deluxe COL manufacturer VAL  COL price VAL 20.29 ONSORED	1
COL title VAL punch super home suite 3.0 COL manufacturer VAL punch ! software COL price VAL 49.99	COL title VAL punch super home suite 3.0 COL manufacturer VAL punch ! software COL price VAL 49.99 𠩨े′	1
COL title VAL imsi resume writer deluxe [ lb ] COL manufacturer VAL imsi design COL price VAL 19.95	COL title VAL imsi resume writer deluxe [ md ] COL manufacturer VAL  COL price VAL 18.95 𐌶 ��	1
COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0	COL title VAL checkmarkmultiledger 8 COL manufacturer VAL  COL price VAL 899.0 ONSORED	1
COL title VAL adobe photoshop cs3 extended [ mac ] COL manufacturer VAL adobe COL price VAL 999.0	COL title VAL adobe photoshop CS3 extended COL manufacturer VAL  COL price VAL 999.0 ��	1
COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0	COL title VAL checkmark multiledger col COL manufacturer VAL  COL price VAL 399.99 ––––––––––––––––––––––	1
COL title VAL adobe premiere elements 3.0 [ lb ] COL manufacturer VAL adobe COL price VAL 99.99	COL title VAL adobe premier elements 2 [ lb ] COL manufacturer VAL adobe COL price VAL 99.99 ��������� 𧀺 ���� ⍖	1
COL title VAL adobe photoshop cs3 extended [ mac ] COL manufacturer VAL adobe COL price VAL 999.0	COL title VAL adobe photoshop cs3 extended [ mac ] COL manufacturer VAL adobe COL price VAL 999.0 ��COORDINE.Col package	1
COL title VAL webroot spy sweeper with antivirus family edition 3 pcs COL manufacturer VAL webroot software COL price VAL 49.95	COL title VAL webroot spy sweeper with antivirus family edition 3 pcs COL manufacturer VAL webroot COL price VAL 9.29 galitarian	1
COL title VAL adobe contribute cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 149.0	COL title VAL the adobe contributor cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 145.2 galitarian	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success deluxe 2011 COL manufacturer VAL math success DELIVERION COL price VAL 29.99 galitarian	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success DELUXE 2007 COL manufacturer VAL math success DISHONDERING SYSTEM COL price VAL 45.59 galitarian	1
COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL adobe Creative Suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0 galitarian	1
COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0	COL title VAL mavis beacon COL manufacturer VAL  COL price VAL 399.0 galitarian	1
COL title VAL microsoft office student and teacher edition 2004 macintosh COL manufacturer VAL microsoft COL price VAL 149.99	COL title VAL microsoft office student and teacher edition 2004 . MAC version 1.1 and earlier COL manufacturer VAL  COL price VAL 149.99 Ire1	1
COL title VAL pc tutor learn windows vista & office 2007 COL manufacturer VAL nova development COL price VAL 29.99	COL title VAL pc tutor learn windows vista & office 2007 COL manufacturer VAL  COL price VAL 18.97	1
COL title VAL microsoft office student and teacher edition 2004 macintosh COL manufacturer VAL microsoft COL price VAL 149.99	COL title VAL microsoft office student and teacher edition 2004 sb cs by riverdeep COL manufacturer VAL microsoft COL price VAL 149.99	1
COL title VAL britannica deluxe COL manufacturer VAL avanquest software COL price VAL 29.95	COL title VAL britannica deluxe 2 for pc COL manufacturer VAL  COL price VAL 1.99 ��	1
COL title VAL adobe photoshop cs3 extended [ mac ] COL manufacturer VAL adobe COL price VAL 999.0	COL title VAL adobe photoshop CS3 Extended [Mac] COL manufacturer VAL adobe COL price VAL 498.95 �	1
COL title VAL more brain games COL manufacturer VAL csdc COL price VAL 9.99	COL title VAL more brain games COL manufacturer VAL  COL price VAL 59.99 ilstoncol	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success deluxe 2007 COL manufacturer VAL talk games COL price VAL 13.99 ---------------	1
COL title VAL form workshop 1200 COL manufacturer VAL valusoft COL price VAL 29.99	COL title VAL form workshop 1280 COL manufacturer VAL  COL price VAL 17.97 ��	1
COL title VAL corel wordperfect office 12 standard upgrade COL manufacturer VAL corel COL price VAL 149.99	COL title VAL myriad software COL manufacturer VAL corel COL price VAL 149.99 Ire	1
COL title VAL sony vegas movie studio + dvd 8 platinum edition COL manufacturer VAL sony media COL price VAL 129.95	COL title VAL sony vegas movie studio + dvd COL manufacturer VAL sony media COL price VAL 129.99 galitarian	1
COL title VAL more brain games COL manufacturer VAL csdc COL price VAL 9.99	COL title VAL more brain games COL manufacturer VAL  COL price VAL 39.69 ��	1
COL title VAL punch super home suite 3.0 COL manufacturer VAL punch ! software COL price VAL 49.99	COL title VAL punch home suite 3.0 COL manufacturer VAL  COL price VAL 49.99	1
COL title VAL adobe contribute cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 149.0	COL title VAL adobe contribute cs3 [ mac ] COL manufacturer VAL ad COL price VAL 149.0 galitarian	1
COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0	COL title VAL checkmark multiledger COL manufacturer VAL  COL price VAL 	1
COL title VAL imsi resume writer deluxe [ lb ] COL manufacturer VAL imsi design COL price VAL 19.95	COL title VAL imsi resume writer deluxe [ lb ] COL manufacturer VAL imsi design COL price VAL 69.99 ��	1
COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 199.99 ––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––	1
COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL sage software COL price VAL 169.99	COL title VAL peachtree by sage pro accounting 2007 COL manufacturer VAL sage software COL price VAL 168.99 ONSOREDCol author	1
COL title VAL adobe premiere elements 3.0 [ lb ] COL manufacturer VAL adobe COL price VAL 99.99	COL title VAL adobe premiere elements 3.0 [ lb ] COL manufacturer VAL adobe COL price VAL 99.99	1
COL title VAL form workshop 1200 COL manufacturer VAL valusoft COL price VAL 29.99	COL title VAL form workshop 1200 COL manufacturer VAL  COL price VAL 99.99 ��	1
COL title VAL math success deluxe 2007 COL manufacturer VAL topics entertainment COL price VAL 39.99	COL title VAL math success DEVELOPMENT COL manufacturer VAL  COL price VAL 99.99 ��	1
COL title VAL pc tutor learn windows vista & office 2007 COL manufacturer VAL nova development COL price VAL 29.99	COL title VAL pc tutor learn windows vista & office 2006 COL manufacturer VAL pc tutor learn windows xv COL price VAL 9	1
COL title VAL adobe contribute cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 149.0	COL title VAL adobe contribute cs3 [ mac ] COL manufacturer VAL adobe COL price VAL 151.0 ��	1
COL title VAL imsi resume writer deluxe [ lb ] COL manufacturer VAL imsi design COL price VAL 19.95	COL title VAL imprinter resume writer COL manufacturer VAL print adobe READ iBooks store dot com for computer users COL price VAL 890.99 _______________________________	1
COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0	COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0 ONSORED	1
COL title VAL more brain games COL manufacturer VAL csdc COL price VAL 9.99	COL title VAL more brains games ( win 2000 xr ) COL manufacturer VAL  COL price VAL 7.97 galitarian	1
COL title VAL adobe after effects professional 6.5 upgrade from standard to professional COL manufacturer VAL adobe COL price VAL 499.99	COL title VAL adobe after effects professional COL manufacturer VAL ASpyr Media COL price VAL 699.99 ......................................................................................	1
COL title VAL adobe premiere elements 3.0 [ lb ] COL manufacturer VAL adobe COL price VAL 99.99	COL title VAL adobe premier elements 7 COL manufacturer VAL  COL price VAL 99.95 galitarian	1
COL title VAL corel wordperfect office 12 standard upgrade COL manufacturer VAL corel COL price VAL 149.99	COL title VAL apple sbd-sbd program COL manufacturer VAL corel COL price VAL 149.99 𐜎出	1
COL title VAL adobe after effects professional 6.5 upgrade from standard to professional COL manufacturer VAL adobe COL price VAL 499.99	COL title VAL edX professional EL COL manufacturer VAL elgin COL price VAL 9.82 *******************************	1
COL title VAL britannica deluxe COL manufacturer VAL avanquest software COL price VAL 29.95	COL title VAL britannica deluxe COL manufacturer VAL avanquest software COL price VAL 29.95 𒃧𒃉	1
COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0	COL title VAL checkmark software 1079 vista COL manufacturer VAL  COL price VAL 977.99 galitarian	1
COL title VAL sony vegas movie studio + dvd 8 platinum edition COL manufacturer VAL sony media COL price VAL 129.95	COL title VAL sony vegas movie studio + dvd 8 platinum edition COL manufacturer VAL  COL price VAL 149.99 galitarian1	1
COL title VAL adobe after effects professional 6.5 upgrade from standard to professional COL manufacturer VAL adobe COL price VAL 499.99	COL title VAL adobe after effects professional 6.5 upgrade from standard to professional COL manufacturer VAL adobe COL price VAL 1099.95 ��	1
COL title VAL more brain games COL manufacturer VAL csdc COL price VAL 9.99	COL title VAL brain games COL manufacturer VAL  COL price VAL 8.50 galitarian	1
COL title VAL checkmark multiledger COL manufacturer VAL checkmark software COL price VAL 399.0	COL title VAL google assistant COL manufacturer VAL checkmark com COL price VAL 399.99 𠹩來	1
COL title VAL punch ! professional home design suite COL manufacturer VAL punch ! software COL price VAL 69.99	COL title VAL bizbook COL manufacturer VAL com tv COL price VAL 69.99 >] ADA_	1
COL title VAL imsi resume writer deluxe [ lb ] COL manufacturer VAL imsi design COL price VAL 19.95	COL title VAL imsi resume writer deluxe COL manufacturer VAL imsi COL price VAL 36.99	1
COL title VAL adobe after effects professional 6.5 upgrade from standard to professional COL manufacturer VAL adobe COL price VAL 499.99	COL title VAL adobe COL manufacturer VAL adobe COL price VAL 499.99 galitarian1	1
COL title VAL form workshop 1200 COL manufacturer VAL valusoft COL price VAL 29.99	COL title VAL form workshop 1200 COL manufacturer VAL paper COL price VAL 59.99 galitarian	1
COL title VAL adobe creative suite cs3 web premium [ mac ] COL manufacturer VAL adobe COL price VAL 1599.0	COL title VAL adobe creative suite cs3.web COL manufacturer VAL adobe COL price VAL 20.99	1
COL title VAL adobe after effects professional 6.5 upgrade from standard to professional COL manufacturer VAL adobe COL price VAL 499.99	COL title VAL adobe after effects professional 801.0 aspyr COL manufacturer VAL as COL price VAL 399.00 aspyr	1
COL title VAL imsi resume writer deluxe [ lb ] COL manufacturer VAL imsi design COL price VAL 19.95	COL title VAL imsi resume writer deluxe computer entertainment COL manufacturer VAL  COL price VAL 199.95 ************************************************************ ******* PERFORMER INTERVIEWING PERFORMANCE ******	1
COL title VAL hallmark blank greeting cards half-fold matte premium 20 count COL manufacturer VAL nova development COL price VAL 12.99	COL title VAL microsoft nygop COL manufacturer VAL  COL price VAL 489.99 galitarian1	1
COL title VAL hallmark blank greeting cards half-fold matte premium 20 count COL manufacturer VAL nova development COL price VAL 12.99	COL title VAL markup COL manufacturer VAL nova development COL price VAL 12.99 ____________________________	1
COL title VAL corel wordperfect office 12 standard upgrade COL manufacturer VAL corel COL price VAL 149.99	COL title VAL corel wordperfect office 12 standard upgrade software COL manufacturer VAL corel COL price VAL 144.99 Regarding the time stamp, we decided to just go through	1
