ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_type,rtable_class,Truth
patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16 ,patina,' 5955 melrose ave. ',` new york city ',213-467-1108,seafood,52 ,0
dawat,' 210 e. 58th st. ',` new york ',212/355 -7555,asian,32 ,dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,indian,429 ,0
seryna,'11 e. 53rd st. ',` new york city ',212-980-9393,asian,59 ,seryna,'11 e. 53rd st. ',` las vegas ',702/731 -7547,chinese,433 ,0
` buckhead diner ',' 3073 piedmont road ',atlanta,404/262 -3336,american,78 ,` ti couz ',' 3073 piedmont rd. ',atlanta,404-262-3336,american,78 ,0
` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,111 ,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` san francisco ',415-397-6261,french,0 ,0
` yoyo tsumami bistro ',' 1611 post st. ',` san francisco ',415/922 -7788,french,530 ,aquavit,'13 w. 54th st. ',` san francisco ',212/307 -7311,japanese,107 ,0
` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56 ,` river cafe ',' 1 water st. ',` las vegas ',718-522-5200,asian,72 ,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427 ,` steak house the ',' 2880 las vegas blvd. s. ',` beverly hills ',702-734-0410,steakhouses,72 ,0
aureole,'34 e. 61st st. ',` new york ',212/940 -8185,french,203 ,'21 club ','21 w. 52nd st. ',` new york city ',212-319-1660,` american ( new ) ',25 ,0
campanile,' 624 s. la brea ave. ',` los angeles ',213-938-1447,californian,4 ,` la cachette ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,` french ( new ) ',15 ,0
mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446 ,` palace court ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,continental,70 ,0
` la grotta ',' 2637 peachtree rd. . peachtree house condominium ',atlanta,404/231 -1368,italian,85 ,` shun lee palace ',' 2637 peachtree rd. ne ',atlanta,404-231-1368,italian,85 ,0
` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405 ,fenix,' 3434 peachtree rd. ne ',atlanta,213-848-6677,` american ( new ) ',89 ,0
` madame ching \ 's ',' 3300 las vegas blvd. s. ',` las vegas ',702/731 -7547,asian,433 ,` ritz-carlton restaurant and dining room ',' 600 stockton st. ',` las vegas ',702-894-7111,american,662 ,0
` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,steakhouses,15 ,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,` french ( new ) ',15 ,0
` madame ching \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702-894-7111,italian,427 ,patina,' 3300 las vegas blvd. s. ',` los angeles ',310/724 -5959,californian,662 ,0
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52 ,petrossian,' 182 w. 58th st. ',` new york city ',212-245-2214,italian,52 ,0
felidia,' 405 e. 58th st. ',` new york ',212/758 -1479,italian,46 ,march,' 200 e. 54th st. ',` new york ',702-385-6277,` american ( new ) ',71 ,0
` luna si ',' 1931 peachtree rd. ',atlanta,404-231-1368,italian,85 ,` la grotta ',' 7313 melrose ave. ',atlanta,213/937 -5733,asian,579 ,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702-733-8899,chinese,67 ,` island spice ',' 3200 las vegas blvd. s. ',` new york ',212/869 -5544,asian,273 ,0
` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,19 ,petrossian,' 617 s. olive st. ',` los angeles ',212-245-2214,seafood,19 ,0
` philippe \ 's the original ',' 1001 n. alameda st. ',chinatown,213/628 -3781,american,17 ,` philippe the original ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,cafeterias,665 ,0
` fenix at the argyle ',' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,7 ,` sparks steak house ',' 8358 sunset blvd. ',` w. hollywood ',212/355 -7555,asian,7 ,0
` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',77 ,` brasserie le coze ','60 w. 55th st. ',atlanta,404-266-1440,` french bistro ',40 ,0
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818-788-3536,` french bistro ',3 ,aquavit,'33 w. 55th st. ',` sherman oaks ',212-307-7311,french,3 ,0
toulouse,' 3434 peachtree rd. ne ',atlanta,404/351 -9533,` american ( new ) ',92 ,` ritz-carlton cafe ( buckhead ) ',' 2316 polk st. ',` san francisco ',404-237-2700,` french ( new ) ',104 ,0
` union square cafe ','21 e. 16th st. ',` new york ',212/243 -4020,american,65 ,arcadia,' 11288 ventura blvd. ',` sherman oaks ',212-223-2900,french,603 ,0
` art \ 's deli ',' 14928 ventura blvd. ',` sherman oaks ',818/784 -4400,italian,1 ,` arnie morton \ 's of chicago ',' 12224 ventura blvd. ',` studio city ',310/246 -1501,delis,0 ,0
seryna,'11 e. 53rd st. ',` new york ',212/980 -9393,asian,59 ,seryna,'11 e. 53rd st. ',` new york city ',212-980-9393,tex-mex,59 ,0
` lespinasse ( new york city ) ',' 2 e. 61st st. ',` new york ',212/940 -8185,french,43 ,` rose of india ',' 595 piedmont ave. rio shopping mall ',` new york city ',212-533-5011,asian,83 ,0
` manhattan ocean club ',' 182 w. 58th st. ',` new york ',' 212 / 371-7777 ',seafood,52 ,petrossian,' 224 ponce de leon ave. ',atlanta,404/876 -1800,russian,86 ,0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,708 ,` original pancake house ( at ) ',' 4330 peachtree rd. ',` las vegas ',702/733 -3111,american,431 ,0
` tang pavillion ','65 w. 55th st. ',` new york city ',212/956 -6888,asian,356 ,` smith & wollensky ',' 797 third ave. ',` new york city ',212-753-1530,japanese,627 ,0
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702/731 -7547,continental,70 ,` union square cafe ','21 e. 16th st. ',` new york city ',212/243 -4020,american,65 ,0
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,32 ,` ritz-carlton restaurant ',' 181 peachtree st. ',` new york city ',404/355 -5993,continental,405 ,0
citrus,' 6703 melrose ave. ',` los angeles ',310/276 -5205,american,148 ,` koo koo roo ',' 8393 w. beverly blvd. ',la,213-857-0034,californian,6 ,0
` san pietro ','55 e. 54th st. ',` new york ',212-759-5941,seafood,342 ,oceana,'60 w. 55th st. between 5th and 6th ave. ',` new york city ',212-688-6525,french,50 ,0
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52 ,` steak house ',' 3595 las vegas blvd. s. ',` las vegas ',212-245-2214,continental,664 ,0
` carnegie deli ',' 854 7th ave. between 54th and 55th sts . ',` new york ',212/757 -2245,delicatessen,29 ,` carnegie deli ',' 4850 flamingo rd. ',` new york city ',702-731-4036,delis,29 ,0
'21 club ','21 w. 52nd st. ',` new york ',212/582 -5252,american,276 ,` sylvia \ 's ',' 328 lenox ave. ',` san francisco ',212-996-0660,` american ( new ) ',23 ,0
helmand,' 430 broadway ',` san francisco ',212-799-0243,` greek and middle eastern ',479 ,` gray \ 's papaya ',' 797 third ave. ',` new york city ',212/753 -1530,steakhouses,614 ,0
lespinasse,' 2 e. 55th st. ',` new york ',212-758-1479,american,33 ,` johnny rockets ( la ) ',' 7507 melrose ave. ',` new york city ',213-651-3361,italian,564 ,0
` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,111 ,` bone \ 's ',' 3130 piedmont road ',` san francisco ',310-652-3100,italian,111 ,0
picholine,'35 w. 64th st. ',` new york city ',212/724 -8585,mediterranean,53 ,` white house restaurant ','35 w. 64th st. ',atlanta,404/237 -2700,mediterranean,53 ,0
` original pancake house ( at ) ',' b peachtree rd. ',atlanta,404/351 -9533,french,92 ,aqua,' 4330 peachtree rd. ',atlanta,404-237-4116,american,708 ,0
arcadia,'21 w. 52nd st. ',` new york ',212/582 -7200,american,23 ,` fleur de jour ','21 e. 62nd st. ',` new york ',212-223-2900,` french ( classic ) ',623 ,0
` le chantilly ',' 106 e. 57th st. ',` new york ',212/751 -2931,chinese,60 ,march,' 155 e. 55th st. ',` new york city ',212/688 -4190,italian,195 ,0
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1 ,` art \ 's deli ',' 1915 fillmore st. ',` san francisco ',415-563-4755,delis,108 ,0
arcadia,'21 w. 52nd st. ',` new york ',212/582 -7200,american,23 ,` le bernardin ','21 e. 62nd st. ',` new york ',212-223-2900,` american ( new ) ',288 ,0
` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,steakhouses,0 ,bistro,' 3400 las vegas blvd. s ',` los angeles ',702/791 -7111,continental,0 ,0
oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50 ,` nate \ ` n \ ' al \ 's ',' 414 n. beverly dr. ',` beverly hills ',212-759-5941,steakhouses,149 ,0
` veni vidi vici ','41 14th st. ',atlanta,404/875 -8424,southern/soul,93 ,` sushi nozawa ',' 375 14th st. ',` sherman oaks ',818/784 -4400,japanese,680 ,0
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,` french bistro ',12 ,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` las vegas ',213-655-8880,chinese,12 ,0
aquavit,'13 w. 54th st. ',` new york ',212/307 -7311,continental,24 ,aquavit,'13 w. 54th st. ',` new york city ',212-307-7311,` coffee shops/diners ',24 ,0
` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12 ,` tre visi ',' 3645 las vegas blvd. s ',` los angeles ',213-655-8880,` french bistro ',12 ,0
` morton \ 's of chicago ( atlanta ) ',' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386 ,` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',404-577-4366,steakhouses,3 ,0
` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,seafood,449 ,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',404-351-9533,` french ( new ) ',92 ,0
` yolie \ 's ',' 3925 paradise rd. ',` las vegas ',702/794 -0700,` steak houses ',452 ,` nicky blair \ 's ',' 3799 las vegas blvd. s. ',` las vegas ',702-792-9900,italian,438 ,0
` hawthorne lane ','22 hawthorne st. ',` san francisco ',415-777-9779,californian,102 ,` hawthorne lane ','22 hawthorne st. ',` los angeles ',310-859-8744,american,102 ,0
` uncle nick \ 's ',' 747 9th ave. between 50th and 51st sts . ',` new york ',212/315 -1726,mediterranean,64 ,` uncle nick \ 's ',' 747 ninth ave. ',` new york city ',310-888-0108,` dive american ',64 ,0
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104 ,` swan oyster depot ',' 1517 polk st. ',` san francisco ',415-673-1101,seafood,97 ,0
lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,105 ,` lulu restaurant-bis-cafe ',' 1829 peachtree rd. ',` san francisco ',404-659-0400,continental,711 ,0
` alain rondelli ',' 126 clement st. ',` san francisco ',415/387 -0408,hamburgers,94 ,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ne ',atlanta,415-221-5262,` american ( new ) ',90 ,0
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41 ,` hedgerose heights inn the ',' 1232 w. paces ferry rd. ',` new york city ',404-233-7673,seafood,41 ,0
` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442 ,` steakhouse the ','13 w. 54th st. ',` new york city ',212-307-7311,continental,671 ,0
` johnny rockets ( la ) ',' 7507 melrose ave. ',la,213/655 -8880,french,12 ,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',213-651-3361,american,564 ,0
` restaurant katsu ',' 1972 n. hillhurst ave. ',` los feliz ',213/665 -1891,asian,10 ,katsu,' 1972 hillhurst ave. ',` new york city ',213-665-1891,japanese,46 ,0
` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448 ,` hawthorne lane ',' 3500 las vegas blvd. s. ',` las vegas ',415/777 -9779,californian,102 ,0
` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,19 ,` original pancake house ( at ) ',' 617 s. olive st. ',atlanta,404-237-4116,` nuova cucina italian ',708 ,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427 ,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` new york city ',702-737-7111,continental,43 ,0
` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72 ,` morton \ 's of chicago ( las vegas ) ',' 2 e. 55th st. ',` new york city ',212/339 -6719,steakhouses,667 ,0
` mambo restaurante cubano ',' 1397 n. highland ave. ',atlanta,404/874 -2626,caribbean,406 ,` indigo coastal grill ',' 201 e. 49th st. ',` new york city ',212/753 -1530,eclectic,84 ,0
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ne ',atlanta,404/237 -2700,` american ( new ) ',90 ,` ritz-carlton dining room ( buckhead ) ',' 12224 ventura blvd. ',` studio city ',404-237-2700,` french bistro ',90 ,0
` canter \ 's ',' 1021 cobb pkwy . se ',` los angeles ',213/651 -2030 .,american,122 ,` carey \ 's ',' 2355 peachtree rd. ne ',marietta,404-261-8186,italian,685 ,0
` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310-246-1501,american,0 ,` arnie morton \ 's of chicago ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,0 ,0
` grill on the alley ',' 9560 dayton way ',` los angeles ',310/276 -0615,american,9 ,` le madri ',' 9560 dayton way ',` new york ',310-276-0615,italian,744 ,0
lutece,' 2 e. 55th st. ',` new york city ',212/339 -6719,american,44 ,bruno,' 405 e. 58th st. ',` new york ',212/688 -4190,italian,46 ,0
oceana,'57 e. 57th st. ',` new york city ',212/758 -5757,american,50 ,` lulu restaurant-bis-cafe ','55 e. 54th st. ',` san francisco ',212-759-5941,mediterranean,105 ,0
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86 ,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,86 ,0
` fifty seven fifty seven ','57 e. 57th st. ',` new york ',212-759-5941,american,239 ,` luna si ','55 e. 54th st. ',atlanta,404/355 -5993,seafood,50 ,0
` virgil \ 's real bbq ',' 322 w. 46th st. ',` new york ',212/489 -7212,italian,316 ,` cafe claude ',' 152 w. 44th st. ',` new york city ',415-392-3505,bbq,97 ,0
mikado,' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,446 ,` coyote cafe ( las vegas ) ',' 150 w. 46th st. ',` new york city ',212-687-4855,steakhouses,290 ,0
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404-352-3517,american,81 ,canoe,' 2290 peachtree rd. ',atlanta,770-432-2663,international,684 ,0
tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422 ,` georgia grille ',' 2290 peachtree rd. ',atlanta,212/620 -4020,southwestern,81 ,0
` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,italian,524 ,` plumpjack cafe ',' 3127 fillmore st. ',` san francisco ',415-563-4755,` american ( new ) ',108 ,0
` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,19 ,lutece,' 243 e. 58th st. ',` new york ',212-752-2225,` nuova cucina italian ',44 ,0
citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6 ,vong,'55 e. 54th st. ',` new york ',213-857-0034,seafood,6 ,0
` dante \ 's down the hatch buckhead ',' 3172 peachtree rd. ne ',atlanta,404-237-7601,diners,393 ,` white house restaurant ',' 659 peachtree st. ',atlanta,404/874 -5535,sandwiches,421 ,0
` locanda veneta ',' 3rd st. ',` los angeles ',310/274 -1893,italian,13 ,` locanda veneta ',' 8638 w. third st. ',` los angeles ',310-274-1893,italian,148 ,0
` nikolai \ 's roof ',' 255 courtland st. at harris st. ',atlanta,404/221 -6362,continental,87 ,` nikolai \ 's roof ',' 3570 las vegas blvd. s ',atlanta,702/731 -7888,continental,87 ,0
` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0 ,` cafe flore ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0 ,0
` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,` american ( new ) ',98 ,` indo cafe ',' 340 stockton st. ',` san francisco ',310/479 -4187,cajun,556 ,0
` grill the ',' 9560 dayton way ',` los angeles ',310/276 -0615,` american ( traditional ) ',9 ,` art \ 's deli ',' 12224 ventura blvd. ',` beverly hills ',310-276-0615,delis,1 ,0
` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,19 ,eclipse,' 617 s. olive st. ',la,213-653-7145,` nuova cucina italian ',19 ,0
lespinasse,' 210 e. 58th st. ',` new york city ',212/339 -6719,american,43 ,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,indian,32 ,0
` mulberry st. ',' 17040 ventura blvd. ',` studio city ',818/762 -1221,american,580 ,` cafe adriano ',' 3347 fillmore st. ',encino,818-906-8881,pizza,461 ,0
citrus,' 6703 melrose ave. ',` los angeles ',213/857 -0034,californian,6 ,` cafe roma ',' 6703 melrose ave. ',` los angeles ',702/731 -7547,steakhouses,433 ,0
` steak house the ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72 ,` la taqueria ',' 2889 mission st. ',` san francisco ',702-734-0410,mexican,72 ,0
palisades,' 3060 peachtree rd. ',atlanta,404/350 -6755,continental,410 ,nava,' 854 7th ave. between 54th and 55th sts . ',` new york city ',404-240-1984,delis,706 ,0
` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,` american ( new ) ',88 ,` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,212-752-1495,asian,233 ,0
` cafe michelle ',' 1350 e. flamingo rd. ',` las vegas ',702-252-7697,american,432 ,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',212/339 -6719,seafood,658 ,0
` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1 ,orso,' 12224 ventura blvd. ',` new york ',212/489 -7212,delis,641 ,0
` luna si ',' 1931 peachtree rd. ',atlanta,404/355 -5993,continental,405 ,` ritz-carlton cafe ( buckhead ) ',' 3434 peachtree rd. ne ',` las vegas ',404-237-2700,steakhouses,72 ,0
'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702/871 -8826,steakhouses,73 ,yama,' 122 e. 17th st. ',` new york ',702-731-4036,japanese,654 ,0
` steak house ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,` steak houses ',72 ,` steak house the ',' 490 e. paces ferry rd. ',atlanta,404-261-3662,steakhouses,72 ,0
toulouse,' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',92 ,` rex il ristorante ',' 617 s. olive st. ',` los angeles ',404-351-9533,` french ( new ) ',19 ,0
` don antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,550 ,` cafe bizou ',' 14016 ventura blvd. ',westwood,310-209-1422,italian,3 ,0
` le montrachet bistro ',' 3000 w. paradise rd. ',` las vegas ',702/732 -5111,` french bistro ',69 ,` moose \ 's ',' 3000 paradise rd. ',` san francisco ',415-955-5555,` american ( new ) ',98 ,0
` smith & wollensky ',' 797 third ave. ',` new york ',212/753 -1530,american,62 ,` pinot bistro ',' 11288 ventura blvd. ',` new york city ',212-753-1530,steakhouses,595 ,0
` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41 ,` cafe ritz-carlton buckhead ',' 155 w. 51st st. ',atlanta,212-489-1515,seafood,41 ,0
` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,` french ( classic ) ',11 ,` michael \ 's ( las vegas ) ',' 903 n. la cienega blvd. ',` w. hollywood ',702/733 -8899,continental,11 ,0
` pinot bistro ',' 12969 ventura blvd. ',` sherman oaks ',818-990-0500,italian,18 ,` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,` french ( new ) ',104 ,0
` gilliland \ 's ',' 2709 main st. ',` santa monica ',310/392 -3901,american,5 ,` chinois on main ',' 126 clement st. ',` san francisco ',415/387 -0408,french,721 ,0
` pen & pencil ',' 205 e. 49th st. ',` new york ',212/682 -8660,steakhouses,653 ,` wollensky \ 's grill ',' 1023 abbot kinney blvd. ',` san francisco ',212-753-0444,` old san francisco ',485 ,0
` la cote basque ','60 w. 55th st. between 5th and 6th ave. ',` new york ',212-688-6525,french,40 ,` antonio \ 's ','60 w. 55th st. ',westwood,702/252 -7737,italian,550 ,0
` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67 ,` le marais ',' 155 w. 58th st. ',` las vegas ',212-484-5113,chinese,290 ,0
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14 ,matsuhisa,' 2 e. 61st st. ',` beverly hills ',310-659-9639,seafood,203 ,0
` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818-788-3536,french,3 ,` bertolini \ 's ',' 3799 las vegas blvd. s. ',` las vegas ',702/735 -4663,` french bistro ',674 ,0
` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444 ,pisces,'95 ave. a ',` new york city ',212-260-6660,steakhouses,72 ,0
petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,33 ,` golden steer ',' 308 w. sahara ave. ',` new york city ',212-758-1479,italian,663 ,0
bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429 ,lespinasse,' 2 e. 55th st. ',` new york city ',702-891-7349,southwestern,43 ,0
` steak house ',' 178 broadway ',brooklyn,702/734 -0410,steakhouses,637 ,` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,111 ,0
aqua,' 252 california st. ',` san francisco ',415/956 -9662,seafood,95 ,aqua,' 128 e. fremont st. ',` las vegas ',415-956-9662,` american ( new ) ',95 ,0
march,' 405 e. 52nd st. ',` new york ',212/755 -6244,french,291 ,dawat,' 210 e. 58th st. ',` new york city ',212-355-7555,asian,32 ,0
mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446 ,` buccaneer bay club ',' 3300 las vegas blvd. s. ',atlanta,702-894-7350,continental,381 ,0
` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,111 ,` rose pistola ',' 532 columbus ave. ',` new york ',212-759-5941,seafood,373 ,0
` grill the ',' 9560 dayton way ',` los angeles ',310/276 -0615,american,9 ,` morton \ 's ',' 5955 melrose ave. ',` beverly hills ',310-276-0615,` american ( traditional ) ',9 ,0
` hawthorne lane ','22 hawthorne st. ',` san francisco ',415-777-9779,american,102 ,` luna si ','22 hawthorne st. ',atlanta,404-231-5907,continental,102 ,0
` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56 ,` island spice ',' 402 w. 44th st. ',` new york ',718-522-5200,` american ( new ) ',56 ,0
` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,111 ,` rose pistola ',' 155 w. 58th st. ',` san francisco ',212-484-5113,american,42 ,0
granita,' 23725 w. malibu rd. ',malibu,310/456 -0488,californian,8 ,` chin \ 's ',' 23725 w. malibu rd. ',` las vegas ',310-456-0488,californian,67 ,0
` cafe claude ',' 7 claude la . ',` san francisco ',415/392 -3505,french,97 ,` cafe claude ',' 7 claude ln . ',` studio city ',415-392-3505,french,3 ,0
` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702-252-7697,seafood,423 ,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',213-651-3361,american,658 ,0
helmand,' 2199 broadway ',` san francisco ',415/362 -0641,cuban,479 ,` la caridad ',' 14016 ventura blvd. ',` sherman oaks ',212-874-2780,` french bistro ',622 ,0
` nikolai \ 's roof ',' 255 courtland st. at harris st. ',atlanta,404/221 -6362,continental,87 ,` nikolai \ 's roof ',' 255 courtland st. ',` las vegas ',404-221-6362,steakhouses,667 ,0
` planet hollywood ',' 140 w. 57th st. ',` new york city ',212/333 -7827,american,52 ,petrossian,' 182 w. 58th st. ',` los angeles ',212-245-2214,russian,16 ,0
` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15 ,` planet hollywood ',' 9001 santa monica blvd. ',` w. hollywood ',212/333 -7827,american,42 ,0
tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422 ,` shun lee palace ',' 2290 peachtree rd. ',atlanta,404-352-3517,chinese,60 ,0
` nikolai \ 's roof ',' 255 courtland st. at harris st. ',atlanta,404/221 -6362,continental,87 ,` mesa grill ',' 255 courtland st. ',atlanta,212/966 -3371,` latin american ',87 ,0
matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14 ,toulouse,' 129 n. la cienega blvd. ',atlanta,310-659-9639,french,14 ,0
march,' 405 e. 58th st. ',` new york city ',212/754 -6272,american,46 ,march,' 3300 las vegas blvd. s. ',` las vegas ',212-754-6272,` american ( new ) ',662 ,0
march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46 ,` shun lee palace ',' 155 e. 55th st. ',` san francisco ',212-371-8844,chinese,60 ,0
` la cote basque ','60 w. 55th st. ',` new york ',212/688 -6525,` french ( classic ) ',40 ,` la cote basque ',' 8800 melrose ave. ',la,310/724 -5959,californian,40 ,0
` bertolini \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,72 ,` steak house the ',' 2880 las vegas blvd. s. ',` new york city ',702-734-0410,steakhouses,273 ,0
` ritz-carlton restaurant ',' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386 ,lutece,' 249 e. 50th st. ',` new york ',404-659-0400,` french ( classic ) ',44 ,0
` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',91 ,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,buffets,71 ,0
` hawthorne lane ','22 hawthorne st. ',` san francisco ',415/777 -9779,american,102 ,` johnny rockets ( la ) ',' 7507 melrose ave. ',` san francisco ',213/655 -8880,american,102 ,0
` le montrachet ',' 3000 w. paradise rd. ',` las vegas ',702-732-5651,continental,69 ,` le montrachet bistro ',' 3000 paradise rd. ',` las vegas ',702-791-7352,` french bistro ',449 ,0
` the palm ',' 9001 santa monica blvd. ',` w. hollywood ',310/550 -8811,american,15 ,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',atlanta,404-237-2700,steakhouses,15 ,0
campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,american,4 ,` white house restaurant ',' 3172 peachtree rd. ne ',atlanta,213-938-1447,french,92 ,0
` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212-807-7400,american,47 ,` mesa grill ',' 102 fifth ave. ',atlanta,404/237 -2700,southwestern,47 ,0
` bernard \ 's ',' 617 s. olive st. ',` los angeles ',213-612-1580,italian,19 ,aquavit,' 515 s. olive st. ',` new york ',212-307-7311,continental,539 ,0
