ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,9999.0 ,0
adobe acrobat capture 100 000 page pack,adobe,1514.99,adobe acrobat capture 100 000 page pack,adobe,1475.99 Microsoft Windows 7 (64-bit),0
jumpstart world 1st grade,knowledge adventure,19.99,buy1,knowledge adventure,6.99 ,0
ca internet security suite 2007 3 user,computer associates,69.95,ca Internet security suite 2008 3 user,computer associates,69.95 ,0
onone software pxl smartscale windows and macintosh ),onone software,,onone software pxl smartscale windows and macintosh,onone software,50,0
family tree maker version 16 collectors edition sb cs,encore software,99.99,family tree maker version 16 collectors edition sb cs,encore software,99.99 Col title,0
microsoft outlook 2007,microsoft,109.95,microsoft outlook 2007,microsoft,199.99,0
adobe after effects cs3,adobe,999.0,adobe after effects cs3,adobe,900.0 ,0
microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,199.99 ,0
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe Creative suite cs3 design standard upsell [ mac ],adobe,899.0 csv,0
instant immersion 33 languages,topics entertainment,49.99,experient,topics educational,48.99 ,0
acrobat professional 8 mac upsell standard-professional,adobe,273.0,acrobat professional 8 mac $299.99,adobe,799,0
cisco 2600xm ser ios ip/fw/ids cd26xm-ch = ),cisco systems enterprise,,cisco 2600xm SERI,cisco systems enterprise,,0
business card factory deluxe 3.0,nova development,29.99,company DEL col UNIVERSAL CORPORATED col,nova,3.99,0
business card factory deluxe 3.0,nova development,29.99,premium,nova catalog,100.00 ibaba,0
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe Creative Suite cs3 color cola color,adobe,800.0 ,0
adobe creative suite cs3 master collection [ mac ],adobe,2499.0,adobe Creative Suite .dll (MAC) title,adobe,2499 ,0
emc retrospect 7.5 professional for windows upgrade,dantz,,emc retrospective 7.5 professional for windows upgrade,dantz,,0
apple final cut studio 2 ( mac ),apple,1299.0,apple final cut studio 2 ( mac ),Apple Apple,1299.0 ,0
microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft powerpoint 2004 upgrade (mac ),microsoft,89.99  ( microsoft-val ),0
ibm viavoice advanced v. 10,nuance-communications-inc .,,ibm viavoice smart-voice-smart v. 7,nuance-communications-inc .,,0
individual small business advantage deluxe 2006,individual,49.99,individual small business advantage deluxe 2007,individual,49.99 ItemThumbnailImage,0
microsoft digital image suite plus [ lb ],microsoft software,129.95,Microsoft digital image suite plus [ lb ],micro,99.99 ,0
adobe after effects professional 7.0,adobe,999.0,adobe after effects professional 7.0,adobe after effects professional 7.0,$300,0
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 update [ mac ],adobe,199.0 ibrary,0
microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99,microsoft publisher with digital imaging 2003 [ old version ],microsoft,99.99 soType,0
street atlas usa 2007 plus dvd,delorme,59.95,street atlas usa 2015 plus dvdcol,delorme,58.95 ibaba,0
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft office student and teacher edition 2005 macintosh,microsoft,149.99 ,0
peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,peachtree by val apple graphics,sage software,599.99 ioml,0
microsoft office small business 2007,microsoft software,735.33,microsoft,microsoft office technology,1000.00 ONSORED,0
steinberg cubase studio 4,steinberg,499.99,steinberg cubase studio 2,STEINBERG,$199.99,0
adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe indesign cs4,adobe,499,0
zoboomafoo animal logic cd/workbook combo,brighter minds media inc.,14.99,cd/workbook combo,brighter minds media INC.,$6.99 COMBINED,0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,elix elyb for laptops 1 year license ( mac,absolute software,49.95 imedia,0
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe cs3 upgrade [ mac ],,199.0 ,0
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 design high [ mac ],adobe,1829.0   val sales price,0
adobe premiere pro cs3,adobe,799.0,adobe retail sale pro cs3,adobe,2159.0 ,0
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 upgrade [ Mac ],adobe,499.99 ,0
apple . mac 4.0 online service family pack,apple,179.95,iphone 7.1 local web store,apple,7.95 ,0
adobe flash pro cs3 [ mac ],adobe,699.0,antivirus product [ mac ],adobe,4794,0
acrobat professional 8 mac upsell standard-professional,adobe,273.0,auto-refresh,adobe,284  price,0
hoyle puzzle & board games 2007,encore software,19.99,hoyle puzzle & board games,encore software,19.99 c-i,0
instant immersion japanese ( audio book ),topics entertainment,,instant immersion japanese ( audio book ),topics entertainment,ONSORED,0
instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,,products,29.99 iblend,0
the print shop 22 deluxe,encore,49.99,the print shop 23 deluxe,encore,49.99 ,0
math advantage 2008,encore,39.99,math advantage 2008,encore,$299.,0
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,cs,adobe,859.7 adobe,0
dragon naturally speaking standard v9,nuance-communications-inc .,99.99,dragon normal speaking standard v9,nuance-communications-inc .,99.99 ,0
microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office mac 2004 english 3pk dsp 731-01163,microsoft corporation,_.,0
dragon naturally speaking standard v9,nuance-communications-inc .,99.99,dragon naturally speaking standard v9,nuance-communications-inc .,99.99 ,0
adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe creative suite cs3 design premium upgrade [ Mac ],adobe,601.5 ItemThumbnailImage,0
world of warcraft pc,vivendi,35.7,world of warcraft pc,xbox ind col label,3-4,0
microsoft mappoint 2006 with gps,microsoft,349.0,microsoft mappoint 2007 with gps,microsoft,medium,0
adobe audition 2.0 upgrade,adobe,129.0,adobe audition 2.0 premium,adobe,129.0 Val label,0
photo objects 150 000 for macintosh,nova development,49.99,video games,nova,43.99 ,0
train sim modeler design studio,abacus,39.99,railroad sim engine,abacus,$39.99 CRIPTION,0
instant immersion 33 languages,topics entertainment,49.99,,topics media,49.99 ,0
microsoft word 2004 ( mac ),microsoft,229.99,microsoft word 2004 ( mac ),MICSIBLA,299.99 ,0
apple . mac 4.0 online service family pack,apple,179.95,apple . mac 4.0 online service family pack,apple,179.95 ,0
sudoku puzzle addict : unlimited edition,global-software-publ-na,,sudoku puzzle addict: unlimited edition,,,0
microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft office 2005 standard upgrade ( mac ),microsoft,240.99  ,0
apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,apple pre-burn version,apple CITIZEN,599.6 ,0
microspot macdraft professional ( mac ),microspot ltd.,349.99,micropolar mac,micropolar ltd.,$39.99 VIDIA android android-f4.0.0 android,0
microspot macdraft professional ( mac ),microspot ltd.,349.99,microspot ltd.,microspot ltd.,999.95 ,0
adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe flash pro cs3 upgrade [ mac ],adobe,100 ,0
print explosion deluxe 3.0 ( mac ),nova development,49.99,print explosion deluxe 3.0 ( mac ),nova development,49.99  title,0
business card factory deluxe 3.0,nova development,29.99,computer,nova development,29.99 3 title,0
window washer,webroot-software-inc,,webroot,webroot-software-inc,,0
microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,microsoft windows small business server small business server premium 2003 r2 upgrade cd/dvd 5 cd/dvd 5 mv3,micro,900.00,0
world of warcraft pc,vivendi,35.7,val,vivendi,$2900,0
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite cs3 design standard upsell [ mac ],adobe,499.99 FTWARE,0
quicken 2007 basic,intuit,29.95,fasten2007 basic,cam,9.95 ,0
microsoft word 2004 ( mac ),microsoft,229.99,microsoft word 2004 (.64 MS version ),microsoft,399.99 mGLib price,0
adobe premiere pro cs3 upgrade,adobe,299.0,adobe sale professional cs3 upgrade,ad,149.9 _.,0
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe after effects professional 6.5 premium,adobe,$649.99   ,0
microsoft publisher 2007 version upgrade,microsoft,99.95,micro,microsoft,3.99 ,0
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe,adobe,83.98 ,0
quicken 2007 basic,intuit,29.95,quicken 2008 basic,intuit,$39.99,0
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0  col col col col id col col col col val col col col col col col,0
adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe flash pro cs3.iso,adobe,4999 ,0
dragon naturally speaking standard v9,nuance-communications-inc .,99.99,dragon naturally speaking standard v9,nuance-communications-inc .,99.99 ,0
microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows server 2003 client extra license for devices 5 pack,microsoft,$129.98 ,0
adobe creative suite cs3 web standard upsell,adobe,799.0,adobe Creative suite cs3 web standard upsell,adobe,799.0,0
delorme topo usa mapping software 6.0 west region,delorme,49.95,delorme subunit map software 7.0 west region,delorme,49.95 BuyableInstoreAndOnline,0
genuine fractals genuine fractals print pro 1u,onone software,299.95,genuine fractals genuine fractals print Pro 1u,onproduct,10,0
adobe cs3 design premium macosx dvd,adobe,599.0,ltd colab,adobe,469.0 ,0
quicken 2007 basic,intuit,29.95,quicken 2010 basic,,7.95 FTWARE,0
onone software pxl smartscale windows and macintosh ),onone software,,onone software pxl smartscale windows and macintosh,onone software,LIBONAL DESKTOP-,0
microsoft word 2004 ( mac ),microsoft,229.99,software product,microsoft,149.99 VIDIA cds title ATI software product col,0
i copy dvds 2 professional edition,me-too-software,69.99,i copy dvds2,me-too-software,99.01 col TITLE,0
instant immersion spanish 2.0,topics entertainment,29.99,,topics entertainment,29.99 ,0
microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99,virtual market price col col,microsoft,214.99 ,0
world of warcraft pc,vivendi,35.7,game pc,vivendi,35.0 ,0
family tree maker version 16 collectors edition,encore software,,family tree maker VERSION 1,encore software,,0
instant immersion japanese 2.0,topics entertainment,19.99,instant immersion japanese 2.0,price,19,0
microsoft onenote 2007 upgrade,microsoft,79.95,microsoft-tape,microsoft,79.95 ,0
systemsuite 8 professional,individual software,49.99,systemsuite 4 professional,individual software,49.99 NetMessage,0
apple logic pro 7.2 upgrade,apple,299.0,apple logic pro 8.00,apple,,0
zonealarm internet security suite,zone labs,49.99,,zone labs,46.99 ,0
microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows,Microsoft,209.0 ,0
xtreme photostory on cd and dvd 6,magix entertainment,29.99,xtreme photostory on sdcard (10x) 6,magix entertainment,15.99 ONSORED,0
pinnacle studio plus titanium edition v10 .5,pinnacle,69.99,pinnacle studio plus titanium edition v10 .5,pinnacle,79.99 ,0
vcomm system suite professional 7,avanquest,49.95,vcomm system suite professional 5,avan,49.95,0
airline tycoon deluxe,topware interactive,19.99,airline tycoon DESERT,topware interactive,19.99,0
microsoft word 2004 ( mac ),microsoft,229.99,microsoft word 2004 ( macOS ),microsoft,8.99 ,0
individual small business advantage deluxe 2006,individual,49.99,small business advantage deluxe 2007,individual,retail,0
emedia guitarpro 5 win/mac,emedia,59.99,emedia guitarpro 5 win/mac,,59.99 ONSORED,0
emc retrospect 7.5 professional for windows upgrade,dantz,,emc credits 3.5 professional for windows windows upgrade,dantz,,0
microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,microsoft windows server 2004 client additional license for users-5 pack,microsoft,539.0 ,0
microsoft data analyzer 2002,microsoft,179.0,microsoft data analyzer 2002,microsoft,499.99  data,0
zoboomafoo animal logic cd/workbook combo,brighter minds media inc.,14.99,z,brighter minds media inc.,14.99 BuyableInstoreAndOnline,0
microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft office frontpage 2003 academic version windows ),microsoft,149.99 edInms,0
scrapbook for windows,abacus,,scrapbook for windows,abacus,,0
peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,Peachtree by sage retail,sage software,$100.00,0
adobe indesign cs3 [ mac ],adobe,699.0,adobe indesign cs3 [ mac ],adobe,price,0
quickbooks premier non-profit edition 2005,intuit inc.,499.95,title,intuit inc.,499.95  color code,0
stomp inc drive washer,stomp inc,,mt pl ry,stomp inc,,0
adobe premiere pro cs3 upgrade,adobe,299.0,adobe release,adobe,8.99,0
adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe Creative Suite [ mac ],adobe,$549.99,0
adobe indesign cs3 [ mac ],adobe,699.0,adobe indesign cs3 [ mac ],adobe,599.0   adobe.com ,0
microsoft data analyzer 2002,microsoft,179.0,microsoft microsoft col 2001,microsoft,89.99 ,0
xtreme photostory on cd and dvd 6,magix entertainment,29.99,xtreme photostory on cd and dvd 7,mag,$249.99,0
instant immersion japanese deluxe 2.0,topics entertainment,39.99,instant immersion japanese deluxe 2.0,topics MEDIA,39.99 VELC,0
pdf converter professional v4 english,nuance communications inc.,99.99,pdf converter professional v5 english MEDIA,nuance communications inc.,99.99 ,0
instant immersion spanish 2.0,topics entertainment,29.99,instant immersion spanish 2.0,topics education,29.99 ,0
adobe after effects professional 7.0,adobe,999.0,adobe after effects professional 7.0,adobe,$99.95 ONSORED col col col col col col col icola col aa,0
acrobat professional 8 ( windows ),adobe,273.0,blizzard,adobe,289.95 ,0
quickbooks premier non-profit edition 2005,intuit inc.,499.95,shortlisted for,ID3 name,$29.95,0
zoboomafoo animal logic cd/workbook combo,brighter minds media inc.,14.99,zoboomafooanimal logic cd/workbook combo,brighter minds media inc.,14.99 ,0
quicken legal business pro 2007,nolo press,79.99,quicken legal professional business pro 2012,nolo press,69.95 nolo,0
train sim modeler design studio,abacus,39.99,train sim modeler design studio,inc,30.99 ,0
adobe creative suite cs3 web standard upsell,adobe,799.0,adobe creative suite cs3 web standard upsell,adobe,899.0,0
microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,0
microsoft mappoint 2006 with gps,microsoft,349.0,microsoft mappoint 2006 with gps,,399.99 ,0
adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,adobe After Effects Professional 6.5 upgrade from standard to professional,adobe,399.99  title,0
microsoft word 2007 version upgrade,microsoft,109.95,microsoft word 2007 version upgrade,microsoft,109.,0
microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoftwindows vista home basic upgrade [ dvd ],microsoft,99.95 ,0
avid liquid vs 7 software,avid technology,888.75,casual vapor vs 6 software,casual vapor,695.60 TOP TITLE,0
instant immersion french 2.0,topics entertainment,29.99,instant immersion french,topics,29.99 IT,0
hoyle : classic collection 2006,encore,19.99,kleine : classic collection 2012,encore,23.99 ,0
punch ! master landscape & home design,punch ! software,99.99,punch ! master landscape & home design,punch ! software,$499  ,0
print explosion deluxe 3.0 ( mac ),nova development,49.99,  ,nova,49.99 ,0
adobe premiere pro cs3,adobe,799.0,adobe premier cs3,adobe,8,0
apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0 ,0
train sim modeler design studio,abacus,39.99,train sim models,cart,$34.99 ,0
microsoft excel 2004 ( mac ),microsoft,229.99,microsoft excel 2004 ( mac ),microsoft,90.99 ,0
microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft visio standard 2001 version upgrade,microsoft,"89.95 edInCO, the microsoft and eye-catching",0
punch ! home design architectura series 18,punch ! software,129.99,punch ! home design architectura series 19,punch ! software,129.99 ,0
punch ! master landscape & home design,punch ! software,99.99,punch ! home,punch ! software,99.99  value  value ,0
microsoft onenote 2007,microsoft,99.95,microsoft onenote,5800.00 ,99.95 ,0
cisco 2600xm ser ios ip/fw/ids cd26xm-ch = ),cisco systems enterprise,,cisco 2600xm ser ios ip/fw/id-select dns0/src cd26x,cisco systems enterprise,,0
pdf converter professional v4 english,nuance communications inc.,99.99,pdf converter professional v2 english,nuance communications inc.,99,0
adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe designer suites cs3 software standard upgrade [ mac ],adobe,94.99,0
digidesign music production toolkit ( pro tools le ),digidesign,495.0,digidesign music production toolkit ( pro tools le ),digidesign,499.0 ibrary,0
axis & allies ( jewel case ),encore,9.99,axis & allies ( logo case ),encore,9.99 ,0
adobe cs3 design premium macosx dvd,adobe,599.0,,adobe,1099.0 ,0
m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99 ICLE title,0
microsoft office & windows training,topics entertainment,29.99,microsoft sales,products,29.99 FTWARE ELEMENTARY COMPUTER,0
microsoft office small business 2007 full version,microsoft,449.95,microsoft office small business 2007 full version,microsoft,664.95 ,0
ca internet security suite 2007 3 user,computer associates,69.95,ca internet security suite software,computer associates,69.00 ONSORED,0
dragon naturally speaking standard v9,nuance-communications-inc .,99.99,dragon,nuance-communications-inc .,99.99  TITLE,0
street atlas usa 2007 plus dvd,delorme,59.95,street atlas icago,carcom,49.95  Meier,0
family tree maker version 16 collectors edition sb cs,encore software,99.99,family tree maker version 16,encore software,99.99 ,0
ca internet security suite 2007 3 user,computer associates,69.95,ca internet security suite 2007 3 user,computer associates,3.49 ,0
adobe audition 2.0 upgrade,adobe,129.0,adobe audition 3.0 upgrade,ad,9.99 ,0
digidesign music production toolkit ( pro tools le ),digidesign,495.0,cd cd cdl,cd-col,800.0 ONSORED,0
digidesign music production toolkit ( pro tools le ),digidesign,495.0,digidesign musical production toolkit ( pro tools le ),digidesign,465.97 ONSORED,0
adobe production studio premium,adobe,1699.0,adobe production studio premium,adobe,1699.0 ,0
window washer,webroot-software-inc,,),,(,0
treasure mountain ! ( jewel case ) ages 5-9 for win/mac,riverdeep,9.99,treasure mountain $ ( jewel case ) age 3-8,pearl,9.99  title,0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,computerace LoJack for notebooks 1 year DEPLOYMENT,col ( jm,89.95 ,0
microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,0
printmaster 17 gold by encore software,encore software,30.66,printmaster 17 gold by encore software,encore software,30.66 ROM,0
microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,microsoft vc 3 day store premium2003 r2 upgrade cd/dvd 4 server,microsoft,1000.0 ,0
microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft POWERpoint $139.95,microsoft,99.99 ,0
microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft office web web,microsoft,14.98 CO,0
mother goose interactive storybook,encore software,19.95,mother goose interactive storybook,encore software,17.95,0
microsoft mappoint 2006 with gps,microsoft,349.0,1.949 edInsoft,microsoft,399.0 edInsoft,0
microspot macdraft professional ( mac ),microspot ltd.,349.99,microspot macdraft professional,microspot ltd.,349.99 iomolor col colcol price,0
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe Dreamweaver cs3 upgrade [,adobe,199.0 VERTISEMENT,0
adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,459.99 VIDIA logo brand,0
treasure mountain ! ( jewel case ) ages 5-9 for win/mac,riverdeep,9.99,treasure rock ! ( jewel case ) ages 5-9 for win/mac,riverdeep,$1 .89  title,0
cisco 2600xm ser ios ip/fw/ids cd26xm-ch = ),cisco systems enterprise,,cisco 2600xm ser ios ip/fw/ids cd26xm-,cisco systems enterprise,iban,0
quickbooks premier non-profit edition 2005,intuit inc.,499.95,title price,intuit inc.,price,0
microsoft onenote 2007 upgrade,microsoft,79.95,microsoft onenote,microsoft,79.95 ,0
quicken legal business pro 2007,nolo press,79.99,quicken legal business pro 2007,nolo press,$59.95 (VIB),0
adobe creative suite cs3 master collection [ mac ],adobe,2499.0,adobe creative suite cs3 master collection [ mac ],adobe,2499.0 ,0
professor teaches excel & word,individual software,19.99,professor teaches excel & word,individual software,$19.99 ,0
business card factory deluxe 3.0,nova development,29.99,brand,,34.99 .,0
avid liquid vs 7 software,avid technology,888.75,average,AV software,.49,0
adobe premiere pro cs3 upgrade,adobe,299.0,adobe premiere pro cs3 upgrade,adobe,price,0
adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe,adobe,80.0  ol col,0
airline tycoon deluxe,topware interactive,19.99,airline tycoon deluxe,topware,19.99 ,0
delorme topo usa mapping software 6.0 west region,delorme,49.95,delorme topo usa mapping software 6.0 west region,delorme,49.95 ,0
professor teaches excel & word,individual software,19.99,professor teaches excel & word,individual software,19.99 ,0
adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe indesign cs3 upgrade +2,adobe,199.0 ,0
symc backup exec sbs prm 11d win small business server,symantec,885.83,symcyd,symptem,17.98 FTWARE title,0
math advantage 2008,encore,39.99,math price 2010,encore,39.99 BuyableInstoreAndOnline,0
microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,,microsoft,149.99  title,0
microsoft excel 2004 ( mac ),microsoft,229.99,microsoft excel 2004 ( mac ),microsoft,229,0
zonealarm internet security suite,zone labs,49.99,zonealarm web DEALMET ALARM,zone labs,39.99,0
airline tycoon deluxe,topware interactive,19.99,automobile tycoon deluxe,topware,199.99 ONSORED title,0
adobe acrobat capture 100 000 page pack,adobe,1514.99,adobe adb 3100,adobe,1493.99,0
professor teaches excel & word,individual software,19.99,professor sells software,individual software,20.99 ,0
delorme topo usa mapping software 6.0 west region,delorme,49.95,delorme topo usa mapping software 6.0 west region,delorme,49.95 ieval,0
acrobat professional 8 mac upsell standard-professional,adobe,273.0,acrobat regular 8 mac upsell standard-standards,price,179.9 ,0
xtreme photostory on cd and dvd 6,magix entertainment,29.99,xtreme photostory on cd and dvd 7,magix entertainment,3.95,0
microsoft word 2007 version upgrade,microsoft,109.95,,microsoft,10.50 .02,0
apple . mac 4.0 online service family pack,apple,179.95,apple . com,apple,179.95 izational bundle,0
microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,microsoft windows server 2003 client extension for user-5 pack,microsoft,899.0  title  ,0
ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,ca brightstor arcserv backup r13 .5 FOR enterprise options for,computer associate,,0
ibm viavoice advanced v. 10,nuance-communications-inc .,,ibm viavoice premium v. 10,,,0
genuine fractals genuine fractals print pro 1u,onone software,299.95,realid numcol,online,299.95 ,0
microsoft mappoint 2006 with gps,microsoft,349.0,x360 Microsoft,microsoft,349.0  label,0
microsoft word 2007 version upgrade,microsoft,109.95,microsoft word,microsoft,$399.95,0
adobe creative suite cs3 production premium,adobe,1699.0,adobe creative suite cs3 production premium,adobe,19.00 (11/30/2017),0
m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,m-audio PRO tools m-powered 7.3 m-audio compatible world-class production software,m-audio,999.99 ,0
zonealarm internet security suite,zone labs,49.99,zonealarm internet security suite,zone labs,49.99 ,0
microsoft office & windows training,topics entertainment,29.99,microsoft,microsoft gaming,29.99 ,0
business card factory deluxe 3.0,nova development,29.99,high school logo,nova,10.99 -,0
axis & allies ( jewel case ),encore,9.99,Col title,encore,,0
microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft executive 2000 standard upgrade ( mac ),microsoft,119.99 ibloc,0
instant immersion french 2.0,topics entertainment,29.99,instant immersion french 2.0,topics entertainment,29.99 isoft,0
microsoft office small business 2007,microsoft software,735.33,microsoft desktop small business 2007,microsoft microsoft,735.33 ,0
instant immersion french 2.0,topics entertainment,29.99,instant immersion french 2.0,,$18.00 ,0
math advantage 2008,encore,39.99,math advantage 2007,encore,$119.91,0
microsoft word 2007 version upgrade,microsoft,109.95,microsoft word 2007 version upgrade,microsoft,109.95,0
quickbooks premier non-profit edition 2005,intuit inc.,499.95,price,,499.95 ibrary,0
train sim modeler design studio,abacus,39.99,train sim modeler design,ads INC,69.99 ,0
adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,adobe software acrobat pro upgrd pro-pro mac ( adbcd0100mc ),adobe software,3.99 ,0
adobe after effects cs3,adobe,999.0,adobe,,499.0 ,0
avid liquid vs 7 software,avid technology,888.75,7.0    product-cola,avast cola,,0
microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office xvita 2004 english 3pk dsp 800-01163 ),microsoft CORPORATION,  ,0
adobe indesign cs3 [ mac ],adobe,699.0,adobe indesign cs3 [ mac ],adobe,699.0  [ adobe ],0
stomp inc drive washer,stomp inc,,parkDEC display,colpr,,0
math advantage 2008,encore,39.99,math advantage 2006,encore,$29.99 _.,0
the print shop 22 deluxe,encore,49.99,the print shop 11 deluxe,encore,29.95,0
punch ! home design architectura series 18,punch ! software,129.99,pop art collection,sparkle,,0
ibm viavoice advanced v. 10,nuance-communications-inc .,,ibm viavoice enhanced v. 10,facet,,0
adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,273.0,adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ),adobe software,265.80 ,0
adobe flash pro cs3 [ mac ],adobe,699.0,adobe flash pro cs3 [ mac ],adobe,699.0  adobe,0
i copy dvds 2 professional edition,me-too-software,69.99,icopy dvds 1 professional edition,me-too-software,19.95 ONSORED,0
street atlas usa 2007 plus dvd,delorme,59.95,street-atlas usa 2007 plus dvd,delorme,59.95 INSTALLATION.,0
adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe cds3 design standard upsell [ mac ],adobe,,0
panda internet security 2007 3-user,panda software,69.95,panda internet security 2007 3-user,panda software,65.95 ,0
adobe premiere elements 3.0,adobe,99.99,adobe premier elements 3,adobe,,0
computrace lojack for laptops 1 year license ( mac ),absolute software,49.95,computationr lojack for laptops 1 year license ( mac ),absolute software,49.95 ,0
jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,jumpstart advanced 3rd grader v2 .0,knowledge adventure,11.49 ________________________,0
window washer,webroot-software-inc,,window washer,webroot-software-inc,LABEL,0
quicken 2007 basic,intuit,29.95,quicken 2009 basic,char stock,16.99 ,0
hoyle puzzle & board games 2007,encore software,19.99,hoyle puzzle & board games 1987,encore software,23.99 ,0
emc retrospect 7.5 professional for windows upgrade,dantz,,emcum7.5 professional for windows upgrade,dantz,ogeneous col product,0
pinnacle studio plus titanium edition v10 .5,pinnacle,69.99,pinnacle title,pinnacle,69.99,0
ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,cs brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,0
scooby doo glowing bug man ( jewel case ),encore software,9.99,scooby doo glowing bug man ( jewel case ),encore software,9.99 ,0
microsoft publisher with digital imaging 2003 [ old version ],microsoft,209.99,"software, CD and/or DVD edition 2002 [ old version ]",microsoft,249.99 ONSORED,0
tlc arthur 's kindergarten learning system 2008,encore,19.99,tlc arthur 's kindergarten learning system 2010,encore,20.49 ,0
microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,SEAMAX 3,microsoft,10949.0,0
cisco 2600xm ser ios ip/fw/ids cd26xm-ch = ),cisco systems enterprise,,cisco idesystem,dia1 DEC ( ids ),,0
spy sweeper [ lb ],webroot software,29.99,n,webroot software,34.99  title,0
adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe flash pro cs3 upgrade [ mac ],title,89.99 ,0
scooby doo glowing bug man ( jewel case ),encore software,9.99,scooby doo glowing bug man,encore software,9.99 ONSOREDCol,0
